county,office,district,party,candidate,votes
,U.S. President,,DEM,Michael Bennet,331
Arkansas,U.S. President,,DEM,Michael Bennet,1
Ashley,U.S. President,,DEM,Michael Bennet,5
Baxter,U.S. President,,DEM,Michael Bennet,0
Benton,U.S. President,,DEM,Michael Bennet,7
Boone,U.S. President,,DEM,Michael Bennet,1
Bradley,U.S. President,,DEM,Michael Bennet,4
Calhoun,U.S. President,,DEM,Michael Bennet,4
Carroll,U.S. President,,DEM,Michael Bennet,2
Chicot,U.S. President,,DEM,Michael Bennet,6
Clark,U.S. President,,DEM,Michael Bennet,0
Clay,U.S. President,,DEM,Michael Bennet,1
Cleburne,U.S. President,,DEM,Michael Bennet,0
Cleveland,U.S. President,,DEM,Michael Bennet,0
Columbia,U.S. President,,DEM,Michael Bennet,4
Conway,U.S. President,,DEM,Michael Bennet,2
Craighead,U.S. President,,DEM,Michael Bennet,1
Crawford,U.S. President,,DEM,Michael Bennet,3
Crittenden,U.S. President,,DEM,Michael Bennet,5
Cross,U.S. President,,DEM,Michael Bennet,0
Dallas,U.S. President,,DEM,Michael Bennet,0
Desha,U.S. President,,DEM,Michael Bennet,8
Drew,U.S. President,,DEM,Michael Bennet,3
Faulkner,U.S. President,,DEM,Michael Bennet,7
Franklin,U.S. President,,DEM,Michael Bennet,3
Fulton,U.S. President,,DEM,Michael Bennet,8
Garland,U.S. President,,DEM,Michael Bennet,5
Grant,U.S. President,,DEM,Michael Bennet,3
Greene,U.S. President,,DEM,Michael Bennet,5
Hempstead,U.S. President,,DEM,Michael Bennet,2
Hot Spring,U.S. President,,DEM,Michael Bennet,5
Howard,U.S. President,,DEM,Michael Bennet,0
Independence,U.S. President,,DEM,Michael Bennet,3
Izard,U.S. President,,DEM,Michael Bennet,0
Jackson,U.S. President,,DEM,Michael Bennet,5
Jefferson,U.S. President,,DEM,Michael Bennet,13
Johnson,U.S. President,,DEM,Michael Bennet,4
Lafayette,U.S. President,,DEM,Michael Bennet,0
Lawrence,U.S. President,,DEM,Michael Bennet,3
Lee,U.S. President,,DEM,Michael Bennet,8
Lincoln,U.S. President,,DEM,Michael Bennet,0
Little River,U.S. President,,DEM,Michael Bennet,4
Logan,U.S. President,,DEM,Michael Bennet,7
Lonoke,U.S. President,,DEM,Michael Bennet,7
Madison,U.S. President,,DEM,Michael Bennet,1
Marion,U.S. President,,DEM,Michael Bennet,1
Miller,U.S. President,,DEM,Michael Bennet,5
Mississippi,U.S. President,,DEM,Michael Bennet,6
Monroe,U.S. President,,DEM,Michael Bennet,18
Montgomery,U.S. President,,DEM,Michael Bennet,4
Nevada,U.S. President,,DEM,Michael Bennet,0
Newton,U.S. President,,DEM,Michael Bennet,0
Ouachita,U.S. President,,DEM,Michael Bennet,12
Perry,U.S. President,,DEM,Michael Bennet,3
Phillips,U.S. President,,DEM,Michael Bennet,5
Pike,U.S. President,,DEM,Michael Bennet,1
Poinsett,U.S. President,,DEM,Michael Bennet,2
Polk,U.S. President,,DEM,Michael Bennet,2
Pope,U.S. President,,DEM,Michael Bennet,2
Prairie,U.S. President,,DEM,Michael Bennet,3
Pulaski,U.S. President,,DEM,Michael Bennet,74
Randolph,U.S. President,,DEM,Michael Bennet,1
Saline,U.S. President,,DEM,Michael Bennet,4
Scott,U.S. President,,DEM,Michael Bennet,5
Searcy,U.S. President,,DEM,Michael Bennet,1
Sebastian,U.S. President,,DEM,Michael Bennet,3
Sevier,U.S. President,,DEM,Michael Bennet,0
Sharp,U.S. President,,DEM,Michael Bennet,4
St Francis,U.S. President,,DEM,Michael Bennet,0
Stone,U.S. President,,DEM,Michael Bennet,1
Union,U.S. President,,DEM,Michael Bennet,4
Van Buren,U.S. President,,DEM,Michael Bennet,2
Washington,U.S. President,,DEM,Michael Bennet,5
White,U.S. President,,DEM,Michael Bennet,7
Woodruff,U.S. President,,DEM,Michael Bennet,5
Yell,U.S. President,,DEM,Michael Bennet,1
,U.S. President,,DEM,Joseph R. Biden,62963
Arkansas,U.S. President,,DEM,Joseph R. Biden,294
Ashley,U.S. President,,DEM,Joseph R. Biden,398
Baxter,U.S. President,,DEM,Joseph R. Biden,610
Benton,U.S. President,,DEM,Joseph R. Biden,3932
Boone,U.S. President,,DEM,Joseph R. Biden,390
Bradley,U.S. President,,DEM,Joseph R. Biden,265
Calhoun,U.S. President,,DEM,Joseph R. Biden,91
Carroll,U.S. President,,DEM,Joseph R. Biden,470
Chicot,U.S. President,,DEM,Joseph R. Biden,552
Clark,U.S. President,,DEM,Joseph R. Biden,643
Clay,U.S. President,,DEM,Joseph R. Biden,205
Cleburne,U.S. President,,DEM,Joseph R. Biden,4
Cleveland,U.S. President,,DEM,Joseph R. Biden,155
Columbia,U.S. President,,DEM,Joseph R. Biden,361
Conway,U.S. President,,DEM,Joseph R. Biden,644
Craighead,U.S. President,,DEM,Joseph R. Biden,1128
Crawford,U.S. President,,DEM,Joseph R. Biden,699
Crittenden,U.S. President,,DEM,Joseph R. Biden,1275
Cross,U.S. President,,DEM,Joseph R. Biden,112
Dallas,U.S. President,,DEM,Joseph R. Biden,263
Desha,U.S. President,,DEM,Joseph R. Biden,468
Drew,U.S. President,,DEM,Joseph R. Biden,444
Faulkner,U.S. President,,DEM,Joseph R. Biden,1884
Franklin,U.S. President,,DEM,Joseph R. Biden,226
Fulton,U.S. President,,DEM,Joseph R. Biden,237
Garland,U.S. President,,DEM,Joseph R. Biden,1720
Grant,U.S. President,,DEM,Joseph R. Biden,236
Greene,U.S. President,,DEM,Joseph R. Biden,422
Hempstead,U.S. President,,DEM,Joseph R. Biden,414
Hot Spring,U.S. President,,DEM,Joseph R. Biden,441
Howard,U.S. President,,DEM,Joseph R. Biden,3
Independence,U.S. President,,DEM,Joseph R. Biden,270
Izard,U.S. President,,DEM,Joseph R. Biden,202
Jackson,U.S. President,,DEM,Joseph R. Biden,276
Jefferson,U.S. President,,DEM,Joseph R. Biden,3204
Johnson,U.S. President,,DEM,Joseph R. Biden,387
Lafayette,U.S. President,,DEM,Joseph R. Biden,143
Lawrence,U.S. President,,DEM,Joseph R. Biden,257
Lee,U.S. President,,DEM,Joseph R. Biden,279
Lincoln,U.S. President,,DEM,Joseph R. Biden,7
Little River,U.S. President,,DEM,Joseph R. Biden,288
