county,office,district,party,candidate,votes
Calhoun,Attorney General,,Green,Rebekah Kennedy,382
Calhoun,Attorney General,,Democrat,Attorney General Dustin McDaniel,1138
Calhoun,Attorney General,,,Write-ins,3
Sevier,Attorney General,,,Write-ins,11
Sevier,Attorney General,,Green,Rebekah Kennedy,843
Sevier,Attorney General,,Democrat,Attorney General Dustin McDaniel,2195
Sharp,Attorney General,,Democrat,Attorney General Dustin McDaniel,3883
Sharp,Attorney General,,,Write-ins,55
Sharp,Attorney General,,Green,Rebekah Kennedy,1594
Lee,Attorney General,,Democrat,Attorney General Dustin McDaniel,2538
Lee,Attorney General,,Green,Rebekah Kennedy,352
Lonoke,Attorney General,,,Write-ins,113
Lonoke,Attorney General,,Green,Rebekah Kennedy,4905
Lonoke,Attorney General,,Democrat,Attorney General Dustin McDaniel,10189
Cleveland,Attorney General,,,Write-ins,11
Cleveland,Attorney General,,Green,Rebekah Kennedy,593
Cleveland,Attorney General,,Democrat,Attorney General Dustin McDaniel,1655
Stone,Attorney General,,,Write-ins,17
Stone,Attorney General,,Green,Rebekah Kennedy,1424
Stone,Attorney General,,Democrat,Attorney General Dustin McDaniel,3199
Miller,Attorney General,,Green,Rebekah Kennedy,3772
Miller,Attorney General,,Democrat,Attorney General Dustin McDaniel,5897
Miller,Attorney General,,,Write-ins,0
Boone,Attorney General,,,Write-ins,69
Boone,Attorney General,,Green,Rebekah Kennedy,4970
Boone,Attorney General,,Democrat,Attorney General Dustin McDaniel,7901
Yell,Attorney General,,Green,Rebekah Kennedy,1029
Yell,Attorney General,,Democrat,Attorney General Dustin McDaniel,3326
Yell,Attorney General,,,Write-ins,0
Lafayette,Attorney General,,,Write-ins,10
Lafayette,Attorney General,,Green,Rebekah Kennedy,505
Lafayette,Attorney General,,Democrat,Attorney General Dustin McDaniel,1395
Little River,Attorney General,,,Write-ins,12
Little River,Attorney General,,Green,Rebekah Kennedy,955
Little River,Attorney General,,Democrat,Attorney General Dustin McDaniel,2415
Logan,Attorney General,,Democrat,Attorney General Dustin McDaniel,4401
Logan,Attorney General,,,Write-ins,45
Logan,Attorney General,,Green,Rebekah Kennedy,1535
Newton,Attorney General,,Green,Rebekah Kennedy,1074
Newton,Attorney General,,Democrat,Attorney General Dustin McDaniel,1748
Newton,Attorney General,,,Write-ins,25
Ouachita,Attorney General,,Democrat,Attorney General Dustin McDaniel,5756
Ouachita,Attorney General,,,Write-ins,3
Ouachita,Attorney General,,Green,Rebekah Kennedy,1630
Cleburne,Attorney General,,Green,Rebekah Kennedy,2682
Cleburne,Attorney General,,Democrat,Attorney General Dustin McDaniel,5643
Cleburne,Attorney General,,,Write-ins,51
Pulaski,Attorney General,,Democrat,Attorney General Dustin McDaniel,82862
Pulaski,Attorney General,,,Write-ins,0
Pulaski,Attorney General,,Green,Rebekah Kennedy,21625
Franklin,Attorney General,,Democrat,Attorney General Dustin McDaniel,3638
Franklin,Attorney General,,,Write-ins,18
Franklin,Attorney General,,Green,Rebekah Kennedy,1268
Howard,Attorney General,,Democrat,Attorney General Dustin McDaniel,2232
Howard,Attorney General,,,Write-ins,10
Howard,Attorney General,,Green,Rebekah Kennedy,730
Madison,Attorney General,,Green,Rebekah Kennedy,1165
Madison,Attorney General,,Democrat,Attorney General Dustin McDaniel,3335
Madison,Attorney General,,,Write-ins,56
Pike,Attorney General,,Green,Rebekah Kennedy,743
Pike,Attorney General,,Democrat,Attorney General Dustin McDaniel,2209
Pike,Attorney General,,,Write-ins,0
Poinsett,Attorney General,,,Write-ins,25
Poinsett,Attorney General,,Green,Rebekah Kennedy,1290
Poinsett,Attorney General,,Democrat,Attorney General Dustin McDaniel,4962
Conway,Attorney General,,Green,Rebekah Kennedy,1196
Conway,Attorney General,,Democrat,Attorney General Dustin McDaniel,4629
Conway,Attorney General,,,Write-ins,9
Searcy,Attorney General,,,Write-ins,21
Searcy,Attorney General,,Green,Rebekah Kennedy,1004
Searcy,Attorney General,,Democrat,Attorney General Dustin McDaniel,1809
Desha,Attorney General,,,Write-ins,7
Desha,Attorney General,,Green,Rebekah Kennedy,412
Desha,Attorney General,,Democrat,Attorney General Dustin McDaniel,2918
Drew,Attorney General,,Democrat,Attorney General Dustin McDaniel,3291
Drew,Attorney General,,,Write-ins,0
Drew,Attorney General,,Green,Rebekah Kennedy,894
Union,Attorney General,,Green,Rebekah Kennedy,3114
Union,Attorney General,,Democrat,Attorney General Dustin McDaniel,7894
Union,Attorney General,,,Write-ins,6
Garland,Attorney General,,Democrat,Attorney General Dustin McDaniel,18861
Garland,Attorney General,,,Write-ins,170
Garland,Attorney General,,Green,Rebekah Kennedy,9074
Woodruff,Attorney General,,Democrat,Attorney General Dustin McDaniel,1875
Woodruff,Attorney General,,,Write-ins,3
Woodruff,Attorney General,,Green,Rebekah Kennedy,246
Jackson,Attorney General,,Green,Rebekah Kennedy,668
Jackson,Attorney General,,Democrat,Attorney General Dustin McDaniel,3072
Jackson,Attorney General,,,Write-ins,4
Jefferson,Attorney General,,Democrat,Attorney General Dustin McDaniel,15302
Jefferson,Attorney General,,,Write-ins,44
Jefferson,Attorney General,,Green,Rebekah Kennedy,2448
Montgomery,Attorney General,,Democrat,Attorney General Dustin McDaniel,1924
Montgomery,Attorney General,,,Write-ins,7
Montgomery,Attorney General,,Green,Rebekah Kennedy,834
Carroll,Attorney General,,Democrat,Attorney General Dustin McDaniel,5098
Carroll,Attorney General,,,Write-ins,25
Carroll,Attorney General,,Green,Rebekah Kennedy,2543
Chicot,Attorney General,,Democrat,Attorney General Dustin McDaniel,2427
Chicot,Attorney General,,,Write-ins,7
Chicot,Attorney General,,Green,Rebekah Kennedy,465
Prairie,Attorney General,,Democrat,Attorney General Dustin McDaniel,1856
Prairie,Attorney General,,,Write-ins,5
Prairie,Attorney General,,Green,Rebekah Kennedy,536
Washington,Attorney General,,Democrat,Attorney General Dustin McDaniel,28132
Washington,Attorney General,,,Write-ins,220
Washington,Attorney General,,Green,Rebekah Kennedy,12096
Ashley,Attorney General,,Democrat,Attorney General Dustin McDaniel,3990
Ashley,Attorney General,,,Write-ins,16
Ashley,Attorney General,,Green,Rebekah Kennedy,1279
Cross,Attorney General,,Democrat,Attorney General Dustin McDaniel,3736
Cross,Attorney General,,,Write-ins,7
Cross,Attorney General,,Green,Rebekah Kennedy,1056
Fulton,Attorney General,,Democrat,Attorney General Dustin McDaniel,2222
Fulton,Attorney General,,,Write-ins,37
Fulton,Attorney General,,Green,Rebekah Kennedy,956
Izard,Attorney General,,Democrat,Attorney General Dustin McDaniel,2950
Izard,Attorney General,,,Write-ins,0
Izard,Attorney General,,Green,Rebekah Kennedy,1292
Mississippi,Attorney General,,Democrat,Attorney General Dustin McDaniel,7951
Mississippi,Attorney General,,,Write-ins,0
Mississippi,Attorney General,,Green,Rebekah Kennedy,2079
Bradley,Attorney General,,Democrat,Attorney General Dustin McDaniel,2194
Bradley,Attorney General,,,Write-ins,0
Bradley,Attorney General,,Green,Rebekah Kennedy,571
Sebastian,Attorney General,,Democrat,Attorney General Dustin McDaniel,19952
Sebastian,Attorney General,,,Write-ins,82
Sebastian,Attorney General,,Green,Rebekah Kennedy,8522
Arkansas,Attorney General,,Democrat,Attorney General Dustin McDaniel,3866
Arkansas,Attorney General,,,Write-ins,6
Arkansas,Attorney General,,Green,Rebekah Kennedy,770
Perry,Attorney General,,Democrat,Attorney General Dustin McDaniel,2025
Perry,Attorney General,,,Write-ins,0
Perry,Attorney General,,Green,Rebekah Kennedy,834
Crittenden,Attorney General,,Democrat,Attorney General Dustin McDaniel,8347
Crittenden,Attorney General,,,Write-ins,52
Crittenden,Attorney General,,Green,Rebekah Kennedy,2237
St. Francis,Attorney General,,Democrat,Attorney General Dustin McDaniel,5332
St. Francis,Attorney General,,,Write-ins,16
St. Francis,Attorney General,,Green,Rebekah Kennedy,1322
Independence,Attorney General,,Democrat,Attorney General Dustin McDaniel,6408
Independence,Attorney General,,,Write-ins,35
Independence,Attorney General,,Green,Rebekah Kennedy,2173
Benton,Attorney General,,Democrat,Attorney General Dustin McDaniel,29123
Benton,Attorney General,,,Write-ins,483
Benton,Attorney General,,Green,Rebekah Kennedy,17060
Clark,Attorney General,,Democrat,Attorney General Dustin McDaniel,6034
Clark,Attorney General,,,Write-ins,11
Clark,Attorney General,,Green,Rebekah Kennedy,1151
Saline,Attorney General,,Democrat,Attorney General Dustin McDaniel,22470
Saline,Attorney General,,,Write-ins,509
Saline,Attorney General,,Green,Rebekah Kennedy,9674
Crawford,Attorney General,,Democrat,Attorney General Dustin McDaniel,8970
Crawford,Attorney General,,,Write-ins,44
Crawford,Attorney General,,Green,Rebekah Kennedy,4537
Baxter,Attorney General,,Democrat,Attorney General Dustin McDaniel,7909
Baxter,Attorney General,,,Write-ins,104
Baxter,Attorney General,,Green,Rebekah Kennedy,5233
Columbia,Attorney General,,Democrat,Attorney General Dustin McDaniel,4508
Columbia,Attorney General,,,Write-ins,5
Columbia,Attorney General,,Green,Rebekah Kennedy,1713
Pope,Attorney General,,Democrat,Attorney General Dustin McDaniel,10356
Pope,Attorney General,,,Write-ins,83
Pope,Attorney General,,Green,Rebekah Kennedy,4142
Randolph,Attorney General,,Democrat,Attorney General Dustin McDaniel,3427
Randolph,Attorney General,,,Write-ins,23
Randolph,Attorney General,,Green,Rebekah Kennedy,854
Craighead,Attorney General,,Democrat,Attorney General Dustin McDaniel,16396
Craighead,Attorney General,,,Write-ins,101
Craighead,Attorney General,,Green,Rebekah Kennedy,4002
Grant,Attorney General,,Democrat,Attorney General Dustin McDaniel,3566
