county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Clark,Arkadelphia Ward 2,U.S. Senate,,DEM,Natalie James,395,271,15,109
Clark,Arkadelphia Ward 3,U.S. Senate,,DEM,Natalie James,183,112,11,60
Clark,Arkadelphia Ward 4,U.S. Senate,,DEM,Natalie James,256,169,10,77
Clark,Central 1,U.S. Senate,,DEM,Natalie James,88,65,8,15
Clark,Curtis 1,U.S. Senate,,DEM,Natalie James,53,36,1,16
Clark,Caddo Valley Ward 1.2.3,U.S. Senate,,DEM,Natalie James,73,41,3,29
Clark,East County 1,U.S. Senate,,DEM,Natalie James,189,100,2,87
Clark,Gurdon General 1,U.S. Senate,,DEM,Natalie James,38,15,1,22
Clark,Gum Springs 1.,U.S. Senate,,DEM,Natalie James,76,43,2,31
Clark,Gurdon Wards 1.2.3.4,U.S. Senate,,DEM,Natalie James,149,43,8,98
Clark,Gurdon Ward 5,U.S. Senate,,DEM,Natalie James,35,7,4,24
Clark,Hollywood 1,U.S. Senate,,DEM,Natalie James,28,21,1,6
Clark,North County,U.S. Senate,,DEM,Natalie James,53,26,2,25
Clark,North East County,U.S. Senate,,DEM,Natalie James,123,92,6,25
Clark,Okolona City 1,U.S. Senate,,DEM,Natalie James,11,1,0,10
Clark,South County 1,U.S. Senate,,DEM,Natalie James,27,13,1,13
Clark,West County 1,U.S. Senate,,DEM,Natalie James,86,51,5,30
Clark,Whelen Springs 1,U.S. Senate,,DEM,Natalie James,4,2,0,2
Clark,Arkadelphia Ward 5,U.S. Senate,,DEM,Natalie James,302,205,12,85
Clark,Amity City,U.S. Senate,,REP,Senator John Boozman,135,10,5,120
Clark,Arkadelphia Ward 1,U.S. Senate,,REP,Senator John Boozman,115,67,2,46
Clark,Arkadelphia Ward 2,U.S. Senate,,REP,Senator John Boozman,334,224,4,106
Clark,Arkadelphia Ward 3,U.S. Senate,,REP,Senator John Boozman,96,50,1,45
Clark,Arkadelphia Ward 4,U.S. Senate,,REP,Senator John Boozman,130,71,6,53
Clark,Central 1,U.S. Senate,,REP,Senator John Boozman,294,201,6,87
Clark,Curtis 1,U.S. Senate,,REP,Senator John Boozman,152,84,0,68
Clark,Caddo Valley Ward 1.2.3,U.S. Senate,,REP,Senator John Boozman,101,26,4,71
Clark,East County 1,U.S. Senate,,REP,Senator John Boozman,198,86,3,109
Clark,Gurdon General 1,U.S. Senate,,REP,Senator John Boozman,169,60,2,107
Clark,Gum Springs 1.,U.S. Senate,,REP,Senator John Boozman,146,80,1,65
Clark,Gurdon Wards 1.2.3.4,U.S. Senate,,REP,Senator John Boozman,181,58,1,122
Clark,Gurdon Ward 5,U.S. Senate,,REP,Senator John Boozman,25,6,0,19
Clark,Hollywood 1,U.S. Senate,,REP,Senator John Boozman,84,53,0,31
Clark,North County,U.S. Senate,,REP,Senator John Boozman,335,97,0,238
Clark,North East County,U.S. Senate,,REP,Senator John Boozman,429,264,12,153
Clark,Okolona City 1,U.S. Senate,,REP,Senator John Boozman,30,6,0,24
Clark,South County 1,U.S. Senate,,REP,Senator John Boozman,145,42,0,103
Clark,West County 1,U.S. Senate,,REP,Senator John Boozman,167,82,4,81
Clark,Whelen Springs 1,U.S. Senate,,REP,Senator John Boozman,15,1,0,14
Clark,Arkadelphia Ward 5,U.S. Senate,,REP,Senator John Boozman,404,273,7,124
Clark,Amity City,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,139,10,5,124
Clark,Arkadelphia Ward 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,126,76,1,49
Clark,Arkadelphia Ward 2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,350,232,6,112
Clark,Arkadelphia Ward 3,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,100,52,1,47
Clark,Arkadelphia Ward 4,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,134,74,8,52
Clark,Central 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,303,205,6,92
Clark,Curtis 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,147,81,0,66
Clark,Caddo Valley Ward 1.2.3,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,110,32,4,74
Clark,East County 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,202,87,5,110
Clark,Gurdon General 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,164,60,2,102
Clark,Gum Springs 1.,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,144,79,2,63
Clark,Gurdon Wards 1.2.3.4,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,181,56,2,123
Clark,Gurdon Ward 5,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,24,6,0,18
Clark,Hollywood 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,85,54,0,31
Clark,North County,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,325,96,0,229
Clark,North East County,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,431,267,10,154
Clark,Okolona City 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,27,6,0,21
Clark,South County 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,145,41,0,104
Clark,West County 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,164,81,4,79
Clark,Whelen Springs 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,15,1,0,14
Clark,Arkadelphia Ward 5,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,405,274,7,124
Clark,Amity City,U.S. Congress District 04,,DEM,John White,17,1,1,15
Clark,Arkadelphia Ward 1,U.S. Congress District 04,,DEM,John White,69,47,6,16
Clark,Arkadelphia Ward 2,U.S. Congress District 04,,DEM,John White,369,258,13,98
Clark,Arkadelphia Ward 3,U.S. Congress District 04,,DEM,John White,170,107,11,52
Clark,Arkadelphia Ward 4,U.S. Congress District 04,,DEM,John White,237,158,7,72
Clark,Central 1,U.S. Congress District 04,,DEM,John White,73,55,8,10
Clark,Curtis 1,U.S. Congress District 04,,DEM,John White,55,37,1,17
Clark,Caddo Valley Ward 1.2.3,U.S. Congress District 04,,DEM,John White,66,35,3,28
Clark,East County 1,U.S. Congress District 04,,DEM,John White,173,88,2,83
Clark,Gurdon General 1,U.S. Congress District 04,,DEM,John White,37,15,1,21
Clark,Gum Springs 1.,U.S. Congress District 04,,DEM,John White,71,42,1,28
Clark,Gurdon Wards 1.2.3.4,U.S. Congress District 04,,DEM,John White,141,39,7,95
Clark,Gurdon Ward 5,U.S. Congress District 04,,DEM,John White,35,7,4,24
Clark,Hollywood 1,U.S. Congress District 04,,DEM,John White,26,19,1,6
Clark,North County,U.S. Congress District 04,,DEM,John White,46,23,1,22
Clark,North East County,U.S. Congress District 04,,DEM,John White,104,75,3,26
Clark,Okolona City 1,U.S. Congress District 04,,DEM,John White,11,1,0,10
Clark,South County 1,U.S. Congress District 04,,DEM,John White,27,14,1,12
Clark,West County 1,U.S. Congress District 04,,DEM,John White,84,48,3,33
Clark,Whelen Springs 1,U.S. Congress District 04,,DEM,John White,4,2,0,2
Clark,Arkadelphia Ward 5,U.S. Congress District 04,,DEM,John White,276,192,11,73
Clark,Amity City,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,0,2
Clark,Arkadelphia Ward 1,U.S. Congress District 04,,LIB,Gregory Maxwell,13,7,0,6
Clark,Arkadelphia Ward 2,U.S. Congress District 04,,LIB,Gregory Maxwell,28,18,0,10
Clark,Arkadelphia Ward 3,U.S. Congress District 04,,LIB,Gregory Maxwell,5,1,0,4
Clark,Arkadelphia Ward 4,U.S. Congress District 04,,LIB,Gregory Maxwell,12,6,1,5
Clark,Central 1,U.S. Congress District 04,,LIB,Gregory Maxwell,8,6,0,2
Clark,Curtis 1,U.S. Congress District 04,,LIB,Gregory Maxwell,3,2,0,1
Clark,Caddo Valley Ward 1.2.3,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,0,1
Clark,East County 1,U.S. Congress District 04,,LIB,Gregory Maxwell,7,2,0,5
Clark,Gurdon General 1,U.S. Congress District 04,,LIB,Gregory Maxwell,7,3,0,4
Clark,Gum Springs 1.,U.S. Congress District 04,,LIB,Gregory Maxwell,6,2,0,4
Clark,Gurdon Wards 1.2.3.4,U.S. Congress District 04,,LIB,Gregory Maxwell,13,6,0,7
Clark,Gurdon Ward 5,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0
Clark,Hollywood 1,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,0,1
Clark,North County,U.S. Congress District 04,,LIB,Gregory Maxwell,15,5,1,9
Clark,North East County,U.S. Congress District 04,,LIB,Gregory Maxwell,15,10,3,2
Clark,Okolona City 1,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,0,1
Clark,South County 1,U.S. Congress District 04,,LIB,Gregory Maxwell,3,1,0,2
Clark,West County 1,U.S. Congress District 04,,LIB,Gregory Maxwell,13,7,2,4
Clark,Whelen Springs 1,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0
Clark,Arkadelphia Ward 5,U.S. Congress District 04,,LIB,Gregory Maxwell,17,11,1,5
Clark,Amity City,Attorney General,,REP,Lieutenant Governor Tim Griffin,140,10,5,125
Clark,Arkadelphia Ward 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,114,68,1,45
Clark,Arkadelphia Ward 2,Attorney General,,REP,Lieutenant Governor Tim Griffin,353,236,5,112
Clark,Arkadelphia Ward 3,Attorney General,,REP,Lieutenant Governor Tim Griffin,105,52,3,50
Clark,Arkadelphia Ward 4,Attorney General,,REP,Lieutenant Governor Tim Griffin,135,74,6,55
Clark,Central 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,301,211,6,84
Clark,Curtis 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,153,86,0,67
Clark,Caddo Valley Ward 1.2.3,Attorney General,,REP,Lieutenant Governor Tim Griffin,107,31,4,72
Clark,East County 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,200,88,3,109
Clark,Gurdon General 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,173,62,2,109
Clark,Gum Springs 1.,Attorney General,,REP,Lieutenant Governor Tim Griffin,150,81,1,68
Clark,Gurdon Wards 1.2.3.4,Attorney General,,REP,Lieutenant Governor Tim Griffin,191,63,1,127
Clark,Gurdon Ward 5,Attorney General,,REP,Lieutenant Governor Tim Griffin,27,6,0,21
Clark,Hollywood 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,86,56,0,30
Clark,North County,Attorney General,,REP,Lieutenant Governor Tim Griffin,342,102,0,240
Clark,North East County,Attorney General,,REP,Lieutenant Governor Tim Griffin,430,266,9,155
Clark,Okolona City 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,28,6,0,22
Clark,South County 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,149,41,0,108
Clark,West County 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,172,84,4,84
Clark,Whelen Springs 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,16,1,0,15
Clark,Arkadelphia Ward 5,Attorney General,,REP,Lieutenant Governor Tim Griffin,411,274,7,130
Clark,Amity City,Attorney General,,DEM,Jesse Gibson,18,1,1,16
Clark,Arkadelphia Ward 1,Attorney General,,DEM,Jesse Gibson,93,64,6,23
Clark,Arkadelphia Ward 2,Attorney General,,DEM,Jesse Gibson,401,277,14,110
Clark,Arkadelphia Ward 3,Attorney General,,DEM,Jesse Gibson,178,112,9,57
Clark,Arkadelphia Ward 4,Attorney General,,DEM,Jesse Gibson,256,170,10,76
Clark,Central 1,Attorney General,,DEM,Jesse Gibson,87,59,8,20
Clark,Curtis 1,Attorney General,,DEM,Jesse Gibson,53,34,1,18
Clark,Caddo Valley Ward 1.2.3,Attorney General,,DEM,Jesse Gibson,69,36,3,30
Clark,East County 1,Attorney General,,DEM,Jesse Gibson,195,101,4,90
Clark,Gurdon General 1,Attorney General,,DEM,Jesse Gibson,38,17,1,20
Clark,Gum Springs 1.,Attorney General,,DEM,Jesse Gibson,74,43,2,29
Clark,Gurdon Wards 1.2.3.4,Attorney General,,DEM,Jesse Gibson,156,43,8,105
Clark,Gurdon Ward 5,Attorney General,,DEM,Jesse Gibson,34,7,4,23
Clark,Hollywood 1,Attorney General,,DEM,Jesse Gibson,28,19,1,8
Clark,North County,Attorney General,,DEM,Jesse Gibson,53,25,2,26
Clark,North East County,Attorney General,,DEM,Jesse Gibson,130,95,7,28
Clark,Okolona City 1,Attorney General,,DEM,Jesse Gibson,13,1,0,12
Clark,South County 1,Attorney General,,DEM,Jesse Gibson,28,15,1,12
Clark,West County 1,Attorney General,,DEM,Jesse Gibson,90,53,5,32
Clark,Whelen Springs 1,Attorney General,,DEM,Jesse Gibson,3,2,0,1
Clark,Arkadelphia Ward 5,Attorney General,,DEM,Jesse Gibson,306,213,12,81
Clark,Amity City,Auditor of State,,LIB,Simeon Snow,4,0,0,4
Clark,Arkadelphia Ward 1,Auditor of State,,LIB,Simeon Snow,11,7,0,4
Clark,Arkadelphia Ward 2,Auditor of State,,LIB,Simeon Snow,35,26,0,9
Clark,Arkadelphia Ward 3,Auditor of State,,LIB,Simeon Snow,11,2,0,9
Clark,Arkadelphia Ward 4,Auditor of State,,LIB,Simeon Snow,19,13,0,6
Clark,Central 1,Auditor of State,,LIB,Simeon Snow,9,6,0,3
Clark,Curtis 1,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Clark,Caddo Valley Ward 1.2.3,Auditor of State,,LIB,Simeon Snow,7,3,0,4
Clark,East County 1,Auditor of State,,LIB,Simeon Snow,13,3,2,8
Clark,Gurdon General 1,Auditor of State,,LIB,Simeon Snow,4,1,0,3
Clark,Gum Springs 1.,Auditor of State,,LIB,Simeon Snow,10,6,0,4
Clark,Gurdon Wards 1.2.3.4,Auditor of State,,LIB,Simeon Snow,15,1,1,13
Clark,Gurdon Ward 5,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Clark,Hollywood 1,Auditor of State,,LIB,Simeon Snow,2,2,0,0
Clark,North County,Auditor of State,,LIB,Simeon Snow,10,3,1,6
Clark,North East County,Auditor of State,,LIB,Simeon Snow,19,8,3,8
Clark,Okolona City 1,Auditor of State,,LIB,Simeon Snow,3,0,0,3
Clark,South County 1,Auditor of State,,LIB,Simeon Snow,4,1,0,3
Clark,West County 1,Auditor of State,,LIB,Simeon Snow,12,6,0,6
Clark,Whelen Springs 1,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Clark,Arkadelphia Ward 5,Auditor of State,,LIB,Simeon Snow,18,13,1,4
Clark,Amity City,Auditor of State,,DEM,Diamond Arnold-Johnson,20,1,1,18
Clark,Arkadelphia Ward 1,Auditor of State,,DEM,Diamond Arnold-Johnson,69,48,6,15
Clark,Arkadelphia Ward 2,Auditor of State,,DEM,Diamond Arnold-Johnson,380,260,14,106
Clark,Arkadelphia Ward 3,Auditor of State,,DEM,Diamond Arnold-Johnson,167,105,9,53
Clark,Arkadelphia Ward 4,Auditor of State,,DEM,Diamond Arnold-Johnson,240,160,9,71
Clark,Central 1,Auditor of State,,DEM,Diamond Arnold-Johnson,83,59,8,16
Clark,Curtis 1,Auditor of State,,DEM,Diamond Arnold-Johnson,58,40,1,17
Clark,Caddo Valley Ward 1.2.3,Auditor of State,,DEM,Diamond Arnold-Johnson,61,31,3,27
Clark,East County 1,Auditor of State,,DEM,Diamond Arnold-Johnson,188,103,2,83
Clark,Gurdon General 1,Auditor of State,,DEM,Diamond Arnold-Johnson,39,17,1,21
Clark,Gum Springs 1.,Auditor of State,,DEM,Diamond Arnold-Johnson,65,39,2,24
Clark,Gurdon Wards 1.2.3.4,Auditor of State,,DEM,Diamond Arnold-Johnson,144,42,7,95
Clark,Gurdon Ward 5,Auditor of State,,DEM,Diamond Arnold-Johnson,33,7,4,22
Clark,Hollywood 1,Auditor of State,,DEM,Diamond Arnold-Johnson,27,18,1,8
Clark,North County,Auditor of State,,DEM,Diamond Arnold-Johnson,56,29,0,27
Clark,North East County,Auditor of State,,DEM,Diamond Arnold-Johnson,115,86,4,25
Clark,Okolona City 1,Auditor of State,,DEM,Diamond Arnold-Johnson,11,1,0,10
Clark,South County 1,Auditor of State,,DEM,Diamond Arnold-Johnson,25,14,1,10
Clark,West County 1,Auditor of State,,DEM,Diamond Arnold-Johnson,81,47,5,29
Clark,Whelen Springs 1,Auditor of State,,DEM,Diamond Arnold-Johnson,4,2,0,2
Clark,Arkadelphia Ward 5,Auditor of State,,DEM,Diamond Arnold-Johnson,292,206,12,74
Clark,Amity City,Auditor of State,,REP,Treasurer of State Dennis Milligan,130,10,5,115
Clark,Arkadelphia Ward 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,121,75,1,45
Clark,Arkadelphia Ward 2,Auditor of State,,REP,Treasurer of State Dennis Milligan,324,216,5,103
Clark,Arkadelphia Ward 3,Auditor of State,,REP,Treasurer of State Dennis Milligan,98,52,3,43
Clark,Arkadelphia Ward 4,Auditor of State,,REP,Treasurer of State Dennis Milligan,128,70,7,51
Clark,Central 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,291,200,5,86
Clark,Curtis 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,146,81,0,65
Clark,Caddo Valley Ward 1.2.3,Auditor of State,,REP,Treasurer of State Dennis Milligan,106,31,4,71
Clark,East County 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,185,81,3,101
Clark,Gurdon General 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,164,60,2,102
Clark,Gum Springs 1.,Auditor of State,,REP,Treasurer of State Dennis Milligan,141,73,1,67
Clark,Gurdon Wards 1.2.3.4,Auditor of State,,REP,Treasurer of State Dennis Milligan,176,61,1,114
Clark,Gurdon Ward 5,Auditor of State,,REP,Treasurer of State Dennis Milligan,26,6,0,20
Clark,Hollywood 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,82,52,0,30
Clark,North County,Auditor of State,,REP,Treasurer of State Dennis Milligan,321,91,1,229
Clark,North East County,Auditor of State,,REP,Treasurer of State Dennis Milligan,418,261,8,149
Clark,Okolona City 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,25,6,0,19
Clark,South County 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,144,40,0,104
Clark,West County 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,162,81,4,77
Clark,Whelen Springs 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,15,1,0,14
Clark,Arkadelphia Ward 5,Auditor of State,,REP,Treasurer of State Dennis Milligan,391,261,6,124
Clark,Amity City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,22,1,1,20
Clark,Arkadelphia Ward 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,82,57,6,19
Clark,Arkadelphia Ward 2,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,408,283,15,110
Clark,Arkadelphia Ward 3,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,177,111,9,57
Clark,Arkadelphia Ward 4,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,251,169,10,72
Clark,Central 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,84,61,8,15
Clark,Curtis 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,54,36,1,17
Clark,Caddo Valley Ward 1.2.3,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,68,35,3,30
Clark,East County 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,183,96,2,85
Clark,Gurdon General 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,39,15,1,23
Clark,Gum Springs 1.,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,72,44,2,26
Clark,Gurdon Wards 1.2.3.4,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,150,42,6,102
Clark,Gurdon Ward 5,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,33,7,4,22
Clark,Hollywood 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,28,19,1,8
Clark,North County,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,49,26,1,22
Clark,North East County,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,123,94,6,23
Clark,Okolona City 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,12,1,0,11
Clark,South County 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,27,14,1,12
Clark,West County 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,87,54,5,28
Clark,Whelen Springs 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,4,2,0,2
Clark,Arkadelphia Ward 5,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,306,211,12,83
Clark,Amity City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,134,10,5,119
Clark,Arkadelphia Ward 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,118,72,1,45
Clark,Arkadelphia Ward 2,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,334,223,4,107
Clark,Arkadelphia Ward 3,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,103,51,3,49
Clark,Arkadelphia Ward 4,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,135,71,6,58
Clark,Central 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,291,200,5,86
Clark,Curtis 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,151,84,0,67
Clark,Caddo Valley Ward 1.2.3,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,108,29,4,75
Clark,East County 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,200,86,5,109
Clark,Gurdon General 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,165,60,2,103
Clark,Gum Springs 1.,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,144,77,0,67
Clark,Gurdon Wards 1.2.3.4,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,177,60,2,115
Clark,Gurdon Ward 5,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,25,6,0,19
Clark,Hollywood 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,83,53,0,30
Clark,North County,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,328,95,1,232
Clark,North East County,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,429,265,9,155
Clark,Okolona City 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,27,6,0,21
Clark,South County 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,146,40,0,106
Clark,West County 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,165,81,4,80
Clark,Whelen Springs 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,15,1,0,14
Clark,Arkadelphia Ward 5,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,391,262,7,122
Clark,Amity City,Governor,,REP,Sarah Huckabee Sanders,131,10,4,117
Clark,Arkadelphia Ward 1,Governor,,REP,Sarah Huckabee Sanders,93,52,1,40
Clark,Arkadelphia Ward 2,Governor,,REP,Sarah Huckabee Sanders,299,199,4,96
Clark,Arkadelphia Ward 3,Governor,,REP,Sarah Huckabee Sanders,91,48,1,42
Clark,Arkadelphia Ward 4,Governor,,REP,Sarah Huckabee Sanders,119,64,7,48
Clark,Central 1,Governor,,REP,Sarah Huckabee Sanders,284,191,5,88
Clark,Curtis 1,Governor,,REP,Sarah Huckabee Sanders,154,86,0,68
Clark,Caddo Valley Ward 1.2.3,Governor,,REP,Sarah Huckabee Sanders,104,28,4,72
Clark,East County 1,Governor,,REP,Sarah Huckabee Sanders,184,80,3,101
Clark,Gurdon General 1,Governor,,REP,Sarah Huckabee Sanders,162,57,2,103
Clark,Gum Springs 1.,Governor,,REP,Sarah Huckabee Sanders,146,76,1,69
Clark,Gurdon Wards 1.2.3.4,Governor,,REP,Sarah Huckabee Sanders,174,59,1,114
Clark,Gurdon Ward 5,Governor,,REP,Sarah Huckabee Sanders,24,5,0,19
Clark,Hollywood 1,Governor,,REP,Sarah Huckabee Sanders,82,53,0,29
Clark,North County,Governor,,REP,Sarah Huckabee Sanders,334,96,0,238
Clark,North East County,Governor,,REP,Sarah Huckabee Sanders,402,252,11,139
Clark,Okolona City 1,Governor,,REP,Sarah Huckabee Sanders,30,6,0,24
Clark,South County 1,Governor,,REP,Sarah Huckabee Sanders,147,42,0,105
Clark,West County 1,Governor,,REP,Sarah Huckabee Sanders,170,81,4,85
Clark,Whelen Springs 1,Governor,,REP,Sarah Huckabee Sanders,16,1,0,15
Clark,Arkadelphia Ward 5,Governor,,REP,Sarah Huckabee Sanders,346,227,6,113
Clark,Amity City,Governor,,LIB,"Ricky Dale Harrington, Jr.",6,0,1,5
Clark,Arkadelphia Ward 1,Governor,,LIB,"Ricky Dale Harrington, Jr.",4,3,0,1
Clark,Arkadelphia Ward 2,Governor,,LIB,"Ricky Dale Harrington, Jr.",14,8,0,6
Clark,Arkadelphia Ward 3,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Clark,Arkadelphia Ward 4,Governor,,LIB,"Ricky Dale Harrington, Jr.",8,4,1,3
Clark,Central 1,Governor,,LIB,"Ricky Dale Harrington, Jr.",4,3,0,1
Clark,Curtis 1,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,1,0,0
Clark,Caddo Valley Ward 1.2.3,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,1
Clark,East County 1,Governor,,LIB,"Ricky Dale Harrington, Jr.",9,3,0,6
Clark,Gurdon General 1,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,1,0,1
