county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Woodruff,Howell-12,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Woodruff,Hilleman-13,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Woodruff,Morton-14,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Woodruff,McCrory Rural-15,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Woodruff,Patterson-16,U.S. Senate,,LIB,Kenneth Cates,5,1,0,4
Woodruff,McCrory-17,U.S. Senate,,LIB,Kenneth Cates,13,7,1,5
Woodruff,McCrory-18,U.S. Senate,,LIB,Kenneth Cates,5,0,0,5
Woodruff,Pumkin Bend-19,U.S. Senate,,LIB,Kenneth Cates,2,0,0,2
Woodruff,Fakes Chapel-20,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Woodruff,Augusta-01,U.S. Senate,,REP,Senator John Boozman,125,69,0,56
Woodruff,Augusta-02,U.S. Senate,,REP,Senator John Boozman,121,64,7,50
Woodruff,Augusta-03,U.S. Senate,,REP,Senator John Boozman,36,16,0,20
Woodruff,North Rural Augusta-04,U.S. Senate,,REP,Senator John Boozman,71,50,0,21
Woodruff,South Rural Augusta-05,U.S. Senate,,REP,Senator John Boozman,41,19,0,22
Woodruff,Gregory-06,U.S. Senate,,REP,Senator John Boozman,17,6,0,11
Woodruff,Cotton Plant/Freeman-07,U.S. Senate,,REP,Senator John Boozman,20,11,0,9
Woodruff,Cotton Plant-08,U.S. Senate,,REP,Senator John Boozman,21,5,0,16
Woodruff,Cotton Plant-09,U.S. Senate,,REP,Senator John Boozman,11,1,0,10
Woodruff,Rural Hunter-10,U.S. Senate,,REP,Senator John Boozman,22,0,0,22
Woodruff,Hunter-11,U.S. Senate,,REP,Senator John Boozman,28,2,0,26
Woodruff,Howell-12,U.S. Senate,,REP,Senator John Boozman,35,15,0,20
Woodruff,Hilleman-13,U.S. Senate,,REP,Senator John Boozman,44,13,0,31
Woodruff,Morton-14,U.S. Senate,,REP,Senator John Boozman,88,19,0,69
Woodruff,McCrory Rural-15,U.S. Senate,,REP,Senator John Boozman,104,33,1,70
Woodruff,Patterson-16,U.S. Senate,,REP,Senator John Boozman,75,15,0,60
Woodruff,McCrory-17,U.S. Senate,,REP,Senator John Boozman,254,93,7,154
Woodruff,McCrory-18,U.S. Senate,,REP,Senator John Boozman,133,31,4,98
Woodruff,Pumkin Bend-19,U.S. Senate,,REP,Senator John Boozman,114,48,0,66
Woodruff,Fakes Chapel-20,U.S. Senate,,REP,Senator John Boozman,16,15,0,1
Woodruff,Augusta-01,U.S. Congress District 01,,DEM,Representative Monte Hodges,119,77,3,39
Woodruff,Augusta-02,U.S. Congress District 01,,DEM,Representative Monte Hodges,138,70,3,65
Woodruff,Augusta-03,U.S. Congress District 01,,DEM,Representative Monte Hodges,81,41,1,39
Woodruff,North Rural Augusta-04,U.S. Congress District 01,,DEM,Representative Monte Hodges,9,3,0,6
Woodruff,South Rural Augusta-05,U.S. Congress District 01,,DEM,Representative Monte Hodges,9,6,0,3
Woodruff,Gregory-06,U.S. Congress District 01,,DEM,Representative Monte Hodges,8,3,0,5
Woodruff,Cotton Plant/Freeman-07,U.S. Congress District 01,,DEM,Representative Monte Hodges,3,1,0,2
Woodruff,Cotton Plant-08,U.S. Congress District 01,,DEM,Representative Monte Hodges,61,10,0,51
Woodruff,Cotton Plant-09,U.S. Congress District 01,,DEM,Representative Monte Hodges,49,7,1,41
Woodruff,Rural Hunter-10,U.S. Congress District 01,,DEM,Representative Monte Hodges,5,2,0,3
Woodruff,Hunter-11,U.S. Congress District 01,,DEM,Representative Monte Hodges,1,0,0,1
Woodruff,Howell-12,U.S. Congress District 01,,DEM,Representative Monte Hodges,10,5,0,5
Woodruff,Hilleman-13,U.S. Congress District 01,,DEM,Representative Monte Hodges,4,1,0,3
Woodruff,Morton-14,U.S. Congress District 01,,DEM,Representative Monte Hodges,6,3,0,3
Woodruff,McCrory Rural-15,U.S. Congress District 01,,DEM,Representative Monte Hodges,11,3,0,8
Woodruff,Patterson-16,U.S. Congress District 01,,DEM,Representative Monte Hodges,15,5,0,10
Woodruff,McCrory-17,U.S. Congress District 01,,DEM,Representative Monte Hodges,88,30,6,52
Woodruff,McCrory-18,U.S. Congress District 01,,DEM,Representative Monte Hodges,29,7,0,22
Woodruff,Pumkin Bend-19,U.S. Congress District 01,,DEM,Representative Monte Hodges,12,5,0,7
Woodruff,Fakes Chapel-20,U.S. Congress District 01,,DEM,Representative Monte Hodges,1,0,0,1
Woodruff,Augusta-01,U.S. Congress District 01,,REP,Congressman Rick Crawford,128,67,0,61
Woodruff,Augusta-02,U.S. Congress District 01,,REP,Congressman Rick Crawford,113,62,6,45
Woodruff,Augusta-03,U.S. Congress District 01,,REP,Congressman Rick Crawford,39,15,0,24
Woodruff,North Rural Augusta-04,U.S. Congress District 01,,REP,Congressman Rick Crawford,74,52,0,22
Woodruff,South Rural Augusta-05,U.S. Congress District 01,,REP,Congressman Rick Crawford,40,19,0,21
Woodruff,Gregory-06,U.S. Congress District 01,,REP,Congressman Rick Crawford,19,6,0,13
Woodruff,Cotton Plant/Freeman-07,U.S. Congress District 01,,REP,Congressman Rick Crawford,21,11,0,10
Woodruff,Cotton Plant-08,U.S. Congress District 01,,REP,Congressman Rick Crawford,20,5,0,15
Woodruff,Cotton Plant-09,U.S. Congress District 01,,REP,Congressman Rick Crawford,14,1,0,13
Woodruff,Rural Hunter-10,U.S. Congress District 01,,REP,Congressman Rick Crawford,21,0,0,21
Woodruff,Hunter-11,U.S. Congress District 01,,REP,Congressman Rick Crawford,29,2,0,27
Woodruff,Howell-12,U.S. Congress District 01,,REP,Congressman Rick Crawford,36,16,0,20
Woodruff,Hilleman-13,U.S. Congress District 01,,REP,Congressman Rick Crawford,44,12,0,32
Woodruff,Morton-14,U.S. Congress District 01,,REP,Congressman Rick Crawford,85,17,0,68
Woodruff,McCrory Rural-15,U.S. Congress District 01,,REP,Congressman Rick Crawford,105,34,1,70
Woodruff,Patterson-16,U.S. Congress District 01,,REP,Congressman Rick Crawford,75,16,0,59
Woodruff,McCrory-17,U.S. Congress District 01,,REP,Congressman Rick Crawford,264,99,7,158
Woodruff,McCrory-18,U.S. Congress District 01,,REP,Congressman Rick Crawford,135,32,4,99
Woodruff,Pumkin Bend-19,U.S. Congress District 01,,REP,Congressman Rick Crawford,119,48,0,71
Woodruff,Fakes Chapel-20,U.S. Congress District 01,,REP,Congressman Rick Crawford,16,15,0,1
Woodruff,Augusta-01,Attorney General,,REP,Lieutenant Governor Tim Griffin,132,72,0,60
Woodruff,Augusta-02,Attorney General,,REP,Lieutenant Governor Tim Griffin,123,66,5,52
Woodruff,Augusta-03,Attorney General,,REP,Lieutenant Governor Tim Griffin,34,15,0,19
Woodruff,North Rural Augusta-04,Attorney General,,REP,Lieutenant Governor Tim Griffin,71,49,0,22
Woodruff,South Rural Augusta-05,Attorney General,,REP,Lieutenant Governor Tim Griffin,42,20,0,22
Woodruff,Gregory-06,Attorney General,,REP,Lieutenant Governor Tim Griffin,18,5,0,13
Woodruff,Cotton Plant/Freeman-07,Attorney General,,REP,Lieutenant Governor Tim Griffin,20,11,0,9
Woodruff,Cotton Plant-08,Attorney General,,REP,Lieutenant Governor Tim Griffin,26,7,0,19
Woodruff,Cotton Plant-09,Attorney General,,REP,Lieutenant Governor Tim Griffin,19,3,0,16
Woodruff,Rural Hunter-10,Attorney General,,REP,Lieutenant Governor Tim Griffin,21,0,0,21
Woodruff,Hunter-11,Attorney General,,REP,Lieutenant Governor Tim Griffin,29,2,0,27
Woodruff,Howell-12,Attorney General,,REP,Lieutenant Governor Tim Griffin,33,16,0,17
Woodruff,Hilleman-13,Attorney General,,REP,Lieutenant Governor Tim Griffin,43,12,0,31
Woodruff,Morton-14,Attorney General,,REP,Lieutenant Governor Tim Griffin,90,20,0,70
Woodruff,McCrory Rural-15,Attorney General,,REP,Lieutenant Governor Tim Griffin,104,34,1,69
Woodruff,Patterson-16,Attorney General,,REP,Lieutenant Governor Tim Griffin,77,16,0,61
Woodruff,McCrory-17,Attorney General,,REP,Lieutenant Governor Tim Griffin,261,100,7,154
Woodruff,McCrory-18,Attorney General,,REP,Lieutenant Governor Tim Griffin,137,32,4,101
Woodruff,Pumkin Bend-19,Attorney General,,REP,Lieutenant Governor Tim Griffin,115,48,0,67
Woodruff,Fakes Chapel-20,Attorney General,,REP,Lieutenant Governor Tim Griffin,16,15,0,1
Woodruff,Augusta-01,Attorney General,,DEM,Jesse Gibson,114,72,3,39
Woodruff,Augusta-02,Attorney General,,DEM,Jesse Gibson,127,67,3,57
Woodruff,Augusta-03,Attorney General,,DEM,Jesse Gibson,88,43,1,44
Woodruff,North Rural Augusta-04,Attorney General,,DEM,Jesse Gibson,11,5,0,6
Woodruff,South Rural Augusta-05,Attorney General,,DEM,Jesse Gibson,8,5,0,3
Woodruff,Gregory-06,Attorney General,,DEM,Jesse Gibson,9,4,0,5
Woodruff,Cotton Plant/Freeman-07,Attorney General,,DEM,Jesse Gibson,5,1,0,4
Woodruff,Cotton Plant-08,Attorney General,,DEM,Jesse Gibson,60,10,0,50
Woodruff,Cotton Plant-09,Attorney General,,DEM,Jesse Gibson,45,6,1,38
Woodruff,Rural Hunter-10,Attorney General,,DEM,Jesse Gibson,5,2,0,3
Woodruff,Hunter-11,Attorney General,,DEM,Jesse Gibson,1,0,0,1
Woodruff,Howell-12,Attorney General,,DEM,Jesse Gibson,12,4,0,8
Woodruff,Hilleman-13,Attorney General,,DEM,Jesse Gibson,4,1,0,3
Woodruff,Morton-14,Attorney General,,DEM,Jesse Gibson,4,2,0,2
Woodruff,McCrory Rural-15,Attorney General,,DEM,Jesse Gibson,13,3,0,10
Woodruff,Patterson-16,Attorney General,,DEM,Jesse Gibson,13,4,0,9
Woodruff,McCrory-17,Attorney General,,DEM,Jesse Gibson,91,29,6,56
Woodruff,McCrory-18,Attorney General,,DEM,Jesse Gibson,29,7,0,22
Woodruff,Pumkin Bend-19,Attorney General,,DEM,Jesse Gibson,17,6,0,11
Woodruff,Fakes Chapel-20,Attorney General,,DEM,Jesse Gibson,1,0,0,1
Woodruff,Augusta-01,Auditor of State,,LIB,Simeon Snow,7,5,1,1
Woodruff,Augusta-02,Auditor of State,,LIB,Simeon Snow,12,5,0,7
Woodruff,Augusta-03,Auditor of State,,LIB,Simeon Snow,7,3,0,4
Woodruff,North Rural Augusta-04,Auditor of State,,LIB,Simeon Snow,2,1,0,1
Woodruff,South Rural Augusta-05,Auditor of State,,LIB,Simeon Snow,2,0,0,2
Woodruff,Gregory-06,Auditor of State,,LIB,Simeon Snow,2,1,0,1
Woodruff,Cotton Plant/Freeman-07,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Woodruff,Cotton Plant-08,Auditor of State,,LIB,Simeon Snow,7,2,0,5
Woodruff,Cotton Plant-09,Auditor of State,,LIB,Simeon Snow,4,1,0,3
Woodruff,Rural Hunter-10,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Woodruff,Hunter-11,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Woodruff,Howell-12,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Woodruff,Hilleman-13,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Woodruff,Morton-14,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Woodruff,McCrory Rural-15,Auditor of State,,LIB,Simeon Snow,5,1,0,4
Woodruff,Patterson-16,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Woodruff,McCrory-17,Auditor of State,,LIB,Simeon Snow,10,2,0,8
Woodruff,McCrory-18,Auditor of State,,LIB,Simeon Snow,7,0,0,7
Woodruff,Pumkin Bend-19,Auditor of State,,LIB,Simeon Snow,5,0,0,5
Woodruff,Fakes Chapel-20,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Woodruff,Augusta-01,Auditor of State,,REP,Treasurer of State Dennis Milligan,125,65,0,60
Woodruff,Augusta-02,Auditor of State,,REP,Treasurer of State Dennis Milligan,117,62,5,50
Woodruff,Augusta-03,Auditor of State,,REP,Treasurer of State Dennis Milligan,30,14,0,16
Woodruff,North Rural Augusta-04,Auditor of State,,REP,Treasurer of State Dennis Milligan,72,51,0,21
Woodruff,South Rural Augusta-05,Auditor of State,,REP,Treasurer of State Dennis Milligan,41,20,0,21
Woodruff,Gregory-06,Auditor of State,,REP,Treasurer of State Dennis Milligan,19,6,0,13
Woodruff,Cotton Plant/Freeman-07,Auditor of State,,REP,Treasurer of State Dennis Milligan,21,11,0,10
Woodruff,Cotton Plant-08,Auditor of State,,REP,Treasurer of State Dennis Milligan,17,4,0,13
Woodruff,Cotton Plant-09,Auditor of State,,REP,Treasurer of State Dennis Milligan,13,2,0,11
Woodruff,Rural Hunter-10,Auditor of State,,REP,Treasurer of State Dennis Milligan,21,0,0,21
Woodruff,Hunter-11,Auditor of State,,REP,Treasurer of State Dennis Milligan,29,2,0,27
Woodruff,Howell-12,Auditor of State,,REP,Treasurer of State Dennis Milligan,33,14,0,19
Woodruff,Hilleman-13,Auditor of State,,REP,Treasurer of State Dennis Milligan,43,12,0,31
Woodruff,Morton-14,Auditor of State,,REP,Treasurer of State Dennis Milligan,88,17,0,71
Woodruff,McCrory Rural-15,Auditor of State,,REP,Treasurer of State Dennis Milligan,102,34,1,67
Woodruff,Patterson-16,Auditor of State,,REP,Treasurer of State Dennis Milligan,75,15,0,60
Woodruff,McCrory-17,Auditor of State,,REP,Treasurer of State Dennis Milligan,260,99,7,154
Woodruff,McCrory-18,Auditor of State,,REP,Treasurer of State Dennis Milligan,128,29,3,96
Woodruff,Pumkin Bend-19,Auditor of State,,REP,Treasurer of State Dennis Milligan,110,48,0,62
Woodruff,Fakes Chapel-20,Auditor of State,,REP,Treasurer of State Dennis Milligan,16,15,0,1
Woodruff,Augusta-01,Auditor of State,,DEM,Diamond Arnold-Johnson,111,73,1,37
Woodruff,Augusta-02,Auditor of State,,DEM,Diamond Arnold-Johnson,125,67,3,55
Woodruff,Augusta-03,Auditor of State,,DEM,Diamond Arnold-Johnson,83,40,1,42
Woodruff,North Rural Augusta-04,Auditor of State,,DEM,Diamond Arnold-Johnson,8,2,0,6
Woodruff,South Rural Augusta-05,Auditor of State,,DEM,Diamond Arnold-Johnson,6,4,0,2
Woodruff,Gregory-06,Auditor of State,,DEM,Diamond Arnold-Johnson,6,2,0,4
Woodruff,Cotton Plant/Freeman-07,Auditor of State,,DEM,Diamond Arnold-Johnson,4,1,0,3
Woodruff,Cotton Plant-08,Auditor of State,,DEM,Diamond Arnold-Johnson,60,10,0,50
Woodruff,Cotton Plant-09,Auditor of State,,DEM,Diamond Arnold-Johnson,44,5,1,38
Woodruff,Rural Hunter-10,Auditor of State,,DEM,Diamond Arnold-Johnson,4,2,0,2
Woodruff,Hunter-11,Auditor of State,,DEM,Diamond Arnold-Johnson,1,0,0,1
Woodruff,Howell-12,Auditor of State,,DEM,Diamond Arnold-Johnson,9,4,0,5
Woodruff,Hilleman-13,Auditor of State,,DEM,Diamond Arnold-Johnson,3,1,0,2
Woodruff,Morton-14,Auditor of State,,DEM,Diamond Arnold-Johnson,3,2,0,1
Woodruff,McCrory Rural-15,Auditor of State,,DEM,Diamond Arnold-Johnson,9,2,0,7
Woodruff,Patterson-16,Auditor of State,,DEM,Diamond Arnold-Johnson,12,4,0,8
Woodruff,McCrory-17,Auditor of State,,DEM,Diamond Arnold-Johnson,81,27,6,48
Woodruff,McCrory-18,Auditor of State,,DEM,Diamond Arnold-Johnson,29,9,1,19
Woodruff,Pumkin Bend-19,Auditor of State,,DEM,Diamond Arnold-Johnson,14,6,0,8
Woodruff,Fakes Chapel-20,Auditor of State,,DEM,Diamond Arnold-Johnson,1,0,0,1
Woodruff,Augusta-01,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,129,68,0,61
Woodruff,Augusta-02,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,123,68,5,50
Woodruff,Augusta-03,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,37,17,0,20
Woodruff,North Rural Augusta-04,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,73,52,0,21
Woodruff,South Rural Augusta-05,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,38,19,0,19
Woodruff,Gregory-06,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,18,6,0,12
Woodruff,Cotton Plant/Freeman-07,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,19,11,0,8
Woodruff,Cotton Plant-08,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,22,4,0,18
Woodruff,Cotton Plant-09,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,16,1,0,15
Woodruff,Rural Hunter-10,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,21,0,0,21
Woodruff,Hunter-11,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,29,2,0,27
Woodruff,Howell-12,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,34,15,0,19
Woodruff,Hilleman-13,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,44,12,0,32
Woodruff,Morton-14,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,86,18,0,68
Woodruff,McCrory Rural-15,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,106,35,1,70
Woodruff,Patterson-16,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,74,14,0,60
Woodruff,McCrory-17,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,263,96,8,159
Woodruff,McCrory-18,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,131,28,4,99
Woodruff,Pumkin Bend-19,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,112,46,0,66
Woodruff,Fakes Chapel-20,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,16,15,0,1
Woodruff,Augusta-01,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,115,75,3,37
Woodruff,Augusta-02,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,130,66,3,61
Woodruff,Augusta-03,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,84,40,1,43
Woodruff,North Rural Augusta-04,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,10,3,0,7
Woodruff,South Rural Augusta-05,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,10,5,0,5
Woodruff,Gregory-06,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,9,3,0,6
Woodruff,Cotton Plant/Freeman-07,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,6,1,0,5
Woodruff,Cotton Plant-08,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,62,12,0,50
Woodruff,Cotton Plant-09,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,46,7,1,38
Woodruff,Rural Hunter-10,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,4,2,0,2
Woodruff,Hunter-11,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,1,0,0,1
Woodruff,Howell-12,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,10,4,0,6
Woodruff,Hilleman-13,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,3,1,0,2
Woodruff,Morton-14,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,5,1,0,4
Woodruff,McCrory Rural-15,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,2,0,9
Woodruff,Patterson-16,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,13,4,0,9
Woodruff,McCrory-17,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,86,31,5,50
Woodruff,McCrory-18,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,34,10,0,24
Woodruff,Pumkin Bend-19,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,16,7,0,9
Woodruff,Fakes Chapel-20,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,1,0,0,1
Woodruff,Augusta-01,Governor,,REP,Sarah Huckabee Sanders,114,64,0,50
Woodruff,Augusta-02,Governor,,REP,Sarah Huckabee Sanders,114,61,3,50
Woodruff,Augusta-03,Governor,,REP,Sarah Huckabee Sanders,33,15,0,18
Woodruff,North Rural Augusta-04,Governor,,REP,Sarah Huckabee Sanders,72,50,0,22
Woodruff,South Rural Augusta-05,Governor,,REP,Sarah Huckabee Sanders,40,19,0,21
Woodruff,Gregory-06,Governor,,REP,Sarah Huckabee Sanders,18,6,0,12
Woodruff,Cotton Plant/Freeman-07,Governor,,REP,Sarah Huckabee Sanders,19,10,0,9
Woodruff,Cotton Plant-08,Governor,,REP,Sarah Huckabee Sanders,22,4,0,18
Woodruff,Cotton Plant-09,Governor,,REP,Sarah Huckabee Sanders,7,0,0,7
Woodruff,Rural Hunter-10,Governor,,REP,Sarah Huckabee Sanders,21,0,0,21
Woodruff,Hunter-11,Governor,,REP,Sarah Huckabee Sanders,29,2,0,27
Woodruff,Howell-12,Governor,,REP,Sarah Huckabee Sanders,32,15,0,17
Woodruff,Hilleman-13,Governor,,REP,Sarah Huckabee Sanders,42,12,0,30
Woodruff,Morton-14,Governor,,REP,Sarah Huckabee Sanders,90,21,0,69
Woodruff,McCrory Rural-15,Governor,,REP,Sarah Huckabee Sanders,102,33,1,68
Woodruff,Patterson-16,Governor,,REP,Sarah Huckabee Sanders,78,16,0,62
Woodruff,McCrory-17,Governor,,REP,Sarah Huckabee Sanders,252,91,9,152
Woodruff,McCrory-18,Governor,,REP,Sarah Huckabee Sanders,133,30,3,100
Woodruff,Pumkin Bend-19,Governor,,REP,Sarah Huckabee Sanders,114,48,0,66
Woodruff,Fakes Chapel-20,Governor,,REP,Sarah Huckabee Sanders,15,14,0,1
Woodruff,Augusta-01,Governor,,LIB,"Ricky Dale Harrington, Jr.",10,5,0,5
Woodruff,Augusta-02,Governor,,LIB,"Ricky Dale Harrington, Jr.",9,4,0,5
Woodruff,Augusta-03,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,1,0,1
Woodruff,North Rural Augusta-04,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,1,0,0
Woodruff,South Rural Augusta-05,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,1
Woodruff,Gregory-06,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Woodruff,Cotton Plant/Freeman-07,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,1,0,0
Woodruff,Cotton Plant-08,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,0,0,5
Woodruff,Cotton Plant-09,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,0,3
Woodruff,Rural Hunter-10,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Woodruff,Hunter-11,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Woodruff,Howell-12,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,1
Woodruff,Hilleman-13,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,0,0,2
Woodruff,Morton-14,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Woodruff,McCrory Rural-15,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,1
Woodruff,Patterson-16,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,1,0,2
Woodruff,McCrory-17,Governor,,LIB,"Ricky Dale Harrington, Jr.",9,3,1,5
Woodruff,McCrory-18,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,1
Woodruff,Pumkin Bend-19,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,1
Woodruff,Fakes Chapel-20,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Woodruff,Augusta-01,Governor,,DEM,Chris Jones,123,75,3,45
Woodruff,Augusta-02,Governor,,DEM,Chris Jones,135,72,5,58
Woodruff,Augusta-03,Governor,,DEM,Chris Jones,88,43,1,44
Woodruff,North Rural Augusta-04,Governor,,DEM,Chris Jones,10,4,0,6
Woodruff,South Rural Augusta-05,Governor,,DEM,Chris Jones,9,6,0,3
Woodruff,Gregory-06,Governor,,DEM,Chris Jones,9,3,0,6
Woodruff,Cotton Plant/Freeman-07,Governor,,DEM,Chris Jones,5,1,0,4
Woodruff,Cotton Plant-08,Governor,,DEM,Chris Jones,59,13,0,46
Woodruff,Cotton Plant-09,Governor,,DEM,Chris Jones,55,8,1,46
Woodruff,Rural Hunter-10,Governor,,DEM,Chris Jones,5,2,0,3
Woodruff,Hunter-11,Governor,,DEM,Chris Jones,1,0,0,1
Woodruff,Howell-12,Governor,,DEM,Chris Jones,13,6,0,7
Woodruff,Hilleman-13,Governor,,DEM,Chris Jones,4,1,0,3
Woodruff,Morton-14,Governor,,DEM,Chris Jones,6,2,0,4
Woodruff,McCrory Rural-15,Governor,,DEM,Chris Jones,15,4,0,11
Woodruff,Patterson-16,Governor,,DEM,Chris Jones,13,4,0,9
