county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Desha,Bowie W1,U.S. Senate,,LIB,Kenneth Cates,6,2,0,4
Desha,Bowie W2,U.S. Senate,,LIB,Kenneth Cates,7,4,1,2
Desha,Bowie W3,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Desha,Bowie Rural,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Desha,Clayton McArthur,U.S. Senate,,LIB,Kenneth Cates,3,2,0,1
Desha,Clayton Reed,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Desha,Clayton Tillar,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Desha,Franklin,U.S. Senate,,LIB,Kenneth Cates,1,1,0,0
Desha,Halley,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Desha,Jefferson,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Desha,Mississippi,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Desha,Mitchellville,U.S. Senate,,LIB,Kenneth Cates,2,0,0,2
Desha,Randolph W1,U.S. Senate,,LIB,Kenneth Cates,4,4,0,0
Desha,Randolph W2,U.S. Senate,,LIB,Kenneth Cates,9,6,0,3
Desha,Randolph W3,U.S. Senate,,LIB,Kenneth Cates,17,10,2,5
Desha,Randolph W4,U.S. Senate,,LIB,Kenneth Cates,2,2,0,0
Desha,Randolph Rural,U.S. Senate,,LIB,Kenneth Cates,2,2,0,0
Desha,Redfork,U.S. Senate,,LIB,Kenneth Cates,7,5,0,2
Desha,Richland,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Desha,Silverlake,U.S. Senate,,LIB,Kenneth Cates,7,4,1,2
Desha,Walnut Lake,U.S. Senate,,LIB,Kenneth Cates,2,1,0,1
Desha,Bowie W1,U.S. Senate,,DEM,Natalie James,80,50,2,28
Desha,Bowie W2,U.S. Senate,,DEM,Natalie James,141,71,11,59
Desha,Bowie W3,U.S. Senate,,DEM,Natalie James,142,95,4,43
Desha,Bowie Rural,U.S. Senate,,DEM,Natalie James,12,11,0,1
Desha,Clayton McArthur,U.S. Senate,,DEM,Natalie James,43,32,1,10
Desha,Clayton Reed,U.S. Senate,,DEM,Natalie James,45,23,2,20
Desha,Clayton Tillar,U.S. Senate,,DEM,Natalie James,2,0,0,2
Desha,Franklin,U.S. Senate,,DEM,Natalie James,58,37,2,19
Desha,Halley,U.S. Senate,,DEM,Natalie James,15,10,1,4
Desha,Jefferson,U.S. Senate,,DEM,Natalie James,9,5,3,1
Desha,Mississippi,U.S. Senate,,DEM,Natalie James,1,0,1,0
Desha,Mitchellville,U.S. Senate,,DEM,Natalie James,53,20,0,33
Desha,Randolph W1,U.S. Senate,,DEM,Natalie James,148,98,6,44
Desha,Randolph W2,U.S. Senate,,DEM,Natalie James,200,121,6,73
Desha,Randolph W3,U.S. Senate,,DEM,Natalie James,98,64,4,30
Desha,Randolph W4,U.S. Senate,,DEM,Natalie James,152,111,3,38
Desha,Randolph Rural,U.S. Senate,,DEM,Natalie James,10,4,2,4
Desha,Redfork,U.S. Senate,,DEM,Natalie James,42,27,0,15
Desha,Richland,U.S. Senate,,DEM,Natalie James,8,4,1,3
Desha,Silverlake,U.S. Senate,,DEM,Natalie James,27,16,1,10
Desha,Walnut Lake,U.S. Senate,,DEM,Natalie James,10,9,0,1
Desha,Bowie W1,U.S. Senate,,REP,Senator John Boozman,310,208,2,100
Desha,Bowie W2,U.S. Senate,,REP,Senator John Boozman,247,164,2,81
Desha,Bowie W3,U.S. Senate,,REP,Senator John Boozman,52,39,1,12
Desha,Bowie Rural,U.S. Senate,,REP,Senator John Boozman,23,18,0,5
Desha,Clayton McArthur,U.S. Senate,,REP,Senator John Boozman,59,42,0,17
Desha,Clayton Reed,U.S. Senate,,REP,Senator John Boozman,2,1,0,1
Desha,Clayton Tillar,U.S. Senate,,REP,Senator John Boozman,6,4,0,2
Desha,Franklin,U.S. Senate,,REP,Senator John Boozman,69,46,2,21
Desha,Halley,U.S. Senate,,REP,Senator John Boozman,48,31,0,17
Desha,Jefferson,U.S. Senate,,REP,Senator John Boozman,53,38,1,14
Desha,Mississippi,U.S. Senate,,REP,Senator John Boozman,4,3,0,1
Desha,Mitchellville,U.S. Senate,,REP,Senator John Boozman,5,3,0,2
Desha,Randolph W1,U.S. Senate,,REP,Senator John Boozman,111,84,6,21
Desha,Randolph W2,U.S. Senate,,REP,Senator John Boozman,46,28,3,15
Desha,Randolph W3,U.S. Senate,,REP,Senator John Boozman,165,110,6,49
Desha,Randolph W4,U.S. Senate,,REP,Senator John Boozman,113,64,3,46
Desha,Randolph Rural,U.S. Senate,,REP,Senator John Boozman,19,13,0,6
Desha,Redfork,U.S. Senate,,REP,Senator John Boozman,119,49,2,68
Desha,Richland,U.S. Senate,,REP,Senator John Boozman,77,48,2,27
Desha,Silverlake,U.S. Senate,,REP,Senator John Boozman,85,60,3,22
Desha,Walnut Lake,U.S. Senate,,REP,Senator John Boozman,34,25,0,9
Desha,Bowie W1,U.S. Congress District 01,,DEM,Representative Monte Hodges,84,48,3,33
Desha,Bowie W2,U.S. Congress District 01,,DEM,Representative Monte Hodges,138,68,11,59
Desha,Bowie W3,U.S. Congress District 01,,DEM,Representative Monte Hodges,135,90,4,41
Desha,Bowie Rural,U.S. Congress District 01,,DEM,Representative Monte Hodges,12,11,0,1
Desha,Clayton McArthur,U.S. Congress District 01,,DEM,Representative Monte Hodges,45,34,1,10
Desha,Clayton Reed,U.S. Congress District 01,,DEM,Representative Monte Hodges,38,21,2,15
Desha,Clayton Tillar,U.S. Congress District 01,,DEM,Representative Monte Hodges,2,0,0,2
Desha,Franklin,U.S. Congress District 01,,DEM,Representative Monte Hodges,53,34,2,17
Desha,Halley,U.S. Congress District 01,,DEM,Representative Monte Hodges,15,10,1,4
Desha,Jefferson,U.S. Congress District 01,,DEM,Representative Monte Hodges,11,7,3,1
Desha,Mississippi,U.S. Congress District 01,,DEM,Representative Monte Hodges,1,0,1,0
Desha,Mitchellville,U.S. Congress District 01,,DEM,Representative Monte Hodges,52,19,0,33
Desha,Randolph W1,U.S. Congress District 01,,DEM,Representative Monte Hodges,133,88,5,40
Desha,Randolph W2,U.S. Congress District 01,,DEM,Representative Monte Hodges,190,113,5,72
Desha,Randolph W3,U.S. Congress District 01,,DEM,Representative Monte Hodges,103,67,5,31
Desha,Randolph W4,U.S. Congress District 01,,DEM,Representative Monte Hodges,146,107,3,36
Desha,Randolph Rural,U.S. Congress District 01,,DEM,Representative Monte Hodges,11,5,2,4
Desha,Redfork,U.S. Congress District 01,,DEM,Representative Monte Hodges,47,28,0,19
Desha,Richland,U.S. Congress District 01,,DEM,Representative Monte Hodges,7,3,1,3
Desha,Silverlake,U.S. Congress District 01,,DEM,Representative Monte Hodges,31,19,1,11
Desha,Walnut Lake,U.S. Congress District 01,,DEM,Representative Monte Hodges,11,10,0,1
Desha,Bowie W1,U.S. Congress District 01,,REP,Congressman Rick Crawford,300,206,1,93
Desha,Bowie W2,U.S. Congress District 01,,REP,Congressman Rick Crawford,242,161,3,78
Desha,Bowie W3,U.S. Congress District 01,,REP,Congressman Rick Crawford,51,37,1,13
Desha,Bowie Rural,U.S. Congress District 01,,REP,Congressman Rick Crawford,21,17,0,4
Desha,Clayton McArthur,U.S. Congress District 01,,REP,Congressman Rick Crawford,60,42,0,18
Desha,Clayton Reed,U.S. Congress District 01,,REP,Congressman Rick Crawford,1,0,0,1
Desha,Clayton Tillar,U.S. Congress District 01,,REP,Congressman Rick Crawford,6,4,0,2
Desha,Franklin,U.S. Congress District 01,,REP,Congressman Rick Crawford,68,47,2,19
Desha,Halley,U.S. Congress District 01,,REP,Congressman Rick Crawford,40,26,0,14
Desha,Jefferson,U.S. Congress District 01,,REP,Congressman Rick Crawford,51,37,1,13
Desha,Mississippi,U.S. Congress District 01,,REP,Congressman Rick Crawford,4,3,0,1
Desha,Mitchellville,U.S. Congress District 01,,REP,Congressman Rick Crawford,4,3,0,1
Desha,Randolph W1,U.S. Congress District 01,,REP,Congressman Rick Crawford,104,78,6,20
