county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Ouachita,011_County 002,Auditor of State,,LIB,Simeon Snow,7,4,1,2
Ouachita,012_County 003,Auditor of State,,LIB,Simeon Snow,21,6,0,15
Ouachita,013_County 004,Auditor of State,,LIB,Simeon Snow,5,4,0,1
Ouachita,014_County 005,Auditor of State,,LIB,Simeon Snow,15,7,0,8
Ouachita,015_County 007,Auditor of State,,LIB,Simeon Snow,9,4,0,5
Ouachita,016_County 008,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Ouachita,017_County 010,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Ouachita,018_County 011,Auditor of State,,LIB,Simeon Snow,8,5,0,3
Ouachita,001_Camden,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,475,334,15,126
Ouachita,002_Camden,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,113,75,4,34
Ouachita,003_Camden,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,117,61,3,53
Ouachita,004_Camden,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,613,418,13,182
Ouachita,005_Bearden,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,115,27,2,86
Ouachita,006_Chidester,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,47,6,0,41
Ouachita,007_East Camden,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,113,44,2,67
Ouachita,008_Louann,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,26,7,2,17
Ouachita,009_Stephens,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,79,22,2,55
Ouachita,010_County 001,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,303,148,3,152
Ouachita,011_County 002,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,439,187,4,248
Ouachita,012_County 003,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,595,323,12,260
Ouachita,013_County 004,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,301,170,5,126
Ouachita,014_County 005,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,403,185,5,213
Ouachita,015_County 007,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,334,221,6,107
Ouachita,016_County 008,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,12,6,1,5
Ouachita,017_County 010,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,18,9,1,8
Ouachita,018_County 011,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,217,156,8,53
Ouachita,001_Camden,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,418,315,13,90
Ouachita,002_Camden,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,332,248,10,74
Ouachita,003_Camden,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,429,290,27,112
Ouachita,004_Camden,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,313,220,9,84
Ouachita,005_Bearden,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,101,37,1,63
Ouachita,006_Chidester,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,48,10,2,36
Ouachita,007_East Camden,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,59,34,2,23
Ouachita,008_Louann,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,1,0,10
Ouachita,009_Stephens,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,126,49,2,75
Ouachita,010_County 001,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,100,56,1,43
Ouachita,011_County 002,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,69,45,1,23
Ouachita,012_County 003,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,121,65,8,48
Ouachita,013_County 004,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,138,93,7,38
Ouachita,014_County 005,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,185,91,7,87
Ouachita,015_County 007,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,77,56,3,18
Ouachita,016_County 008,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,24,19,1,4
Ouachita,017_County 010,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,0,0,0,0
Ouachita,018_County 011,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,67,53,2,12
Ouachita,001_Camden,Governor,,DEM,Chris Jones,468,355,15,98
Ouachita,002_Camden,Governor,,DEM,Chris Jones,345,263,10,72
Ouachita,003_Camden,Governor,,DEM,Chris Jones,444,303,27,114
Ouachita,004_Camden,Governor,,DEM,Chris Jones,342,240,9,93
Ouachita,005_Bearden,Governor,,DEM,Chris Jones,112,42,1,69
Ouachita,006_Chidester,Governor,,DEM,Chris Jones,55,15,2,38
Ouachita,007_East Camden,Governor,,DEM,Chris Jones,62,37,2,23
Ouachita,008_Louann,Governor,,DEM,Chris Jones,14,4,0,10
Ouachita,009_Stephens,Governor,,DEM,Chris Jones,130,49,2,79
Ouachita,010_County 001,Governor,,DEM,Chris Jones,113,64,1,48
Ouachita,011_County 002,Governor,,DEM,Chris Jones,87,50,3,34
Ouachita,012_County 003,Governor,,DEM,Chris Jones,141,78,10,53
Ouachita,013_County 004,Governor,,DEM,Chris Jones,147,102,7,38
Ouachita,014_County 005,Governor,,DEM,Chris Jones,197,100,8,89
Ouachita,015_County 007,Governor,,DEM,Chris Jones,84,60,3,21
Ouachita,016_County 008,Governor,,DEM,Chris Jones,31,21,2,8
Ouachita,017_County 010,Governor,,DEM,Chris Jones,2,1,0,1
Ouachita,018_County 011,Governor,,DEM,Chris Jones,89,74,2,13
Ouachita,001_Camden,Governor,,LIB,"Ricky Dale Harrington, Jr.",13,6,0,7
Ouachita,002_Camden,Governor,,LIB,"Ricky Dale Harrington, Jr.",11,6,0,5
Ouachita,003_Camden,Governor,,LIB,"Ricky Dale Harrington, Jr.",7,2,0,5
Ouachita,004_Camden,Governor,,LIB,"Ricky Dale Harrington, Jr.",12,7,0,5
Ouachita,005_Bearden,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,0,3
Ouachita,006_Chidester,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Ouachita,007_East Camden,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Ouachita,008_Louann,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Ouachita,009_Stephens,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,1,0,0
Ouachita,010_County 001,Governor,,LIB,"Ricky Dale Harrington, Jr.",6,3,0,3
Ouachita,011_County 002,Governor,,LIB,"Ricky Dale Harrington, Jr.",7,5,0,2
Ouachita,012_County 003,Governor,,LIB,"Ricky Dale Harrington, Jr.",7,0,1,6
Ouachita,013_County 004,Governor,,LIB,"Ricky Dale Harrington, Jr.",6,4,0,2
Ouachita,014_County 005,Governor,,LIB,"Ricky Dale Harrington, Jr.",14,4,0,10
Ouachita,015_County 007,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,2,0,1
Ouachita,016_County 008,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Ouachita,017_County 010,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Ouachita,018_County 011,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,3,0,2
Ouachita,001_Camden,Governor,,REP,Sarah Huckabee Sanders,424,297,13,114
Ouachita,002_Camden,Governor,,REP,Sarah Huckabee Sanders,105,68,4,33
Ouachita,003_Camden,Governor,,REP,Sarah Huckabee Sanders,106,54,3,49
Ouachita,004_Camden,Governor,,REP,Sarah Huckabee Sanders,577,394,13,170
Ouachita,005_Bearden,Governor,,REP,Sarah Huckabee Sanders,108,26,2,80
Ouachita,006_Chidester,Governor,,REP,Sarah Huckabee Sanders,45,4,0,41
Ouachita,007_East Camden,Governor,,REP,Sarah Huckabee Sanders,112,42,2,68
Ouachita,008_Louann,Governor,,REP,Sarah Huckabee Sanders,24,4,3,17
Ouachita,009_Stephens,Governor,,REP,Sarah Huckabee Sanders,77,21,2,54
Ouachita,010_County 001,Governor,,REP,Sarah Huckabee Sanders,285,137,3,145
Ouachita,011_County 002,Governor,,REP,Sarah Huckabee Sanders,414,177,2,235
Ouachita,012_County 003,Governor,,REP,Sarah Huckabee Sanders,570,313,9,248
Ouachita,013_County 004,Governor,,REP,Sarah Huckabee Sanders,290,159,5,126
Ouachita,014_County 005,Governor,,REP,Sarah Huckabee Sanders,384,175,4,205
Ouachita,015_County 007,Governor,,REP,Sarah Huckabee Sanders,331,220,7,104
Ouachita,016_County 008,Governor,,REP,Sarah Huckabee Sanders,7,5,0,2
Ouachita,017_County 010,Governor,,REP,Sarah Huckabee Sanders,17,9,1,7
Ouachita,018_County 011,Governor,,REP,Sarah Huckabee Sanders,189,130,8,51
Ouachita,001_Camden,Lieutenant Governor,,LIB,Frank Gilbert,33,17,0,16
Ouachita,002_Camden,Lieutenant Governor,,LIB,Frank Gilbert,11,7,0,4
Ouachita,003_Camden,Lieutenant Governor,,LIB,Frank Gilbert,20,12,0,8
Ouachita,004_Camden,Lieutenant Governor,,LIB,Frank Gilbert,24,15,0,9
Ouachita,005_Bearden,Lieutenant Governor,,LIB,Frank Gilbert,7,1,0,6
Ouachita,006_Chidester,Lieutenant Governor,,LIB,Frank Gilbert,5,1,0,4
Ouachita,007_East Camden,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,1
Ouachita,008_Louann,Lieutenant Governor,,LIB,Frank Gilbert,3,0,0,3
Ouachita,009_Stephens,Lieutenant Governor,,LIB,Frank Gilbert,8,0,1,7
Ouachita,010_County 001,Lieutenant Governor,,LIB,Frank Gilbert,7,4,0,3
Ouachita,011_County 002,Lieutenant Governor,,LIB,Frank Gilbert,12,7,0,5
Ouachita,012_County 003,Lieutenant Governor,,LIB,Frank Gilbert,22,6,1,15
Ouachita,013_County 004,Lieutenant Governor,,LIB,Frank Gilbert,9,6,0,3
Ouachita,014_County 005,Lieutenant Governor,,LIB,Frank Gilbert,19,11,1,7
Ouachita,015_County 007,Lieutenant Governor,,LIB,Frank Gilbert,20,12,0,8
Ouachita,016_County 008,Lieutenant Governor,,LIB,Frank Gilbert,3,0,0,3
Ouachita,017_County 010,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0
Ouachita,018_County 011,Lieutenant Governor,,LIB,Frank Gilbert,10,8,0,2
Ouachita,001_Camden,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,438,310,16,112
Ouachita,002_Camden,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,109,72,4,33
Ouachita,003_Camden,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,125,67,3,55
Ouachita,004_Camden,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,598,410,13,175
Ouachita,005_Bearden,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,113,27,2,84
Ouachita,006_Chidester,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,42,5,0,37
Ouachita,007_East Camden,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,116,46,2,68
Ouachita,008_Louann,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,25,7,3,15
