county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Columbia,Mag Ward 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,361,237,22,102
Columbia,Mag Ward 2,Attorney General,,REP,Lieutenant Governor Tim Griffin,93,58,0,35
Columbia,Mag Ward 3,Attorney General,,REP,Lieutenant Governor Tim Griffin,542,401,21,120
Columbia,Mag Ward 4,Attorney General,,REP,Lieutenant Governor Tim Griffin,562,431,22,109
Columbia,McNeil Township,Attorney General,,REP,Lieutenant Governor Tim Griffin,180,126,0,54
Columbia,McNeil City,Attorney General,,REP,Lieutenant Governor Tim Griffin,68,31,0,37
Columbia,Waldo Township,Attorney General,,REP,Lieutenant Governor Tim Griffin,178,110,5,63
Columbia,Waldo City,Attorney General,,REP,Lieutenant Governor Tim Griffin,81,35,1,45
Columbia,Emerson Township,Attorney General,,REP,Lieutenant Governor Tim Griffin,409,219,1,189
Columbia,Emerson City,Attorney General,,REP,Lieutenant Governor Tim Griffin,41,15,0,26
Columbia,Taylor Township,Attorney General,,REP,Lieutenant Governor Tim Griffin,264,95,3,166
Columbia,Taylor City,Attorney General,,REP,Lieutenant Governor Tim Griffin,134,40,5,89
Columbia,Columbia North,Auditor of State,,DEM,Diamond Arnold-Johnson,150,115,14,21
Columbia,Columbia South,Auditor of State,,DEM,Diamond Arnold-Johnson,244,163,8,73
Columbia,Mag Ward 1,Auditor of State,,DEM,Diamond Arnold-Johnson,226,140,14,72
Columbia,Mag Ward 2,Auditor of State,,DEM,Diamond Arnold-Johnson,308,216,13,79
Columbia,Mag Ward 3,Auditor of State,,DEM,Diamond Arnold-Johnson,109,66,3,40
Columbia,Mag Ward 4,Auditor of State,,DEM,Diamond Arnold-Johnson,168,109,10,49
Columbia,McNeil Township,Auditor of State,,DEM,Diamond Arnold-Johnson,89,43,5,41
Columbia,McNeil City,Auditor of State,,DEM,Diamond Arnold-Johnson,56,32,1,23
Columbia,Waldo Township,Auditor of State,,DEM,Diamond Arnold-Johnson,58,27,1,30
Columbia,Waldo City,Auditor of State,,DEM,Diamond Arnold-Johnson,191,71,5,115
Columbia,Emerson Township,Auditor of State,,DEM,Diamond Arnold-Johnson,63,28,0,35
Columbia,Emerson City,Auditor of State,,DEM,Diamond Arnold-Johnson,31,12,0,19
Columbia,Taylor Township,Auditor of State,,DEM,Diamond Arnold-Johnson,41,25,3,13
Columbia,Taylor City,Auditor of State,,DEM,Diamond Arnold-Johnson,9,2,1,6
Columbia,Columbia North,Auditor of State,,LIB,Simeon Snow,19,14,0,5
Columbia,Columbia South,Auditor of State,,LIB,Simeon Snow,8,5,0,3
Columbia,Mag Ward 1,Auditor of State,,LIB,Simeon Snow,15,6,1,8
Columbia,Mag Ward 2,Auditor of State,,LIB,Simeon Snow,7,5,0,2
Columbia,Mag Ward 3,Auditor of State,,LIB,Simeon Snow,22,14,1,7
Columbia,Mag Ward 4,Auditor of State,,LIB,Simeon Snow,27,17,0,10
Columbia,McNeil Township,Auditor of State,,LIB,Simeon Snow,11,5,0,6
Columbia,McNeil City,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Columbia,Waldo Township,Auditor of State,,LIB,Simeon Snow,3,1,0,2
Columbia,Waldo City,Auditor of State,,LIB,Simeon Snow,9,4,0,5
Columbia,Emerson Township,Auditor of State,,LIB,Simeon Snow,4,3,0,1
Columbia,Emerson City,Auditor of State,,LIB,Simeon Snow,6,2,0,4
Columbia,Taylor Township,Auditor of State,,LIB,Simeon Snow,6,3,0,3
Columbia,Taylor City,Auditor of State,,LIB,Simeon Snow,2,2,0,0
Columbia,Columbia North,Auditor of State,,REP,Treasurer of State Dennis Milligan,918,672,14,232
Columbia,Columbia South,Auditor of State,,REP,Treasurer of State Dennis Milligan,381,270,10,101
Columbia,Mag Ward 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,341,229,19,93
Columbia,Mag Ward 2,Auditor of State,,REP,Treasurer of State Dennis Milligan,79,47,0,32
Columbia,Mag Ward 3,Auditor of State,,REP,Treasurer of State Dennis Milligan,532,391,23,118
Columbia,Mag Ward 4,Auditor of State,,REP,Treasurer of State Dennis Milligan,543,415,22,106
Columbia,McNeil Township,Auditor of State,,REP,Treasurer of State Dennis Milligan,176,123,0,53
Columbia,McNeil City,Auditor of State,,REP,Treasurer of State Dennis Milligan,69,33,0,36
Columbia,Waldo Township,Auditor of State,,REP,Treasurer of State Dennis Milligan,173,109,5,59
Columbia,Waldo City,Auditor of State,,REP,Treasurer of State Dennis Milligan,80,33,1,46
Columbia,Emerson Township,Auditor of State,,REP,Treasurer of State Dennis Milligan,404,212,1,191
Columbia,Emerson City,Auditor of State,,REP,Treasurer of State Dennis Milligan,36,14,0,22
Columbia,Taylor Township,Auditor of State,,REP,Treasurer of State Dennis Milligan,265,94,2,169
Columbia,Taylor City,Auditor of State,,REP,Treasurer of State Dennis Milligan,135,39,5,91
Columbia,Columbia North,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,946,694,14,238
Columbia,Columbia South,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,392,281,10,101
Columbia,Mag Ward 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,360,240,20,100
Columbia,Mag Ward 2,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,98,61,0,37
Columbia,Mag Ward 3,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,549,398,24,127
Columbia,Mag Ward 4,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,570,438,20,112
Columbia,McNeil Township,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,186,129,0,57
Columbia,McNeil City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,72,35,0,37
Columbia,Waldo Township,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,178,110,5,63
Columbia,Waldo City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,88,37,2,49
Columbia,Emerson Township,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,409,217,1,191
Columbia,Emerson City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,41,15,0,26
Columbia,Taylor Township,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,269,96,2,171
Columbia,Taylor City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,135,39,5,91
Columbia,Columbia North,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,145,112,15,18
Columbia,Columbia South,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,239,156,8,75
Columbia,Mag Ward 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,221,133,14,74
Columbia,Mag Ward 2,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,296,206,13,77
Columbia,Mag Ward 3,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,115,72,5,38
Columbia,Mag Ward 4,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,171,107,11,53
Columbia,McNeil Township,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,87,41,5,41
Columbia,McNeil City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,54,31,1,22
Columbia,Waldo Township,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,56,27,1,28
Columbia,Waldo City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,187,69,4,114
Columbia,Emerson Township,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,63,27,0,36
Columbia,Emerson City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,33,13,0,20
Columbia,Taylor Township,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,43,26,3,14
Columbia,Taylor City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,4,1,6
Columbia,Columbia North,Governor,,LIB,"Ricky Dale Harrington, Jr.",13,7,0,6
Columbia,Columbia South,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,1,0,1
Columbia,Mag Ward 1,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,1,0,4
Columbia,Mag Ward 2,Governor,,LIB,"Ricky Dale Harrington, Jr.",8,6,0,2
Columbia,Mag Ward 3,Governor,,LIB,"Ricky Dale Harrington, Jr.",6,5,0,1
Columbia,Mag Ward 4,Governor,,LIB,"Ricky Dale Harrington, Jr.",10,7,0,3
Columbia,McNeil Township,Governor,,LIB,"Ricky Dale Harrington, Jr.",6,4,0,2
Columbia,McNeil City,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0
Columbia,Waldo Township,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,2,0,1
Columbia,Waldo City,Governor,,LIB,"Ricky Dale Harrington, Jr.",7,3,0,4
Columbia,Emerson Township,Governor,,LIB,"Ricky Dale Harrington, Jr.",10,4,0,6
Columbia,Emerson City,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,0,0,5
Columbia,Taylor Township,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,1,0,4
Columbia,Taylor City,Governor,,LIB,"Ricky Dale Harrington, Jr.",4,2,0,2
Columbia,Columbia North,Governor,,REP,Sarah Huckabee Sanders,922,675,14,233
Columbia,Columbia South,Governor,,REP,Sarah Huckabee Sanders,373,267,10,96
Columbia,Mag Ward 1,Governor,,REP,Sarah Huckabee Sanders,339,224,19,96
Columbia,Mag Ward 2,Governor,,REP,Sarah Huckabee Sanders,70,42,0,28
Columbia,Mag Ward 3,Governor,,REP,Sarah Huckabee Sanders,504,373,21,110
Columbia,Mag Ward 4,Governor,,REP,Sarah Huckabee Sanders,543,416,20,107
Columbia,McNeil Township,Governor,,REP,Sarah Huckabee Sanders,176,125,0,51
Columbia,McNeil City,Governor,,REP,Sarah Huckabee Sanders,71,33,0,38
Columbia,Waldo Township,Governor,,REP,Sarah Huckabee Sanders,168,105,3,60
Columbia,Waldo City,Governor,,REP,Sarah Huckabee Sanders,77,30,0,47
Columbia,Emerson Township,Governor,,REP,Sarah Huckabee Sanders,397,210,1,186
Columbia,Emerson City,Governor,,REP,Sarah Huckabee Sanders,37,14,0,23
Columbia,Taylor Township,Governor,,REP,Sarah Huckabee Sanders,259,94,3,162
Columbia,Taylor City,Governor,,REP,Sarah Huckabee Sanders,130,37,5,88
Columbia,Columbia North,Governor,,DEM,Chris Jones,163,126,16,21
Columbia,Columbia South,Governor,,DEM,Chris Jones,265,177,7,81
Columbia,Mag Ward 1,Governor,,DEM,Chris Jones,243,150,15,78
Columbia,Mag Ward 2,Governor,,DEM,Chris Jones,325,226,13,86
Columbia,Mag Ward 3,Governor,,DEM,Chris Jones,158,96,8,54
Columbia,Mag Ward 4,Governor,,DEM,Chris Jones,198,127,11,60
Columbia,McNeil Township,Governor,,DEM,Chris Jones,98,43,5,50
Columbia,McNeil City,Governor,,DEM,Chris Jones,54,32,1,21
Columbia,Waldo Township,Governor,,DEM,Chris Jones,64,32,3,29
Columbia,Waldo City,Governor,,DEM,Chris Jones,199,76,6,117
Columbia,Emerson Township,Governor,,DEM,Chris Jones,75,35,1,39
Columbia,Emerson City,Governor,,DEM,Chris Jones,35,14,0,21
Columbia,Taylor Township,Governor,,DEM,Chris Jones,49,27,2,20
Columbia,Taylor City,Governor,,DEM,Chris Jones,11,4,1,6
Columbia,Columbia North,Lieutenant Governor,,DEM,Kelly Ross Krout,147,113,15,19
Columbia,Columbia South,Lieutenant Governor,,DEM,Kelly Ross Krout,251,164,9,78
Columbia,Mag Ward 1,Lieutenant Governor,,DEM,Kelly Ross Krout,232,141,15,76
Columbia,Mag Ward 2,Lieutenant Governor,,DEM,Kelly Ross Krout,308,214,13,81
Columbia,Mag Ward 3,Lieutenant Governor,,DEM,Kelly Ross Krout,134,81,8,45
Columbia,Mag Ward 4,Lieutenant Governor,,DEM,Kelly Ross Krout,188,118,11,59
Columbia,McNeil Township,Lieutenant Governor,,DEM,Kelly Ross Krout,96,44,5,47
Columbia,McNeil City,Lieutenant Governor,,DEM,Kelly Ross Krout,55,31,1,23
Columbia,Waldo Township,Lieutenant Governor,,DEM,Kelly Ross Krout,55,26,3,26
Columbia,Waldo City,Lieutenant Governor,,DEM,Kelly Ross Krout,198,74,5,119
Columbia,Emerson Township,Lieutenant Governor,,DEM,Kelly Ross Krout,67,30,1,36
Columbia,Emerson City,Lieutenant Governor,,DEM,Kelly Ross Krout,36,13,0,23
Columbia,Taylor Township,Lieutenant Governor,,DEM,Kelly Ross Krout,45,26,3,16
Columbia,Taylor City,Lieutenant Governor,,DEM,Kelly Ross Krout,13,4,1,8
Columbia,Columbia North,Lieutenant Governor,,LIB,Frank Gilbert,22,15,0,7
Columbia,Columbia South,Lieutenant Governor,,LIB,Frank Gilbert,14,8,0,6
Columbia,Mag Ward 1,Lieutenant Governor,,LIB,Frank Gilbert,12,6,1,5
Columbia,Mag Ward 2,Lieutenant Governor,,LIB,Frank Gilbert,11,9,0,2
Columbia,Mag Ward 3,Lieutenant Governor,,LIB,Frank Gilbert,15,8,0,7
Columbia,Mag Ward 4,Lieutenant Governor,,LIB,Frank Gilbert,25,18,2,5
Columbia,McNeil Township,Lieutenant Governor,,LIB,Frank Gilbert,10,6,0,4
Columbia,McNeil City,Lieutenant Governor,,LIB,Frank Gilbert,3,3,0,0
Columbia,Waldo Township,Lieutenant Governor,,LIB,Frank Gilbert,4,1,0,3
Columbia,Waldo City,Lieutenant Governor,,LIB,Frank Gilbert,7,2,0,5
Columbia,Emerson Township,Lieutenant Governor,,LIB,Frank Gilbert,8,7,0,1
Columbia,Emerson City,Lieutenant Governor,,LIB,Frank Gilbert,4,0,0,4
Columbia,Taylor Township,Lieutenant Governor,,LIB,Frank Gilbert,5,2,0,3
Columbia,Taylor City,Lieutenant Governor,,LIB,Frank Gilbert,3,1,0,2
Columbia,Columbia North,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,923,678,13,232
Columbia,Columbia South,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,368,264,9,95
Columbia,Mag Ward 1,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,339,226,18,95
Columbia,Mag Ward 2,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,77,46,0,31
Columbia,Mag Ward 3,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,515,381,21,113
Columbia,Mag Ward 4,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,531,409,19,103
Columbia,McNeil Township,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,174,122,0,52
Columbia,McNeil City,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,67,31,0,36
Columbia,Waldo Township,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,171,108,3,60
Columbia,Waldo City,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,78,33,1,44
Columbia,Emerson Township,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,399,207,1,191
Columbia,Emerson City,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,36,14,0,22
Columbia,Taylor Township,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,264,94,2,168
Columbia,Taylor City,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,128,37,5,86
Columbia,Columbia North,Secretary of State,,DEM,Anna Beth Gorman,163,127,15,21
Columbia,Columbia South,Secretary of State,,DEM,Anna Beth Gorman,254,166,9,79
Columbia,Mag Ward 1,Secretary of State,,DEM,Anna Beth Gorman,240,145,16,79
Columbia,Mag Ward 2,Secretary of State,,DEM,Anna Beth Gorman,309,216,13,80
Columbia,Mag Ward 3,Secretary of State,,DEM,Anna Beth Gorman,130,77,8,45
Columbia,Mag Ward 4,Secretary of State,,DEM,Anna Beth Gorman,187,118,11,58
Columbia,McNeil Township,Secretary of State,,DEM,Anna Beth Gorman,89,41,5,43
Columbia,McNeil City,Secretary of State,,DEM,Anna Beth Gorman,53,32,1,20
Columbia,Waldo Township,Secretary of State,,DEM,Anna Beth Gorman,56,27,1,28
Columbia,Waldo City,Secretary of State,,DEM,Anna Beth Gorman,202,75,5,122
Columbia,Emerson Township,Secretary of State,,DEM,Anna Beth Gorman,68,31,1,36
Columbia,Emerson City,Secretary of State,,DEM,Anna Beth Gorman,34,13,0,21
Columbia,Taylor Township,Secretary of State,,DEM,Anna Beth Gorman,46,26,3,17
Columbia,Taylor City,Secretary of State,,DEM,Anna Beth Gorman,16,5,1,10
Columbia,Columbia North,Secretary of State,,REP,Secretary of State John Thurston,924,677,13,234
Columbia,Columbia South,Secretary of State,,REP,Secretary of State John Thurston,379,270,9,100
Columbia,Mag Ward 1,Secretary of State,,REP,Secretary of State John Thurston,347,231,18,98
Columbia,Mag Ward 2,Secretary of State,,REP,Secretary of State John Thurston,85,49,0,36
Columbia,Mag Ward 3,Secretary of State,,REP,Secretary of State John Thurston,533,393,21,119
Columbia,Mag Ward 4,Secretary of State,,REP,Secretary of State John Thurston,561,430,21,110
Columbia,McNeil Township,Secretary of State,,REP,Secretary of State John Thurston,187,130,0,57
Columbia,McNeil City,Secretary of State,,REP,Secretary of State John Thurston,70,33,0,37
Columbia,Waldo Township,Secretary of State,,REP,Secretary of State John Thurston,177,111,5,61
Columbia,Waldo City,Secretary of State,,REP,Secretary of State John Thurston,76,32,1,43
Columbia,Emerson Township,Secretary of State,,REP,Secretary of State John Thurston,408,215,1,192
Columbia,Emerson City,Secretary of State,,REP,Secretary of State John Thurston,42,14,0,28
Columbia,Taylor Township,Secretary of State,,REP,Secretary of State John Thurston,267,96,2,169
Columbia,Taylor City,Secretary of State,,REP,Secretary of State John Thurston,130,38,5,87
Columbia,Columbia North,State Treasurer,,REP,State Representative Mark Lowery,922,673,12,237
Columbia,Columbia South,State Treasurer,,REP,State Representative Mark Lowery,382,271,10,101
Columbia,Mag Ward 1,State Treasurer,,REP,State Representative Mark Lowery,343,227,21,95
Columbia,Mag Ward 2,State Treasurer,,REP,State Representative Mark Lowery,80,48,0,32
Columbia,Mag Ward 3,State Treasurer,,REP,State Representative Mark Lowery,518,378,21,119
Columbia,Mag Ward 4,State Treasurer,,REP,State Representative Mark Lowery,556,424,19,113
Columbia,McNeil Township,State Treasurer,,REP,State Representative Mark Lowery,184,127,0,57
Columbia,McNeil City,State Treasurer,,REP,State Representative Mark Lowery,69,32,0,37
Columbia,Waldo Township,State Treasurer,,REP,State Representative Mark Lowery,175,109,3,63
Columbia,Waldo City,State Treasurer,,REP,State Representative Mark Lowery,76,33,0,43
Columbia,Emerson Township,State Treasurer,,REP,State Representative Mark Lowery,406,216,1,189
Columbia,Emerson City,State Treasurer,,REP,State Representative Mark Lowery,42,14,0,28
Columbia,Taylor Township,State Treasurer,,REP,State Representative Mark Lowery,268,96,3,169
Columbia,Taylor City,State Treasurer,,REP,State Representative Mark Lowery,130,38,5,87
Columbia,Columbia North,State Treasurer,,DEM,Pam Whitaker,162,128,14,20
Columbia,Columbia South,State Treasurer,,DEM,Pam Whitaker,253,168,8,77
Columbia,Mag Ward 1,State Treasurer,,DEM,Pam Whitaker,235,143,13,79
Columbia,Mag Ward 2,State Treasurer,,DEM,Pam Whitaker,319,223,13,83
Columbia,Mag Ward 3,State Treasurer,,DEM,Pam Whitaker,143,89,8,46
Columbia,Mag Ward 4,State Treasurer,,DEM,Pam Whitaker,188,122,12,54
