county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Newton,BIG CREEK,U.S. Senate,,DEM,Natalie James,16,9,1,6
Newton,BOSTON,U.S. Senate,,DEM,Natalie James,5,2,0,3
Newton,DOGPATCH,U.S. Senate,,DEM,Natalie James,73,28,3,42
Newton,GROVE,U.S. Senate,,DEM,Natalie James,43,4,4,35
Newton,HASTY,U.S. Senate,,DEM,Natalie James,5,3,0,2
Newton,HICKORY GROVE,U.S. Senate,,DEM,Natalie James,7,6,0,1
Newton,HUDSON,U.S. Senate,,DEM,Natalie James,45,26,2,17
Newton,JACKSON,U.S. Senate,,DEM,Natalie James,70,49,2,19
Newton,JEFFERSON,U.S. Senate,,DEM,Natalie James,20,5,0,15
Newton,LINCOLN,U.S. Senate,,DEM,Natalie James,11,5,3,3
Newton,LOW GAP,U.S. Senate,,DEM,Natalie James,29,10,0,19
Newton,MT SHERMAN,U.S. Senate,,DEM,Natalie James,15,12,0,3
Newton,MURRAY,U.S. Senate,,DEM,Natalie James,28,21,0,7
Newton,PLEASANT HILL,U.S. Senate,,DEM,Natalie James,36,23,3,10
Newton,POLK,U.S. Senate,,DEM,Natalie James,12,3,0,9
Newton,PONCA,U.S. Senate,,DEM,Natalie James,44,24,0,20
Newton,RICHLAND,U.S. Senate,,DEM,Natalie James,7,2,0,5
Newton,VAN BUREN,U.S. Senate,,DEM,Natalie James,25,6,1,18
Newton,WHITE,U.S. Senate,,DEM,Natalie James,22,14,0,8
Newton,BIG CREEK,U.S. Senate,,LIB,Kenneth Cates,4,0,0,4
Newton,BOSTON,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Newton,DOGPATCH,U.S. Senate,,LIB,Kenneth Cates,18,5,0,13
Newton,GROVE,U.S. Senate,,LIB,Kenneth Cates,15,2,0,13
Newton,HASTY,U.S. Senate,,LIB,Kenneth Cates,2,0,0,2
Newton,HICKORY GROVE,U.S. Senate,,LIB,Kenneth Cates,2,2,0,0
Newton,HUDSON,U.S. Senate,,LIB,Kenneth Cates,3,1,0,2
Newton,JACKSON,U.S. Senate,,LIB,Kenneth Cates,16,9,1,6
Newton,JEFFERSON,U.S. Senate,,LIB,Kenneth Cates,3,0,0,3
Newton,LINCOLN,U.S. Senate,,LIB,Kenneth Cates,6,2,0,4
Newton,LOW GAP,U.S. Senate,,LIB,Kenneth Cates,2,0,0,2
Newton,MT SHERMAN,U.S. Senate,,LIB,Kenneth Cates,4,1,0,3
Newton,MURRAY,U.S. Senate,,LIB,Kenneth Cates,3,3,0,0
Newton,PLEASANT HILL,U.S. Senate,,LIB,Kenneth Cates,7,4,0,3
Newton,POLK,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Newton,PONCA,U.S. Senate,,LIB,Kenneth Cates,7,0,0,7
Newton,RICHLAND,U.S. Senate,,LIB,Kenneth Cates,3,0,0,3
Newton,VAN BUREN,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Newton,WHITE,U.S. Senate,,LIB,Kenneth Cates,11,8,0,3
Newton,BIG CREEK,U.S. Senate,,REP,Senator John Boozman,94,38,0,56
Newton,BOSTON,U.S. Senate,,REP,Senator John Boozman,43,8,0,35
Newton,DOGPATCH,U.S. Senate,,REP,Senator John Boozman,247,97,2,148
Newton,GROVE,U.S. Senate,,REP,Senator John Boozman,300,55,3,242
Newton,HASTY,U.S. Senate,,REP,Senator John Boozman,112,35,1,76
Newton,HICKORY GROVE,U.S. Senate,,REP,Senator John Boozman,37,8,1,28
Newton,HUDSON,U.S. Senate,,REP,Senator John Boozman,139,43,1,95
Newton,JACKSON,U.S. Senate,,REP,Senator John Boozman,321,182,7,132
Newton,JEFFERSON,U.S. Senate,,REP,Senator John Boozman,78,14,2,62
Newton,LINCOLN,U.S. Senate,,REP,Senator John Boozman,76,34,0,42
Newton,LOW GAP,U.S. Senate,,REP,Senator John Boozman,89,21,2,66
Newton,MT SHERMAN,U.S. Senate,,REP,Senator John Boozman,99,49,1,49
Newton,MURRAY,U.S. Senate,,REP,Senator John Boozman,15,9,0,6
Newton,PLEASANT HILL,U.S. Senate,,REP,Senator John Boozman,140,43,3,94
Newton,POLK,U.S. Senate,,REP,Senator John Boozman,63,16,0,47
Newton,PONCA,U.S. Senate,,REP,Senator John Boozman,182,42,3,137
Newton,RICHLAND,U.S. Senate,,REP,Senator John Boozman,108,17,0,91
Newton,VAN BUREN,U.S. Senate,,REP,Senator John Boozman,40,7,1,32
Newton,WHITE,U.S. Senate,,REP,Senator John Boozman,257,81,2,174
Newton,BIG CREEK,U.S. Congress District 04,,DEM,John White,17,11,1,5
Newton,BOSTON,U.S. Congress District 04,,DEM,John White,5,2,0,3
Newton,DOGPATCH,U.S. Congress District 04,,DEM,John White,74,25,5,44
Newton,GROVE,U.S. Congress District 04,,DEM,John White,43,4,4,35
Newton,HASTY,U.S. Congress District 04,,DEM,John White,5,3,0,2
Newton,HICKORY GROVE,U.S. Congress District 04,,DEM,John White,7,6,0,1
Newton,HUDSON,U.S. Congress District 04,,DEM,John White,39,22,2,15
Newton,JACKSON,U.S. Congress District 04,,DEM,John White,69,47,2,20
Newton,JEFFERSON,U.S. Congress District 04,,DEM,John White,16,4,0,12
Newton,LINCOLN,U.S. Congress District 04,,DEM,John White,11,5,3,3
Newton,LOW GAP,U.S. Congress District 04,,DEM,John White,22,10,0,12
Newton,MT SHERMAN,U.S. Congress District 04,,DEM,John White,17,12,0,5
Newton,MURRAY,U.S. Congress District 04,,DEM,John White,27,20,0,7
Newton,PLEASANT HILL,U.S. Congress District 04,,DEM,John White,34,22,3,9
Newton,POLK,U.S. Congress District 04,,DEM,John White,10,3,0,7
Newton,PONCA,U.S. Congress District 04,,DEM,John White,40,23,0,17
Newton,RICHLAND,U.S. Congress District 04,,DEM,John White,9,2,0,7
Newton,VAN BUREN,U.S. Congress District 04,,DEM,John White,21,3,1,17
