county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Poinsett,Bolivar,U.S. Senate,,REP,Senator John Boozman,877,501,6,370
Poinsett,Dobson,U.S. Senate,,REP,Senator John Boozman,34,11,0,23
Poinsett,Greenfield,U.S. Senate,,REP,Senator John Boozman,301,104,0,197
Poinsett,Greenwood & Rivervale,U.S. Senate,,REP,Senator John Boozman,437,42,7,388
Poinsett,Little River & Payneway,U.S. Senate,,REP,Senator John Boozman,539,139,8,392
Poinsett,Lunsford,U.S. Senate,,REP,Senator John Boozman,37,14,2,21
Poinsett,Owen Fisher,U.S. Senate,,REP,Senator John Boozman,57,22,1,34
Poinsett,Owen Waldenburg,U.S. Senate,,REP,Senator John Boozman,35,8,0,27
Poinsett,Tyronza,U.S. Senate,,REP,Senator John Boozman,240,18,3,219
Poinsett,Scott,U.S. Senate,,REP,Senator John Boozman,190,92,2,96
Poinsett,West Prairie,U.S. Senate,,REP,Senator John Boozman,211,44,1,166
Poinsett,Willis,U.S. Senate,,REP,Senator John Boozman,1461,624,25,812
Poinsett,Bolivar,U.S. Senate,,DEM,Natalie James,172,100,2,70
Poinsett,Dobson,U.S. Senate,,DEM,Natalie James,4,1,0,3
Poinsett,Greenfield,U.S. Senate,,DEM,Natalie James,30,12,0,18
Poinsett,Greenwood & Rivervale,U.S. Senate,,DEM,Natalie James,106,10,1,95
Poinsett,Little River & Payneway,U.S. Senate,,DEM,Natalie James,221,58,8,155
Poinsett,Lunsford,U.S. Senate,,DEM,Natalie James,8,5,0,3
Poinsett,Owen Fisher,U.S. Senate,,DEM,Natalie James,7,3,0,4
Poinsett,Owen Waldenburg,U.S. Senate,,DEM,Natalie James,7,1,0,6
Poinsett,Tyronza,U.S. Senate,,DEM,Natalie James,27,4,1,22
Poinsett,Scott,U.S. Senate,,DEM,Natalie James,31,23,0,8
Poinsett,West Prairie,U.S. Senate,,DEM,Natalie James,37,6,0,31
Poinsett,Willis,U.S. Senate,,DEM,Natalie James,326,134,11,181
Poinsett,Bolivar,U.S. Senate,,LIB,Kenneth Cates,33,18,0,15
Poinsett,Dobson,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Poinsett,Greenfield,U.S. Senate,,LIB,Kenneth Cates,9,3,0,6
Poinsett,Greenwood & Rivervale,U.S. Senate,,LIB,Kenneth Cates,8,0,1,7
Poinsett,Little River & Payneway,U.S. Senate,,LIB,Kenneth Cates,25,5,0,20
Poinsett,Lunsford,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Poinsett,Owen Fisher,U.S. Senate,,LIB,Kenneth Cates,1,0,0,1
Poinsett,Owen Waldenburg,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Poinsett,Tyronza,U.S. Senate,,LIB,Kenneth Cates,5,1,0,4
Poinsett,Scott,U.S. Senate,,LIB,Kenneth Cates,7,3,0,4
Poinsett,West Prairie,U.S. Senate,,LIB,Kenneth Cates,9,1,0,8
Poinsett,Willis,U.S. Senate,,LIB,Kenneth Cates,56,18,1,37
Poinsett,Bolivar,U.S. Congress District 01,,REP,Congressman Rick Crawford,896,509,6,381
Poinsett,Dobson,U.S. Congress District 01,,REP,Congressman Rick Crawford,35,11,0,24
Poinsett,Greenfield,U.S. Congress District 01,,REP,Congressman Rick Crawford,304,104,0,200
