county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Marion,Precinct 0001,U.S. Senate,,LIB,Kenneth Cates,2,2,0,0
Marion,Precinct 0002,U.S. Senate,,LIB,Kenneth Cates,3,0,0,3
Marion,Precinct 0003,U.S. Senate,,LIB,Kenneth Cates,7,1,0,6
Marion,Precinct 0004,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Marion,Precinct 0005,U.S. Senate,,LIB,Kenneth Cates,2,0,0,2
Marion,Precinct 0006,U.S. Senate,,LIB,Kenneth Cates,25,13,0,12
Marion,Precinct 0007,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Marion,Precinct 0008,U.S. Senate,,LIB,Kenneth Cates,30,14,0,16
Marion,Precinct 0009,U.S. Senate,,LIB,Kenneth Cates,23,9,0,14
Marion,Precinct 0010,U.S. Senate,,LIB,Kenneth Cates,9,6,0,3
Marion,Precinct 0011,U.S. Senate,,LIB,Kenneth Cates,2,1,0,1
Marion,Precinct 0012,U.S. Senate,,LIB,Kenneth Cates,1,1,0,0
Marion,Precinct 0013,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Marion,Precinct 0014,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Marion,Precinct 0015,U.S. Senate,,LIB,Kenneth Cates,2,1,0,1
Marion,Precinct 0016,U.S. Senate,,LIB,Kenneth Cates,18,14,0,4
Marion,Precinct 0017,U.S. Senate,,LIB,Kenneth Cates,11,3,1,7
Marion,Precinct 0018,U.S. Senate,,LIB,Kenneth Cates,3,1,0,2
Marion,Precinct 0019,U.S. Senate,,LIB,Kenneth Cates,7,2,0,5
Marion,Precinct 0020,U.S. Senate,,LIB,Kenneth Cates,8,3,0,5
Marion,Precinct 0021,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Marion,Precinct 0022,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Marion,Precinct 0023,U.S. Senate,,LIB,Kenneth Cates,9,2,0,7
Marion,Precinct 0024,U.S. Senate,,LIB,Kenneth Cates,7,5,0,2
Marion,Precinct 0025,U.S. Senate,,LIB,Kenneth Cates,10,6,1,3
Marion,Precinct 0026,U.S. Senate,,LIB,Kenneth Cates,12,4,0,8
Marion,Precinct 0027,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Marion,Precinct 0028,U.S. Senate,,LIB,Kenneth Cates,5,3,0,2
Marion,Precinct 0029,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Marion,Precinct 0030,U.S. Senate,,LIB,Kenneth Cates,7,5,0,2
Marion,Precinct 0031,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0
Marion,Precinct 0001,U.S. Senate,,REP,Senator John Boozman,79,70,2,7
Marion,Precinct 0002,U.S. Senate,,REP,Senator John Boozman,249,51,7,191
Marion,Precinct 0003,U.S. Senate,,REP,Senator John Boozman,186,98,1,87
Marion,Precinct 0004,U.S. Senate,,REP,Senator John Boozman,69,37,0,32
Marion,Precinct 0005,U.S. Senate,,REP,Senator John Boozman,63,2,1,60
Marion,Precinct 0006,U.S. Senate,,REP,Senator John Boozman,604,456,17,131
Marion,Precinct 0007,U.S. Senate,,REP,Senator John Boozman,39,29,0,10
Marion,Precinct 0008,U.S. Senate,,REP,Senator John Boozman,614,409,4,201
Marion,Precinct 0009,U.S. Senate,,REP,Senator John Boozman,336,113,3,220
Marion,Precinct 0010,U.S. Senate,,REP,Senator John Boozman,66,25,0,41
Marion,Precinct 0011,U.S. Senate,,REP,Senator John Boozman,41,15,0,26
Marion,Precinct 0012,U.S. Senate,,REP,Senator John Boozman,11,9,0,2
Marion,Precinct 0013,U.S. Senate,,REP,Senator John Boozman,19,8,1,10
Marion,Precinct 0014,U.S. Senate,,REP,Senator John Boozman,18,13,0,5
