county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Garland,061,U.S. Senate,,R,Senator John Boozman,640,0,382,14,244
Garland,062,U.S. Senate,,R,Senator John Boozman,808,0,426,12,370
Garland,063 05,U.S. Senate,,R,Senator John Boozman,19,0,7,0,12
Garland,064 06,U.S. Senate,,R,Senator John Boozman,486,0,224,5,257
Garland,071,U.S. Senate,,R,Senator John Boozman,657,0,456,8,193
Garland,072,U.S. Senate,,R,Senator John Boozman,447,0,256,5,186
Garland,073 06,U.S. Senate,,R,Senator John Boozman,673,0,449,15,209
Garland,074,U.S. Senate,,R,Senator John Boozman,550,0,242,9,299
Garland,081,U.S. Senate,,R,Senator John Boozman,236,0,114,5,117
Garland,082 03,U.S. Senate,,R,Senator John Boozman,774,0,323,3,448
Garland,083 04,U.S. Senate,,R,Senator John Boozman,547,2,267,4,274
Garland,084 07,U.S. Senate,,R,Senator John Boozman,368,0,170,6,192
Garland,091,U.S. Senate,,R,Senator John Boozman,843,0,380,11,452
Garland,092 02,U.S. Senate,,R,Senator John Boozman,257,2,108,3,144
Garland,093,U.S. Senate,,R,Senator John Boozman,194,0,113,1,80
Garland,094 05,U.S. Senate,,R,Senator John Boozman,744,0,355,18,371
Garland,101,U.S. Senate,,R,Senator John Boozman,647,0,373,4,270
Garland,102,U.S. Senate,,R,Senator John Boozman,52,0,43,0,9
Garland,103 06,U.S. Senate,,R,Senator John Boozman,479,0,263,8,208
Garland,104 07,U.S. Senate,,R,Senator John Boozman,550,0,243,4,303
Garland,111,U.S. Senate,,R,Senator John Boozman,562,1,344,1,216
Garland,112,U.S. Senate,,R,Senator John Boozman,465,1,371,13,80
Garland,113 11,U.S. Senate,,R,Senator John Boozman,719,0,571,14,134
Garland,114,U.S. Senate,,R,Senator John Boozman,877,0,710,25,142
Garland,121,U.S. Senate,,R,Senator John Boozman,372,1,135,2,234
Garland,122,U.S. Senate,,R,Senator John Boozman,367,0,210,4,153
Garland,123,U.S. Senate,,R,Senator John Boozman,294,0,213,1,80
Garland,124.10,U.S. Senate,,R,Senator John Boozman,390,0,166,4,220
Garland,131,U.S. Senate,,R,Senator John Boozman,625,0,438,6,181
Garland,132,U.S. Senate,,R,Senator John Boozman,453,0,246,4,203
Garland,133,U.S. Senate,,R,Senator John Boozman,1190,0,1004,24,162
Garland,134,U.S. Senate,,R,Senator John Boozman,312,1,81,0,230
Garland,011,U.S. Senate,,D,Natalie James,568,1,164,23,380
Garland,012,U.S. Senate,,D,Natalie James,154,1,72,11,70
Garland,013,U.S. Senate,,D,Natalie James,58,0,25,2,31
Garland,014,U.S. Senate,,D,Natalie James,55,0,22,2,31
Garland,021,U.S. Senate,,D,Natalie James,157,1,60,1,95
Garland,022 04,U.S. Senate,,D,Natalie James,431,0,167,13,251
Garland,023 06,U.S. Senate,,D,Natalie James,120,1,84,5,30
Garland,024 07,U.S. Senate,,D,Natalie James,31,0,9,0,22
Garland,031,U.S. Senate,,D,Natalie James,42,0,19,6,17
Garland,032,U.S. Senate,,D,Natalie James,288,0,156,6,126
Garland,033,U.S. Senate,,D,Natalie James,299,0,90,9,200
Garland,034,U.S. Senate,,D,Natalie James,82,0,36,0,46
Garland,041,U.S. Senate,,D,Natalie James,19,0,15,1,3
Garland,042 04,U.S. Senate,,D,Natalie James,188,0,146,8,34
Garland,043 05,U.S. Senate,,D,Natalie James,354,0,205,18,131
Garland,044,U.S. Senate,,D,Natalie James,351,0,187,8,156
Garland,051,U.S. Senate,,D,Natalie James,437,0,261,10,166
Garland,052,U.S. Senate,,D,Natalie James,173,0,103,3,67
Garland,053,U.S. Senate,,D,Natalie James,80,0,40,3,37
Garland,054,U.S. Senate,,D,Natalie James,115,0,60,0,55
Garland,061,U.S. Senate,,D,Natalie James,236,0,150,12,74
Garland,062,U.S. Senate,,D,Natalie James,369,0,236,9,124
Garland,063 05,U.S. Senate,,D,Natalie James,8,0,6,1,1
Garland,064 06,U.S. Senate,,D,Natalie James,204,1,111,11,81
Garland,071,U.S. Senate,,D,Natalie James,206,1,135,9,61
Garland,072,U.S. Senate,,D,Natalie James,133,1,81,6,45
Garland,073 06,U.S. Senate,,D,Natalie James,203,0,138,8,57
Garland,074,U.S. Senate,,D,Natalie James,164,0,92,6,66
Garland,081,U.S. Senate,,D,Natalie James,49,0,32,1,16
Garland,082 03,U.S. Senate,,D,Natalie James,219,0,122,3,94
Garland,083 04,U.S. Senate,,D,Natalie James,146,0,64,7,75
Garland,084 07,U.S. Senate,,D,Natalie James,93,0,45,3,45
Garland,091,U.S. Senate,,D,Natalie James,188,0,88,3,97
Garland,092 02,U.S. Senate,,D,Natalie James,89,0,44,3,42
Garland,093,U.S. Senate,,D,Natalie James,69,0,43,1,25
Garland,094 05,U.S. Senate,,D,Natalie James,250,0,127,4,119
Garland,101,U.S. Senate,,D,Natalie James,131,0,71,3,57
Garland,102,U.S. Senate,,D,Natalie James,15,0,10,0,5
Garland,103 06,U.S. Senate,,D,Natalie James,101,1,68,2,30
Garland,104 07,U.S. Senate,,D,Natalie James,226,0,108,8,110
Garland,111,U.S. Senate,,D,Natalie James,73,0,57,0,16
Garland,112,U.S. Senate,,D,Natalie James,182,1,152,2,27
Garland,113 11,U.S. Senate,,D,Natalie James,281,0,223,9,49
Garland,114,U.S. Senate,,D,Natalie James,344,1,275,15,53
Garland,121,U.S. Senate,,D,Natalie James,120,0,45,1,74
Garland,122,U.S. Senate,,D,Natalie James,144,0,74,2,68
Garland,123,U.S. Senate,,D,Natalie James,53,0,37,0,16
Garland,124.10,U.S. Senate,,D,Natalie James,100,0,36,4,60
Garland,131,U.S. Senate,,D,Natalie James,145,0,104,8,33
Garland,132,U.S. Senate,,D,Natalie James,141,0,84,0,57
Garland,133,U.S. Senate,,D,Natalie James,405,0,327,25,53
Garland,134,U.S. Senate,,D,Natalie James,73,0,28,1,44
Garland,011,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,423,1,142,8,272
Garland,012,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,557,0,184,10,363
Garland,013,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,182,0,76,4,102
Garland,014,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,133,0,77,1,55
Garland,021,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,134,0,57,1,76
Garland,022 04,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,203,0,83,3,117
Garland,023 06,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,154,0,99,7,48
Garland,024 07,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,33,0,10,0,23
Garland,031,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,76,0,40,2,34
Garland,032,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,561,0,334,11,216
Garland,033,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,357,0,130,12,215
Garland,034,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,82,0,32,3,47
Garland,041,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,43,0,36,0,7
Garland,042 04,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,413,0,288,9,116
Garland,043 05,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,658,3,366,37,252
Garland,044,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,560,0,273,10,277
Garland,051,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,762,1,485,23,253
Garland,052,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,432,1,212,4,215
Garland,053,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,169,0,80,5,84
Garland,054,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,342,0,174,2,166
Garland,061,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,675,0,413,13,249
Garland,062,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,847,0,447,12,388
Garland,063 05,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,19,0,7,0,12
Garland,064 06,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,508,0,236,9,263
Garland,071,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,674,0,468,9,197
Garland,072,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,455,0,259,6,190
Garland,073 06,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,697,0,463,17,217
Garland,074,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,569,0,249,9,311
Garland,081,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,243,0,119,5,119
Garland,082 03,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,813,0,345,3,465
Garland,083 04,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,570,2,275,4,289
Garland,084 07,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,384,0,179,6,199
Garland,091,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,878,0,400,10,468
Garland,092 02,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,271,2,114,3,152
Garland,093,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,202,0,117,1,84
Garland,094 05,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,789,0,378,17,394
Garland,101,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,653,0,371,4,278
Garland,102,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,56,0,47,0,9
Garland,103 06,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,486,0,268,7,211
Garland,104 07,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,574,0,257,4,313
Garland,111,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,584,1,359,1,223
Garland,112,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,479,1,380,13,85
Garland,113 11,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,740,0,582,15,143
Garland,114,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,897,0,726,26,145
Garland,121,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,382,1,144,2,235
Garland,122,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,370,0,210,4,156
Garland,123,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,302,0,218,1,83
Garland,124.10,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,406,0,170,4,232
Garland,131,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,647,0,449,7,191
Garland,132,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,474,0,260,4,210
Garland,133,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,1225,0,1034,25,166
Garland,134,U.S. Congress District 04,,R,U.S. Representative Bruce Westerman,324,1,84,0,239
Garland,011,U.S. Congress District 04,,L,Gregory Maxwell,66,1,17,0,48
Garland,012,U.S. Congress District 04,,L,Gregory Maxwell,34,1,11,0,22
Garland,013,U.S. Congress District 04,,L,Gregory Maxwell,13,0,3,0,10
Garland,014,U.S. Congress District 04,,L,Gregory Maxwell,12,0,8,0,4
Garland,021,U.S. Congress District 04,,L,Gregory Maxwell,24,0,7,1,16
Garland,022 04,U.S. Congress District 04,,L,Gregory Maxwell,30,0,16,0,14
Garland,023 06,U.S. Congress District 04,,L,Gregory Maxwell,14,0,10,0,4
Garland,024 07,U.S. Congress District 04,,L,Gregory Maxwell,8,0,2,0,6
Garland,031,U.S. Congress District 04,,L,Gregory Maxwell,3,0,3,0,0
Garland,032,U.S. Congress District 04,,L,Gregory Maxwell,40,0,18,1,21
Garland,033,U.S. Congress District 04,,L,Gregory Maxwell,30,0,2,1,27
Garland,034,U.S. Congress District 04,,L,Gregory Maxwell,3,0,2,0,1
Garland,041,U.S. Congress District 04,,L,Gregory Maxwell,4,0,2,1,1
Garland,042 04,U.S. Congress District 04,,L,Gregory Maxwell,22,0,17,1,4
Garland,043 05,U.S. Congress District 04,,L,Gregory Maxwell,42,0,20,2,20
Garland,044,U.S. Congress District 04,,L,Gregory Maxwell,33,0,18,1,14
Garland,051,U.S. Congress District 04,,L,Gregory Maxwell,55,0,30,1,24
Garland,052,U.S. Congress District 04,,L,Gregory Maxwell,13,0,4,0,9
Garland,053,U.S. Congress District 04,,L,Gregory Maxwell,4,0,3,0,1
Garland,054,U.S. Congress District 04,,L,Gregory Maxwell,15,0,8,0,7
Garland,061,U.S. Congress District 04,,L,Gregory Maxwell,26,0,16,0,10
Garland,062,U.S. Congress District 04,,L,Gregory Maxwell,39,0,16,0,23
Garland,063 05,U.S. Congress District 04,,L,Gregory Maxwell,1,0,1,0,0
Garland,064 06,U.S. Congress District 04,,L,Gregory Maxwell,19,0,10,0,9
Garland,071,U.S. Congress District 04,,L,Gregory Maxwell,29,0,16,0,13
Garland,072,U.S. Congress District 04,,L,Gregory Maxwell,9,0,5,1,3
Garland,073 06,U.S. Congress District 04,,L,Gregory Maxwell,23,0,16,0,7
Garland,074,U.S. Congress District 04,,L,Gregory Maxwell,28,0,11,0,17
Garland,081,U.S. Congress District 04,,L,Gregory Maxwell,5,0,3,0,2
Garland,082 03,U.S. Congress District 04,,L,Gregory Maxwell,31,1,11,0,19
Garland,083 04,U.S. Congress District 04,,L,Gregory Maxwell,17,0,8,0,9
Garland,084 07,U.S. Congress District 04,,L,Gregory Maxwell,16,0,5,0,11
Garland,091,U.S. Congress District 04,,L,Gregory Maxwell,29,0,6,1,22
Garland,092 02,U.S. Congress District 04,,L,Gregory Maxwell,7,0,7,0,0
Garland,093,U.S. Congress District 04,,L,Gregory Maxwell,9,0,6,0,3
Garland,094 05,U.S. Congress District 04,,L,Gregory Maxwell,38,0,20,1,17
Garland,101,U.S. Congress District 04,,L,Gregory Maxwell,29,0,19,0,10
Garland,102,U.S. Congress District 04,,L,Gregory Maxwell,1,0,1,0,0
Garland,103 06,U.S. Congress District 04,,L,Gregory Maxwell,19,0,9,0,10
Garland,104 07,U.S. Congress District 04,,L,Gregory Maxwell,29,0,16,0,13
Garland,111,U.S. Congress District 04,,L,Gregory Maxwell,10,0,6,0,4
Garland,112,U.S. Congress District 04,,L,Gregory Maxwell,21,0,14,2,5
Garland,113 11,U.S. Congress District 04,,L,Gregory Maxwell,43,0,35,0,8
Garland,114,U.S. Congress District 04,,L,Gregory Maxwell,42,0,36,1,5
Garland,121,U.S. Congress District 04,,L,Gregory Maxwell,16,0,3,0,13
Garland,122,U.S. Congress District 04,,L,Gregory Maxwell,23,0,13,0,10
Garland,123,U.S. Congress District 04,,L,Gregory Maxwell,24,0,17,0,7
Garland,124.10,U.S. Congress District 04,,L,Gregory Maxwell,17,0,9,0,8
Garland,131,U.S. Congress District 04,,L,Gregory Maxwell,18,0,11,0,7
Garland,132,U.S. Congress District 04,,L,Gregory Maxwell,23,0,12,0,11
Garland,133,U.S. Congress District 04,,L,Gregory Maxwell,28,1,22,2,3
Garland,134,U.S. Congress District 04,,L,Gregory Maxwell,15,0,5,0,10
Garland,011,U.S. Congress District 04,,D,John White,513,0,143,24,346
Garland,012,U.S. Congress District 04,,D,John White,146,0,67,12,67
Garland,013,U.S. Congress District 04,,D,John White,53,0,25,3,25
Garland,014,U.S. Congress District 04,,D,John White,42,0,14,2,26
Garland,021,U.S. Congress District 04,,D,John White,149,1,59,1,88
Garland,022 04,U.S. Congress District 04,,D,John White,421,0,162,13,246
Garland,023 06,U.S. Congress District 04,,D,John White,110,1,77,5,27
Garland,024 07,U.S. Congress District 04,,D,John White,26,0,7,0,19
Garland,031,U.S. Congress District 04,,D,John White,34,0,16,6,12
Garland,032,U.S. Congress District 04,,D,John White,266,0,144,6,116
Garland,033,U.S. Congress District 04,,D,John White,286,0,88,8,190
Garland,034,U.S. Congress District 04,,D,John White,81,0,35,0,46
Garland,041,U.S. Congress District 04,,D,John White,17,0,14,0,3
Garland,042 04,U.S. Congress District 04,,D,John White,171,0,133,5,33
Garland,043 05,U.S. Congress District 04,,D,John White,324,0,192,15,117
Garland,044,U.S. Congress District 04,,D,John White,324,0,173,7,144
Garland,051,U.S. Congress District 04,,D,John White,408,0,242,11,155
Garland,052,U.S. Congress District 04,,D,John White,150,0,84,3,63
Garland,053,U.S. Congress District 04,,D,John White,68,0,35,3,30
Garland,054,U.S. Congress District 04,,D,John White,113,0,57,2,54
Garland,061,U.S. Congress District 04,,D,John White,204,0,124,13,67
Garland,062,U.S. Congress District 04,,D,John White,333,0,213,9,111
Garland,063 05,U.S. Congress District 04,,D,John White,11,0,8,1,2
Garland,064 06,U.S. Congress District 04,,D,John White,185,1,101,7,76
Garland,071,U.S. Congress District 04,,D,John White,193,1,125,8,59
Garland,072,U.S. Congress District 04,,D,John White,116,1,70,4,41
Garland,073 06,U.S. Congress District 04,,D,John White,180,0,125,6,49
Garland,074,U.S. Congress District 04,,D,John White,140,0,75,6,59
Garland,081,U.S. Congress District 04,,D,John White,44,0,27,1,16
Garland,082 03,U.S. Congress District 04,,D,John White,185,0,103,3,79
Garland,083 04,U.S. Congress District 04,,D,John White,136,0,60,7,69
Garland,084 07,U.S. Congress District 04,,D,John White,80,0,37,3,40
Garland,091,U.S. Congress District 04,,D,John White,167,0,74,3,90
Garland,092 02,U.S. Congress District 04,,D,John White,80,0,35,3,42
Garland,093,U.S. Congress District 04,,D,John White,61,0,38,1,22
Garland,094 05,U.S. Congress District 04,,D,John White,213,0,107,4,102
Garland,101,U.S. Congress District 04,,D,John White,127,0,70,3,54
Garland,102,U.S. Congress District 04,,D,John White,15,0,10,0,5
Garland,103 06,U.S. Congress District 04,,D,John White,96,1,63,3,29
Garland,104 07,U.S. Congress District 04,,D,John White,215,0,103,8,104
Garland,111,U.S. Congress District 04,,D,John White,70,0,54,0,16
Garland,112,U.S. Congress District 04,,D,John White,161,1,137,2,21
Garland,113 11,U.S. Congress District 04,,D,John White,260,0,208,8,44
Garland,114,U.S. Congress District 04,,D,John White,313,1,248,14,50
Garland,121,U.S. Congress District 04,,D,John White,118,0,42,1,75
Garland,122,U.S. Congress District 04,,D,John White,134,0,67,2,65
Garland,123,U.S. Congress District 04,,D,John White,46,0,34,0,12
Garland,124.10,U.S. Congress District 04,,D,John White,91,0,31,4,56
Garland,131,U.S. Congress District 04,,D,John White,134,0,97,7,30
Garland,132,U.S. Congress District 04,,D,John White,121,0,69,0,52
Garland,133,U.S. Congress District 04,,D,John White,386,0,306,23,57
Garland,134,U.S. Congress District 04,,D,John White,61,0,21,1,39
Garland,011,Governor,,R,Sarah Huckabee Sanders,372,2,121,7,242
Garland,012,Governor,,R,Sarah Huckabee Sanders,539,0,174,10,355
Garland,013,Governor,,R,Sarah Huckabee Sanders,175,0,77,5,93
Garland,014,Governor,,R,Sarah Huckabee Sanders,123,0,68,1,54
Garland,021,Governor,,R,Sarah Huckabee Sanders,126,0,54,1,71
Garland,022 04,Governor,,R,Sarah Huckabee Sanders,177,0,72,3,102
Garland,023 06,Governor,,R,Sarah Huckabee Sanders,133,0,83,5,45
Garland,024 07,Governor,,R,Sarah Huckabee Sanders,34,0,10,0,24
Garland,031,Governor,,R,Sarah Huckabee Sanders,69,0,38,2,29
Garland,032,Governor,,R,Sarah Huckabee Sanders,523,0,314,11,198
Garland,033,Governor,,R,Sarah Huckabee Sanders,339,0,121,12,206
Garland,034,Governor,,R,Sarah Huckabee Sanders,77,0,31,3,43
Garland,041,Governor,,R,Sarah Huckabee Sanders,40,0,32,0,8
Garland,042 04,Governor,,R,Sarah Huckabee Sanders,383,0,269,8,106
Garland,043 05,Governor,,R,Sarah Huckabee Sanders,622,3,339,37,243
Garland,044,Governor,,R,Sarah Huckabee Sanders,500,0,247,10,243
Garland,051,Governor,,R,Sarah Huckabee Sanders,718,1,451,23,243
Garland,052,Governor,,R,Sarah Huckabee Sanders,381,1,186,4,190
Garland,053,Governor,,R,Sarah Huckabee Sanders,151,0,73,5,73
Garland,054,Governor,,R,Sarah Huckabee Sanders,317,0,159,2,156
Garland,061,Governor,,R,Sarah Huckabee Sanders,592,0,352,13,227
Garland,062,Governor,,R,Sarah Huckabee Sanders,779,0,406,12,361
Garland,063 05,Governor,,R,Sarah Huckabee Sanders,18,0,6,0,12
Garland,064 06,Governor,,R,Sarah Huckabee Sanders,476,0,218,5,253
Garland,071,Governor,,R,Sarah Huckabee Sanders,653,0,450,10,193
Garland,072,Governor,,R,Sarah Huckabee Sanders,427,0,249,5,173
Garland,073 06,Governor,,R,Sarah Huckabee Sanders,648,0,435,16,197
Garland,074,Governor,,R,Sarah Huckabee Sanders,535,0,229,9,297
Garland,081,Governor,,R,Sarah Huckabee Sanders,235,0,113,5,117
Garland,082 03,Governor,,R,Sarah Huckabee Sanders,775,1,333,2,439
Garland,083 04,Governor,,R,Sarah Huckabee Sanders,554,2,264,4,284
Garland,084 07,Governor,,R,Sarah Huckabee Sanders,362,0,167,6,189
Garland,091,Governor,,R,Sarah Huckabee Sanders,829,0,367,10,452
Garland,092 02,Governor,,R,Sarah Huckabee Sanders,243,2,98,3,140
Garland,093,Governor,,R,Sarah Huckabee Sanders,185,0,112,1,72
Garland,094 05,Governor,,R,Sarah Huckabee Sanders,742,0,349,17,376
Garland,101,Governor,,R,Sarah Huckabee Sanders,650,0,366,4,280
Garland,102,Governor,,R,Sarah Huckabee Sanders,54,0,45,0,9
Garland,103 06,Governor,,R,Sarah Huckabee Sanders,486,0,268,8,210
Garland,104 07,Governor,,R,Sarah Huckabee Sanders,566,0,251,5,310
Garland,111,Governor,,R,Sarah Huckabee Sanders,581,1,356,1,223
Garland,112,Governor,,R,Sarah Huckabee Sanders,457,1,358,13,85
Garland,113 11,Governor,,R,Sarah Huckabee Sanders,715,0,572,14,129
Garland,114,Governor,,R,Sarah Huckabee Sanders,856,0,699,25,132
Garland,121,Governor,,R,Sarah Huckabee Sanders,385,1,144,2,238
Garland,122,Governor,,R,Sarah Huckabee Sanders,358,0,206,4,148
Garland,123,Governor,,R,Sarah Huckabee Sanders,297,0,215,1,81
Garland,124.10,Governor,,R,Sarah Huckabee Sanders,393,0,170,4,219
Garland,131,Governor,,R,Sarah Huckabee Sanders,624,0,437,6,181
Garland,132,Governor,,R,Sarah Huckabee Sanders,453,0,249,4,200
Garland,133,Governor,,R,Sarah Huckabee Sanders,1185,0,997,25,163
Garland,134,Governor,,R,Sarah Huckabee Sanders,313,1,78,0,234
Garland,011,Governor,,D,Chris Jones,614,0,175,25,414
Garland,012,Governor,,D,Chris Jones,181,1,82,12,86
Garland,013,Governor,,D,Chris Jones,70,0,28,2,40
