county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Crittenden,MARION CHURCH OF GOD,U.S. Congress District 01,,REP,Congressman Rick Crawford,699,1,530,7,161
Crittenden,TABERNACLE OF GOD CHURCH,U.S. Congress District 01,,REP,Congressman Rick Crawford,535,0,369,7,159
Crittenden,HORSESHOE LAKE,U.S. Congress District 01,,REP,Congressman Rick Crawford,194,3,31,1,159
Crittenden,JERICHO CITY HALL,U.S. Congress District 01,,REP,Congressman Rick Crawford,144,0,101,0,43
Crittenden,ANTHONYVILLE CITY HALL,U.S. Congress District 01,,REP,Congressman Rick Crawford,1,0,0,0,1
Crittenden,1ST BAPTIST CHURCH WMPH,U.S. Congress District 01,,DEM,Representative Monte Hodges,217,0,149,3,65
Crittenden,WM HIGH SCHOOL,U.S. Congress District 01,,DEM,Representative Monte Hodges,823,5,572,16,230
Crittenden,CIVIC CENTER,U.S. Congress District 01,,DEM,Representative Monte Hodges,545,0,282,22,241
Crittenden,JACKSON NEIGHBORHOOD CENTER,U.S. Congress District 01,,DEM,Representative Monte Hodges,443,7,209,29,198
Crittenden,CALVARY WMPH,U.S. Congress District 01,,DEM,Representative Monte Hodges,105,0,53,0,52
Crittenden,7TH STREET CHURCH WMPH,U.S. Congress District 01,,DEM,Representative Monte Hodges,517,0,279,14,224
Crittenden,WONDER BOYS CLUB,U.S. Congress District 01,,DEM,Representative Monte Hodges,200,1,97,16,86
Crittenden,EDMONDSON,U.S. Congress District 01,,DEM,Representative Monte Hodges,75,0,18,2,55
Crittenden,GILMORE,U.S. Congress District 01,,DEM,Representative Monte Hodges,40,0,6,0,34
Crittenden,TURRELL FIRE STATION,U.S. Congress District 01,,DEM,Representative Monte Hodges,124,0,24,6,94
Crittenden,EARLE,U.S. Congress District 01,,DEM,Representative Monte Hodges,425,1,87,12,325
Crittenden,CRAWFORDSVILLE,U.S. Congress District 01,,DEM,Representative Monte Hodges,118,0,31,1,86
Crittenden,MARION SCHOOL,U.S. Congress District 01,,DEM,Representative Monte Hodges,621,0,444,16,161
Crittenden,MARION CHURCH OF GOD,U.S. Congress District 01,,DEM,Representative Monte Hodges,287,0,171,8,108
Crittenden,TABERNACLE OF GOD CHURCH,U.S. Congress District 01,,DEM,Representative Monte Hodges,478,0,308,6,164
Crittenden,HORSESHOE LAKE,U.S. Congress District 01,,DEM,Representative Monte Hodges,26,1,6,0,19
Crittenden,JERICHO CITY HALL,U.S. Congress District 01,,DEM,Representative Monte Hodges,42,0,15,1,26
Crittenden,ANTHONYVILLE CITY HALL,U.S. Congress District 01,,DEM,Representative Monte Hodges,37,0,1,0,36
Crittenden,1ST BAPTIST CHURCH WMPH,Governor,,DEM,Chris Jones,232,0,160,5,67
Crittenden,WM HIGH SCHOOL,Governor,,DEM,Chris Jones,848,5,602,16,225
Crittenden,CIVIC CENTER,Governor,,DEM,Chris Jones,575,0,300,22,253
Crittenden,JACKSON NEIGHBORHOOD CENTER,Governor,,DEM,Chris Jones,465,6,222,31,206
Crittenden,CALVARY WMPH,Governor,,DEM,Chris Jones,101,0,52,0,49
Crittenden,7TH STREET CHURCH WMPH,Governor,,DEM,Chris Jones,532,0,292,13,227
Crittenden,WONDER BOYS CLUB,Governor,,DEM,Chris Jones,211,1,110,16,84
Crittenden,EDMONDSON,Governor,,DEM,Chris Jones,79,0,18,2,59
Crittenden,GILMORE,Governor,,DEM,Chris Jones,39,0,5,0,34
Crittenden,TURRELL FIRE STATION,Governor,,DEM,Chris Jones,129,0,24,6,99
Crittenden,EARLE,Governor,,DEM,Chris Jones,422,1,89,14,318
Crittenden,CRAWFORDSVILLE,Governor,,DEM,Chris Jones,125,0,35,0,90
Crittenden,MARION SCHOOL,Governor,,DEM,Chris Jones,648,0,456,17,175
Crittenden,MARION CHURCH OF GOD,Governor,,DEM,Chris Jones,306,0,186,8,112
Crittenden,TABERNACLE OF GOD CHURCH,Governor,,DEM,Chris Jones,477,0,310,5,162
Crittenden,HORSESHOE LAKE,Governor,,DEM,Chris Jones,26,1,6,0,19
Crittenden,JERICHO CITY HALL,Governor,,DEM,Chris Jones,43,0,15,1,27
Crittenden,ANTHONYVILLE CITY HALL,Governor,,DEM,Chris Jones,36,0,1,0,35
Crittenden,1ST BAPTIST CHURCH WMPH,Governor,,REP,Sarah Huckabee Sanders,490,0,392,6,92
Crittenden,WM HIGH SCHOOL,Governor,,REP,Sarah Huckabee Sanders,1063,3,804,22,234
Crittenden,CIVIC CENTER,Governor,,REP,Sarah Huckabee Sanders,89,2,48,0,39
Crittenden,JACKSON NEIGHBORHOOD CENTER,Governor,,REP,Sarah Huckabee Sanders,21,0,8,0,13
Crittenden,CALVARY WMPH,Governor,,REP,Sarah Huckabee Sanders,161,0,92,2,67
Crittenden,7TH STREET CHURCH WMPH,Governor,,REP,Sarah Huckabee Sanders,62,0,29,2,31
Crittenden,WONDER BOYS CLUB,Governor,,REP,Sarah Huckabee Sanders,46,0,29,0,17
Crittenden,EDMONDSON,Governor,,REP,Sarah Huckabee Sanders,97,0,45,2,50
Crittenden,GILMORE,Governor,,REP,Sarah Huckabee Sanders,28,0,3,0,25
Crittenden,TURRELL FIRE STATION,Governor,,REP,Sarah Huckabee Sanders,85,0,35,0,50
Crittenden,EARLE,Governor,,REP,Sarah Huckabee Sanders,143,0,44,9,90
Crittenden,CRAWFORDSVILLE,Governor,,REP,Sarah Huckabee Sanders,268,0,105,0,163
Crittenden,MARION SCHOOL,Governor,,REP,Sarah Huckabee Sanders,1199,1,922,19,257
Crittenden,MARION CHURCH OF GOD,Governor,,REP,Sarah Huckabee Sanders,670,1,509,7,153
Crittenden,TABERNACLE OF GOD CHURCH,Governor,,REP,Sarah Huckabee Sanders,531,0,365,8,158
Crittenden,HORSESHOE LAKE,Governor,,REP,Sarah Huckabee Sanders,196,3,31,1,161
Crittenden,JERICHO CITY HALL,Governor,,REP,Sarah Huckabee Sanders,145,0,102,0,43
Crittenden,ANTHONYVILLE CITY HALL,Governor,,REP,Sarah Huckabee Sanders,1,0,0,0,1
Crittenden,1ST BAPTIST CHURCH WMPH,Governor,,LIB,"Ricky Dale Harrington, Jr.",9,0,6,0,3
Crittenden,WM HIGH SCHOOL,Governor,,LIB,"Ricky Dale Harrington, Jr.",22,0,17,0,5
Crittenden,CIVIC CENTER,Governor,,LIB,"Ricky Dale Harrington, Jr.",8,0,3,0,5
Crittenden,JACKSON NEIGHBORHOOD CENTER,Governor,,LIB,"Ricky Dale Harrington, Jr.",8,0,6,0,2
Crittenden,CALVARY WMPH,Governor,,LIB,"Ricky Dale Harrington, Jr.",8,0,4,0,4
Crittenden,7TH STREET CHURCH WMPH,Governor,,LIB,"Ricky Dale Harrington, Jr.",12,0,6,0,6
Crittenden,WONDER BOYS CLUB,Governor,,LIB,"Ricky Dale Harrington, Jr.",4,0,2,0,2
Crittenden,EDMONDSON,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,0,0,3
Crittenden,GILMORE,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,0,1,0,1
Crittenden,TURRELL FIRE STATION,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,0,0,0,5
Crittenden,EARLE,Governor,,LIB,"Ricky Dale Harrington, Jr.",16,0,2,0,14
Crittenden,CRAWFORDSVILLE,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,0,1,1,3
Crittenden,MARION SCHOOL,Governor,,LIB,"Ricky Dale Harrington, Jr.",32,0,26,0,6
Crittenden,MARION CHURCH OF GOD,Governor,,LIB,"Ricky Dale Harrington, Jr.",14,0,9,0,5
Crittenden,TABERNACLE OF GOD CHURCH,Governor,,LIB,"Ricky Dale Harrington, Jr.",13,0,10,0,3
Crittenden,HORSESHOE LAKE,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,0,1
Crittenden,JERICHO CITY HALL,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0,0
Crittenden,ANTHONYVILLE CITY HALL,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,0,1
Crittenden,1ST BAPTIST CHURCH WMPH,Lieutenant Governor,,LIB,Frank Gilbert,19,0,14,0,5
Crittenden,WM HIGH SCHOOL,Lieutenant Governor,,LIB,Frank Gilbert,41,0,32,0,9
Crittenden,CIVIC CENTER,Lieutenant Governor,,LIB,Frank Gilbert,31,0,17,0,14
Crittenden,JACKSON NEIGHBORHOOD CENTER,Lieutenant Governor,,LIB,Frank Gilbert,6,0,3,0,3
Crittenden,CALVARY WMPH,Lieutenant Governor,,LIB,Frank Gilbert,9,0,4,0,5
Crittenden,7TH STREET CHURCH WMPH,Lieutenant Governor,,LIB,Frank Gilbert,20,0,11,0,9
Crittenden,WONDER BOYS CLUB,Lieutenant Governor,,LIB,Frank Gilbert,6,0,5,0,1
Crittenden,EDMONDSON,Lieutenant Governor,,LIB,Frank Gilbert,3,0,1,0,2
Crittenden,GILMORE,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,0,1
Crittenden,TURRELL FIRE STATION,Lieutenant Governor,,LIB,Frank Gilbert,8,0,2,0,6
Crittenden,EARLE,Lieutenant Governor,,LIB,Frank Gilbert,27,0,10,2,15
Crittenden,CRAWFORDSVILLE,Lieutenant Governor,,LIB,Frank Gilbert,10,0,3,0,7
Crittenden,MARION SCHOOL,Lieutenant Governor,,LIB,Frank Gilbert,40,0,24,0,16
Crittenden,MARION CHURCH OF GOD,Lieutenant Governor,,LIB,Frank Gilbert,27,0,15,0,12
Crittenden,TABERNACLE OF GOD CHURCH,Lieutenant Governor,,LIB,Frank Gilbert,27,0,20,0,7
Crittenden,HORSESHOE LAKE,Lieutenant Governor,,LIB,Frank Gilbert,5,0,0,0,5
Crittenden,JERICHO CITY HALL,Lieutenant Governor,,LIB,Frank Gilbert,5,0,2,0,3
Crittenden,ANTHONYVILLE CITY HALL,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,0,1
Crittenden,1ST BAPTIST CHURCH WMPH,Lieutenant Governor,,DEM,Kelly Ross Krout,214,0,146,4,64
Crittenden,WM HIGH SCHOOL,Lieutenant Governor,,DEM,Kelly Ross Krout,806,5,568,16,217
Crittenden,CIVIC CENTER,Lieutenant Governor,,DEM,Kelly Ross Krout,529,0,272,22,235
Crittenden,JACKSON NEIGHBORHOOD CENTER,Lieutenant Governor,,DEM,Kelly Ross Krout,442,7,208,29,198
Crittenden,CALVARY WMPH,Lieutenant Governor,,DEM,Kelly Ross Krout,102,0,53,0,49
Crittenden,7TH STREET CHURCH WMPH,Lieutenant Governor,,DEM,Kelly Ross Krout,512,0,276,13,223
Crittenden,WONDER BOYS CLUB,Lieutenant Governor,,DEM,Kelly Ross Krout,193,1,95,16,81
Crittenden,EDMONDSON,Lieutenant Governor,,DEM,Kelly Ross Krout,72,0,16,2,54
Crittenden,GILMORE,Lieutenant Governor,,DEM,Kelly Ross Krout,43,0,6,0,37
Crittenden,TURRELL FIRE STATION,Lieutenant Governor,,DEM,Kelly Ross Krout,120,0,22,6,92
Crittenden,EARLE,Lieutenant Governor,,DEM,Kelly Ross Krout,410,1,81,12,316
Crittenden,CRAWFORDSVILLE,Lieutenant Governor,,DEM,Kelly Ross Krout,115,0,30,1,84
Crittenden,MARION SCHOOL,Lieutenant Governor,,DEM,Kelly Ross Krout,611,0,440,16,155
Crittenden,MARION CHURCH OF GOD,Lieutenant Governor,,DEM,Kelly Ross Krout,287,0,177,9,101
Crittenden,TABERNACLE OF GOD CHURCH,Lieutenant Governor,,DEM,Kelly Ross Krout,470,0,305,5,160
Crittenden,HORSESHOE LAKE,Lieutenant Governor,,DEM,Kelly Ross Krout,27,1,6,0,20
Crittenden,JERICHO CITY HALL,Lieutenant Governor,,DEM,Kelly Ross Krout,44,0,14,1,29
Crittenden,ANTHONYVILLE CITY HALL,Lieutenant Governor,,DEM,Kelly Ross Krout,36,0,1,0,35
Crittenden,1ST BAPTIST CHURCH WMPH,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,493,0,393,7,93
Crittenden,WM HIGH SCHOOL,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,1066,3,802,22,239
Crittenden,CIVIC CENTER,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,90,2,47,0,41
Crittenden,JACKSON NEIGHBORHOOD CENTER,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,21,0,9,0,12
Crittenden,CALVARY WMPH,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,157,0,89,2,66
Crittenden,7TH STREET CHURCH WMPH,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,63,0,32,2,29
Crittenden,WONDER BOYS CLUB,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,56,0,37,0,19
Crittenden,EDMONDSON,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,99,0,44,3,52
Crittenden,GILMORE,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,23,0,3,0,20
Crittenden,TURRELL FIRE STATION,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,86,0,35,0,51
Crittenden,EARLE,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,136,0,43,9,84
Crittenden,CRAWFORDSVILLE,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,270,0,107,0,163
Crittenden,MARION SCHOOL,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,1223,1,935,20,267
Crittenden,MARION CHURCH OF GOD,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,677,1,514,7,155
Crittenden,TABERNACLE OF GOD CHURCH,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,516,0,353,8,155
Crittenden,HORSESHOE LAKE,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,190,3,31,1,155
Crittenden,JERICHO CITY HALL,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,138,0,100,0,38
Crittenden,ANTHONYVILLE CITY HALL,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,1,0,0,0,1
Crittenden,1ST BAPTIST CHURCH WMPH,Attorney General,,DEM,Jesse Gibson,217,0,151,4,62
Crittenden,WM HIGH SCHOOL,Attorney General,,DEM,Jesse Gibson,828,4,582,16,226
Crittenden,CIVIC CENTER,Attorney General,,DEM,Jesse Gibson,558,0,286,22,250
Crittenden,JACKSON NEIGHBORHOOD CENTER,Attorney General,,DEM,Jesse Gibson,452,7,213,30,202
Crittenden,CALVARY WMPH,Attorney General,,DEM,Jesse Gibson,102,0,50,0,52
Crittenden,7TH STREET CHURCH WMPH,Attorney General,,DEM,Jesse Gibson,527,0,282,14,231
Crittenden,WONDER BOYS CLUB,Attorney General,,DEM,Jesse Gibson,203,1,101,16,85
Crittenden,EDMONDSON,Attorney General,,DEM,Jesse Gibson,79,0,20,2,57
Crittenden,GILMORE,Attorney General,,DEM,Jesse Gibson,43,0,6,0,37
Crittenden,TURRELL FIRE STATION,Attorney General,,DEM,Jesse Gibson,130,0,24,6,100
Crittenden,EARLE,Attorney General,,DEM,Jesse Gibson,429,1,88,12,328
Crittenden,CRAWFORDSVILLE,Attorney General,,DEM,Jesse Gibson,118,0,32,1,85
Crittenden,MARION SCHOOL,Attorney General,,DEM,Jesse Gibson,624,0,443,17,164
Crittenden,MARION CHURCH OF GOD,Attorney General,,DEM,Jesse Gibson,292,0,176,9,107
Crittenden,TABERNACLE OF GOD CHURCH,Attorney General,,DEM,Jesse Gibson,476,0,309,5,162
Crittenden,HORSESHOE LAKE,Attorney General,,DEM,Jesse Gibson,27,1,6,0,20
Crittenden,JERICHO CITY HALL,Attorney General,,DEM,Jesse Gibson,41,0,14,1,26
Crittenden,ANTHONYVILLE CITY HALL,Attorney General,,DEM,Jesse Gibson,36,0,1,0,35
Crittenden,1ST BAPTIST CHURCH WMPH,Attorney General,,REP,Lieutenant Governor Tim Griffin,505,0,398,7,100
Crittenden,WM HIGH SCHOOL,Attorney General,,REP,Lieutenant Governor Tim Griffin,1080,4,818,22,236
Crittenden,CIVIC CENTER,Attorney General,,REP,Lieutenant Governor Tim Griffin,91,2,50,0,39
Crittenden,JACKSON NEIGHBORHOOD CENTER,Attorney General,,REP,Lieutenant Governor Tim Griffin,17,0,6,0,11
Crittenden,CALVARY WMPH,Attorney General,,REP,Lieutenant Governor Tim Griffin,164,0,95,2,67
Crittenden,7TH STREET CHURCH WMPH,Attorney General,,REP,Lieutenant Governor Tim Griffin,64,0,32,2,30
Crittenden,WONDER BOYS CLUB,Attorney General,,REP,Lieutenant Governor Tim Griffin,51,0,35,0,16
Crittenden,EDMONDSON,Attorney General,,REP,Lieutenant Governor Tim Griffin,95,0,42,2,51
Crittenden,GILMORE,Attorney General,,REP,Lieutenant Governor Tim Griffin,25,0,3,0,22
Crittenden,TURRELL FIRE STATION,Attorney General,,REP,Lieutenant Governor Tim Griffin,88,0,36,0,52
Crittenden,EARLE,Attorney General,,REP,Lieutenant Governor Tim Griffin,144,0,44,11,89
Crittenden,CRAWFORDSVILLE,Attorney General,,REP,Lieutenant Governor Tim Griffin,274,0,107,0,167
Crittenden,MARION SCHOOL,Attorney General,,REP,Lieutenant Governor Tim Griffin,1242,1,949,19,273
Crittenden,MARION CHURCH OF GOD,Attorney General,,REP,Lieutenant Governor Tim Griffin,700,1,529,7,163
Crittenden,TABERNACLE OF GOD CHURCH,Attorney General,,REP,Lieutenant Governor Tim Griffin,537,0,370,8,159
Crittenden,HORSESHOE LAKE,Attorney General,,REP,Lieutenant Governor Tim Griffin,194,3,31,1,159
Crittenden,JERICHO CITY HALL,Attorney General,,REP,Lieutenant Governor Tim Griffin,145,0,101,0,44
Crittenden,ANTHONYVILLE CITY HALL,Attorney General,,REP,Lieutenant Governor Tim Griffin,2,0,0,0,2
Crittenden,1ST BAPTIST CHURCH WMPH,Secretary of State,,DEM,Anna Beth Gorman,224,0,152,4,68
Crittenden,WM HIGH SCHOOL,Secretary of State,,DEM,Anna Beth Gorman,818,4,574,17,223
Crittenden,CIVIC CENTER,Secretary of State,,DEM,Anna Beth Gorman,558,0,288,22,248
Crittenden,JACKSON NEIGHBORHOOD CENTER,Secretary of State,,DEM,Anna Beth Gorman,459,7,217,31,204
Crittenden,CALVARY WMPH,Secretary of State,,DEM,Anna Beth Gorman,104,0,51,0,53
Crittenden,7TH STREET CHURCH WMPH,Secretary of State,,DEM,Anna Beth Gorman,521,0,276,14,231
Crittenden,WONDER BOYS CLUB,Secretary of State,,DEM,Anna Beth Gorman,197,1,99,16,81
Crittenden,EDMONDSON,Secretary of State,,DEM,Anna Beth Gorman,77,0,17,2,58
Crittenden,GILMORE,Secretary of State,,DEM,Anna Beth Gorman,43,0,6,0,37
Crittenden,TURRELL FIRE STATION,Secretary of State,,DEM,Anna Beth Gorman,127,0,24,6,97
Crittenden,EARLE,Secretary of State,,DEM,Anna Beth Gorman,425,1,85,12,327
Crittenden,CRAWFORDSVILLE,Secretary of State,,DEM,Anna Beth Gorman,121,0,30,1,90
Crittenden,MARION SCHOOL,Secretary of State,,DEM,Anna Beth Gorman,632,0,447,18,167
Crittenden,MARION CHURCH OF GOD,Secretary of State,,DEM,Anna Beth Gorman,294,0,175,9,110
Crittenden,TABERNACLE OF GOD CHURCH,Secretary of State,,DEM,Anna Beth Gorman,476,0,313,5,158
Crittenden,HORSESHOE LAKE,Secretary of State,,DEM,Anna Beth Gorman,26,1,6,0,19
Crittenden,JERICHO CITY HALL,Secretary of State,,DEM,Anna Beth Gorman,44,0,15,1,28
Crittenden,ANTHONYVILLE CITY HALL,Secretary of State,,DEM,Anna Beth Gorman,36,0,1,0,35
Crittenden,1ST BAPTIST CHURCH WMPH,Secretary of State,,REP,Secretary of State John Thurston,505,0,404,7,94
Crittenden,WM HIGH SCHOOL,Secretary of State,,REP,Secretary of State John Thurston,1093,4,826,21,242
Crittenden,CIVIC CENTER,Secretary of State,,REP,Secretary of State John Thurston,95,2,52,0,41
Crittenden,JACKSON NEIGHBORHOOD CENTER,Secretary of State,,REP,Secretary of State John Thurston,21,0,6,0,15
Crittenden,CALVARY WMPH,Secretary of State,,REP,Secretary of State John Thurston,162,0,94,2,66
Crittenden,7TH STREET CHURCH WMPH,Secretary of State,,REP,Secretary of State John Thurston,68,0,34,2,32
Crittenden,WONDER BOYS CLUB,Secretary of State,,REP,Secretary of State John Thurston,59,0,37,0,22
Crittenden,EDMONDSON,Secretary of State,,REP,Secretary of State John Thurston,100,0,44,3,53
Crittenden,GILMORE,Secretary of State,,REP,Secretary of State John Thurston,25,0,3,0,22
Crittenden,TURRELL FIRE STATION,Secretary of State,,REP,Secretary of State John Thurston,88,0,36,0,52
Crittenden,EARLE,Secretary of State,,REP,Secretary of State John Thurston,152,0,50,10,92
Crittenden,CRAWFORDSVILLE,Secretary of State,,REP,Secretary of State John Thurston,272,0,108,0,164
Crittenden,MARION SCHOOL,Secretary of State,,REP,Secretary of State John Thurston,1231,1,945,18,267
Crittenden,MARION CHURCH OF GOD,Secretary of State,,REP,Secretary of State John Thurston,694,1,525,7,161
