county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Yell,Magazine 2,U.S. Senate,,REP,Senator John Boozman,57,0,29,0,28
Yell,Mason,U.S. Senate,,REP,Senator John Boozman,95,0,38,0,57
Yell,Mountain,U.S. Senate,,REP,Senator John Boozman,46,0,33,0,13
Yell,Prairie,U.S. Senate,,REP,Senator John Boozman,247,0,178,2,67
Yell,Richland,U.S. Senate,,REP,Senator John Boozman,83,0,48,0,35
Yell,Waveland,U.S. Senate,,REP,Senator John Boozman,73,0,29,0,44
Yell,Riley,U.S. Senate,,REP,Senator John Boozman,178,2,53,3,120
Yell,Rover,U.S. Senate,,REP,Senator John Boozman,95,0,19,2,74
Yell,Ward,U.S. Senate,,REP,Senator John Boozman,248,4,108,8,128
Yell,Ions Creek,U.S. Senate,,REP,Senator John Boozman,15,2,5,0,8
Yell,Bluffton,U.S. Senate,,LIB,Kenneth Cates,2,0,1,0,1
Yell,Briggsville,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0,0
Yell,Centerville,U.S. Senate,,LIB,Kenneth Cates,10,0,5,0,5
Yell,Compton,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0,0
Yell,Crawford,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0,0
Yell,Danville,U.S. Senate,,LIB,Kenneth Cates,13,0,8,0,5
Yell,Dardanelle Outside,U.S. Senate,,LIB,Kenneth Cates,33,0,21,0,12
Yell,Dardanelle Ward 1,U.S. Senate,,LIB,Kenneth Cates,11,0,7,0,4
Yell,Dardanelle Ward 2,U.S. Senate,,LIB,Kenneth Cates,7,0,4,0,3
Yell,Dardanelle Ward 3,U.S. Senate,,LIB,Kenneth Cates,2,0,1,1,0
Yell,Dutch Creek,U.S. Senate,,LIB,Kenneth Cates,2,0,2,0,0
Yell,Ferguson,U.S. Senate,,LIB,Kenneth Cates,11,0,4,0,7
Yell,Galla Rock,U.S. Senate,,LIB,Kenneth Cates,2,0,1,0,1
Yell,Gilkey,U.S. Senate,,LIB,Kenneth Cates,2,0,0,0,2
Yell,Gravelly,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0,0
Yell,Herring,U.S. Senate,,LIB,Kenneth Cates,1,0,0,0,1
Yell,Lamar,U.S. Senate,,LIB,Kenneth Cates,10,0,1,0,9
Yell,Magazine 1,U.S. Senate,,LIB,Kenneth Cates,12,0,9,0,3
Yell,Magazine 2,U.S. Senate,,LIB,Kenneth Cates,2,0,2,0,0
Yell,Mason,U.S. Senate,,LIB,Kenneth Cates,4,0,3,0,1
Yell,Mountain,U.S. Senate,,LIB,Kenneth Cates,2,0,1,0,1
Yell,Prairie,U.S. Senate,,LIB,Kenneth Cates,5,0,3,0,2
Yell,Richland,U.S. Senate,,LIB,Kenneth Cates,6,0,2,0,4
Yell,Waveland,U.S. Senate,,LIB,Kenneth Cates,1,0,0,0,1
Yell,Riley,U.S. Senate,,LIB,Kenneth Cates,9,0,2,0,7
Yell,Rover,U.S. Senate,,LIB,Kenneth Cates,5,0,1,0,4
Yell,Ward,U.S. Senate,,LIB,Kenneth Cates,10,0,4,0,6
Yell,Ions Creek,U.S. Senate,,LIB,Kenneth Cates,0,0,0,0,0
Yell,Bluffton,U.S. Congress District 04,,LIB,Gregory Maxwell,3,0,3,0,0
Yell,Briggsville,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Yell,Centerville,U.S. Congress District 04,,LIB,Gregory Maxwell,9,0,4,0,5
Yell,Compton,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Yell,Crawford,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Yell,Danville,U.S. Congress District 04,,LIB,Gregory Maxwell,15,0,5,1,9
Yell,Dardanelle Outside,U.S. Congress District 04,,LIB,Gregory Maxwell,36,0,24,0,12
Yell,Dardanelle Ward 1,U.S. Congress District 04,,LIB,Gregory Maxwell,11,0,8,0,3
Yell,Dardanelle Ward 2,U.S. Congress District 04,,LIB,Gregory Maxwell,6,0,5,0,1
Yell,Dardanelle Ward 3,U.S. Congress District 04,,LIB,Gregory Maxwell,3,0,1,0,2
Yell,Dutch Creek,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,2,0,0
Yell,Ferguson,U.S. Congress District 04,,LIB,Gregory Maxwell,8,0,2,0,6
Yell,Galla Rock,U.S. Congress District 04,,LIB,Gregory Maxwell,3,0,0,0,3
Yell,Gilkey,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,0,0,1
Yell,Gravelly,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,1,0,0
Yell,Herring,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,1,0,1
Yell,Lamar,U.S. Congress District 04,,LIB,Gregory Maxwell,10,0,2,0,8
Yell,Magazine 1,U.S. Congress District 04,,LIB,Gregory Maxwell,7,0,6,0,1
Yell,Magazine 2,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,2,0,0
Yell,Mason,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,1,0,0
Yell,Mountain,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,2,0,0
Yell,Prairie,U.S. Congress District 04,,LIB,Gregory Maxwell,6,0,4,0,2
Yell,Richland,U.S. Congress District 04,,LIB,Gregory Maxwell,3,0,2,0,1
Yell,Waveland,U.S. Congress District 04,,LIB,Gregory Maxwell,1,0,0,0,1
Yell,Riley,U.S. Congress District 04,,LIB,Gregory Maxwell,4,0,2,0,2
Yell,Rover,U.S. Congress District 04,,LIB,Gregory Maxwell,2,0,1,0,1
Yell,Ward,U.S. Congress District 04,,LIB,Gregory Maxwell,10,0,2,0,8
Yell,Ions Creek,U.S. Congress District 04,,LIB,Gregory Maxwell,0,0,0,0,0
Yell,Bluffton,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,48,0,4,1,43
Yell,Briggsville,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,32,0,8,0,24
Yell,Centerville,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,244,0,113,1,130
Yell,Compton,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,28,0,11,0,17
Yell,Crawford,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,16,0,6,0,10
Yell,Danville,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,314,0,195,19,100
Yell,Dardanelle Outside,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,922,0,673,3,246
Yell,Dardanelle Ward 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,270,0,179,3,88
Yell,Dardanelle Ward 2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,129,0,85,4,40
Yell,Dardanelle Ward 3,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,72,0,46,6,20
Yell,Dutch Creek,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,20,0,16,0,4
Yell,Ferguson,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,302,0,134,1,167
Yell,Galla Rock,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,63,0,32,1,30
Yell,Gilkey,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,56,0,31,0,25
Yell,Gravelly,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,47,0,17,0,30
Yell,Herring,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,65,0,40,1,24
Yell,Lamar,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,245,1,84,4,156
Yell,Magazine 1,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,284,0,191,5,88
Yell,Magazine 2,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,56,0,28,0,28
Yell,Mason,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,98,0,39,0,59
Yell,Mountain,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,47,0,32,0,15
Yell,Prairie,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,250,0,179,2,69
Yell,Richland,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,86,0,48,0,38
Yell,Waveland,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,75,0,29,0,46
Yell,Riley,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,182,2,52,2,126
Yell,Rover,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,99,0,20,2,77
Yell,Ward,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,246,4,111,6,125
Yell,Ions Creek,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,16,2,5,0,9
Yell,Bluffton,U.S. Congress District 04,,DEM,John White,5,0,1,0,4
Yell,Briggsville,U.S. Congress District 04,,DEM,John White,6,0,4,0,2
Yell,Centerville,U.S. Congress District 04,,DEM,John White,45,0,25,0,20
Yell,Compton,U.S. Congress District 04,,DEM,John White,5,0,0,0,5
Yell,Crawford,U.S. Congress District 04,,DEM,John White,4,0,3,0,1
Yell,Danville,U.S. Congress District 04,,DEM,John White,85,0,47,7,31
Yell,Dardanelle Outside,U.S. Congress District 04,,DEM,John White,160,0,126,3,31
Yell,Dardanelle Ward 1,U.S. Congress District 04,,DEM,John White,71,0,52,1,18
Yell,Dardanelle Ward 2,U.S. Congress District 04,,DEM,John White,57,0,40,1,16
Yell,Dardanelle Ward 3,U.S. Congress District 04,,DEM,John White,39,0,19,2,18
Yell,Dutch Creek,U.S. Congress District 04,,DEM,John White,6,0,4,2,0
Yell,Ferguson,U.S. Congress District 04,,DEM,John White,42,0,27,0,15
Yell,Galla Rock,U.S. Congress District 04,,DEM,John White,11,0,6,0,5
Yell,Gilkey,U.S. Congress District 04,,DEM,John White,10,0,2,0,8
Yell,Gravelly,U.S. Congress District 04,,DEM,John White,9,0,5,0,4
Yell,Herring,U.S. Congress District 04,,DEM,John White,3,0,1,0,2
Yell,Lamar,U.S. Congress District 04,,DEM,John White,37,0,22,1,14
Yell,Magazine 1,U.S. Congress District 04,,DEM,John White,47,0,33,1,13
Yell,Magazine 2,U.S. Congress District 04,,DEM,John White,11,0,7,0,4
Yell,Mason,U.S. Congress District 04,,DEM,John White,6,0,2,0,4
Yell,Mountain,U.S. Congress District 04,,DEM,John White,6,0,4,1,1
Yell,Prairie,U.S. Congress District 04,,DEM,John White,19,0,15,1,3
Yell,Richland,U.S. Congress District 04,,DEM,John White,4,0,1,0,3
Yell,Waveland,U.S. Congress District 04,,DEM,John White,10,0,4,0,6
Yell,Riley,U.S. Congress District 04,,DEM,John White,25,0,5,2,18
Yell,Rover,U.S. Congress District 04,,DEM,John White,9,0,0,0,9
Yell,Ward,U.S. Congress District 04,,DEM,John White,55,0,22,2,31
Yell,Ions Creek,U.S. Congress District 04,,DEM,John White,3,0,1,0,2
Yell,Bluffton,Attorney General,,REP,Lieutenant Governor Tim Griffin,53,0,6,1,46
Yell,Briggsville,Attorney General,,REP,Lieutenant Governor Tim Griffin,32,0,7,0,25
Yell,Centerville,Attorney General,,REP,Lieutenant Governor Tim Griffin,254,0,118,1,135
Yell,Compton,Attorney General,,REP,Lieutenant Governor Tim Griffin,29,0,11,0,18
Yell,Crawford,Attorney General,,REP,Lieutenant Governor Tim Griffin,16,0,6,0,10
Yell,Danville,Attorney General,,REP,Lieutenant Governor Tim Griffin,324,0,200,17,107
Yell,Dardanelle Outside,Attorney General,,REP,Lieutenant Governor Tim Griffin,936,0,678,3,255
Yell,Dardanelle Ward 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,268,0,179,3,86
Yell,Dardanelle Ward 2,Attorney General,,REP,Lieutenant Governor Tim Griffin,131,0,87,4,40
Yell,Dardanelle Ward 3,Attorney General,,REP,Lieutenant Governor Tim Griffin,72,0,45,7,20
Yell,Dutch Creek,Attorney General,,REP,Lieutenant Governor Tim Griffin,22,0,18,0,4
Yell,Ferguson,Attorney General,,REP,Lieutenant Governor Tim Griffin,306,0,135,1,170
Yell,Galla Rock,Attorney General,,REP,Lieutenant Governor Tim Griffin,63,0,32,1,30
Yell,Gilkey,Attorney General,,REP,Lieutenant Governor Tim Griffin,57,0,32,0,25
Yell,Gravelly,Attorney General,,REP,Lieutenant Governor Tim Griffin,47,0,17,0,30
Yell,Herring,Attorney General,,REP,Lieutenant Governor Tim Griffin,66,0,40,1,25
Yell,Lamar,Attorney General,,REP,Lieutenant Governor Tim Griffin,257,1,86,4,166
Yell,Magazine 1,Attorney General,,REP,Lieutenant Governor Tim Griffin,284,0,191,5,88
Yell,Magazine 2,Attorney General,,REP,Lieutenant Governor Tim Griffin,56,0,29,0,27
Yell,Mason,Attorney General,,REP,Lieutenant Governor Tim Griffin,98,0,41,0,57
Yell,Mountain,Attorney General,,REP,Lieutenant Governor Tim Griffin,48,0,35,0,13
Yell,Prairie,Attorney General,,REP,Lieutenant Governor Tim Griffin,247,0,175,2,70
Yell,Richland,Attorney General,,REP,Lieutenant Governor Tim Griffin,87,0,50,0,37
Yell,Waveland,Attorney General,,REP,Lieutenant Governor Tim Griffin,74,0,30,0,44
Yell,Riley,Attorney General,,REP,Lieutenant Governor Tim Griffin,184,0,54,4,126
Yell,Rover,Attorney General,,REP,Lieutenant Governor Tim Griffin,95,0,19,2,74
Yell,Ward,Attorney General,,REP,Lieutenant Governor Tim Griffin,256,0,114,8,134
Yell,Ions Creek,Attorney General,,REP,Lieutenant Governor Tim Griffin,13,0,5,0,8
Yell,Bluffton,Attorney General,,DEM,Jesse Gibson,4,0,2,0,2
Yell,Briggsville,Attorney General,,DEM,Jesse Gibson,7,0,5,0,2
Yell,Centerville,Attorney General,,DEM,Jesse Gibson,47,0,25,0,22
Yell,Compton,Attorney General,,DEM,Jesse Gibson,4,0,0,0,4
Yell,Crawford,Attorney General,,DEM,Jesse Gibson,4,0,3,0,1
Yell,Danville,Attorney General,,DEM,Jesse Gibson,89,0,46,10,33
Yell,Dardanelle Outside,Attorney General,,DEM,Jesse Gibson,178,0,143,3,32
Yell,Dardanelle Ward 1,Attorney General,,DEM,Jesse Gibson,83,0,59,1,23
Yell,Dardanelle Ward 2,Attorney General,,DEM,Jesse Gibson,59,0,41,1,17
Yell,Dardanelle Ward 3,Attorney General,,DEM,Jesse Gibson,43,0,22,1,20
Yell,Dutch Creek,Attorney General,,DEM,Jesse Gibson,6,0,4,2,0
Yell,Ferguson,Attorney General,,DEM,Jesse Gibson,46,0,28,0,18
Yell,Galla Rock,Attorney General,,DEM,Jesse Gibson,14,0,6,0,8
Yell,Gilkey,Attorney General,,DEM,Jesse Gibson,12,0,2,0,10
Yell,Gravelly,Attorney General,,DEM,Jesse Gibson,10,0,6,0,4
Yell,Herring,Attorney General,,DEM,Jesse Gibson,3,0,1,0,2
Yell,Lamar,Attorney General,,DEM,Jesse Gibson,39,0,23,1,15
Yell,Magazine 1,Attorney General,,DEM,Jesse Gibson,51,0,36,1,14
Yell,Magazine 2,Attorney General,,DEM,Jesse Gibson,13,0,8,0,5
Yell,Mason,Attorney General,,DEM,Jesse Gibson,7,0,1,0,6
Yell,Mountain,Attorney General,,DEM,Jesse Gibson,7,0,4,1,2
Yell,Prairie,Attorney General,,DEM,Jesse Gibson,28,0,23,1,4
Yell,Richland,Attorney General,,DEM,Jesse Gibson,6,0,2,0,4
Yell,Waveland,Attorney General,,DEM,Jesse Gibson,13,0,4,0,9
Yell,Riley,Attorney General,,DEM,Jesse Gibson,27,2,5,0,20
Yell,Rover,Attorney General,,DEM,Jesse Gibson,14,0,2,0,12
Yell,Ward,Attorney General,,DEM,Jesse Gibson,58,4,23,0,31
Yell,Ions Creek,Attorney General,,DEM,Jesse Gibson,3,0,1,0,2
Yell,Bluffton,Auditor of State,,REP,Treasurer of State Dennis Milligan,48,0,5,1,42
Yell,Briggsville,Auditor of State,,REP,Treasurer of State Dennis Milligan,31,0,7,0,24
Yell,Centerville,Auditor of State,,REP,Treasurer of State Dennis Milligan,250,0,115,1,134
Yell,Compton,Auditor of State,,REP,Treasurer of State Dennis Milligan,27,0,10,0,17
Yell,Crawford,Auditor of State,,REP,Treasurer of State Dennis Milligan,17,0,6,0,11
Yell,Danville,Auditor of State,,REP,Treasurer of State Dennis Milligan,308,0,193,15,100
Yell,Dardanelle Outside,Auditor of State,,REP,Treasurer of State Dennis Milligan,924,0,667,3,254
Yell,Dardanelle Ward 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,265,0,177,2,86
Yell,Dardanelle Ward 2,Auditor of State,,REP,Treasurer of State Dennis Milligan,130,0,86,4,40
Yell,Dardanelle Ward 3,Auditor of State,,REP,Treasurer of State Dennis Milligan,69,0,43,5,21
Yell,Dutch Creek,Auditor of State,,REP,Treasurer of State Dennis Milligan,21,0,17,0,4
Yell,Ferguson,Auditor of State,,REP,Treasurer of State Dennis Milligan,302,0,131,1,170
Yell,Galla Rock,Auditor of State,,REP,Treasurer of State Dennis Milligan,61,0,31,1,29
Yell,Gilkey,Auditor of State,,REP,Treasurer of State Dennis Milligan,55,0,31,0,24
Yell,Gravelly,Auditor of State,,REP,Treasurer of State Dennis Milligan,45,0,17,0,28
Yell,Herring,Auditor of State,,REP,Treasurer of State Dennis Milligan,63,0,39,1,23
Yell,Lamar,Auditor of State,,REP,Treasurer of State Dennis Milligan,244,1,84,4,155
Yell,Magazine 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,279,0,188,5,86
Yell,Magazine 2,Auditor of State,,REP,Treasurer of State Dennis Milligan,56,0,28,0,28
Yell,Mason,Auditor of State,,REP,Treasurer of State Dennis Milligan,94,0,39,0,55
Yell,Mountain,Auditor of State,,REP,Treasurer of State Dennis Milligan,43,0,31,0,12
Yell,Prairie,Auditor of State,,REP,Treasurer of State Dennis Milligan,249,0,178,2,69
Yell,Richland,Auditor of State,,REP,Treasurer of State Dennis Milligan,85,0,49,0,36
Yell,Waveland,Auditor of State,,REP,Treasurer of State Dennis Milligan,72,0,30,0,42
Yell,Riley,Auditor of State,,REP,Treasurer of State Dennis Milligan,175,0,51,3,121
Yell,Rover,Auditor of State,,REP,Treasurer of State Dennis Milligan,97,0,18,2,77
Yell,Ward,Auditor of State,,REP,Treasurer of State Dennis Milligan,249,0,113,6,130
Yell,Ions Creek,Auditor of State,,REP,Treasurer of State Dennis Milligan,13,0,4,0,9
Yell,Bluffton,Auditor of State,,DEM,Diamond Arnold-Johnson,5,0,1,0,4
Yell,Briggsville,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,4,0,2
Yell,Centerville,Auditor of State,,DEM,Diamond Arnold-Johnson,37,0,18,0,19
Yell,Compton,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,1,0,5
Yell,Crawford,Auditor of State,,DEM,Diamond Arnold-Johnson,3,0,3,0,0
Yell,Danville,Auditor of State,,DEM,Diamond Arnold-Johnson,87,0,46,11,30
Yell,Dardanelle Outside,Auditor of State,,DEM,Diamond Arnold-Johnson,159,0,130,3,26
Yell,Dardanelle Ward 1,Auditor of State,,DEM,Diamond Arnold-Johnson,73,0,51,2,20
Yell,Dardanelle Ward 2,Auditor of State,,DEM,Diamond Arnold-Johnson,54,0,38,1,15
Yell,Dardanelle Ward 3,Auditor of State,,DEM,Diamond Arnold-Johnson,39,0,20,1,18
Yell,Dutch Creek,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,4,2,0
Yell,Ferguson,Auditor of State,,DEM,Diamond Arnold-Johnson,41,0,27,0,14
Yell,Galla Rock,Auditor of State,,DEM,Diamond Arnold-Johnson,12,0,5,0,7
Yell,Gilkey,Auditor of State,,DEM,Diamond Arnold-Johnson,12,0,3,0,9
Yell,Gravelly,Auditor of State,,DEM,Diamond Arnold-Johnson,11,0,6,0,5
Yell,Herring,Auditor of State,,DEM,Diamond Arnold-Johnson,3,0,1,0,2
Yell,Lamar,Auditor of State,,DEM,Diamond Arnold-Johnson,32,0,17,1,14
Yell,Magazine 1,Auditor of State,,DEM,Diamond Arnold-Johnson,36,0,22,1,13
Yell,Magazine 2,Auditor of State,,DEM,Diamond Arnold-Johnson,10,0,6,0,4
Yell,Mason,Auditor of State,,DEM,Diamond Arnold-Johnson,9,0,1,0,8
Yell,Mountain,Auditor of State,,DEM,Diamond Arnold-Johnson,8,0,5,1,2
Yell,Prairie,Auditor of State,,DEM,Diamond Arnold-Johnson,23,0,19,1,3
Yell,Richland,Auditor of State,,DEM,Diamond Arnold-Johnson,4,0,0,0,4
Yell,Waveland,Auditor of State,,DEM,Diamond Arnold-Johnson,11,0,4,0,7
Yell,Riley,Auditor of State,,DEM,Diamond Arnold-Johnson,26,2,5,0,19
Yell,Rover,Auditor of State,,DEM,Diamond Arnold-Johnson,11,0,3,0,8
Yell,Ward,Auditor of State,,DEM,Diamond Arnold-Johnson,55,4,20,2,29
Yell,Ions Creek,Auditor of State,,DEM,Diamond Arnold-Johnson,6,2,2,0,2
Yell,Bluffton,Auditor of State,,LIB,Simeon Snow,1,0,1,0,0
Yell,Briggsville,Auditor of State,,LIB,Simeon Snow,2,0,1,0,1
Yell,Centerville,Auditor of State,,LIB,Simeon Snow,10,0,8,0,2
Yell,Compton,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Yell,Crawford,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Yell,Danville,Auditor of State,,LIB,Simeon Snow,12,0,4,1,7
Yell,Dardanelle Outside,Auditor of State,,LIB,Simeon Snow,29,0,22,0,7
Yell,Dardanelle Ward 1,Auditor of State,,LIB,Simeon Snow,11,0,8,0,3
Yell,Dardanelle Ward 2,Auditor of State,,LIB,Simeon Snow,7,0,5,0,2
Yell,Dardanelle Ward 3,Auditor of State,,LIB,Simeon Snow,6,0,4,2,0
Yell,Dutch Creek,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Yell,Ferguson,Auditor of State,,LIB,Simeon Snow,8,0,5,0,3
Yell,Galla Rock,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Yell,Gilkey,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Yell,Gravelly,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Yell,Herring,Auditor of State,,LIB,Simeon Snow,2,0,0,0,2
Yell,Lamar,Auditor of State,,LIB,Simeon Snow,13,0,6,0,7
Yell,Magazine 1,Auditor of State,,LIB,Simeon Snow,18,0,15,0,3
Yell,Magazine 2,Auditor of State,,LIB,Simeon Snow,3,0,3,0,0
Yell,Mason,Auditor of State,,LIB,Simeon Snow,1,0,1,0,0
Yell,Mountain,Auditor of State,,LIB,Simeon Snow,3,0,2,0,1
Yell,Prairie,Auditor of State,,LIB,Simeon Snow,4,0,2,0,2
Yell,Richland,Auditor of State,,LIB,Simeon Snow,5,0,3,0,2
Yell,Waveland,Auditor of State,,LIB,Simeon Snow,3,0,0,0,3
Yell,Riley,Auditor of State,,LIB,Simeon Snow,8,0,2,1,5
Yell,Rover,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Yell,Ward,Auditor of State,,LIB,Simeon Snow,7,0,2,0,5
Yell,Ions Creek,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Yell,Bluffton,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,6,0,2,0,4
Yell,Briggsville,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,9,0,5,0,4
Yell,Centerville,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,46,0,26,0,20
Yell,Compton,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,5,0,0,0,5
Yell,Crawford,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,5,0,3,0,2
Yell,Danville,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,94,0,47,10,37
Yell,Dardanelle Outside,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,189,0,152,3,34
Yell,Dardanelle Ward 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,76,0,55,2,19
Yell,Dardanelle Ward 2,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,62,0,45,1,16
