county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Clay,West Oak Bluff,Attorney General,,DEM,Jesse Gibson,90,0,33,3,54
Clay,Bennett & Lemmons,Attorney General,,DEM,Jesse Gibson,8,0,5,0,3
Clay,Bradshaw & Haywood,Attorney General,,DEM,Jesse Gibson,17,0,11,0,6
Clay,Johnson,Attorney General,,DEM,Jesse Gibson,13,0,5,0,8
Clay,Knob,Attorney General,,DEM,Jesse Gibson,7,0,5,0,2
Clay,Liddell & Chalk Bluff,Attorney General,,DEM,Jesse Gibson,29,0,20,0,9
Clay,Payne & Swain,Attorney General,,DEM,Jesse Gibson,19,0,15,0,4
Clay,Pollard/JP1,Attorney General,,DEM,Jesse Gibson,25,0,15,0,10
Clay,Brown & Carpenter,Attorney General,,DEM,Jesse Gibson,16,1,8,0,7
Clay,Cache & Wilson,Attorney General,,DEM,Jesse Gibson,10,0,6,0,4
Clay,Clark,Attorney General,,DEM,Jesse Gibson,8,0,6,0,2
Clay,Nelson,Attorney General,,DEM,Jesse Gibson,7,0,5,0,2
Clay,North Kilgore & Cleveland,Attorney General,,DEM,Jesse Gibson,79,1,56,3,19
Clay,South Kilgore & Gleghorn,Attorney General,,DEM,Jesse Gibson,84,2,64,1,17
Clay,North St. Francis,Attorney General,,REP,Lieutenant Governor Tim Griffin,619,1,424,14,180
Clay,South St. Francis,Attorney General,,REP,Lieutenant Governor Tim Griffin,366,1,222,6,137
Clay,East Oak Bluff,Attorney General,,REP,Lieutenant Governor Tim Griffin,236,1,90,2,143
Clay,West Oak Bluff,Attorney General,,REP,Lieutenant Governor Tim Griffin,238,0,72,3,163
Clay,Bennett & Lemmons,Attorney General,,REP,Lieutenant Governor Tim Griffin,98,1,55,2,40
Clay,Bradshaw & Haywood,Attorney General,,REP,Lieutenant Governor Tim Griffin,152,0,81,4,67
Clay,Johnson,Attorney General,,REP,Lieutenant Governor Tim Griffin,58,0,19,0,39
Clay,Knob,Attorney General,,REP,Lieutenant Governor Tim Griffin,46,0,21,0,25
Clay,Liddell & Chalk Bluff,Attorney General,,REP,Lieutenant Governor Tim Griffin,132,0,96,1,35
Clay,Payne & Swain,Attorney General,,REP,Lieutenant Governor Tim Griffin,60,0,43,0,17
Clay,Pollard/JP1,Attorney General,,REP,Lieutenant Governor Tim Griffin,137,0,78,0,59
Clay,Brown & Carpenter,Attorney General,,REP,Lieutenant Governor Tim Griffin,64,1,39,2,22
Clay,Cache & Wilson,Attorney General,,REP,Lieutenant Governor Tim Griffin,52,0,40,0,12
Clay,Clark,Attorney General,,REP,Lieutenant Governor Tim Griffin,26,0,15,0,11
Clay,Nelson,Attorney General,,REP,Lieutenant Governor Tim Griffin,29,0,20,0,9
Clay,North Kilgore & Cleveland,Attorney General,,REP,Lieutenant Governor Tim Griffin,471,8,290,7,166
Clay,South Kilgore & Gleghorn,Attorney General,,REP,Lieutenant Governor Tim Griffin,385,3,244,7,131
Clay,North St. Francis,Auditor of State,,DEM,Diamond Arnold-Johnson,142,0,107,2,33
Clay,South St. Francis,Auditor of State,,DEM,Diamond Arnold-Johnson,94,0,66,1,27
Clay,East Oak Bluff,Auditor of State,,DEM,Diamond Arnold-Johnson,66,0,37,5,24
Clay,West Oak Bluff,Auditor of State,,DEM,Diamond Arnold-Johnson,70,0,32,1,37
Clay,Bennett & Lemmons,Auditor of State,,DEM,Diamond Arnold-Johnson,9,0,5,0,4
Clay,Bradshaw & Haywood,Auditor of State,,DEM,Diamond Arnold-Johnson,17,0,10,0,7
Clay,Johnson,Auditor of State,,DEM,Diamond Arnold-Johnson,12,0,6,0,6
Clay,Knob,Auditor of State,,DEM,Diamond Arnold-Johnson,5,0,3,0,2
Clay,Liddell & Chalk Bluff,Auditor of State,,DEM,Diamond Arnold-Johnson,26,0,17,0,9
Clay,Payne & Swain,Auditor of State,,DEM,Diamond Arnold-Johnson,16,0,13,0,3
Clay,Pollard/JP1,Auditor of State,,DEM,Diamond Arnold-Johnson,22,0,13,0,9
Clay,Brown & Carpenter,Auditor of State,,DEM,Diamond Arnold-Johnson,14,0,8,0,6
Clay,Cache & Wilson,Auditor of State,,DEM,Diamond Arnold-Johnson,8,0,5,0,3
Clay,Clark,Auditor of State,,DEM,Diamond Arnold-Johnson,7,0,5,0,2
Clay,Nelson,Auditor of State,,DEM,Diamond Arnold-Johnson,5,0,4,0,1
Clay,North Kilgore & Cleveland,Auditor of State,,DEM,Diamond Arnold-Johnson,68,1,51,2,14
Clay,South Kilgore & Gleghorn,Auditor of State,,DEM,Diamond Arnold-Johnson,75,2,55,1,17
Clay,North St. Francis,Auditor of State,,REP,Treasurer of State Dennis Milligan,581,1,400,13,167
Clay,South St. Francis,Auditor of State,,REP,Treasurer of State Dennis Milligan,349,1,210,7,131
Clay,East Oak Bluff,Auditor of State,,REP,Treasurer of State Dennis Milligan,216,1,82,2,131
Clay,West Oak Bluff,Auditor of State,,REP,Treasurer of State Dennis Milligan,206,0,57,3,146
Clay,Bennett & Lemmons,Auditor of State,,REP,Treasurer of State Dennis Milligan,87,1,49,2,35
Clay,Bradshaw & Haywood,Auditor of State,,REP,Treasurer of State Dennis Milligan,138,0,76,4,58
Clay,Johnson,Auditor of State,,REP,Treasurer of State Dennis Milligan,52,0,18,0,34
Clay,Knob,Auditor of State,,REP,Treasurer of State Dennis Milligan,47,0,23,0,24
Clay,Liddell & Chalk Bluff,Auditor of State,,REP,Treasurer of State Dennis Milligan,122,0,90,1,31
Clay,Payne & Swain,Auditor of State,,REP,Treasurer of State Dennis Milligan,61,0,43,1,17
Clay,Pollard/JP1,Auditor of State,,REP,Treasurer of State Dennis Milligan,132,0,76,0,56
Clay,Brown & Carpenter,Auditor of State,,REP,Treasurer of State Dennis Milligan,57,1,35,1,20
Clay,Cache & Wilson,Auditor of State,,REP,Treasurer of State Dennis Milligan,49,0,37,0,12
Clay,Clark,Auditor of State,,REP,Treasurer of State Dennis Milligan,26,0,16,0,10
Clay,Nelson,Auditor of State,,REP,Treasurer of State Dennis Milligan,30,0,20,0,10
Clay,North Kilgore & Cleveland,Auditor of State,,REP,Treasurer of State Dennis Milligan,438,7,266,8,157
Clay,South Kilgore & Gleghorn,Auditor of State,,REP,Treasurer of State Dennis Milligan,355,3,230,7,115
Clay,North St. Francis,Auditor of State,,LIB,Simeon Snow,48,0,32,1,15
Clay,South St. Francis,Auditor of State,,LIB,Simeon Snow,18,0,11,0,7
Clay,East Oak Bluff,Auditor of State,,LIB,Simeon Snow,31,0,10,0,21
Clay,West Oak Bluff,Auditor of State,,LIB,Simeon Snow,48,0,15,2,31
Clay,Bennett & Lemmons,Auditor of State,,LIB,Simeon Snow,9,0,6,0,3
Clay,Bradshaw & Haywood,Auditor of State,,LIB,Simeon Snow,12,0,6,0,6
Clay,Johnson,Auditor of State,,LIB,Simeon Snow,7,0,0,0,7
Clay,Knob,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Clay,Liddell & Chalk Bluff,Auditor of State,,LIB,Simeon Snow,10,0,7,0,3
Clay,Payne & Swain,Auditor of State,,LIB,Simeon Snow,2,0,2,0,0
Clay,Pollard/JP1,Auditor of State,,LIB,Simeon Snow,9,0,4,0,5
Clay,Brown & Carpenter,Auditor of State,,LIB,Simeon Snow,8,1,3,1,3
Clay,Cache & Wilson,Auditor of State,,LIB,Simeon Snow,5,0,4,0,1
Clay,Clark,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Clay,Nelson,Auditor of State,,LIB,Simeon Snow,1,0,1,0,0
Clay,North Kilgore & Cleveland,Auditor of State,,LIB,Simeon Snow,43,1,28,0,14
Clay,South Kilgore & Gleghorn,Auditor of State,,LIB,Simeon Snow,39,0,23,0,16
Clay,North St. Francis,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,621,1,427,14,179
Clay,South St. Francis,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,375,1,230,7,137
Clay,East Oak Bluff,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,251,1,101,2,147
Clay,West Oak Bluff,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,241,0,66,4,171
Clay,Bennett & Lemmons,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,97,1,54,2,40
Clay,Bradshaw & Haywood,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,149,0,81,4,64
Clay,Johnson,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,59,0,19,0,40
Clay,Knob,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,47,0,22,0,25
Clay,Liddell & Chalk Bluff,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,133,0,97,1,35
Clay,Payne & Swain,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,63,0,45,0,18
Clay,Pollard/JP1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,137,0,78,0,59
Clay,Brown & Carpenter,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,64,1,39,2,22
Clay,Cache & Wilson,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,51,0,39,0,12
Clay,Clark,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,26,0,15,0,11
Clay,Nelson,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,29,0,19,0,10
Clay,North Kilgore & Cleveland,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,473,8,294,8,163
Clay,South Kilgore & Gleghorn,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,389,3,250,7,129
Clay,North St. Francis,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,145,0,107,2,36
Clay,South St. Francis,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,86,0,59,0,27
Clay,East Oak Bluff,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,64,0,29,5,30
Clay,West Oak Bluff,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,84,0,39,2,43
Clay,Bennett & Lemmons,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,9,0,6,0,3
Clay,Bradshaw & Haywood,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,18,0,11,0,7
Clay,Johnson,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,13,0,5,0,8
Clay,Knob,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,6,0,4,0,2
Clay,Liddell & Chalk Bluff,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,26,0,18,0,8
Clay,Payne & Swain,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,16,0,13,0,3
Clay,Pollard/JP1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,25,0,15,0,10
Clay,Brown & Carpenter,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,16,1,8,0,7
Clay,Cache & Wilson,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,0,7,0,4
Clay,Clark,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,8,0,6,0,2
Clay,Nelson,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,8,0,6,0,2
Clay,North Kilgore & Cleveland,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,75,1,51,2,21
Clay,South Kilgore & Gleghorn,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,79,2,56,1,20
Clay,North St. Francis,Governor,,LIB,"Ricky Dale Harrington, Jr.",19,0,9,0,10
Clay,South St. Francis,Governor,,LIB,"Ricky Dale Harrington, Jr.",11,0,7,0,4
Clay,East Oak Bluff,Governor,,LIB,"Ricky Dale Harrington, Jr.",10,0,2,0,8
Clay,West Oak Bluff,Governor,,LIB,"Ricky Dale Harrington, Jr.",8,0,2,0,6
Clay,Bennett & Lemmons,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,0,1,0,1
Clay,Bradshaw & Haywood,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,0,1
Clay,Johnson,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,0,1
Clay,Knob,Governor,,LIB,"Ricky Dale Harrington, Jr.",0,0,0,0,0
Clay,Liddell & Chalk Bluff,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,0,2,0,0
Clay,Payne & Swain,Governor,,LIB,"Ricky Dale Harrington, Jr.",4,0,4,0,0
Clay,Pollard/JP1,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,0,1,0,1
Clay,Brown & Carpenter,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,1,1,0,1
Clay,Cache & Wilson,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,0,1,0,1
Clay,Clark,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,1,0,0
Clay,Nelson,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,0,1,0,1
Clay,North Kilgore & Cleveland,Governor,,LIB,"Ricky Dale Harrington, Jr.",8,0,5,1,2
Clay,South Kilgore & Gleghorn,Governor,,LIB,"Ricky Dale Harrington, Jr.",10,1,7,0,2
Clay,North St. Francis,Governor,,DEM,Chris Jones,173,0,133,3,37
Clay,South St. Francis,Governor,,DEM,Chris Jones,104,0,66,1,37
Clay,East Oak Bluff,Governor,,DEM,Chris Jones,71,1,34,5,31
Clay,West Oak Bluff,Governor,,DEM,Chris Jones,113,0,44,3,66
Clay,Bennett & Lemmons,Governor,,DEM,Chris Jones,10,0,6,0,4
Clay,Bradshaw & Haywood,Governor,,DEM,Chris Jones,17,0,11,0,6
Clay,Johnson,Governor,,DEM,Chris Jones,14,0,5,0,9
Clay,Knob,Governor,,DEM,Chris Jones,9,0,7,0,2
Clay,Liddell & Chalk Bluff,Governor,,DEM,Chris Jones,29,0,22,0,7
Clay,Payne & Swain,Governor,,DEM,Chris Jones,16,0,13,0,3
Clay,Pollard/JP1,Governor,,DEM,Chris Jones,24,0,15,0,9
Clay,Brown & Carpenter,Governor,,DEM,Chris Jones,20,0,12,1,7
Clay,Cache & Wilson,Governor,,DEM,Chris Jones,9,0,6,0,3
Clay,Clark,Governor,,DEM,Chris Jones,10,0,8,0,2
Clay,Nelson,Governor,,DEM,Chris Jones,7,0,4,0,3
Clay,North Kilgore & Cleveland,Governor,,DEM,Chris Jones,83,2,61,2,18
Clay,South Kilgore & Gleghorn,Governor,,DEM,Chris Jones,89,2,61,1,25
Clay,North St. Francis,Governor,,REP,Sarah Huckabee Sanders,591,1,404,13,173
Clay,South St. Francis,Governor,,REP,Sarah Huckabee Sanders,348,1,214,7,126
Clay,East Oak Bluff,Governor,,REP,Sarah Huckabee Sanders,233,0,91,2,140
Clay,West Oak Bluff,Governor,,REP,Sarah Huckabee Sanders,212,0,60,3,149
Clay,Bennett & Lemmons,Governor,,REP,Sarah Huckabee Sanders,95,1,54,2,38
Clay,Bradshaw & Haywood,Governor,,REP,Sarah Huckabee Sanders,152,0,82,4,66
Clay,Johnson,Governor,,REP,Sarah Huckabee Sanders,58,0,19,0,39
Clay,Knob,Governor,,REP,Sarah Huckabee Sanders,43,0,18,0,25
Clay,Liddell & Chalk Bluff,Governor,,REP,Sarah Huckabee Sanders,130,0,92,1,37
Clay,Payne & Swain,Governor,,REP,Sarah Huckabee Sanders,63,0,44,1,18
Clay,Pollard/JP1,Governor,,REP,Sarah Huckabee Sanders,137,0,77,0,60
Clay,Brown & Carpenter,Governor,,REP,Sarah Huckabee Sanders,57,1,34,1,21
Clay,Cache & Wilson,Governor,,REP,Sarah Huckabee Sanders,50,0,38,0,12
Clay,Clark,Governor,,REP,Sarah Huckabee Sanders,23,0,12,0,11
Clay,Nelson,Governor,,REP,Sarah Huckabee Sanders,28,0,20,0,8
Clay,North Kilgore & Cleveland,Governor,,REP,Sarah Huckabee Sanders,465,7,287,7,164
Clay,South Kilgore & Gleghorn,Governor,,REP,Sarah Huckabee Sanders,375,2,242,7,124
Clay,North St. Francis,Lieutenant Governor,,DEM,Kelly Ross Krout,149,0,115,1,33
Clay,South St. Francis,Lieutenant Governor,,DEM,Kelly Ross Krout,86,0,60,1,25
Clay,East Oak Bluff,Lieutenant Governor,,DEM,Kelly Ross Krout,68,0,30,5,33
Clay,West Oak Bluff,Lieutenant Governor,,DEM,Kelly Ross Krout,85,0,35,2,48
Clay,Bennett & Lemmons,Lieutenant Governor,,DEM,Kelly Ross Krout,8,0,5,0,3
Clay,Bradshaw & Haywood,Lieutenant Governor,,DEM,Kelly Ross Krout,17,0,11,0,6
Clay,Johnson,Lieutenant Governor,,DEM,Kelly Ross Krout,12,0,5,0,7
Clay,Knob,Lieutenant Governor,,DEM,Kelly Ross Krout,6,0,5,0,1
Clay,Liddell & Chalk Bluff,Lieutenant Governor,,DEM,Kelly Ross Krout,28,0,21,0,7
Clay,Payne & Swain,Lieutenant Governor,,DEM,Kelly Ross Krout,16,0,12,0,4
Clay,Pollard/JP1,Lieutenant Governor,,DEM,Kelly Ross Krout,24,0,15,0,9
Clay,Brown & Carpenter,Lieutenant Governor,,DEM,Kelly Ross Krout,18,0,11,1,6
Clay,Cache & Wilson,Lieutenant Governor,,DEM,Kelly Ross Krout,11,0,8,0,3
Clay,Clark,Lieutenant Governor,,DEM,Kelly Ross Krout,10,0,8,0,2
Clay,Nelson,Lieutenant Governor,,DEM,Kelly Ross Krout,6,0,4,0,2
Clay,North Kilgore & Cleveland,Lieutenant Governor,,DEM,Kelly Ross Krout,70,1,49,3,17
Clay,South Kilgore & Gleghorn,Lieutenant Governor,,DEM,Kelly Ross Krout,76,2,55,1,18
Clay,North St. Francis,Lieutenant Governor,,LIB,Frank Gilbert,21,0,12,0,9
Clay,South St. Francis,Lieutenant Governor,,LIB,Frank Gilbert,15,0,7,0,8
Clay,East Oak Bluff,Lieutenant Governor,,LIB,Frank Gilbert,5,0,1,0,4
Clay,West Oak Bluff,Lieutenant Governor,,LIB,Frank Gilbert,20,0,7,1,12
Clay,Bennett & Lemmons,Lieutenant Governor,,LIB,Frank Gilbert,2,0,2,0,0
Clay,Bradshaw & Haywood,Lieutenant Governor,,LIB,Frank Gilbert,3,0,2,0,1
Clay,Johnson,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,0,1
Clay,Knob,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,0,1
Clay,Liddell & Chalk Bluff,Lieutenant Governor,,LIB,Frank Gilbert,2,0,2,0,0
Clay,Payne & Swain,Lieutenant Governor,,LIB,Frank Gilbert,3,0,3,0,0
Clay,Pollard/JP1,Lieutenant Governor,,LIB,Frank Gilbert,3,0,2,0,1
Clay,Brown & Carpenter,Lieutenant Governor,,LIB,Frank Gilbert,3,1,0,0,2
Clay,Cache & Wilson,Lieutenant Governor,,LIB,Frank Gilbert,4,0,3,0,1
Clay,Clark,Lieutenant Governor,,LIB,Frank Gilbert,1,0,1,0,0
Clay,Nelson,Lieutenant Governor,,LIB,Frank Gilbert,2,0,1,0,1
Clay,North Kilgore & Cleveland,Lieutenant Governor,,LIB,Frank Gilbert,16,0,10,0,6
Clay,South Kilgore & Gleghorn,Lieutenant Governor,,LIB,Frank Gilbert,17,1,11,0,5
Clay,North St. Francis,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,606,1,416,15,174
Clay,South St. Francis,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,360,1,220,7,132
Clay,East Oak Bluff,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,240,1,96,2,141
Clay,West Oak Bluff,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,224,0,64,3,157
Clay,Bennett & Lemmons,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,96,1,53,2,40
Clay,Bradshaw & Haywood,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,149,0,79,4,66
