county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Greene,JP01--Bula,U.S. Senate,,LIB,Kenneth Cates,20,12,0,8
Greene,JP02--Bula,U.S. Senate,,LIB,Kenneth Cates,29,18,0,11
Greene,JP03--Bula,U.S. Senate,,LIB,Kenneth Cates,49,33,0,16
Greene,JP04--Bula,U.S. Senate,,LIB,Kenneth Cates,46,32,0,14
Greene,JP05--Bula,U.S. Senate,,LIB,Kenneth Cates,33,20,1,12
Greene,JP06--Bula,U.S. Senate,,LIB,Kenneth Cates,37,23,0,14
Greene,JP07--Rush Island,U.S. Senate,,LIB,Kenneth Cates,41,23,0,18
Greene,JP08--Bagwell Lake,U.S. Senate,,LIB,Kenneth Cates,33,22,0,11
Greene,JP09--Campground,U.S. Senate,,LIB,Kenneth Cates,42,25,0,17
Greene,JP10--Dalton,U.S. Senate,,LIB,Kenneth Cates,43,21,0,22
Greene,JP11--Crowley's Ridge,U.S. Senate,,LIB,Kenneth Cates,56,19,0,37
Greene,JP01--Bula,U.S. Senate,,DEM,Natalie James,136,89,0,47
Greene,JP02--Bula,U.S. Senate,,DEM,Natalie James,193,148,7,38
Greene,JP03--Bula,U.S. Senate,,DEM,Natalie James,250,186,11,53
Greene,JP04--Bula,U.S. Senate,,DEM,Natalie James,191,126,3,62
Greene,JP05--Bula,U.S. Senate,,DEM,Natalie James,216,162,3,51
Greene,JP06--Bula,U.S. Senate,,DEM,Natalie James,237,174,7,56
Greene,JP07--Rush Island,U.S. Senate,,DEM,Natalie James,159,112,3,44
Greene,JP08--Bagwell Lake,U.S. Senate,,DEM,Natalie James,145,91,1,53
Greene,JP09--Campground,U.S. Senate,,DEM,Natalie James,171,107,2,62
Greene,JP10--Dalton,U.S. Senate,,DEM,Natalie James,171,66,1,104
Greene,JP11--Crowley's Ridge,U.S. Senate,,DEM,Natalie James,158,68,2,88
Greene,JP01--Bula,U.S. Senate,,REP,Senator John Boozman,385,272,4,109
Greene,JP02--Bula,U.S. Senate,,REP,Senator John Boozman,451,319,8,124
Greene,JP03--Bula,U.S. Senate,,REP,Senator John Boozman,1072,786,18,268
Greene,JP04--Bula,U.S. Senate,,REP,Senator John Boozman,975,605,6,364
Greene,JP05--Bula,U.S. Senate,,REP,Senator John Boozman,963,699,11,253
Greene,JP06--Bula,U.S. Senate,,REP,Senator John Boozman,683,491,4,188
Greene,JP07--Rush Island,U.S. Senate,,REP,Senator John Boozman,829,526,2,301
Greene,JP08--Bagwell Lake,U.S. Senate,,REP,Senator John Boozman,706,475,2,229
Greene,JP09--Campground,U.S. Senate,,REP,Senator John Boozman,947,572,5,370
Greene,JP10--Dalton,U.S. Senate,,REP,Senator John Boozman,944,369,3,572
Greene,JP11--Crowley's Ridge,U.S. Senate,,REP,Senator John Boozman,1095,493,4,598
Greene,JP01--Bula,U.S. Congress District 01,,DEM,Representative Monte Hodges,143,92,0,51
Greene,JP02--Bula,U.S. Congress District 01,,DEM,Representative Monte Hodges,206,152,7,47
Greene,JP03--Bula,U.S. Congress District 01,,DEM,Representative Monte Hodges,261,199,12,50
Greene,JP04--Bula,U.S. Congress District 01,,DEM,Representative Monte Hodges,203,131,3,69
Greene,JP05--Bula,U.S. Congress District 01,,DEM,Representative Monte Hodges,228,171,3,54
Greene,JP06--Bula,U.S. Congress District 01,,DEM,Representative Monte Hodges,251,184,6,61
Greene,JP07--Rush Island,U.S. Congress District 01,,DEM,Representative Monte Hodges,172,119,3,50
Greene,JP08--Bagwell Lake,U.S. Congress District 01,,DEM,Representative Monte Hodges,151,98,1,52
Greene,JP09--Campground,U.S. Congress District 01,,DEM,Representative Monte Hodges,178,116,2,60
Greene,JP10--Dalton,U.S. Congress District 01,,DEM,Representative Monte Hodges,174,70,1,103
Greene,JP11--Crowley's Ridge,U.S. Congress District 01,,DEM,Representative Monte Hodges,173,74,3,96
Greene,JP01--Bula,U.S. Congress District 01,,REP,Congressman Rick Crawford,396,279,4,113
Greene,JP02--Bula,U.S. Congress District 01,,REP,Congressman Rick Crawford,465,329,8,128
Greene,JP03--Bula,U.S. Congress District 01,,REP,Congressman Rick Crawford,1102,801,17,284
Greene,JP04--Bula,U.S. Congress District 01,,REP,Congressman Rick Crawford,1007,635,6,366
Greene,JP05--Bula,U.S. Congress District 01,,REP,Congressman Rick Crawford,983,709,12,262
