county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Polk,Precinct 17 - Grannis,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,166,18,0,148
Polk,Precinct 1 - Mena,Attorney General,,REP,Lieutenant Governor Tim Griffin,437,270,16,151
Polk,Precinct 2 - Mena,Attorney General,,REP,Lieutenant Governor Tim Griffin,477,313,21,143
Polk,Precinct 3 - Mena,Attorney General,,REP,Lieutenant Governor Tim Griffin,500,311,14,175
Polk,Precinct 4 - Acorn,Attorney General,,REP,Lieutenant Governor Tim Griffin,614,376,7,231
Polk,Precinct 5 - Ink,Attorney General,,REP,Lieutenant Governor Tim Griffin,141,51,4,86
Polk,Precinct 6 - Board Camp,Attorney General,,REP,Lieutenant Governor Tim Griffin,302,165,15,122
Polk,Precinct 7- Cherry Hill,Attorney General,,REP,Lieutenant Governor Tim Griffin,266,121,4,141
Polk,Precinct 8 - Big Fork,Attorney General,,REP,Lieutenant Governor Tim Griffin,73,45,1,27
Polk,Precinct 9 - Dallas Valley,Attorney General,,REP,Lieutenant Governor Tim Griffin,724,499,13,212
Polk,Precinct 10 - Shady Grove,Attorney General,,REP,Lieutenant Governor Tim Griffin,323,241,5,77
Polk,Precinct 11 - Rocky,Attorney General,,REP,Lieutenant Governor Tim Griffin,180,128,3,49
Polk,Precinct 12- Potter,Attorney General,,REP,Lieutenant Governor Tim Griffin,492,335,7,150
Polk,Precinct 13 - Hatfield,Attorney General,,REP,Lieutenant Governor Tim Griffin,347,138,5,204
Polk,Precinct 14 - Cove,Attorney General,,REP,Lieutenant Governor Tim Griffin,311,99,4,208
Polk,Precinct 15- Vandervoort,Attorney General,,REP,Lieutenant Governor Tim Griffin,185,81,6,98
Polk,Precinct 16 - Wickes,Attorney General,,REP,Lieutenant Governor Tim Griffin,313,89,6,218
Polk,Precinct 17 - Grannis,Attorney General,,REP,Lieutenant Governor Tim Griffin,165,18,0,147
Polk,Precinct 1 - Mena,Attorney General,,DEM,Jesse Gibson,100,76,3,21
Polk,Precinct 2 - Mena,Attorney General,,DEM,Jesse Gibson,128,88,6,34
Polk,Precinct 3 - Mena,Attorney General,,DEM,Jesse Gibson,137,85,2,50
Polk,Precinct 4 - Acorn,Attorney General,,DEM,Jesse Gibson,56,28,1,27
Polk,Precinct 5 - Ink,Attorney General,,DEM,Jesse Gibson,26,9,3,14
Polk,Precinct 6 - Board Camp,Attorney General,,DEM,Jesse Gibson,50,31,2,17
Polk,Precinct 7- Cherry Hill,Attorney General,,DEM,Jesse Gibson,43,26,2,15
Polk,Precinct 8 - Big Fork,Attorney General,,DEM,Jesse Gibson,10,7,0,3
Polk,Precinct 9 - Dallas Valley,Attorney General,,DEM,Jesse Gibson,94,71,4,19
Polk,Precinct 10 - Shady Grove,Attorney General,,DEM,Jesse Gibson,53,36,2,15
Polk,Precinct 11 - Rocky,Attorney General,,DEM,Jesse Gibson,25,21,2,2
Polk,Precinct 12- Potter,Attorney General,,DEM,Jesse Gibson,99,71,7,21
Polk,Precinct 13 - Hatfield,Attorney General,,DEM,Jesse Gibson,53,22,2,29
Polk,Precinct 14 - Cove,Attorney General,,DEM,Jesse Gibson,42,13,2,27
Polk,Precinct 15- Vandervoort,Attorney General,,DEM,Jesse Gibson,23,11,2,10
Polk,Precinct 16 - Wickes,Attorney General,,DEM,Jesse Gibson,35,9,0,26
Polk,Precinct 17 - Grannis,Attorney General,,DEM,Jesse Gibson,20,2,0,18
Polk,Precinct 1 - Mena,Auditor of State,,DEM,Diamond Arnold-Johnson,84,67,0,17
Polk,Precinct 2 - Mena,Auditor of State,,DEM,Diamond Arnold-Johnson,119,80,5,34
Polk,Precinct 3 - Mena,Auditor of State,,DEM,Diamond Arnold-Johnson,124,81,1,42
Polk,Precinct 4 - Acorn,Auditor of State,,DEM,Diamond Arnold-Johnson,54,26,2,26
Polk,Precinct 5 - Ink,Auditor of State,,DEM,Diamond Arnold-Johnson,24,9,3,12
Polk,Precinct 6 - Board Camp,Auditor of State,,DEM,Diamond Arnold-Johnson,47,29,2,16
Polk,Precinct 7- Cherry Hill,Auditor of State,,DEM,Diamond Arnold-Johnson,42,25,3,14
Polk,Precinct 8 - Big Fork,Auditor of State,,DEM,Diamond Arnold-Johnson,7,4,0,3
Polk,Precinct 9 - Dallas Valley,Auditor of State,,DEM,Diamond Arnold-Johnson,89,69,3,17
Polk,Precinct 10 - Shady Grove,Auditor of State,,DEM,Diamond Arnold-Johnson,39,26,2,11
Polk,Precinct 11 - Rocky,Auditor of State,,DEM,Diamond Arnold-Johnson,22,17,2,3
Polk,Precinct 12- Potter,Auditor of State,,DEM,Diamond Arnold-Johnson,93,71,7,15
Polk,Precinct 13 - Hatfield,Auditor of State,,DEM,Diamond Arnold-Johnson,50,20,2,28
Polk,Precinct 14 - Cove,Auditor of State,,DEM,Diamond Arnold-Johnson,36,16,2,18
Polk,Precinct 15- Vandervoort,Auditor of State,,DEM,Diamond Arnold-Johnson,22,10,2,10
Polk,Precinct 16 - Wickes,Auditor of State,,DEM,Diamond Arnold-Johnson,28,6,0,22
Polk,Precinct 17 - Grannis,Auditor of State,,DEM,Diamond Arnold-Johnson,16,2,0,14
Polk,Precinct 1 - Mena,Auditor of State,,REP,Treasurer of State Dennis Milligan,430,268,17,145
Polk,Precinct 2 - Mena,Auditor of State,,REP,Treasurer of State Dennis Milligan,456,303,21,132
Polk,Precinct 3 - Mena,Auditor of State,,REP,Treasurer of State Dennis Milligan,480,298,14,168
Polk,Precinct 4 - Acorn,Auditor of State,,REP,Treasurer of State Dennis Milligan,594,370,6,218
Polk,Precinct 5 - Ink,Auditor of State,,REP,Treasurer of State Dennis Milligan,134,46,5,83
Polk,Precinct 6 - Board Camp,Auditor of State,,REP,Treasurer of State Dennis Milligan,291,161,15,115
Polk,Precinct 7- Cherry Hill,Auditor of State,,REP,Treasurer of State Dennis Milligan,258,119,3,136
Polk,Precinct 8 - Big Fork,Auditor of State,,REP,Treasurer of State Dennis Milligan,75,47,1,27
Polk,Precinct 9 - Dallas Valley,Auditor of State,,REP,Treasurer of State Dennis Milligan,704,489,14,201
Polk,Precinct 10 - Shady Grove,Auditor of State,,REP,Treasurer of State Dennis Milligan,319,239,5,75
Polk,Precinct 11 - Rocky,Auditor of State,,REP,Treasurer of State Dennis Milligan,173,124,3,46
Polk,Precinct 12- Potter,Auditor of State,,REP,Treasurer of State Dennis Milligan,464,312,7,145
Polk,Precinct 13 - Hatfield,Auditor of State,,REP,Treasurer of State Dennis Milligan,332,130,5,197
Polk,Precinct 14 - Cove,Auditor of State,,REP,Treasurer of State Dennis Milligan,299,97,4,198
Polk,Precinct 15- Vandervoort,Auditor of State,,REP,Treasurer of State Dennis Milligan,183,78,6,99
Polk,Precinct 16 - Wickes,Auditor of State,,REP,Treasurer of State Dennis Milligan,300,83,6,211
Polk,Precinct 17 - Grannis,Auditor of State,,REP,Treasurer of State Dennis Milligan,165,17,0,148
Polk,Precinct 1 - Mena,Auditor of State,,LIB,Simeon Snow,26,12,2,12
Polk,Precinct 2 - Mena,Auditor of State,,LIB,Simeon Snow,29,17,0,12
Polk,Precinct 3 - Mena,Auditor of State,,LIB,Simeon Snow,34,18,1,15
Polk,Precinct 4 - Acorn,Auditor of State,,LIB,Simeon Snow,19,7,0,12
Polk,Precinct 5 - Ink,Auditor of State,,LIB,Simeon Snow,11,6,0,5
Polk,Precinct 6 - Board Camp,Auditor of State,,LIB,Simeon Snow,11,6,0,5
Polk,Precinct 7- Cherry Hill,Auditor of State,,LIB,Simeon Snow,9,3,0,6
Polk,Precinct 8 - Big Fork,Auditor of State,,LIB,Simeon Snow,1,1,0,0
Polk,Precinct 9 - Dallas Valley,Auditor of State,,LIB,Simeon Snow,23,13,0,10
Polk,Precinct 10 - Shady Grove,Auditor of State,,LIB,Simeon Snow,16,11,0,5
Polk,Precinct 11 - Rocky,Auditor of State,,LIB,Simeon Snow,9,7,0,2
Polk,Precinct 12- Potter,Auditor of State,,LIB,Simeon Snow,31,21,0,10
Polk,Precinct 13 - Hatfield,Auditor of State,,LIB,Simeon Snow,18,8,0,10
Polk,Precinct 14 - Cove,Auditor of State,,LIB,Simeon Snow,18,0,0,18
Polk,Precinct 15- Vandervoort,Auditor of State,,LIB,Simeon Snow,4,3,0,1
Polk,Precinct 16 - Wickes,Auditor of State,,LIB,Simeon Snow,19,8,0,11
Polk,Precinct 17 - Grannis,Auditor of State,,LIB,Simeon Snow,6,1,0,5
Polk,Precinct 1 - Mena,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,95,70,2,23
Polk,Precinct 2 - Mena,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,127,84,4,39
Polk,Precinct 3 - Mena,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,139,87,1,51
Polk,Precinct 4 - Acorn,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,63,34,1,28
Polk,Precinct 5 - Ink,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,23,8,3,12
Polk,Precinct 6 - Board Camp,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,47,27,2,18
Polk,Precinct 7- Cherry Hill,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,43,26,2,15
Polk,Precinct 8 - Big Fork,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,8,5,0,3
Polk,Precinct 9 - Dallas Valley,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,99,75,4,20
Polk,Precinct 10 - Shady Grove,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,46,32,2,12
Polk,Precinct 11 - Rocky,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,26,21,2,3
Polk,Precinct 12- Potter,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,94,71,7,16
Polk,Precinct 13 - Hatfield,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,56,24,2,30
Polk,Precinct 14 - Cove,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,44,14,2,28
Polk,Precinct 15- Vandervoort,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,23,10,2,11
Polk,Precinct 16 - Wickes,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,36,10,0,26
Polk,Precinct 17 - Grannis,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,19,2,0,17
Polk,Precinct 1 - Mena,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,441,275,16,150
Polk,Precinct 2 - Mena,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,474,314,23,137
Polk,Precinct 3 - Mena,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,496,310,15,171
Polk,Precinct 4 - Acorn,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,608,372,7,229
Polk,Precinct 5 - Ink,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,145,53,4,88
Polk,Precinct 6 - Board Camp,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,302,167,15,120
Polk,Precinct 7- Cherry Hill,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,265,121,4,140
Polk,Precinct 8 - Big Fork,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,74,46,1,27
Polk,Precinct 9 - Dallas Valley,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,715,495,13,207
Polk,Precinct 10 - Shady Grove,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,331,247,5,79
Polk,Precinct 11 - Rocky,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,180,129,3,48
Polk,Precinct 12- Potter,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,492,332,7,153
Polk,Precinct 13 - Hatfield,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,343,135,5,203
Polk,Precinct 14 - Cove,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,308,98,4,206
Polk,Precinct 15- Vandervoort,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,187,82,6,99
Polk,Precinct 16 - Wickes,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,311,87,6,218
Polk,Precinct 17 - Grannis,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,168,18,0,150
Polk,Precinct 1 - Mena,Governor,,LIB,"Ricky Dale Harrington, Jr.",17,12,0,5
Polk,Precinct 2 - Mena,Governor,,LIB,"Ricky Dale Harrington, Jr.",20,6,2,12
Polk,Precinct 3 - Mena,Governor,,LIB,"Ricky Dale Harrington, Jr.",17,8,0,9
Polk,Precinct 4 - Acorn,Governor,,LIB,"Ricky Dale Harrington, Jr.",12,5,0,7
Polk,Precinct 5 - Ink,Governor,,LIB,"Ricky Dale Harrington, Jr.",4,1,1,2
Polk,Precinct 6 - Board Camp,Governor,,LIB,"Ricky Dale Harrington, Jr.",7,3,0,4
Polk,Precinct 7- Cherry Hill,Governor,,LIB,"Ricky Dale Harrington, Jr.",6,4,0,2
Polk,Precinct 8 - Big Fork,Governor,,LIB,"Ricky Dale Harrington, Jr.",2,1,0,1
Polk,Precinct 9 - Dallas Valley,Governor,,LIB,"Ricky Dale Harrington, Jr.",10,6,0,4
Polk,Precinct 10 - Shady Grove,Governor,,LIB,"Ricky Dale Harrington, Jr.",6,5,0,1
Polk,Precinct 11 - Rocky,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,1,0,0
Polk,Precinct 12- Potter,Governor,,LIB,"Ricky Dale Harrington, Jr.",16,11,0,5
Polk,Precinct 13 - Hatfield,Governor,,LIB,"Ricky Dale Harrington, Jr.",9,3,0,6
Polk,Precinct 14 - Cove,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,0,0,5
Polk,Precinct 15- Vandervoort,Governor,,LIB,"Ricky Dale Harrington, Jr.",7,4,0,3
Polk,Precinct 16 - Wickes,Governor,,LIB,"Ricky Dale Harrington, Jr.",8,1,1,6
Polk,Precinct 17 - Grannis,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,2,0,1
Polk,Precinct 1 - Mena,Governor,,DEM,Chris Jones,101,77,2,22
Polk,Precinct 2 - Mena,Governor,,DEM,Chris Jones,144,98,7,39
Polk,Precinct 3 - Mena,Governor,,DEM,Chris Jones,146,97,1,48
Polk,Precinct 4 - Acorn,Governor,,DEM,Chris Jones,70,37,3,30
Polk,Precinct 5 - Ink,Governor,,DEM,Chris Jones,30,10,4,16
Polk,Precinct 6 - Board Camp,Governor,,DEM,Chris Jones,57,36,4,17
Polk,Precinct 7- Cherry Hill,Governor,,DEM,Chris Jones,46,28,2,16
Polk,Precinct 8 - Big Fork,Governor,,DEM,Chris Jones,10,8,0,2
Polk,Precinct 9 - Dallas Valley,Governor,,DEM,Chris Jones,123,85,5,33
Polk,Precinct 10 - Shady Grove,Governor,,DEM,Chris Jones,61,44,3,14
Polk,Precinct 11 - Rocky,Governor,,DEM,Chris Jones,29,24,2,3
Polk,Precinct 12- Potter,Governor,,DEM,Chris Jones,111,84,7,20
Polk,Precinct 13 - Hatfield,Governor,,DEM,Chris Jones,57,26,2,29
Polk,Precinct 14 - Cove,Governor,,DEM,Chris Jones,51,21,2,28
Polk,Precinct 15- Vandervoort,Governor,,DEM,Chris Jones,25,12,0,13
Polk,Precinct 16 - Wickes,Governor,,DEM,Chris Jones,41,12,0,29
Polk,Precinct 17 - Grannis,Governor,,DEM,Chris Jones,21,2,0,19
Polk,Precinct 1 - Mena,Governor,,REP,Sarah Huckabee Sanders,423,260,16,147
Polk,Precinct 2 - Mena,Governor,,REP,Sarah Huckabee Sanders,450,303,18,129
Polk,Precinct 3 - Mena,Governor,,REP,Sarah Huckabee Sanders,483,298,15,170
Polk,Precinct 4 - Acorn,Governor,,REP,Sarah Huckabee Sanders,594,367,5,222
Polk,Precinct 5 - Ink,Governor,,REP,Sarah Huckabee Sanders,135,50,3,82
Polk,Precinct 6 - Board Camp,Governor,,REP,Sarah Huckabee Sanders,291,160,13,118
Polk,Precinct 7- Cherry Hill,Governor,,REP,Sarah Huckabee Sanders,257,115,4,138
Polk,Precinct 8 - Big Fork,Governor,,REP,Sarah Huckabee Sanders,71,43,1,27
Polk,Precinct 9 - Dallas Valley,Governor,,REP,Sarah Huckabee Sanders,691,482,12,197
Polk,Precinct 10 - Shady Grove,Governor,,REP,Sarah Huckabee Sanders,311,229,4,78
Polk,Precinct 11 - Rocky,Governor,,REP,Sarah Huckabee Sanders,176,125,3,48
Polk,Precinct 12- Potter,Governor,,REP,Sarah Huckabee Sanders,465,312,8,145
Polk,Precinct 13 - Hatfield,Governor,,REP,Sarah Huckabee Sanders,337,131,5,201
Polk,Precinct 14 - Cove,Governor,,REP,Sarah Huckabee Sanders,303,95,4,204
Polk,Precinct 15- Vandervoort,Governor,,REP,Sarah Huckabee Sanders,181,77,8,96
Polk,Precinct 16 - Wickes,Governor,,REP,Sarah Huckabee Sanders,302,87,5,210
Polk,Precinct 17 - Grannis,Governor,,REP,Sarah Huckabee Sanders,164,16,0,148
Polk,Precinct 1 - Mena,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,426,265,13,148
Polk,Precinct 2 - Mena,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,454,299,21,134
Polk,Precinct 3 - Mena,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,479,299,15,165
Polk,Precinct 4 - Acorn,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,585,360,7,218
Polk,Precinct 5 - Ink,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,130,47,3,80
Polk,Precinct 6 - Board Camp,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,292,161,13,118
Polk,Precinct 7- Cherry Hill,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,254,114,3,137
Polk,Precinct 8 - Big Fork,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,71,43,1,27
Polk,Precinct 9 - Dallas Valley,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,691,479,12,200
