county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Sevier,De Queen North,U.S. Senate,,DEM,Natalie James,77,45,3,29
Sevier,De Queen East,U.S. Senate,,DEM,Natalie James,53,24,4,25
Sevier,De Queen South,U.S. Senate,,DEM,Natalie James,66,38,0,28
Sevier,Bear Creek,U.S. Senate,,DEM,Natalie James,64,42,1,21
Sevier,Clear Creek,U.S. Senate,,DEM,Natalie James,57,29,2,26
Sevier,Mineral,U.S. Senate,,DEM,Natalie James,87,39,6,42
Sevier,Monroe,U.S. Senate,,DEM,Natalie James,63,34,0,29
Sevier,Paraclifta,U.S. Senate,,DEM,Natalie James,93,26,2,65
Sevier,Red Colony,U.S. Senate,,DEM,Natalie James,65,25,1,39
Sevier,De Queen North,U.S. Senate,,REP,Senator John Boozman,221,118,4,99
Sevier,De Queen East,U.S. Senate,,REP,Senator John Boozman,109,67,0,42
Sevier,De Queen South,U.S. Senate,,REP,Senator John Boozman,74,43,0,31
Sevier,Bear Creek,U.S. Senate,,REP,Senator John Boozman,325,206,3,116
Sevier,Clear Creek,U.S. Senate,,REP,Senator John Boozman,347,167,3,177
Sevier,Mineral,U.S. Senate,,REP,Senator John Boozman,462,257,1,204
Sevier,Monroe,U.S. Senate,,REP,Senator John Boozman,348,180,2,166
Sevier,Paraclifta,U.S. Senate,,REP,Senator John Boozman,510,209,5,296
Sevier,Red Colony,U.S. Senate,,REP,Senator John Boozman,492,152,8,332
Sevier,De Queen North,U.S. Senate,,LIB,Kenneth Cates,6,3,0,3
Sevier,De Queen East,U.S. Senate,,LIB,Kenneth Cates,6,3,1,2
Sevier,De Queen South,U.S. Senate,,LIB,Kenneth Cates,3,0,0,3
Sevier,Bear Creek,U.S. Senate,,LIB,Kenneth Cates,17,9,0,8
Sevier,Clear Creek,U.S. Senate,,LIB,Kenneth Cates,15,12,0,3
Sevier,Mineral,U.S. Senate,,LIB,Kenneth Cates,28,14,0,14
Sevier,Monroe,U.S. Senate,,LIB,Kenneth Cates,11,6,0,5
Sevier,Paraclifta,U.S. Senate,,LIB,Kenneth Cates,12,3,0,9
Sevier,Red Colony,U.S. Senate,,LIB,Kenneth Cates,12,4,0,8
Sevier,De Queen North,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,222,125,4,93
Sevier,De Queen East,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,112,67,1,44
Sevier,De Queen South,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,76,46,0,30
Sevier,Bear Creek,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,337,212,3,122
Sevier,Clear Creek,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,347,170,3,174
Sevier,Mineral,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,466,259,1,206
Sevier,Monroe,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,345,181,2,162
Sevier,Paraclifta,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,509,207,5,297
Sevier,Red Colony,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,488,151,9,328
Sevier,De Queen North,U.S. Congress District 04,,LIB,Gregory Maxwell,11,5,0,6
Sevier,De Queen East,U.S. Congress District 04,,LIB,Gregory Maxwell,11,6,1,4
Sevier,De Queen South,U.S. Congress District 04,,LIB,Gregory Maxwell,3,1,0,2
Sevier,Bear Creek,U.S. Congress District 04,,LIB,Gregory Maxwell,10,4,0,6
Sevier,Clear Creek,U.S. Congress District 04,,LIB,Gregory Maxwell,11,9,0,2
Sevier,Mineral,U.S. Congress District 04,,LIB,Gregory Maxwell,22,10,0,12
Sevier,Monroe,U.S. Congress District 04,,LIB,Gregory Maxwell,9,4,0,5
Sevier,Paraclifta,U.S. Congress District 04,,LIB,Gregory Maxwell,13,4,0,9
Sevier,Red Colony,U.S. Congress District 04,,LIB,Gregory Maxwell,14,4,0,10
Sevier,De Queen North,U.S. Congress District 04,,DEM,John White,63,32,3,28
Sevier,De Queen East,U.S. Congress District 04,,DEM,John White,41,17,3,21
Sevier,De Queen South,U.S. Congress District 04,,DEM,John White,62,34,0,28
Sevier,Bear Creek,U.S. Congress District 04,,DEM,John White,51,34,1,16
Sevier,Clear Creek,U.S. Congress District 04,,DEM,John White,47,22,2,23
Sevier,Mineral,U.S. Congress District 04,,DEM,John White,70,30,6,34
Sevier,Monroe,U.S. Congress District 04,,DEM,John White,61,30,0,31
Sevier,Paraclifta,U.S. Congress District 04,,DEM,John White,79,25,2,52
Sevier,Red Colony,U.S. Congress District 04,,DEM,John White,55,23,0,32
Sevier,De Queen North,Attorney General,,DEM,Jesse Gibson,86,48,3,35
Sevier,De Queen East,Attorney General,,DEM,Jesse Gibson,53,24,4,25
Sevier,De Queen South,Attorney General,,DEM,Jesse Gibson,71,38,0,33
Sevier,Bear Creek,Attorney General,,DEM,Jesse Gibson,75,46,1,28
Sevier,Clear Creek,Attorney General,,DEM,Jesse Gibson,71,38,2,31
Sevier,Mineral,Attorney General,,DEM,Jesse Gibson,90,43,6,41
Sevier,Monroe,Attorney General,,DEM,Jesse Gibson,73,37,0,36
Sevier,Paraclifta,Attorney General,,DEM,Jesse Gibson,95,28,2,65
Sevier,Red Colony,Attorney General,,DEM,Jesse Gibson,65,27,1,37
Sevier,De Queen North,Attorney General,,REP,Lieutenant Governor Tim Griffin,221,119,4,98
Sevier,De Queen East,Attorney General,,REP,Lieutenant Governor Tim Griffin,111,68,0,43
Sevier,De Queen South,Attorney General,,REP,Lieutenant Governor Tim Griffin,75,44,0,31
Sevier,Bear Creek,Attorney General,,REP,Lieutenant Governor Tim Griffin,330,209,3,118
Sevier,Clear Creek,Attorney General,,REP,Lieutenant Governor Tim Griffin,352,171,3,178
Sevier,Mineral,Attorney General,,REP,Lieutenant Governor Tim Griffin,481,264,1,216
Sevier,Monroe,Attorney General,,REP,Lieutenant Governor Tim Griffin,355,186,2,167
Sevier,Paraclifta,Attorney General,,REP,Lieutenant Governor Tim Griffin,522,212,5,305
