county,precinct,office,district,party,candidate,votes,early_vote,absentee,election_day
Pike,Kirby,Attorney General,,REP,Lieutenant Governor Tim Griffin,390,161,6,223
Pike,Langley/Lodi,Attorney General,,REP,Lieutenant Governor Tim Griffin,189,91,3,95
Pike,Murfreesboro East,Attorney General,,REP,Lieutenant Governor Tim Griffin,432,320,7,105
Pike,Murfreesboro West,Attorney General,,REP,Lieutenant Governor Tim Griffin,575,419,7,149
Pike,Newhope,Attorney General,,REP,Lieutenant Governor Tim Griffin,151,59,6,86
Pike,Pisgah,Attorney General,,REP,Lieutenant Governor Tim Griffin,188,93,0,95
Pike,Antoine,Auditor of State,,DEM,Diamond Arnold-Johnson,48,21,2,25
Pike,Daisy,Auditor of State,,DEM,Diamond Arnold-Johnson,29,24,2,3
Pike,Delight,Auditor of State,,DEM,Diamond Arnold-Johnson,26,10,2,14
Pike,Glenwood North,Auditor of State,,DEM,Diamond Arnold-Johnson,53,38,3,12
Pike,Glenwood South,Auditor of State,,DEM,Diamond Arnold-Johnson,59,44,0,15
Pike,Kirby,Auditor of State,,DEM,Diamond Arnold-Johnson,34,17,0,17
Pike,Langley/Lodi,Auditor of State,,DEM,Diamond Arnold-Johnson,8,4,2,2
Pike,Murfreesboro East,Auditor of State,,DEM,Diamond Arnold-Johnson,80,64,1,15
Pike,Murfreesboro West,Auditor of State,,DEM,Diamond Arnold-Johnson,89,73,6,10
Pike,Newhope,Auditor of State,,DEM,Diamond Arnold-Johnson,11,9,0,2
Pike,Pisgah,Auditor of State,,DEM,Diamond Arnold-Johnson,12,6,0,6
Pike,Antoine,Auditor of State,,LIB,Simeon Snow,1,0,1,0
Pike,Daisy,Auditor of State,,LIB,Simeon Snow,5,1,0,4
Pike,Delight,Auditor of State,,LIB,Simeon Snow,14,8,1,5
Pike,Glenwood North,Auditor of State,,LIB,Simeon Snow,8,3,0,5
Pike,Glenwood South,Auditor of State,,LIB,Simeon Snow,10,4,0,6
Pike,Kirby,Auditor of State,,LIB,Simeon Snow,5,3,0,2
Pike,Langley/Lodi,Auditor of State,,LIB,Simeon Snow,7,4,0,3
Pike,Murfreesboro East,Auditor of State,,LIB,Simeon Snow,16,13,0,3
Pike,Murfreesboro West,Auditor of State,,LIB,Simeon Snow,20,16,0,4
Pike,Newhope,Auditor of State,,LIB,Simeon Snow,1,1,0,0
Pike,Pisgah,Auditor of State,,LIB,Simeon Snow,2,0,0,2
Pike,Antoine,Auditor of State,,REP,Treasurer of State Dennis Milligan,41,15,1,25
Pike,Daisy,Auditor of State,,REP,Treasurer of State Dennis Milligan,212,95,4,113
Pike,Delight,Auditor of State,,REP,Treasurer of State Dennis Milligan,333,151,1,181
Pike,Glenwood North,Auditor of State,,REP,Treasurer of State Dennis Milligan,254,162,5,87
Pike,Glenwood South,Auditor of State,,REP,Treasurer of State Dennis Milligan,396,253,11,132
Pike,Kirby,Auditor of State,,REP,Treasurer of State Dennis Milligan,390,159,7,224
Pike,Langley/Lodi,Auditor of State,,REP,Treasurer of State Dennis Milligan,183,89,3,91
Pike,Murfreesboro East,Auditor of State,,REP,Treasurer of State Dennis Milligan,432,326,7,99
Pike,Murfreesboro West,Auditor of State,,REP,Treasurer of State Dennis Milligan,564,409,8,147
Pike,Newhope,Auditor of State,,REP,Treasurer of State Dennis Milligan,147,56,6,85
Pike,Pisgah,Auditor of State,,REP,Treasurer of State Dennis Milligan,184,91,0,93
Pike,Antoine,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,46,21,3,22
Pike,Daisy,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,28,22,2,4
Pike,Delight,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,38,21,3,14
Pike,Glenwood North,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,60,40,3,17
Pike,Glenwood South,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,57,39,0,18
Pike,Kirby,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,39,19,0,20
Pike,Langley/Lodi,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,8,2,1
Pike,Murfreesboro East,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,99,83,1,15
Pike,Murfreesboro West,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,97,77,7,13
Pike,Newhope,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,9,0,2
Pike,Pisgah,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,15,8,0,7
Pike,Antoine,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,42,15,1,26
Pike,Daisy,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,217,97,4,116
Pike,Delight,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,334,149,2,183
Pike,Glenwood North,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,257,164,5,88
Pike,Glenwood South,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,404,261,11,132
Pike,Kirby,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,387,158,7,222
Pike,Langley/Lodi,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,187,89,3,95
Pike,Murfreesboro East,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,431,321,8,102
Pike,Murfreesboro West,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,575,419,7,149
Pike,Newhope,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,149,58,6,85
Pike,Pisgah,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,187,90,0,97
Pike,Antoine,Governor,,REP,Sarah Huckabee Sanders,37,14,1,22
Pike,Daisy,Governor,,REP,Sarah Huckabee Sanders,224,104,5,115
Pike,Delight,Governor,,REP,Sarah Huckabee Sanders,334,151,2,181
Pike,Glenwood North,Governor,,REP,Sarah Huckabee Sanders,245,161,6,78
Pike,Glenwood South,Governor,,REP,Sarah Huckabee Sanders,400,256,9,135
Pike,Kirby,Governor,,REP,Sarah Huckabee Sanders,382,159,7,216
Pike,Langley/Lodi,Governor,,REP,Sarah Huckabee Sanders,180,84,3,93
Pike,Murfreesboro East,Governor,,REP,Sarah Huckabee Sanders,420,311,8,101
Pike,Murfreesboro West,Governor,,REP,Sarah Huckabee Sanders,559,407,8,144
Pike,Newhope,Governor,,REP,Sarah Huckabee Sanders,151,59,6,86
Pike,Pisgah,Governor,,REP,Sarah Huckabee Sanders,189,95,0,94
Pike,Antoine,Governor,,DEM,Chris Jones,52,21,3,28
Pike,Daisy,Governor,,DEM,Chris Jones,24,18,2,4
Pike,Delight,Governor,,DEM,Chris Jones,39,20,3,16
Pike,Glenwood North,Governor,,DEM,Chris Jones,71,45,2,24
Pike,Glenwood South,Governor,,DEM,Chris Jones,64,44,2,18
Pike,Kirby,Governor,,DEM,Chris Jones,50,21,0,29
Pike,Langley/Lodi,Governor,,DEM,Chris Jones,13,11,0,2
Pike,Murfreesboro East,Governor,,DEM,Chris Jones,107,88,1,18
Pike,Murfreesboro West,Governor,,DEM,Chris Jones,108,85,6,17
Pike,Newhope,Governor,,DEM,Chris Jones,10,8,0,2
Pike,Pisgah,Governor,,DEM,Chris Jones,14,4,0,10
Pike,Antoine,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,1,0,0
Pike,Daisy,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,1
Pike,Delight,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,2,0,3
Pike,Glenwood North,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,0,3
Pike,Glenwood South,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,3,0,2
Pike,Kirby,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,2,0,1
Pike,Langley/Lodi,Governor,,LIB,"Ricky Dale Harrington, Jr.",5,2,2,1
Pike,Murfreesboro East,Governor,,LIB,"Ricky Dale Harrington, Jr.",10,7,0,3
Pike,Murfreesboro West,Governor,,LIB,"Ricky Dale Harrington, Jr.",16,13,0,3
Pike,Newhope,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,1,0,0
Pike,Pisgah,Governor,,LIB,"Ricky Dale Harrington, Jr.",1,0,0,1
Pike,Antoine,Lieutenant Governor,,DEM,Kelly Ross Krout,45,19,3,23
Pike,Daisy,Lieutenant Governor,,DEM,Kelly Ross Krout,27,21,2,4
Pike,Delight,Lieutenant Governor,,DEM,Kelly Ross Krout,34,17,3,14
Pike,Glenwood North,Lieutenant Governor,,DEM,Kelly Ross Krout,62,39,3,20
Pike,Glenwood South,Lieutenant Governor,,DEM,Kelly Ross Krout,54,39,1,14
Pike,Kirby,Lieutenant Governor,,DEM,Kelly Ross Krout,41,17,0,24
Pike,Langley/Lodi,Lieutenant Governor,,DEM,Kelly Ross Krout,11,6,2,3
Pike,Murfreesboro East,Lieutenant Governor,,DEM,Kelly Ross Krout,93,80,1,12
Pike,Murfreesboro West,Lieutenant Governor,,DEM,Kelly Ross Krout,98,81,5,12
Pike,Newhope,Lieutenant Governor,,DEM,Kelly Ross Krout,8,7,0,1
Pike,Pisgah,Lieutenant Governor,,DEM,Kelly Ross Krout,17,7,0,10
Pike,Antoine,Lieutenant Governor,,LIB,Frank Gilbert,2,1,0,1
Pike,Daisy,Lieutenant Governor,,LIB,Frank Gilbert,5,0,1,4
Pike,Delight,Lieutenant Governor,,LIB,Frank Gilbert,14,6,0,8
Pike,Glenwood North,Lieutenant Governor,,LIB,Frank Gilbert,8,4,0,4
Pike,Glenwood South,Lieutenant Governor,,LIB,Frank Gilbert,19,10,2,7
Pike,Kirby,Lieutenant Governor,,LIB,Frank Gilbert,10,4,0,6
Pike,Langley/Lodi,Lieutenant Governor,,LIB,Frank Gilbert,11,7,0,4
Pike,Murfreesboro East,Lieutenant Governor,,LIB,Frank Gilbert,12,7,0,5
Pike,Murfreesboro West,Lieutenant Governor,,LIB,Frank Gilbert,18,15,0,3
Pike,Newhope,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0
Pike,Pisgah,Lieutenant Governor,,LIB,Frank Gilbert,2,1,0,1
Pike,Antoine,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,43,16,1,26
Pike,Daisy,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,216,100,4,112
Pike,Delight,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,326,147,2,177
Pike,Glenwood North,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,246,162,5,79
Pike,Glenwood South,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,395,255,8,132
Pike,Kirby,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,383,160,7,216
Pike,Langley/Lodi,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,176,84,3,89
Pike,Murfreesboro East,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,431,321,8,102
Pike,Murfreesboro West,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,562,406,9,147
Pike,Newhope,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,151,59,6,86
Pike,Pisgah,Lieutenant Governor,,REP,Attorney General Leslie Rutledge,184,91,0,93
Pike,Antoine,Secretary of State,,REP,Secretary of State John Thurston,44,16,0,28
Pike,Daisy,Secretary of State,,REP,Secretary of State John Thurston,219,98,4,117
Pike,Delight,Secretary of State,,REP,Secretary of State John Thurston,333,148,2,183
Pike,Glenwood North,Secretary of State,,REP,Secretary of State John Thurston,254,164,4,86
Pike,Glenwood South,Secretary of State,,REP,Secretary of State John Thurston,403,260,11,132
Pike,Kirby,Secretary of State,,REP,Secretary of State John Thurston,391,161,7,223
Pike,Langley/Lodi,Secretary of State,,REP,Secretary of State John Thurston,184,89,3,92
Pike,Murfreesboro East,Secretary of State,,REP,Secretary of State John Thurston,437,327,7,103
Pike,Murfreesboro West,Secretary of State,,REP,Secretary of State John Thurston,572,416,8,148
Pike,Newhope,Secretary of State,,REP,Secretary of State John Thurston,149,58,5,86
Pike,Pisgah,Secretary of State,,REP,Secretary of State John Thurston,190,92,0,98
Pike,Antoine,Secretary of State,,DEM,Anna Beth Gorman,46,20,4,22
Pike,Daisy,Secretary of State,,DEM,Anna Beth Gorman,26,21,2,3
Pike,Delight,Secretary of State,,DEM,Anna Beth Gorman,39,22,3,14
Pike,Glenwood North,Secretary of State,,DEM,Anna Beth Gorman,62,39,4,19
Pike,Glenwood South,Secretary of State,,DEM,Anna Beth Gorman,61,42,0,19
Pike,Kirby,Secretary of State,,DEM,Anna Beth Gorman,37,17,0,20
Pike,Langley/Lodi,Secretary of State,,DEM,Anna Beth Gorman,12,7,1,4
Pike,Murfreesboro East,Secretary of State,,DEM,Anna Beth Gorman,93,78,1,14
Pike,Murfreesboro West,Secretary of State,,DEM,Anna Beth Gorman,103,83,6,14
Pike,Newhope,Secretary of State,,DEM,Anna Beth Gorman,11,10,0,1
Pike,Pisgah,Secretary of State,,DEM,Anna Beth Gorman,12,6,0,6
Pike,Antoine,State Treasurer,,DEM,Pam Whitaker,48,21,4,23
Pike,Daisy,State Treasurer,,DEM,Pam Whitaker,25,20,2,3
Pike,Delight,State Treasurer,,DEM,Pam Whitaker,43,23,3,17
Pike,Glenwood North,State Treasurer,,DEM,Pam Whitaker,65,41,6,18
Pike,Glenwood South,State Treasurer,,DEM,Pam Whitaker,61,43,0,18
Pike,Kirby,State Treasurer,,DEM,Pam Whitaker,43,19,0,24
Pike,Langley/Lodi,State Treasurer,,DEM,Pam Whitaker,11,7,2,2
Pike,Murfreesboro East,State Treasurer,,DEM,Pam Whitaker,99,81,1,17
Pike,Murfreesboro West,State Treasurer,,DEM,Pam Whitaker,103,83,7,13
Pike,Newhope,State Treasurer,,DEM,Pam Whitaker,12,10,0,2
Pike,Pisgah,State Treasurer,,DEM,Pam Whitaker,13,6,0,7
Pike,Antoine,State Treasurer,,REP,State Representative Mark Lowery,40,15,0,25
Pike,Daisy,State Treasurer,,REP,State Representative Mark Lowery,220,98,5,117
Pike,Delight,State Treasurer,,REP,State Representative Mark Lowery,332,148,2,182
Pike,Glenwood North,State Treasurer,,REP,State Representative Mark Lowery,251,162,2,87
Pike,Glenwood South,State Treasurer,,REP,State Representative Mark Lowery,403,258,11,134
Pike,Kirby,State Treasurer,,REP,State Representative Mark Lowery,386,161,7,218
Pike,Langley/Lodi,State Treasurer,,REP,State Representative Mark Lowery,187,90,3,94
Pike,Murfreesboro East,State Treasurer,,REP,State Representative Mark Lowery,431,322,8,101
Pike,Murfreesboro West,State Treasurer,,REP,State Representative Mark Lowery,571,416,7,148
Pike,Newhope,State Treasurer,,REP,State Representative Mark Lowery,148,57,6,85
Pike,Pisgah,State Treasurer,,REP,State Representative Mark Lowery,187,92,0,95
Pike,Antoine,State Senate,03,REP,Alderman Steve Crowell,57,23,0,34
Pike,Delight,State Senate,03,REP,Alderman Steve Crowell,335,159,1,175
Pike,Murfreesboro East,State Senate,03,REP,Alderman Steve Crowell,480,362,8,110
Pike,Murfreesboro West,State Senate,03,REP,Alderman Steve Crowell,631,466,11,154
Pike,Pisgah,State Senate,03,REP,Alderman Steve Crowell,190,93,0,97
Pike,Daisy,State Senate,05,REP,Senator Terry Rice,221,102,4,115
Pike,Glenwood North,State Senate,05,REP,Senator Terry Rice,267,171,5,91
Pike,Glenwood South,State Senate,05,REP,Senator Terry Rice,418,271,9,138
Pike,Kirby,State Senate,05,REP,Senator Terry Rice,378,152,7,219
Pike,Langley/Lodi,State Senate,05,REP,Senator Terry Rice,182,88,4,90
Pike,Newhope,State Senate,05,REP,Senator Terry Rice,148,59,6,83
Pike,Antoine,State House,89,REP,State Representative Justin Gonzales,62,27,0,35
Pike,Daisy,State House,89,REP,State Representative Justin Gonzales,218,104,3,111
Pike,Delight,State House,89,REP,State Representative Justin Gonzales,350,161,1,188
Pike,Glenwood North,State House,89,REP,State Representative Justin Gonzales,262,171,5,86
Pike,Glenwood South,State House,89,REP,State Representative Justin Gonzales,415,266,9,140
Pike,Kirby,State House,89,REP,State Representative Justin Gonzales,390,164,6,220
Pike,Langley/Lodi,State House,89,REP,State Representative Justin Gonzales,186,91,4,91
Pike,Murfreesboro East,State House,89,REP,State Representative Justin Gonzales,479,362,8,109
Pike,Murfreesboro West,State House,89,REP,State Representative Justin Gonzales,632,466,10,156
Pike,Newhope,State House,89,REP,State Representative Justin Gonzales,145,58,6,81
Pike,Pisgah,State House,89,REP,State Representative Justin Gonzales,191,93,0,98
Pike,Antoine,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,39,16,1,22
Pike,Daisy,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,91,41,1,49
Pike,Delight,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,152,71,3,78
Pike,Glenwood North,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,105,68,1,36
Pike,Glenwood South,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,175,110,4,61
Pike,Kirby,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,177,72,3,102
Pike,Langley/Lodi,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,66,33,1,32
Pike,Murfreesboro East,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,235,185,4,46
Pike,Murfreesboro West,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,253,180,8,65
Pike,Newhope,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,59,24,4,31
Pike,Pisgah,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,79,37,0,42
Pike,Antoine,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,35,15,2,18
Pike,Daisy,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,115,57,5,53
Pike,Delight,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,170,76,0,94
Pike,Glenwood North,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,139,93,4,42
Pike,Glenwood South,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,226,151,7,68
Pike,Kirby,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,189,83,3,103
Pike,Langley/Lodi,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,99,53,3,43
Pike,Murfreesboro East,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,251,192,4,55
Pike,Murfreesboro West,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,343,255,2,86
Pike,Newhope,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,79,27,2,50
Pike,Pisgah,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,85,46,0,39
Pike,Antoine,Pike County Judge,,DEM,DEM Dewight Mack,31,14,3,14
Pike,Daisy,Pike County Judge,,DEM,DEM Dewight Mack,79,50,2,27
Pike,Delight,Pike County Judge,,DEM,DEM Dewight Mack,50,25,1,24
Pike,Glenwood North,Pike County Judge,,DEM,DEM Dewight Mack,151,108,7,36
Pike,Glenwood South,Pike County Judge,,DEM,DEM Dewight Mack,178,116,5,57
Pike,Kirby,Pike County Judge,,DEM,DEM Dewight Mack,140,51,4,85
Pike,Langley/Lodi,Pike County Judge,,DEM,DEM Dewight Mack,86,42,4,40
Pike,Murfreesboro East,Pike County Judge,,DEM,DEM Dewight Mack,144,114,4,26
Pike,Murfreesboro West,Pike County Judge,,DEM,DEM Dewight Mack,167,137,5,25
Pike,Newhope,Pike County Judge,,DEM,DEM Dewight Mack,61,25,1,35
Pike,Pisgah,Pike County Judge,,DEM,DEM Dewight Mack,19,12,0,7
Pike,Antoine,Pike County Judge,,REP,REP Eddie Howard,58,22,1,35
Pike,Daisy,Pike County Judge,,REP,REP Eddie Howard,168,70,5,93
Pike,Delight,Pike County Judge,,REP,REP Eddie Howard,328,147,4,177
Pike,Glenwood North,Pike County Judge,,REP,REP Eddie Howard,165,94,1,70
Pike,Glenwood South,Pike County Judge,,REP,REP Eddie Howard,290,187,6,97
Pike,Kirby,Pike County Judge,,REP,REP Eddie Howard,296,131,3,162
Pike,Langley/Lodi,Pike County Judge,,REP,REP Eddie Howard,112,55,1,56
Pike,Murfreesboro East,Pike County Judge,,REP,REP Eddie Howard,394,295,5,94
Pike,Murfreesboro West,Pike County Judge,,REP,REP Eddie Howard,519,370,9,140
Pike,Newhope,Pike County Judge,,REP,REP Eddie Howard,100,43,5,52
Pike,Pisgah,Pike County Judge,,REP,REP Eddie Howard,185,87,0,98
Pike,Antoine,Pike County Assessor,,REP,REP Staci Stewart,31,12,0,19
Pike,Daisy,Pike County Assessor,,REP,REP Staci Stewart,201,92,6,103
