county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Saline,Precinct 36,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Saline,Precinct 37,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,1,1
Saline,Precinct 38,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,0,2,2
Saline,Precinct 39,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Saline,Precinct 40,U.S. President,,REP,Roque 'Rocky' De La Fuente,7,0,4,3
Saline,Precinct 41,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,0,4,0
Saline,Precinct 42,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,0,1,3
Saline,Precinct 01,U.S. President,,REP,Donald J. Trump,779,4,272,503
Saline,Precinct 02,U.S. President,,REP,Donald J. Trump,702,8,431,263
Saline,Precinct 03,U.S. President,,REP,Donald J. Trump,309,1,141,167
Saline,Precinct 04,U.S. President,,REP,Donald J. Trump,240,1,124,115
Saline,Precinct 05,U.S. President,,REP,Donald J. Trump,478,0,305,173
Saline,Precinct 06,U.S. President,,REP,Donald J. Trump,463,0,215,248
Saline,Precinct 07,U.S. President,,REP,Donald J. Trump,266,2,125,139
Saline,Precinct 08,U.S. President,,REP,Donald J. Trump,185,10,93,82
Saline,Precinct 09,U.S. President,,REP,Donald J. Trump,461,2,220,239
Saline,Precinct 10,U.S. President,,REP,Donald J. Trump,397,3,166,228
Saline,Precinct 11,U.S. President,,REP,Donald J. Trump,359,4,233,122
Saline,Precinct 12,U.S. President,,REP,Donald J. Trump,179,0,129,50
Saline,Precinct 13,U.S. President,,REP,Donald J. Trump,572,1,298,273
Saline,Precinct 14,U.S. President,,REP,Donald J. Trump,341,0,153,188
Saline,Precinct 15,U.S. President,,REP,Donald J. Trump,438,5,266,167
Saline,Precinct 16,U.S. President,,REP,Donald J. Trump,499,4,215,280
Saline,Precinct 17,U.S. President,,REP,Donald J. Trump,364,3,217,144
Saline,Precinct 18,U.S. President,,REP,Donald J. Trump,27,0,22,5
Saline,Precinct 19,U.S. President,,REP,Donald J. Trump,192,0,71,121
Saline,Precinct 20,U.S. President,,REP,Donald J. Trump,400,0,296,104
Saline,Precinct 21,U.S. President,,REP,Donald J. Trump,74,0,24,50
Saline,Precinct 22,U.S. President,,REP,Donald J. Trump,262,3,63,196
Saline,Precinct 23,U.S. President,,REP,Donald J. Trump,126,3,18,105
Saline,Precinct 24,U.S. President,,REP,Donald J. Trump,462,1,195,266
Saline,Precinct 25,U.S. President,,REP,Donald J. Trump,359,4,133,222
Saline,Precinct 26,U.S. President,,REP,Donald J. Trump,151,0,45,106
Saline,Precinct 27,U.S. President,,REP,Donald J. Trump,664,4,371,289
Saline,Precinct 28,U.S. President,,REP,Donald J. Trump,266,0,96,170
Saline,Precinct 29,U.S. President,,REP,Donald J. Trump,137,2,49,86
Saline,Precinct 30,U.S. President,,REP,Donald J. Trump,107,1,20,86
Saline,Precinct 31,U.S. President,,REP,Donald J. Trump,409,1,201,207
Saline,Precinct 32,U.S. President,,REP,Donald J. Trump,304,1,142,161
Saline,Precinct 33,U.S. President,,REP,Donald J. Trump,206,2,73,131
Saline,Precinct 34,U.S. President,,REP,Donald J. Trump,74,0,15,59
Saline,Precinct 35,U.S. President,,REP,Donald J. Trump,570,13,329,228
Saline,Precinct 36,U.S. President,,REP,Donald J. Trump,229,1,96,132
Saline,Precinct 37,U.S. President,,REP,Donald J. Trump,404,1,212,191
Saline,Precinct 38,U.S. President,,REP,Donald J. Trump,362,4,194,164
Saline,Precinct 39,U.S. President,,REP,Donald J. Trump,132,2,74,56
Saline,Precinct 40,U.S. President,,REP,Donald J. Trump,349,3,212,134
Saline,Precinct 41,U.S. President,,REP,Donald J. Trump,299,1,195,103
Saline,Precinct 42,U.S. President,,REP,Donald J. Trump,438,1,251,186
Saline,Precinct 03,State Senate District 13,,REP,Senator Alan Clark,256,1,123,132
Saline,Precinct 10,State Senate District 13,,REP,Senator Alan Clark,304,3,126,175
Saline,Precinct 11,State Senate District 13,,REP,Senator Alan Clark,150,2,101,47
Saline,Precinct 12,State Senate District 13,,REP,Senator Alan Clark,40,0,25,15
Saline,Precinct 16,State Senate District 13,,REP,Senator Alan Clark,397,4,179,214
Saline,Precinct 18,State Senate District 13,,REP,Senator Alan Clark,24,0,21,3
Saline,Precinct 28,State Senate District 13,,REP,Senator Alan Clark,218,0,73,145
Saline,Precinct 29,State Senate District 13,,REP,Senator Alan Clark,109,2,39,68
Saline,Precinct 30,State Senate District 13,,REP,Senator Alan Clark,82,1,10,71
Saline,Precinct 31,State Senate District 13,,REP,Senator Alan Clark,311,1,156,154
Saline,Precinct 03,State Senate District 13,,REP,Jeff Crow,63,0,26,37
Saline,Precinct 10,State Senate District 13,,REP,Jeff Crow,102,0,45,57
Saline,Precinct 11,State Senate District 13,,REP,Jeff Crow,54,0,39,15
Saline,Precinct 12,State Senate District 13,,REP,Jeff Crow,13,0,12,1
Saline,Precinct 16,State Senate District 13,,REP,Jeff Crow,110,0,41,69
Saline,Precinct 18,State Senate District 13,,REP,Jeff Crow,4,0,2,2
Saline,Precinct 28,State Senate District 13,,REP,Jeff Crow,51,0,24,27
Saline,Precinct 29,State Senate District 13,,REP,Jeff Crow,30,0,12,18
Saline,Precinct 30,State Senate District 13,,REP,Jeff Crow,23,0,10,13
Saline,Precinct 31,State Senate District 13,,REP,Jeff Crow,68,0,34,34
Saline,Precinct 02,State House District 22,,REP,Jack Wells,252,3,152,97
Saline,Precinct 08,State House District 22,,REP,Jack Wells,8,8,0,0
Saline,Precinct 23,State House District 22,,REP,Jack Wells,23,0,3,20
Saline,Precinct 35,State House District 22,,REP,Jack Wells,219,5,123,91
Saline,Precinct 02,State House District 22,,REP,Richard Alvin Midkiff,67,0,38,29
Saline,Precinct 08,State House District 22,,REP,Richard Alvin Midkiff,0,0,0,0
Saline,Precinct 23,State House District 22,,REP,Richard Alvin Midkiff,4,0,1,3
Saline,Precinct 35,State House District 22,,REP,Richard Alvin Midkiff,43,0,18,25
Saline,Precinct 02,State House District 22,,REP,Justice of the Peace Richard McGrew,393,4,254,135
Saline,Precinct 08,State House District 22,,REP,Justice of the Peace Richard McGrew,4,0,2,2
Saline,Precinct 23,State House District 22,,REP,Justice of the Peace Richard McGrew,96,3,14,79
Saline,Precinct 35,State House District 22,,REP,Justice of the Peace Richard McGrew,316,10,190,116
Saline,Precinct 03,State House District 28,,REP,Marietta McClure,42,0,14,28
Saline,Precinct 10,State House District 28,,REP,Marietta McClure,2,0,2,0
Saline,Precinct 11,State House District 28,,REP,Marietta McClure,138,1,93,44
Saline,Precinct 14,State House District 28,,REP,Marietta McClure,13,0,8,5
Saline,Precinct 15,State House District 28,,REP,Marietta McClure,175,2,95,78
Saline,Precinct 16,State House District 28,,REP,Marietta McClure,239,2,106,131
Saline,Precinct 17,State House District 28,,REP,Marietta McClure,130,1,86,43
Saline,Precinct 18,State House District 28,,REP,Marietta McClure,11,0,8,3
Saline,Precinct 28,State House District 28,,REP,Marietta McClure,106,0,33,73
Saline,Precinct 30,State House District 28,,REP,Marietta McClure,48,0,7,41
Saline,Precinct 31,State House District 28,,REP,Marietta McClure,158,0,86,72
Saline,Precinct 34,State House District 28,,REP,Marietta McClure,14,0,4,10
Saline,Precinct 39,State House District 28,,REP,Marietta McClure,11,0,7,4
Saline,Precinct 40,State House District 28,,REP,Marietta McClure,1,1,0,0
Saline,Precinct 41,State House District 28,,REP,Marietta McClure,108,1,68,39
Saline,Precinct 03,State House District 28,,REP,Tony Furman,80,0,43,37
Saline,Precinct 10,State House District 28,,REP,Tony Furman,0,0,0,0
Saline,Precinct 11,State House District 28,,REP,Tony Furman,213,2,136,75
Saline,Precinct 14,State House District 28,,REP,Tony Furman,24,0,17,7
Saline,Precinct 15,State House District 28,,REP,Tony Furman,278,4,179,95
Saline,Precinct 16,State House District 28,,REP,Tony Furman,271,2,117,152
Saline,Precinct 17,State House District 28,,REP,Tony Furman,245,2,140,103
Saline,Precinct 18,State House District 28,,REP,Tony Furman,17,0,15,2
Saline,Precinct 28,State House District 28,,REP,Tony Furman,164,0,63,101
Saline,Precinct 30,State House District 28,,REP,Tony Furman,57,1,13,43
Saline,Precinct 31,State House District 28,,REP,Tony Furman,268,1,124,143
Saline,Precinct 34,State House District 28,,REP,Tony Furman,12,0,2,10
Saline,Precinct 39,State House District 28,,REP,Tony Furman,13,0,9,4
Saline,Precinct 40,State House District 28,,REP,Tony Furman,8,2,6,0
Saline,Precinct 41,State House District 28,,REP,Tony Furman,201,0,134,67
Saline,Precinct 01,State House District 31,,REP,Councilman RJ Hawk,312,1,108,203
Saline,Precinct 06,State House District 31,,REP,Councilman RJ Hawk,274,0,123,151
Saline,Precinct 13,State House District 31,,REP,Councilman RJ Hawk,374,0,183,191
Saline,Precinct 19,State House District 31,,REP,Councilman RJ Hawk,87,0,25,62
Saline,Precinct 21,State House District 31,,REP,Councilman RJ Hawk,32,0,12,20
Saline,Precinct 34,State House District 31,,REP,Councilman RJ Hawk,2,0,2,0
Saline,Precinct 38,State House District 31,,REP,Councilman RJ Hawk,112,0,61,51
Saline,Precinct 01,State House District 31,,REP,Keith Brooks,475,3,172,300
Saline,Precinct 06,State House District 31,,REP,Keith Brooks,187,0,94,93
Saline,Precinct 13,State House District 31,,REP,Keith Brooks,220,1,130,89
Saline,Precinct 19,State House District 31,,REP,Keith Brooks,104,0,46,58
Saline,Precinct 21,State House District 31,,REP,Keith Brooks,44,0,13,31
Saline,Precinct 34,State House District 31,,REP,Keith Brooks,10,0,3,7
Saline,Precinct 38,State House District 31,,REP,Keith Brooks,103,2,57,44
Saline,Precinct 01,U.S. President,,DEM,Bernie Sanders,59,0,17,42
Saline,Precinct 02,U.S. President,,DEM,Bernie Sanders,37,0,20,17
Saline,Precinct 03,U.S. President,,DEM,Bernie Sanders,24,0,6,18
Saline,Precinct 04,U.S. President,,DEM,Bernie Sanders,70,0,21,49
Saline,Precinct 05,U.S. President,,DEM,Bernie Sanders,51,0,25,26
Saline,Precinct 06,U.S. President,,DEM,Bernie Sanders,48,0,22,26
Saline,Precinct 07,U.S. President,,DEM,Bernie Sanders,23,0,7,16
Saline,Precinct 08,U.S. President,,DEM,Bernie Sanders,6,0,3,3
Saline,Precinct 09,U.S. President,,DEM,Bernie Sanders,45,0,14,31
Saline,Precinct 10,U.S. President,,DEM,Bernie Sanders,34,0,13,21
Saline,Precinct 11,U.S. President,,DEM,Bernie Sanders,70,1,29,40
Saline,Precinct 12,U.S. President,,DEM,Bernie Sanders,38,0,28,10
Saline,Precinct 13,U.S. President,,DEM,Bernie Sanders,73,1,29,43
Saline,Precinct 14,U.S. President,,DEM,Bernie Sanders,80,0,24,56
Saline,Precinct 15,U.S. President,,DEM,Bernie Sanders,53,1,25,27
Saline,Precinct 16,U.S. President,,DEM,Bernie Sanders,51,1,13,37
Saline,Precinct 17,U.S. President,,DEM,Bernie Sanders,81,0,56,25
Saline,Precinct 18,U.S. President,,DEM,Bernie Sanders,10,0,7,3
Saline,Precinct 19,U.S. President,,DEM,Bernie Sanders,5,0,3,2
Saline,Precinct 20,U.S. President,,DEM,Bernie Sanders,12,0,10,2
Saline,Precinct 21,U.S. President,,DEM,Bernie Sanders,9,0,3,6
Saline,Precinct 22,U.S. President,,DEM,Bernie Sanders,69,0,14,55
Saline,Precinct 23,U.S. President,,DEM,Bernie Sanders,11,0,6,5
Saline,Precinct 24,U.S. President,,DEM,Bernie Sanders,53,1,17,35
Saline,Precinct 25,U.S. President,,DEM,Bernie Sanders,42,0,13,29
Saline,Precinct 26,U.S. President,,DEM,Bernie Sanders,93,0,26,67
Saline,Precinct 27,U.S. President,,DEM,Bernie Sanders,83,0,38,45
Saline,Precinct 28,U.S. President,,DEM,Bernie Sanders,14,0,6,8
Saline,Precinct 29,U.S. President,,DEM,Bernie Sanders,17,0,4,13
Saline,Precinct 30,U.S. President,,DEM,Bernie Sanders,8,0,2,6
Saline,Precinct 31,U.S. President,,DEM,Bernie Sanders,72,0,35,37
Saline,Precinct 32,U.S. President,,DEM,Bernie Sanders,25,0,5,20
Saline,Precinct 33,U.S. President,,DEM,Bernie Sanders,40,0,9,31
Saline,Precinct 34,U.S. President,,DEM,Bernie Sanders,37,0,8,29
Saline,Precinct 35,U.S. President,,DEM,Bernie Sanders,30,1,15,14
Saline,Precinct 36,U.S. President,,DEM,Bernie Sanders,40,0,19,21
Saline,Precinct 37,U.S. President,,DEM,Bernie Sanders,50,0,21,29
Saline,Precinct 38,U.S. President,,DEM,Bernie Sanders,65,0,18,47
Saline,Precinct 39,U.S. President,,DEM,Bernie Sanders,42,0,17,25
Saline,Precinct 40,U.S. President,,DEM,Bernie Sanders,64,0,30,34
Saline,Precinct 41,U.S. President,,DEM,Bernie Sanders,46,0,20,26
Saline,Precinct 42,U.S. President,,DEM,Bernie Sanders,34,0,9,25
Saline,Precinct 01,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 02,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 03,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 04,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 05,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 06,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 07,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 08,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 09,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 10,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 11,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 12,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 13,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 14,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 15,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 16,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 17,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 18,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 19,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 20,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 21,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 22,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 23,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 24,U.S. President,,DEM,Steve Bullock,1,0,1,0
Saline,Precinct 25,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 26,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 27,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 28,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 29,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 30,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 31,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 32,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 33,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 34,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 35,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 36,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 37,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 38,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 39,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 40,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 41,U.S. President,,DEM,Steve Bullock,1,0,0,1
Saline,Precinct 42,U.S. President,,DEM,Steve Bullock,0,0,0,0
Saline,Precinct 01,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 02,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 03,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 04,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 05,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 06,U.S. President,,DEM,Joe Sestak,1,0,1,0
Saline,Precinct 07,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 08,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 09,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 10,U.S. President,,DEM,Joe Sestak,1,0,0,1
Saline,Precinct 11,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 12,U.S. President,,DEM,Joe Sestak,1,0,1,0
Saline,Precinct 13,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 14,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 15,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 16,U.S. President,,DEM,Joe Sestak,1,0,0,1
Saline,Precinct 17,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 18,U.S. President,,DEM,Joe Sestak,2,0,2,0
Saline,Precinct 19,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 20,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 21,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 22,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 23,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 24,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 25,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 26,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 27,U.S. President,,DEM,Joe Sestak,1,0,1,0
Saline,Precinct 28,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 29,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 30,U.S. President,,DEM,Joe Sestak,1,0,0,1
Saline,Precinct 31,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 32,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 33,U.S. President,,DEM,Joe Sestak,1,0,1,0
Saline,Precinct 34,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 35,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 36,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 37,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 38,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 39,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 40,U.S. President,,DEM,Joe Sestak,1,0,0,1
Saline,Precinct 41,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 42,U.S. President,,DEM,Joe Sestak,0,0,0,0
Saline,Precinct 01,U.S. President,,DEM,Michael R. Bloomberg,39,0,21,18
Saline,Precinct 02,U.S. President,,DEM,Michael R. Bloomberg,100,0,73,27
Saline,Precinct 03,U.S. President,,DEM,Michael R. Bloomberg,16,0,4,12
Saline,Precinct 04,U.S. President,,DEM,Michael R. Bloomberg,26,0,11,15
Saline,Precinct 05,U.S. President,,DEM,Michael R. Bloomberg,46,0,37,9
Saline,Precinct 06,U.S. President,,DEM,Michael R. Bloomberg,42,0,24,18
Saline,Precinct 07,U.S. President,,DEM,Michael R. Bloomberg,23,1,12,10
Saline,Precinct 08,U.S. President,,DEM,Michael R. Bloomberg,29,0,23,6
Saline,Precinct 09,U.S. President,,DEM,Michael R. Bloomberg,42,1,28,13
Saline,Precinct 10,U.S. President,,DEM,Michael R. Bloomberg,26,0,13,13
Saline,Precinct 11,U.S. President,,DEM,Michael R. Bloomberg,58,0,42,16
Saline,Precinct 12,U.S. President,,DEM,Michael R. Bloomberg,40,1,32,7
Saline,Precinct 13,U.S. President,,DEM,Michael R. Bloomberg,78,1,57,20
Saline,Precinct 14,U.S. President,,DEM,Michael R. Bloomberg,50,1,27,22
Saline,Precinct 15,U.S. President,,DEM,Michael R. Bloomberg,36,0,32,4
Saline,Precinct 16,U.S. President,,DEM,Michael R. Bloomberg,41,2,19,20
Saline,Precinct 17,U.S. President,,DEM,Michael R. Bloomberg,53,0,39,14
Saline,Precinct 18,U.S. President,,DEM,Michael R. Bloomberg,19,0,15,4
Saline,Precinct 19,U.S. President,,DEM,Michael R. Bloomberg,7,0,4,3
Saline,Precinct 20,U.S. President,,DEM,Michael R. Bloomberg,48,0,34,14
Saline,Precinct 21,U.S. President,,DEM,Michael R. Bloomberg,4,0,2,2
Saline,Precinct 22,U.S. President,,DEM,Michael R. Bloomberg,44,1,13,30
Saline,Precinct 23,U.S. President,,DEM,Michael R. Bloomberg,11,0,2,9
Saline,Precinct 24,U.S. President,,DEM,Michael R. Bloomberg,31,0,13,18
Saline,Precinct 25,U.S. President,,DEM,Michael R. Bloomberg,20,0,10,10
Saline,Precinct 26,U.S. President,,DEM,Michael R. Bloomberg,50,0,19,31
