county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Johnson,BATSON,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Johnson,DICKERSON-HILL,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Johnson,GRANT,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Johnson,HICKEY,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Johnson,HORSEHEAD,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Johnson,HOWELL,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Johnson,KING,U.S. President,,DEM,Amy Klobuchar,8,0,1,7,0
Johnson,LEE,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Johnson,LOWGAP,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Johnson,MCKENNON,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Johnson,MULBERRY,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Johnson,PERRY,U.S. President,,DEM,Amy Klobuchar,3,0,1,2,0
Johnson,PITTSBURG,U.S. President,,DEM,Amy Klobuchar,8,0,2,6,0
Johnson,PRAIRIE,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Johnson,REDLICK,U.S. President,,DEM,Amy Klobuchar,10,0,1,9,0
Johnson,SHERMAN,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Johnson,SPADRA WARD 1,U.S. President,,DEM,Amy Klobuchar,15,4,1,10,0
Johnson,SPADRA WARD 2,U.S. President,,DEM,Amy Klobuchar,5,0,1,4,0
Johnson,SPADRA WARD 3,U.S. President,,DEM,Amy Klobuchar,12,0,1,11,0
Johnson,SPADRA WARD 4,U.S. President,,DEM,Amy Klobuchar,8,0,0,8,0
Johnson,STONEWALL,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Johnson,WARD,U.S. President,,DEM,Amy Klobuchar,6,0,2,4,0
Johnson,BATSON,U.S. President,,DEM,Elizabeth Warren,2,0,1,1,0
Johnson,DICKERSON-HILL,U.S. President,,DEM,Elizabeth Warren,4,0,1,3,0
Johnson,GRANT,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Johnson,HICKEY,U.S. President,,DEM,Elizabeth Warren,2,0,0,2,0
Johnson,HORSEHEAD,U.S. President,,DEM,Elizabeth Warren,8,0,6,2,0
Johnson,HOWELL,U.S. President,,DEM,Elizabeth Warren,5,0,2,3,0
Johnson,KING,U.S. President,,DEM,Elizabeth Warren,9,0,7,2,0
Johnson,LEE,U.S. President,,DEM,Elizabeth Warren,1,0,1,0,0
Johnson,LOWGAP,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Johnson,MCKENNON,U.S. President,,DEM,Elizabeth Warren,4,0,2,2,0
Johnson,MULBERRY,U.S. President,,DEM,Elizabeth Warren,1,0,1,0,0
Johnson,PERRY,U.S. President,,DEM,Elizabeth Warren,7,0,5,2,0
Johnson,PITTSBURG,U.S. President,,DEM,Elizabeth Warren,9,0,7,2,0
Johnson,PRAIRIE,U.S. President,,DEM,Elizabeth Warren,3,0,1,2,0
Johnson,REDLICK,U.S. President,,DEM,Elizabeth Warren,7,0,2,5,0
Johnson,SHERMAN,U.S. President,,DEM,Elizabeth Warren,3,0,2,1,0
Johnson,SPADRA WARD 1,U.S. President,,DEM,Elizabeth Warren,32,7,14,11,0
Johnson,SPADRA WARD 2,U.S. President,,DEM,Elizabeth Warren,15,0,7,8,0
Johnson,SPADRA WARD 3,U.S. President,,DEM,Elizabeth Warren,22,0,14,8,0
Johnson,SPADRA WARD 4,U.S. President,,DEM,Elizabeth Warren,18,0,8,10,0
Johnson,STONEWALL,U.S. President,,DEM,Elizabeth Warren,1,0,1,0,0
Johnson,WARD,U.S. President,,DEM,Elizabeth Warren,8,0,8,0,0
Johnson,BATSON,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,DICKERSON-HILL,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,GRANT,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,HICKEY,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,HORSEHEAD,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,HOWELL,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,KING,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,LEE,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,LOWGAP,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,MCKENNON,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,MULBERRY,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,PERRY,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,PITTSBURG,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Johnson,PRAIRIE,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,REDLICK,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,SHERMAN,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,SPADRA WARD 1,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Johnson,SPADRA WARD 2,U.S. President,,DEM,John K. Delaney,1,0,0,1,0
Johnson,SPADRA WARD 3,U.S. President,,DEM,John K. Delaney,1,0,0,1,0
Johnson,SPADRA WARD 4,U.S. President,,DEM,John K. Delaney,1,0,0,1,0
Johnson,STONEWALL,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Johnson,WARD,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Johnson,BATSON,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,DICKERSON-HILL,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,GRANT,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,HICKEY,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,HORSEHEAD,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,HOWELL,U.S. President,,DEM,Julian Castro,1,0,1,0,0
Johnson,KING,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,LEE,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,LOWGAP,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,MCKENNON,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,MULBERRY,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,PERRY,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,PITTSBURG,U.S. President,,DEM,Julian Castro,3,0,2,1,0
Johnson,PRAIRIE,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,REDLICK,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,SHERMAN,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,SPADRA WARD 1,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,SPADRA WARD 2,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,SPADRA WARD 3,U.S. President,,DEM,Julian Castro,2,0,1,1,0
Johnson,SPADRA WARD 4,U.S. President,,DEM,Julian Castro,1,0,1,0,0
Johnson,STONEWALL,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,WARD,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Johnson,BATSON,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Johnson,DICKERSON-HILL,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Johnson,GRANT,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Johnson,HICKEY,U.S. President,,DEM,Joe Sestak,1,0,1,0,0
Johnson,HORSEHEAD,U.S. President,,DEM,Joe Sestak,1,0,1,0,0
Johnson,HOWELL,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Johnson,KING,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Johnson,LEE,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Johnson,LOWGAP,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Johnson,MCKENNON,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Johnson,MULBERRY,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
