county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Perry,13 Rose Creek,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Perry,14 Tyler,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Perry,17 Wye,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Perry,1 Aplin,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,2 Casa,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Michael Bennet,1,0,1,0,0
Perry,5 Houston,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,6 Kenney,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,9 New Tennessee,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,10 Perry,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,11 Petit Jean,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,12 Rankin,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,13 Rose Creek,U.S. President,,DEM,Michael Bennet,1,0,1,0,0
Perry,14 Tyler,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Perry,17 Wye,U.S. President,,DEM,Michael Bennet,1,0,1,0,0
Perry,1 Aplin,U.S. President,,DEM,Andrew Yang,1,0,1,0,0
Perry,2 Casa,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Andrew Yang,1,0,1,0,0
Perry,5 Houston,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,6 Kenney,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,9 New Tennessee,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,10 Perry,U.S. President,,DEM,Andrew Yang,1,0,1,0,0
Perry,11 Petit Jean,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,12 Rankin,U.S. President,,DEM,Andrew Yang,1,0,0,1,0
Perry,13 Rose Creek,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,14 Tyler,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Andrew Yang,1,0,1,0,0
Perry,16 Union Valley,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Perry,17 Wye,U.S. President,,DEM,Andrew Yang,1,0,1,0,0
Perry,1 Aplin,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Perry,2 Casa,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Perry,5 Houston,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,6 Kenney,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1,0
Perry,9 New Tennessee,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,10 Perry,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1,0
Perry,11 Petit Jean,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,12 Rankin,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,13 Rose Creek,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,14 Tyler,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,17 Wye,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Perry,1 Aplin,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,2 Casa,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Cory Booker,2,0,1,1,0
Perry,5 Houston,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,6 Kenney,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,Cory Booker,1,0,1,0,0
Perry,9 New Tennessee,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,10 Perry,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,11 Petit Jean,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,12 Rankin,U.S. President,,DEM,Cory Booker,1,0,0,1,0
Perry,13 Rose Creek,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,14 Tyler,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Perry,17 Wye,U.S. President,,DEM,Cory Booker,1,0,1,0,0
Perry,1 Aplin,U.S. President,,DEM,Joseph R. Biden,10,0,7,3,0
Perry,2 Casa,U.S. President,,DEM,Joseph R. Biden,8,0,5,3,0
Perry,3 Cherry Hill,U.S. President,,DEM,Joseph R. Biden,7,0,5,2,0
Perry,4 Fourche,U.S. President,,DEM,Joseph R. Biden,40,1,25,14,0
Perry,5 Houston,U.S. President,,DEM,Joseph R. Biden,15,0,15,0,0
Perry,6 Kenney,U.S. President,,DEM,Joseph R. Biden,2,0,0,2,0
Perry,7 Lake,U.S. President,,DEM,Joseph R. Biden,13,0,6,7,0
Perry,8 Maumelle,U.S. President,,DEM,Joseph R. Biden,14,1,5,8,0
Perry,9 New Tennessee,U.S. President,,DEM,Joseph R. Biden,2,0,2,0,0
Perry,10 Perry,U.S. President,,DEM,Joseph R. Biden,20,2,14,4,0
Perry,11 Petit Jean,U.S. President,,DEM,Joseph R. Biden,9,0,9,0,0
Perry,12 Rankin,U.S. President,,DEM,Joseph R. Biden,32,0,19,13,0
Perry,13 Rose Creek,U.S. President,,DEM,Joseph R. Biden,3,0,3,0,0
Perry,14 Tyler,U.S. President,,DEM,Joseph R. Biden,14,0,14,0,0
Perry,15 Union,U.S. President,,DEM,Joseph R. Biden,46,2,37,7,0
Perry,16 Union Valley,U.S. President,,DEM,Joseph R. Biden,6,0,3,3,0
Perry,17 Wye,U.S. President,,DEM,Joseph R. Biden,28,0,25,3,0
Perry,1 Aplin,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,2 Casa,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,John K. Delaney,2,0,1,1,0
Perry,5 Houston,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,6 Kenney,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,9 New Tennessee,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,10 Perry,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Perry,11 Petit Jean,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,12 Rankin,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,13 Rose Creek,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,14 Tyler,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,17 Wye,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Perry,1 Aplin,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,2 Casa,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,5 Houston,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,6 Kenney,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,9 New Tennessee,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,10 Perry,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,11 Petit Jean,U.S. President,,DEM,Joe Sestak,1,0,1,0,0
Perry,12 Rankin,U.S. President,,DEM,Joe Sestak,1,0,1,0,0
Perry,13 Rose Creek,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,14 Tyler,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,17 Wye,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Perry,1 Aplin,U.S. President,,DEM,Bernie Sanders,6,0,6,0,0
Perry,2 Casa,U.S. President,,DEM,Bernie Sanders,6,0,4,2,0
Perry,3 Cherry Hill,U.S. President,,DEM,Bernie Sanders,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Bernie Sanders,20,0,5,15,0
Perry,5 Houston,U.S. President,,DEM,Bernie Sanders,4,0,3,1,0
Perry,6 Kenney,U.S. President,,DEM,Bernie Sanders,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Bernie Sanders,7,1,3,3,0
Perry,8 Maumelle,U.S. President,,DEM,Bernie Sanders,9,0,4,5,0
Perry,9 New Tennessee,U.S. President,,DEM,Bernie Sanders,7,0,3,4,0
Perry,10 Perry,U.S. President,,DEM,Bernie Sanders,24,0,16,8,0
Perry,11 Petit Jean,U.S. President,,DEM,Bernie Sanders,4,0,4,0,0
Perry,12 Rankin,U.S. President,,DEM,Bernie Sanders,16,0,7,9,0
Perry,13 Rose Creek,U.S. President,,DEM,Bernie Sanders,1,0,1,0,0
Perry,14 Tyler,U.S. President,,DEM,Bernie Sanders,1,0,1,0,0
Perry,15 Union,U.S. President,,DEM,Bernie Sanders,19,0,15,4,0
Perry,16 Union Valley,U.S. President,,DEM,Bernie Sanders,11,1,4,6,0
Perry,17 Wye,U.S. President,,DEM,Bernie Sanders,29,0,23,6,0
Perry,1 Aplin,U.S. President,,DEM,Tom Steyer,1,0,1,0,0
Perry,2 Casa,U.S. President,,DEM,Tom Steyer,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Tom Steyer,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Tom Steyer,6,0,1,5,0
Perry,5 Houston,U.S. President,,DEM,Tom Steyer,1,0,1,0,0
Perry,6 Kenney,U.S. President,,DEM,Tom Steyer,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Tom Steyer,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,Tom Steyer,1,0,0,1,0
Perry,9 New Tennessee,U.S. President,,DEM,Tom Steyer,0,0,0,0,0
Perry,10 Perry,U.S. President,,DEM,Tom Steyer,0,0,0,0,0
Perry,11 Petit Jean,U.S. President,,DEM,Tom Steyer,2,0,0,2,0
Perry,12 Rankin,U.S. President,,DEM,Tom Steyer,1,0,0,1,0
Perry,13 Rose Creek,U.S. President,,DEM,Tom Steyer,0,0,0,0,0
Perry,14 Tyler,U.S. President,,DEM,Tom Steyer,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Tom Steyer,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,Tom Steyer,1,0,0,1,0
Perry,17 Wye,U.S. President,,DEM,Tom Steyer,1,0,0,1,0
Perry,1 Aplin,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,2 Casa,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,5 Houston,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,6 Kenney,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,Mosie Boyd,1,0,0,1,0
Perry,9 New Tennessee,U.S. President,,DEM,Mosie Boyd,1,0,1,0,0
Perry,10 Perry,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,11 Petit Jean,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,12 Rankin,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,13 Rose Creek,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,14 Tyler,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,17 Wye,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Perry,1 Aplin,U.S. President,,DEM,Michael R. Bloomberg,12,0,7,5,0
Perry,2 Casa,U.S. President,,DEM,Michael R. Bloomberg,8,0,3,5,0
Perry,3 Cherry Hill,U.S. President,,DEM,Michael R. Bloomberg,3,0,2,1,0
Perry,4 Fourche,U.S. President,,DEM,Michael R. Bloomberg,25,0,9,16,0
Perry,5 Houston,U.S. President,,DEM,Michael R. Bloomberg,8,0,3,5,0
Perry,6 Kenney,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Michael R. Bloomberg,6,0,1,5,0
Perry,8 Maumelle,U.S. President,,DEM,Michael R. Bloomberg,16,0,6,10,0
Perry,9 New Tennessee,U.S. President,,DEM,Michael R. Bloomberg,5,0,2,3,0
Perry,10 Perry,U.S. President,,DEM,Michael R. Bloomberg,14,0,7,7,0
Perry,11 Petit Jean,U.S. President,,DEM,Michael R. Bloomberg,3,0,3,0,0
Perry,12 Rankin,U.S. President,,DEM,Michael R. Bloomberg,26,0,6,20,0
Perry,13 Rose Creek,U.S. President,,DEM,Michael R. Bloomberg,3,0,3,0,0
Perry,14 Tyler,U.S. President,,DEM,Michael R. Bloomberg,5,0,5,0,0
Perry,15 Union,U.S. President,,DEM,Michael R. Bloomberg,15,0,10,5,0
Perry,16 Union Valley,U.S. President,,DEM,Michael R. Bloomberg,15,0,8,7,0
Perry,17 Wye,U.S. President,,DEM,Michael R. Bloomberg,17,0,10,7,0
Perry,1 Aplin,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,2 Casa,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Steve Bullock,1,0,0,1,0
Perry,5 Houston,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,6 Kenney,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,9 New Tennessee,U.S. President,,DEM,Steve Bullock,1,0,1,0,0
Perry,10 Perry,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,11 Petit Jean,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,12 Rankin,U.S. President,,DEM,Steve Bullock,1,0,1,0,0
Perry,13 Rose Creek,U.S. President,,DEM,Steve Bullock,1,0,1,0,0
Perry,14 Tyler,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,17 Wye,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Perry,1 Aplin,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,2 Casa,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,5 Houston,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,6 Kenney,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Perry,9 New Tennessee,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,10 Perry,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Perry,11 Petit Jean,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,12 Rankin,U.S. President,,DEM,Marianne Williamson,1,0,1,0,0
Perry,13 Rose Creek,U.S. President,,DEM,Marianne Williamson,1,0,1,0,0
Perry,14 Tyler,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Perry,17 Wye,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Perry,1 Aplin,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Perry,2 Casa,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Perry,3 Cherry Hill,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Amy Klobuchar,10,0,1,9,0
Perry,5 Houston,U.S. President,,DEM,Amy Klobuchar,4,0,1,3,0
Perry,6 Kenney,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Perry,8 Maumelle,U.S. President,,DEM,Amy Klobuchar,4,0,0,4,0
Perry,9 New Tennessee,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Perry,10 Perry,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Perry,11 Petit Jean,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Perry,12 Rankin,U.S. President,,DEM,Amy Klobuchar,8,0,0,8,0
Perry,13 Rose Creek,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Perry,14 Tyler,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Perry,16 Union Valley,U.S. President,,DEM,Amy Klobuchar,4,0,1,3,0
Perry,17 Wye,U.S. President,,DEM,Amy Klobuchar,4,0,1,3,0
Perry,1 Aplin,U.S. President,,DEM,Elizabeth Warren,2,0,2,0,0
Perry,2 Casa,U.S. President,,DEM,Elizabeth Warren,4,0,1,3,0
Perry,3 Cherry Hill,U.S. President,,DEM,Elizabeth Warren,1,0,1,0,0
Perry,4 Fourche,U.S. President,,DEM,Elizabeth Warren,8,0,2,6,0
Perry,5 Houston,U.S. President,,DEM,Elizabeth Warren,5,0,5,0,0
Perry,6 Kenney,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Elizabeth Warren,1,0,0,1,0
Perry,8 Maumelle,U.S. President,,DEM,Elizabeth Warren,7,0,3,4,0
Perry,9 New Tennessee,U.S. President,,DEM,Elizabeth Warren,1,0,0,1,0
Perry,10 Perry,U.S. President,,DEM,Elizabeth Warren,9,1,7,1,0
Perry,11 Petit Jean,U.S. President,,DEM,Elizabeth Warren,5,0,5,0,0
Perry,12 Rankin,U.S. President,,DEM,Elizabeth Warren,6,0,4,2,0
Perry,13 Rose Creek,U.S. President,,DEM,Elizabeth Warren,1,0,1,0,0
Perry,14 Tyler,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Elizabeth Warren,5,0,5,0,0
Perry,16 Union Valley,U.S. President,,DEM,Elizabeth Warren,4,0,2,2,0
Perry,17 Wye,U.S. President,,DEM,Elizabeth Warren,12,0,9,3,0
Perry,1 Aplin,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Perry,2 Casa,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Perry,4 Fourche,U.S. President,,DEM,Pete Buttigieg,9,0,0,9,0
Perry,5 Houston,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0
Perry,6 Kenney,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Perry,7 Lake,U.S. President,,DEM,Pete Buttigieg,5,0,1,4,0
Perry,8 Maumelle,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Perry,9 New Tennessee,U.S. President,,DEM,Pete Buttigieg,2,0,0,2,0
Perry,10 Perry,U.S. President,,DEM,Pete Buttigieg,1,0,1,0,0
Perry,11 Petit Jean,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Perry,12 Rankin,U.S. President,,DEM,Pete Buttigieg,5,0,0,5,0
Perry,13 Rose Creek,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Perry,14 Tyler,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Perry,15 Union,U.S. President,,DEM,Pete Buttigieg,2,0,0,2,0
Perry,16 Union Valley,U.S. President,,DEM,Pete Buttigieg,1,0,1,0,0
Perry,17 Wye,U.S. President,,DEM,Pete Buttigieg,3,0,0,3,0
Perry,1 Aplin,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,2 Casa,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,3 Cherry Hill,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,4 Fourche,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1,0
Perry,5 Houston,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,6 Kenney,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,7 Lake,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,9 New Tennessee,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,10 Perry,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0,0
Perry,11 Petit Jean,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,12 Rankin,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0,0
Perry,13 Rose Creek,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,14 Tyler,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,15 Union,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,16 Union Valley,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Perry,17 Wye,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1,0
Perry,1 Aplin,U.S. President,,REP,Bill Weld,2,0,2,0,0
Perry,2 Casa,U.S. President,,REP,Bill Weld,1,0,1,0,0
Perry,3 Cherry Hill,U.S. President,,REP,Bill Weld,0,0,0,0,0
Perry,4 Fourche,U.S. President,,REP,Bill Weld,2,0,0,2,0
Perry,5 Houston,U.S. President,,REP,Bill Weld,0,0,0,0,0
Perry,6 Kenney,U.S. President,,REP,Bill Weld,0,0,0,0,0
Perry,7 Lake,U.S. President,,REP,Bill Weld,0,0,0,0,0
Perry,8 Maumelle,U.S. President,,REP,Bill Weld,1,0,0,1,0
Perry,9 New Tennessee,U.S. President,,REP,Bill Weld,0,0,0,0,0
Perry,10 Perry,U.S. President,,REP,Bill Weld,3,0,3,0,0
Perry,11 Petit Jean,U.S. President,,REP,Bill Weld,1,0,1,0,0
Perry,12 Rankin,U.S. President,,REP,Bill Weld,0,0,0,0,0
Perry,13 Rose Creek,U.S. President,,REP,Bill Weld,0,0,0,0,0
