county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Lincoln,Auburn,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Bar/Tarry,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Bar/Yorktown,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Cane Creek 1,U.S. President,,DEM,Joe Sestak,2,0,0,2,0
Lincoln,Cane Creek 2,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Choctaw,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Kimbrough,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Lone Pine/Garnett,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Lone Pine/Mt. Home,U.S. President,,DEM,Joe Sestak,1,0,0,1,0
Lincoln,Mill Creek,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Owen/Glendale,U.S. President,,DEM,Joe Sestak,1,0,0,1,0
Lincoln,Owen/Palmyra,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Smith,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Spring 1,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Spring 2,U.S. President,,DEM,Joe Sestak,1,0,0,1,0
Lincoln,SE Lincoln Co FD,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Wells Bayou/FS,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Gould,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Gould City W1,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Gould City W2,U.S. President,,DEM,Joe Sestak,1,1,0,0,0
Lincoln,Gould City W3,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Grady City W1& W2,U.S. President,,DEM,Joe Sestak,1,1,0,0,0
Lincoln,Star City W1,U.S. President,,DEM,Joe Sestak,1,1,0,0,0
Lincoln,Star City W2,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Star City W3,U.S. President,,DEM,Joe Sestak,1,0,0,1,0
Lincoln,Cane Creek 3,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Lincoln,Auburn,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Bar/Tarry,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Bar/Yorktown,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Cane Creek 1,U.S. President,,DEM,Pete Buttigieg,2,1,0,1,0
Lincoln,Cane Creek 2,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Choctaw,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Kimbrough,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Lone Pine/Garnett,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0
Lincoln,Lone Pine/Mt. Home,U.S. President,,DEM,Pete Buttigieg,1,0,1,0,0
Lincoln,Mill Creek,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Owen/Glendale,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Owen/Palmyra,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Smith,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Spring 1,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0
Lincoln,Spring 2,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,SE Lincoln Co FD,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Wells Bayou/FS,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Gould,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Gould City W1,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Gould City W2,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Gould City W3,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Grady City W1& W2,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0
Lincoln,Star City W1,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Star City W2,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Star City W3,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0
Lincoln,Cane Creek 3,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Lincoln,Auburn,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Bar/Tarry,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Bar/Yorktown,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Cane Creek 1,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Cane Creek 2,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Choctaw,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Kimbrough,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Lone Pine/Garnett,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Lone Pine/Mt. Home,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Mill Creek,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Owen/Glendale,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Owen/Palmyra,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Lincoln,Smith,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
