county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Drew,JEROME,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,LACEY,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,MARION N BOX 1,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,MARION N BOX 2,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,MARION SOUTH,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,OZMENT,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,PLANTERSVILLE,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,SELMA,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,TILLAR,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,WILMAR,U.S. President,,DEM,Mosie Boyd,1,0,0,1
Drew,WINCHESTER,U.S. President,,DEM,Mosie Boyd,0,0,0,0
Drew,WARD 1,U.S. President,,DEM,John K. Delaney,1,0,0,1
Drew,WARD 2,U.S. President,,DEM,John K. Delaney,1,0,0,1
Drew,WARD 3,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,WARD 4,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,COLLINS,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,ENON,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,JEROME,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,LACEY,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,MARION N BOX 1,U.S. President,,DEM,John K. Delaney,1,0,0,1
Drew,MARION N BOX 2,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,MARION SOUTH,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,OZMENT,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,PLANTERSVILLE,U.S. President,,DEM,John K. Delaney,1,0,0,1
Drew,SELMA,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,TILLAR,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,WILMAR,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,WINCHESTER,U.S. President,,DEM,John K. Delaney,0,0,0,0
Drew,WARD 1,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,WARD 2,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,WARD 3,U.S. President,,DEM,Julian Castro,1,0,1,0
Drew,WARD 4,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,COLLINS,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,ENON,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,JEROME,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,LACEY,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,MARION N BOX 1,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,MARION N BOX 2,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,MARION SOUTH,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,OZMENT,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,PLANTERSVILLE,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,SELMA,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,TILLAR,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,WILMAR,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,WINCHESTER,U.S. President,,DEM,Julian Castro,0,0,0,0
Drew,WARD 1,U.S. President,,DEM,Tom Steyer,3,0,2,1
Drew,WARD 2,U.S. President,,DEM,Tom Steyer,1,0,1,0
Drew,WARD 3,U.S. President,,DEM,Tom Steyer,1,0,1,0
Drew,WARD 4,U.S. President,,DEM,Tom Steyer,1,0,1,0
Drew,COLLINS,U.S. President,,DEM,Tom Steyer,1,0,1,0
Drew,ENON,U.S. President,,DEM,Tom Steyer,0,0,0,0
Drew,JEROME,U.S. President,,DEM,Tom Steyer,0,0,0,0
Drew,LACEY,U.S. President,,DEM,Tom Steyer,1,0,1,0
Drew,MARION N BOX 1,U.S. President,,DEM,Tom Steyer,1,0,1,0
Drew,MARION N BOX 2,U.S. President,,DEM,Tom Steyer,0,0,0,0
Drew,MARION SOUTH,U.S. President,,DEM,Tom Steyer,3,0,3,0
Drew,OZMENT,U.S. President,,DEM,Tom Steyer,1,0,1,0
Drew,PLANTERSVILLE,U.S. President,,DEM,Tom Steyer,1,0,1,0
Drew,SELMA,U.S. President,,DEM,Tom Steyer,0,0,0,0
Drew,TILLAR,U.S. President,,DEM,Tom Steyer,0,0,0,0
Drew,WILMAR,U.S. President,,DEM,Tom Steyer,0,0,0,0
Drew,WINCHESTER,U.S. President,,DEM,Tom Steyer,0,0,0,0
Drew,WARD 1,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,WARD 2,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,WARD 3,U.S. President,,DEM,Michael Bennet,2,0,1,1
Drew,WARD 4,U.S. President,,DEM,Michael Bennet,1,0,1,0
Drew,COLLINS,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,ENON,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,JEROME,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,LACEY,U.S. President,,DEM,Michael Bennet,1,0,0,1
Drew,MARION N BOX 1,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,MARION N BOX 2,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,MARION SOUTH,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,OZMENT,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,PLANTERSVILLE,U.S. President,,DEM,Michael Bennet,2,0,1,1
Drew,SELMA,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,TILLAR,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,WILMAR,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,WINCHESTER,U.S. President,,DEM,Michael Bennet,0,0,0,0
Drew,WARD 1,U.S. President,,DEM,Elizabeth Warren,12,0,5,7
Drew,WARD 2,U.S. President,,DEM,Elizabeth Warren,23,1,12,10
Drew,WARD 3,U.S. President,,DEM,Elizabeth Warren,6,0,1,5
Drew,WARD 4,U.S. President,,DEM,Elizabeth Warren,13,0,9,4
Drew,COLLINS,U.S. President,,DEM,Elizabeth Warren,1,0,0,1
Drew,ENON,U.S. President,,DEM,Elizabeth Warren,1,0,1,0
Drew,JEROME,U.S. President,,DEM,Elizabeth Warren,0,0,0,0
Drew,LACEY,U.S. President,,DEM,Elizabeth Warren,2,0,0,2
Drew,MARION N BOX 1,U.S. President,,DEM,Elizabeth Warren,3,0,1,2
Drew,MARION N BOX 2,U.S. President,,DEM,Elizabeth Warren,3,0,3,0
Drew,MARION SOUTH,U.S. President,,DEM,Elizabeth Warren,2,0,1,1
Drew,OZMENT,U.S. President,,DEM,Elizabeth Warren,2,0,0,2
Drew,PLANTERSVILLE,U.S. President,,DEM,Elizabeth Warren,3,0,1,2
Drew,SELMA,U.S. President,,DEM,Elizabeth Warren,2,0,0,2
Drew,TILLAR,U.S. President,,DEM,Elizabeth Warren,2,0,0,2
Drew,WILMAR,U.S. President,,DEM,Elizabeth Warren,6,0,1,5
Drew,WINCHESTER,U.S. President,,DEM,Elizabeth Warren,0,0,0,0
Drew,WARD 1,U.S. President,,DEM,Andrew Yang,2,0,0,2
Drew,WARD 2,U.S. President,,DEM,Andrew Yang,1,0,1,0
Drew,WARD 3,U.S. President,,DEM,Andrew Yang,1,0,0,1
Drew,WARD 4,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,COLLINS,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,ENON,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,JEROME,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,LACEY,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,MARION N BOX 1,U.S. President,,DEM,Andrew Yang,1,0,1,0
Drew,MARION N BOX 2,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,MARION SOUTH,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,OZMENT,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,PLANTERSVILLE,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,SELMA,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,TILLAR,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,WILMAR,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,WINCHESTER,U.S. President,,DEM,Andrew Yang,0,0,0,0
Drew,WARD 1,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0
Drew,WARD 2,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1
Drew,WARD 3,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0
Drew,WARD 4,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1
Drew,COLLINS,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0
Drew,ENON,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0
Drew,JEROME,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0
Drew,LACEY,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1
Drew,MARION N BOX 1,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0
Drew,MARION N BOX 2,U.S. President,,DEM,Tulsi Gabbard,2,0,1,1
Drew,MARION SOUTH,U.S. President,,DEM,Tulsi Gabbard,2,0,2,0
Drew,OZMENT,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0
Drew,PLANTERSVILLE,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0
Drew,SELMA,U.S. President,,DEM,Tulsi Gabbard,1,0,0,1
Drew,TILLAR,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0
Drew,WILMAR,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0
Drew,WINCHESTER,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0
Drew,WARD 1,U.S. President,,DEM,Michael R. Bloomberg,43,0,24,19
Drew,WARD 2,U.S. President,,DEM,Michael R. Bloomberg,39,0,20,19
Drew,WARD 3,U.S. President,,DEM,Michael R. Bloomberg,36,0,21,15
Drew,WARD 4,U.S. President,,DEM,Michael R. Bloomberg,23,1,17,5
Drew,COLLINS,U.S. President,,DEM,Michael R. Bloomberg,4,2,1,1
Drew,ENON,U.S. President,,DEM,Michael R. Bloomberg,2,0,1,1
Drew,JEROME,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0
Drew,LACEY,U.S. President,,DEM,Michael R. Bloomberg,2,0,1,1
Drew,MARION N BOX 1,U.S. President,,DEM,Michael R. Bloomberg,40,1,28,11
Drew,MARION N BOX 2,U.S. President,,DEM,Michael R. Bloomberg,16,0,13,3
Drew,MARION SOUTH,U.S. President,,DEM,Michael R. Bloomberg,12,0,7,5
Drew,OZMENT,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0
Drew,PLANTERSVILLE,U.S. President,,DEM,Michael R. Bloomberg,2,0,1,1
Drew,SELMA,U.S. President,,DEM,Michael R. Bloomberg,9,0,2,7
Drew,TILLAR,U.S. President,,DEM,Michael R. Bloomberg,8,0,0,8
Drew,WILMAR,U.S. President,,DEM,Michael R. Bloomberg,24,2,5,17
Drew,WINCHESTER,U.S. President,,DEM,Michael R. Bloomberg,4,0,0,4
Drew,WARD 1,U.S. President,,DEM,Joseph R. Biden,123,0,38,85
Drew,WARD 2,U.S. President,,DEM,Joseph R. Biden,92,1,34,57
Drew,WARD 3,U.S. President,,DEM,Joseph R. Biden,67,1,25,41
Drew,WARD 4,U.S. President,,DEM,Joseph R. Biden,71,0,26,45
Drew,COLLINS,U.S. President,,DEM,Joseph R. Biden,8,3,1,4
Drew,ENON,U.S. President,,DEM,Joseph R. Biden,2,0,1,1
Drew,JEROME,U.S. President,,DEM,Joseph R. Biden,0,0,0,0
Drew,LACEY,U.S. President,,DEM,Joseph R. Biden,12,0,4,8
Drew,MARION N BOX 1,U.S. President,,DEM,Joseph R. Biden,77,0,26,51
Drew,MARION N BOX 2,U.S. President,,DEM,Joseph R. Biden,32,2,16,14
Drew,MARION SOUTH,U.S. President,,DEM,Joseph R. Biden,33,0,6,27
Drew,OZMENT,U.S. President,,DEM,Joseph R. Biden,1,0,0,1
Drew,PLANTERSVILLE,U.S. President,,DEM,Joseph R. Biden,13,0,4,9
Drew,SELMA,U.S. President,,DEM,Joseph R. Biden,33,0,14,19
Drew,TILLAR,U.S. President,,DEM,Joseph R. Biden,9,0,0,9
Drew,WILMAR,U.S. President,,DEM,Joseph R. Biden,62,2,6,54
Drew,WINCHESTER,U.S. President,,DEM,Joseph R. Biden,20,0,1,19
Drew,WARD 1,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Drew,WARD 2,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0
Drew,WARD 3,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,WARD 4,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,COLLINS,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,ENON,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,JEROME,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,LACEY,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,MARION N BOX 1,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Drew,MARION N BOX 2,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,MARION SOUTH,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Drew,OZMENT,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,PLANTERSVILLE,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,SELMA,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Drew,TILLAR,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,WILMAR,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,WINCHESTER,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Drew,WARD 1,U.S. President,,REP,Donald J. Trump,82,1,35,46
Drew,WARD 2,U.S. President,,REP,Donald J. Trump,270,1,130,139
Drew,WARD 3,U.S. President,,REP,Donald J. Trump,91,1,30,60
Drew,WARD 4,U.S. President,,REP,Donald J. Trump,132,3,63,66
Drew,COLLINS,U.S. President,,REP,Donald J. Trump,20,1,9,10
Drew,ENON,U.S. President,,REP,Donald J. Trump,56,3,22,31
Drew,JEROME,U.S. President,,REP,Donald J. Trump,6,0,2,4
Drew,LACEY,U.S. President,,REP,Donald J. Trump,69,0,36,33
Drew,MARION N BOX 1,U.S. President,,REP,Donald J. Trump,222,2,98,122
Drew,MARION N BOX 2,U.S. President,,REP,Donald J. Trump,153,0,54,99
Drew,MARION SOUTH,U.S. President,,REP,Donald J. Trump,200,0,79,121
Drew,OZMENT,U.S. President,,REP,Donald J. Trump,35,0,12,23
Drew,PLANTERSVILLE,U.S. President,,REP,Donald J. Trump,71,2,23,46
Drew,SELMA,U.S. President,,REP,Donald J. Trump,64,0,23,41
Drew,TILLAR,U.S. President,,REP,Donald J. Trump,21,0,0,21
Drew,WILMAR,U.S. President,,REP,Donald J. Trump,112,1,38,73
Drew,WINCHESTER,U.S. President,,REP,Donald J. Trump,5,0,2,3
Drew,WARD 1,U.S. President,,REP,Bill Weld,2,0,1,1
Drew,WARD 2,U.S. President,,REP,Bill Weld,3,0,1,2
Drew,WARD 3,U.S. President,,REP,Bill Weld,2,0,0,2
Drew,WARD 4,U.S. President,,REP,Bill Weld,2,0,0,2
Drew,COLLINS,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,ENON,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,JEROME,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,LACEY,U.S. President,,REP,Bill Weld,1,0,1,0
Drew,MARION N BOX 1,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,MARION N BOX 2,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,MARION SOUTH,U.S. President,,REP,Bill Weld,2,0,0,2
Drew,OZMENT,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,PLANTERSVILLE,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,SELMA,U.S. President,,REP,Bill Weld,1,0,0,1
Drew,TILLAR,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,WILMAR,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,WINCHESTER,U.S. President,,REP,Bill Weld,0,0,0,0
Drew,WARD 1,State Senate District 26,,REP,Bill Dunklin,46,1,20,25
Drew,WARD 2,State Senate District 26,,REP,Bill Dunklin,142,1,62,79
