county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Craighead,Precinct 13,U.S. President,,Dem,Bernie Sanders,63,1,35,27,0
Craighead,Precinct 14,U.S. President,,Dem,Bernie Sanders,36,0,21,15,0
Craighead,Precinct 15,U.S. President,,Dem,Bernie Sanders,22,0,17,4,1
Craighead,Precinct 16,U.S. President,,Dem,Bernie Sanders,24,0,10,14,0
Craighead,Precinct 17,U.S. President,,Dem,Bernie Sanders,22,0,9,13,0
Craighead,Precinct 18,U.S. President,,Dem,Bernie Sanders,41,0,15,26,0
Craighead,Precinct 19,U.S. President,,Dem,Bernie Sanders,25,0,21,4,0
Craighead,Precinct 20,U.S. President,,Dem,Bernie Sanders,26,0,13,13,0
Craighead,Precinct 21,U.S. President,,Dem,Bernie Sanders,44,0,24,20,0
Craighead,Precinct 22,U.S. President,,Dem,Bernie Sanders,40,0,27,13,0
Craighead,Precinct 23,U.S. President,,Dem,Bernie Sanders,24,0,14,10,0
Craighead,Precinct 24,U.S. President,,Dem,Bernie Sanders,43,0,23,20,0
Craighead,Precinct 25,U.S. President,,Dem,Bernie Sanders,28,0,17,11,0
Craighead,Precinct 26,U.S. President,,Dem,Bernie Sanders,33,0,16,17,0
Craighead,Precinct 27,U.S. President,,Dem,Bernie Sanders,31,1,19,10,1
Craighead,Precinct 28,U.S. President,,Dem,Bernie Sanders,39,0,23,16,0
Craighead,Precinct 29,U.S. President,,Dem,Bernie Sanders,49,1,31,17,0
Craighead,Precinct 30,U.S. President,,Dem,Bernie Sanders,28,0,16,12,0
Craighead,Precicnt 31,U.S. President,,Dem,Bernie Sanders,1,0,1,0,0
Craighead,Precinct 31,U.S. President,,Dem,Bernie Sanders,6,0,3,3,0
Craighead,Precinct 32,U.S. President,,Dem,Bernie Sanders,32,0,18,14,0
Craighead,Precinct 33,U.S. President,,Dem,Bernie Sanders,31,0,15,16,0
Craighead,Precinct 34,U.S. President,,Dem,Bernie Sanders,29,0,15,14,0
Craighead,Precinct 35,U.S. President,,Dem,Bernie Sanders,26,0,19,7,0
Craighead,Precinct 36,U.S. President,,Dem,Bernie Sanders,25,0,12,13,0
Craighead,Precinct 37,U.S. President,,Dem,Bernie Sanders,13,0,11,2,0
Craighead,Precinct 38,U.S. President,,Dem,Bernie Sanders,22,0,16,6,0
Craighead,Precinct 39,U.S. President,,Dem,Bernie Sanders,29,0,23,6,0
Craighead,Precinct 40,U.S. President,,Dem,Bernie Sanders,9,0,4,5,0
Craighead,Precinct 41,U.S. President,,Dem,Bernie Sanders,10,0,6,4,0
Craighead,Precinct 42,U.S. President,,Dem,Bernie Sanders,14,0,7,7,0
Craighead,Precinct 43,U.S. President,,Dem,Bernie Sanders,24,1,18,5,0
Craighead,Precinct 44,U.S. President,,Dem,Bernie Sanders,18,0,15,3,0
Craighead,Precinct 45,U.S. President,,Dem,Bernie Sanders,28,0,14,14,0
Craighead,Precinct 46,U.S. President,,Dem,Bernie Sanders,42,0,27,15,0
Craighead,Precinct 47,U.S. President,,Dem,Bernie Sanders,8,0,6,2,0
Craighead,Precinct 48,U.S. President,,Dem,Bernie Sanders,22,0,17,5,0
Craighead,Precinct 49,U.S. President,,Dem,Bernie Sanders,11,0,8,3,0
Craighead,Precinct 50,U.S. President,,Dem,Bernie Sanders,11,0,8,3,0
Craighead,Precinct 51,U.S. President,,Dem,Bernie Sanders,24,0,14,10,0
Craighead,Precinct 52,U.S. President,,Dem,Bernie Sanders,2,0,2,0,0
Craighead,Precinct 53,U.S. President,,Dem,Bernie Sanders,6,0,4,2,0
Craighead,Precinct 1,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 2,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 3,U.S. President,,Dem,Steve Bullock,1,0,0,1,0
Craighead,Precinct 4,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 5,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 6,U.S. President,,Dem,Steve Bullock,1,0,0,1,0
Craighead,Precinct 7,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 8,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 9,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 10,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 11,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 12,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 13,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 14,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 15,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 16,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 17,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 18,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 19,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 20,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 21,U.S. President,,Dem,Steve Bullock,2,1,0,1,0
Craighead,Precinct 22,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 23,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 24,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 25,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 26,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 27,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 28,U.S. President,,Dem,Steve Bullock,1,0,0,1,0
Craighead,Precinct 29,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 30,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precicnt 31,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 31,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 32,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 33,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 34,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 35,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 36,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 37,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 38,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 39,U.S. President,,Dem,Steve Bullock,3,0,3,0,0
Craighead,Precinct 40,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 41,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 42,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 43,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 44,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 45,U.S. President,,Dem,Steve Bullock,1,0,0,1,0
Craighead,Precinct 46,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 47,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 48,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 49,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 50,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 51,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Craighead,Precinct 52,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 53,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Craighead,Precinct 1,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 2,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 3,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 4,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 5,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 6,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 7,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 8,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 9,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 10,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 11,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 12,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 13,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 14,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 15,U.S. President,,Dem,Andrew Yang,3,1,1,1,0
Craighead,Precinct 16,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 17,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 18,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 19,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 20,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 21,U.S. President,,Dem,Andrew Yang,2,0,1,1,0
Craighead,Precinct 22,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 23,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 24,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 25,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 26,U.S. President,,Dem,Andrew Yang,1,0,1,0,0
Craighead,Precinct 27,U.S. President,,Dem,Andrew Yang,2,0,2,0,0
Craighead,Precinct 28,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 29,U.S. President,,Dem,Andrew Yang,1,0,1,0,0
Craighead,Precinct 30,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precicnt 31,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 31,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 32,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 33,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 34,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 35,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 36,U.S. President,,Dem,Andrew Yang,2,0,1,1,0
Craighead,Precinct 37,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 38,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 39,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 40,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 41,U.S. President,,Dem,Andrew Yang,1,0,1,0,0
Craighead,Precinct 42,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 43,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 44,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 45,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 46,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 47,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 48,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Craighead,Precinct 49,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 50,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 51,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 52,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 53,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Craighead,Precinct 1,U.S. President,,Dem,Pete Buttigieg,12,1,0,11,0
Craighead,Precinct 2,U.S. President,,Dem,Pete Buttigieg,6,0,0,6,0
Craighead,Precinct 3,U.S. President,,Dem,Pete Buttigieg,8,0,0,8,0
Craighead,Precinct 4,U.S. President,,Dem,Pete Buttigieg,2,1,0,1,0
Craighead,Precinct 5,U.S. President,,Dem,Pete Buttigieg,4,0,0,4,0
Craighead,Precinct 6,U.S. President,,Dem,Pete Buttigieg,4,0,0,4,0
Craighead,Precinct 7,U.S. President,,Dem,Pete Buttigieg,2,0,0,2,0
Craighead,Precinct 8,U.S. President,,Dem,Pete Buttigieg,5,0,0,5,0
Craighead,Precinct 9,U.S. President,,Dem,Pete Buttigieg,2,0,0,2,0
Craighead,Precinct 10,U.S. President,,Dem,Pete Buttigieg,5,0,0,5,0
Craighead,Precinct 11,U.S. President,,Dem,Pete Buttigieg,5,0,0,5,0
Craighead,Precinct 12,U.S. President,,Dem,Pete Buttigieg,6,0,0,6,0
Craighead,Precinct 13,U.S. President,,Dem,Pete Buttigieg,2,0,0,2,0
Craighead,Precinct 14,U.S. President,,Dem,Pete Buttigieg,5,0,1,4,0
Craighead,Precinct 15,U.S. President,,Dem,Pete Buttigieg,5,0,0,5,0
Craighead,Precinct 16,U.S. President,,Dem,Pete Buttigieg,5,0,1,4,0
Craighead,Precinct 17,U.S. President,,Dem,Pete Buttigieg,9,0,0,9,0
Craighead,Precinct 18,U.S. President,,Dem,Pete Buttigieg,3,0,0,3,0
Craighead,Precinct 19,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Craighead,Precinct 20,U.S. President,,Dem,Pete Buttigieg,6,0,0,6,0
Craighead,Precinct 21,U.S. President,,Dem,Pete Buttigieg,1,0,0,1,0
Craighead,Precinct 22,U.S. President,,Dem,Pete Buttigieg,7,0,0,7,0
Craighead,Precinct 23,U.S. President,,Dem,Pete Buttigieg,7,0,2,5,0
Craighead,Precinct 24,U.S. President,,Dem,Pete Buttigieg,6,0,0,6,0
Craighead,Precinct 25,U.S. President,,Dem,Pete Buttigieg,3,0,0,3,0
Craighead,Precinct 26,U.S. President,,Dem,Pete Buttigieg,4,0,0,4,0
Craighead,Precinct 27,U.S. President,,Dem,Pete Buttigieg,3,0,0,3,0
Craighead,Precinct 28,U.S. President,,Dem,Pete Buttigieg,5,0,0,5,0
Craighead,Precinct 29,U.S. President,,Dem,Pete Buttigieg,3,0,1,2,0
Craighead,Precinct 30,U.S. President,,Dem,Pete Buttigieg,4,0,0,4,0
Craighead,Precicnt 31,U.S. President,,Dem,Pete Buttigieg,1,0,0,1,0
Craighead,Precinct 31,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Craighead,Precinct 32,U.S. President,,Dem,Pete Buttigieg,2,0,0,2,0
Craighead,Precinct 33,U.S. President,,Dem,Pete Buttigieg,4,0,0,4,0
Craighead,Precinct 34,U.S. President,,Dem,Pete Buttigieg,2,0,0,2,0
Craighead,Precinct 35,U.S. President,,Dem,Pete Buttigieg,1,0,1,0,0
Craighead,Precinct 36,U.S. President,,Dem,Pete Buttigieg,2,0,0,2,0
Craighead,Precinct 37,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Craighead,Precinct 38,U.S. President,,Dem,Pete Buttigieg,2,0,1,1,0
Craighead,Precinct 39,U.S. President,,Dem,Pete Buttigieg,3,0,1,2,0
Craighead,Precinct 40,U.S. President,,Dem,Pete Buttigieg,1,0,0,1,0
Craighead,Precinct 41,U.S. President,,Dem,Pete Buttigieg,1,0,0,1,0
Craighead,Precinct 42,U.S. President,,Dem,Pete Buttigieg,2,0,0,2,0
Craighead,Precinct 43,U.S. President,,Dem,Pete Buttigieg,11,0,0,11,0
Craighead,Precinct 44,U.S. President,,Dem,Pete Buttigieg,2,0,0,2,0
Craighead,Precinct 45,U.S. President,,Dem,Pete Buttigieg,5,0,0,5,0
Craighead,Precinct 46,U.S. President,,Dem,Pete Buttigieg,8,0,2,6,0
Craighead,Precinct 47,U.S. President,,Dem,Pete Buttigieg,7,0,0,7,0
Craighead,Precinct 48,U.S. President,,Dem,Pete Buttigieg,3,0,0,3,0
Craighead,Precinct 49,U.S. President,,Dem,Pete Buttigieg,1,0,0,1,0
Craighead,Precinct 50,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Craighead,Precinct 51,U.S. President,,Dem,Pete Buttigieg,1,0,0,1,0
Craighead,Precinct 52,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Craighead,Precinct 53,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Craighead,Precinct 1,U.S. President,,Dem,Amy Klobuchar,4,0,0,4,0
Craighead,Precinct 2,U.S. President,,Dem,Amy Klobuchar,4,1,1,2,0
Craighead,Precinct 3,U.S. President,,Dem,Amy Klobuchar,8,0,1,7,0
Craighead,Precinct 4,U.S. President,,Dem,Amy Klobuchar,9,0,1,8,0
Craighead,Precinct 5,U.S. President,,Dem,Amy Klobuchar,4,0,0,4,0
Craighead,Precinct 6,U.S. President,,Dem,Amy Klobuchar,4,1,0,3,0
Craighead,Precinct 7,U.S. President,,Dem,Amy Klobuchar,4,0,0,4,0
Craighead,Precinct 8,U.S. President,,Dem,Amy Klobuchar,1,0,1,0,0
Craighead,Precinct 9,U.S. President,,Dem,Amy Klobuchar,2,0,0,2,0
Craighead,Precinct 10,U.S. President,,Dem,Amy Klobuchar,2,0,0,2,0
Craighead,Precinct 11,U.S. President,,Dem,Amy Klobuchar,3,0,0,3,0
Craighead,Precinct 12,U.S. President,,Dem,Amy Klobuchar,4,0,0,4,0
Craighead,Precinct 13,U.S. President,,Dem,Amy Klobuchar,4,0,0,4,0
Craighead,Precinct 14,U.S. President,,Dem,Amy Klobuchar,4,2,1,1,0
Craighead,Precinct 15,U.S. President,,Dem,Amy Klobuchar,5,0,0,5,0
Craighead,Precinct 16,U.S. President,,Dem,Amy Klobuchar,3,0,0,3,0
Craighead,Precinct 17,U.S. President,,Dem,Amy Klobuchar,11,0,0,11,0
Craighead,Precinct 18,U.S. President,,Dem,Amy Klobuchar,4,0,0,4,0
Craighead,Precinct 19,U.S. President,,Dem,Amy Klobuchar,2,0,1,1,0
Craighead,Precinct 20,U.S. President,,Dem,Amy Klobuchar,11,0,0,11,0
Craighead,Precinct 21,U.S. President,,Dem,Amy Klobuchar,2,0,0,2,0
Craighead,Precinct 22,U.S. President,,Dem,Amy Klobuchar,2,0,0,2,0
Craighead,Precinct 23,U.S. President,,Dem,Amy Klobuchar,5,0,0,5,0
Craighead,Precinct 24,U.S. President,,Dem,Amy Klobuchar,5,0,1,4,0
Craighead,Precinct 25,U.S. President,,Dem,Amy Klobuchar,5,0,0,5,0
Craighead,Precinct 26,U.S. President,,Dem,Amy Klobuchar,0,0,0,0,0
Craighead,Precinct 27,U.S. President,,Dem,Amy Klobuchar,2,0,0,2,0
Craighead,Precinct 28,U.S. President,,Dem,Amy Klobuchar,6,0,0,6,0
Craighead,Precinct 29,U.S. President,,Dem,Amy Klobuchar,1,0,0,1,0
Craighead,Precinct 30,U.S. President,,Dem,Amy Klobuchar,7,0,1,6,0
Craighead,Precicnt 31,U.S. President,,Dem,Amy Klobuchar,1,0,0,1,0
Craighead,Precinct 31,U.S. President,,Dem,Amy Klobuchar,1,0,0,1,0
Craighead,Precinct 32,U.S. President,,Dem,Amy Klobuchar,0,0,0,0,0
Craighead,Precinct 33,U.S. President,,Dem,Amy Klobuchar,6,0,0,6,0
Craighead,Precinct 34,U.S. President,,Dem,Amy Klobuchar,1,0,1,0,0
Craighead,Precinct 35,U.S. President,,Dem,Amy Klobuchar,1,0,0,1,0
Craighead,Precinct 36,U.S. President,,Dem,Amy Klobuchar,4,0,0,4,0
Craighead,Precinct 37,U.S. President,,Dem,Amy Klobuchar,1,0,0,1,0
Craighead,Precinct 38,U.S. President,,Dem,Amy Klobuchar,1,0,0,1,0
Craighead,Precinct 39,U.S. President,,Dem,Amy Klobuchar,0,0,0,0,0
Craighead,Precinct 40,U.S. President,,Dem,Amy Klobuchar,3,0,0,3,0
Craighead,Precinct 41,U.S. President,,Dem,Amy Klobuchar,1,0,1,0,0
Craighead,Precinct 42,U.S. President,,Dem,Amy Klobuchar,2,0,1,1,0
Craighead,Precinct 43,U.S. President,,Dem,Amy Klobuchar,0,0,0,0,0
Craighead,Precinct 44,U.S. President,,Dem,Amy Klobuchar,1,0,1,0,0
Craighead,Precinct 45,U.S. President,,Dem,Amy Klobuchar,2,0,0,2,0
Craighead,Precinct 46,U.S. President,,Dem,Amy Klobuchar,2,1,0,1,0
Craighead,Precinct 47,U.S. President,,Dem,Amy Klobuchar,0,0,0,0,0
Craighead,Precinct 48,U.S. President,,Dem,Amy Klobuchar,5,0,0,5,0
Craighead,Precinct 49,U.S. President,,Dem,Amy Klobuchar,0,0,0,0,0
Craighead,Precinct 50,U.S. President,,Dem,Amy Klobuchar,1,0,0,1,0
Craighead,Precinct 51,U.S. President,,Dem,Amy Klobuchar,3,0,0,3,0
Craighead,Precinct 52,U.S. President,,Dem,Amy Klobuchar,0,0,0,0,0
Craighead,Precinct 53,U.S. President,,Dem,Amy Klobuchar,2,0,0,2,0
Craighead,Precinct 1,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Craighead,Precinct 2,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Craighead,Precinct 3,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Craighead,Precinct 4,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Craighead,Precinct 5,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Craighead,Precinct 6,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Craighead,Precinct 7,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Craighead,Precinct 8,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Craighead,Precinct 9,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Craighead,Precinct 10,U.S. President,,Dem,Joe Sestak,1,0,1,0,0
