county,precinct,office,district,party,candidate,votes,absentee,election_day,early_voting,provisional
Cleveland,Hurricane,U.S. President,,Dem,Bernie Sanders,6,0,6,0,0
Cleveland,Lee,U.S. President,,Dem,Bernie Sanders,3,0,2,1,0
Cleveland,Miller,U.S. President,,Dem,Bernie Sanders,7,0,7,0,0
Cleveland,Niven,U.S. President,,Dem,Bernie Sanders,6,0,1,5,0
Cleveland,Redland,U.S. President,,Dem,Bernie Sanders,3,0,3,0,0
Cleveland,Rowell,U.S. President,,Dem,Bernie Sanders,1,0,0,1,0
Cleveland,Saline,U.S. President,,Dem,Bernie Sanders,1,0,1,0,0
Cleveland,Smith,U.S. President,,Dem,Bernie Sanders,3,0,2,1,0
Cleveland,Whiteoak,U.S. President,,Dem,Bernie Sanders,1,0,0,1,0
Cleveland,Whiteville,U.S. President,,Dem,Bernie Sanders,8,0,8,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Elizabeth Warren,4,0,3,1,0
Cleveland,Rison Outside,U.S. President,,Dem,Elizabeth Warren,1,0,0,1,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Elizabeth Warren,1,0,1,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Elizabeth Warren,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Elizabeth Warren,1,0,1,0,0
Cleveland,Harper,U.S. President,,Dem,Elizabeth Warren,1,0,1,0,0
Cleveland,Hudgin,U.S. President,,Dem,Elizabeth Warren,1,0,1,0,0
Cleveland,Hurricane,U.S. President,,Dem,Elizabeth Warren,2,0,2,0,0
Cleveland,Lee,U.S. President,,Dem,Elizabeth Warren,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Elizabeth Warren,1,0,1,0,0
Cleveland,Niven,U.S. President,,Dem,Elizabeth Warren,1,0,1,0,0
Cleveland,Redland,U.S. President,,Dem,Elizabeth Warren,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Elizabeth Warren,1,0,0,1,0
Cleveland,Saline,U.S. President,,Dem,Elizabeth Warren,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Elizabeth Warren,0,0,0,0,0
Cleveland,Whiteoak,U.S. President,,Dem,Elizabeth Warren,1,0,0,1,0
Cleveland,Whiteville,U.S. President,,Dem,Elizabeth Warren,2,0,2,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Marianne Williamson,1,0,1,0,0
Cleveland,Rison Outside,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Marianne Williamson,2,0,0,2,0
Cleveland,Harper,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Hudgin,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Marianne Williamson,2,0,2,0,0
Cleveland,Lee,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Whiteoak,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Rison Outside,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Harper,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Hudgin,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Lee,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Whiteoak,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Rison Outside,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Harper,U.S. President,,Dem,Tom Steyer,1,0,1,0,0
Cleveland,Hudgin,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Tom Steyer,1,0,1,0,0
Cleveland,Lee,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Tom Steyer,1,0,1,0,0
Cleveland,Rowell,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Tom Steyer,2,0,0,2,0
Cleveland,Whiteoak,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Rison Outside,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Harper,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Hudgin,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Lee,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Whiteoak,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Michael R. Bloomberg,14,0,8,6,0
Cleveland,Rison Outside,U.S. President,,Dem,Michael R. Bloomberg,5,0,4,1,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Michael R. Bloomberg,4,0,4,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Michael R. Bloomberg,4,0,2,2,0
Cleveland,Bowman,U.S. President,,Dem,Michael R. Bloomberg,3,0,2,1,0
Cleveland,Harper,U.S. President,,Dem,Michael R. Bloomberg,2,0,2,0,0
Cleveland,Hudgin,U.S. President,,Dem,Michael R. Bloomberg,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Michael R. Bloomberg,1,0,1,0,0
Cleveland,Lee,U.S. President,,Dem,Michael R. Bloomberg,2,0,2,0,0
Cleveland,Miller,U.S. President,,Dem,Michael R. Bloomberg,10,0,8,2,0
Cleveland,Niven,U.S. President,,Dem,Michael R. Bloomberg,1,0,1,0,0
Cleveland,Redland,U.S. President,,Dem,Michael R. Bloomberg,6,0,4,2,0
Cleveland,Rowell,U.S. President,,Dem,Michael R. Bloomberg,2,0,2,0,0
Cleveland,Saline,U.S. President,,Dem,Michael R. Bloomberg,1,0,1,0,0
Cleveland,Smith,U.S. President,,Dem,Michael R. Bloomberg,3,1,1,1,0
Cleveland,Whiteoak,U.S. President,,Dem,Michael R. Bloomberg,5,0,4,1,0
Cleveland,Whiteville,U.S. President,,Dem,Michael R. Bloomberg,7,0,6,1,0
Cleveland,Rison Inside,U.S. President,,Dem,Julian Castro,1,0,1,0,0
Cleveland,Rison Outside,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Harper,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Hudgin,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Lee,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Whiteoak,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Rison Outside,U.S. President,,Dem,Mosie Boyd,1,0,0,1,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Harper,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Hudgin,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Lee,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Mosie Boyd,1,0,0,1,0
Cleveland,Niven,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Whiteoak,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Cleveland,Rison Inside,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Rison Outside,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Harper,U.S. President,,Dem,John K. Delaney,1,0,1,0,0
Cleveland,Hudgin,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Lee,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Whiteoak,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Joseph R. Biden,39,1,25,13,0
Cleveland,Rison Outside,U.S. President,,Dem,Joseph R. Biden,8,0,6,2,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Joseph R. Biden,10,0,7,2,1
Cleveland,Kingsland Outside,U.S. President,,Dem,Joseph R. Biden,3,0,1,2,0
Cleveland,Bowman,U.S. President,,Dem,Joseph R. Biden,23,0,22,1,0
Cleveland,Harper,U.S. President,,Dem,Joseph R. Biden,12,0,10,2,0
Cleveland,Hudgin,U.S. President,,Dem,Joseph R. Biden,7,0,7,0,0
Cleveland,Hurricane,U.S. President,,Dem,Joseph R. Biden,5,0,5,0,0
Cleveland,Lee,U.S. President,,Dem,Joseph R. Biden,15,0,15,0,0
Cleveland,Miller,U.S. President,,Dem,Joseph R. Biden,6,0,6,0,0
Cleveland,Niven,U.S. President,,Dem,Joseph R. Biden,4,0,3,1,0
Cleveland,Redland,U.S. President,,Dem,Joseph R. Biden,20,0,20,0,0
Cleveland,Rowell,U.S. President,,Dem,Joseph R. Biden,3,0,3,0,0
Cleveland,Saline,U.S. President,,Dem,Joseph R. Biden,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Joseph R. Biden,5,0,4,1,0
Cleveland,Whiteoak,U.S. President,,Dem,Joseph R. Biden,4,0,2,2,0
Cleveland,Whiteville,U.S. President,,Dem,Joseph R. Biden,22,0,19,3,0
Cleveland,Rison Inside,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Rison Outside,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Steve Bullock,1,0,0,1,0
Cleveland,Harper,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Hudgin,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Lee,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Whiteoak,U.S. President,,Dem,Steve Bullock,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,Steve Bullock,1,0,1,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Tulsi Gabbard,2,0,1,1,0
Cleveland,Rison Outside,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Tulsi Gabbard,1,0,1,0,0
Cleveland,Harper,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Hudgin,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Lee,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Tulsi Gabbard,2,0,1,1,0
Cleveland,Whiteoak,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Rison Outside,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Harper,U.S. President,,Dem,Andrew Yang,2,0,2,0,0
Cleveland,Hudgin,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Lee,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Andrew Yang,1,0,0,1,0
Cleveland,Whiteoak,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Whiteville,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Cleveland,Rison Inside,U.S. President,,Dem,Joe Sestak,2,0,1,1,0
Cleveland,Rison Outside,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Kingsland Inside,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Kingsland Outside,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Bowman,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Harper,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Hudgin,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Hurricane,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Lee,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Miller,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Niven,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Redland,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Rowell,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Saline,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Smith,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Whiteoak,U.S. President,,Dem,Joe Sestak,1,0,0,1,0
Cleveland,Whiteville,U.S. President,,Dem,Joe Sestak,0,0,0,0,0
Cleveland,Rison Inside,State Senate District 27,,Dem,Garry L. Smith,35,0,19,15,1
Cleveland,Rison Outside,State Senate District 27,,Dem,Garry L. Smith,13,0,7,6,0
Cleveland,Kingsland Inside,State Senate District 27,,Dem,Garry L. Smith,9,0,6,2,1
Cleveland,Kingsland Outside,State Senate District 27,,Dem,Garry L. Smith,6,0,2,4,0
Cleveland,Bowman,State Senate District 27,,Dem,Garry L. Smith,9,0,4,5,0
Cleveland,Niven,State Senate District 27,,Dem,Garry L. Smith,7,0,3,4,0
Cleveland,Redland,State Senate District 27,,Dem,Garry L. Smith,19,0,17,2,0
Cleveland,Saline,State Senate District 27,,Dem,Garry L. Smith,2,0,1,1,0
Cleveland,Whiteoak,State Senate District 27,,Dem,Garry L. Smith,10,0,4,6,0
Cleveland,Rison Inside,State Senate District 27,,Dem,Keidra Burrell,40,1,26,12,1
Cleveland,Rison Outside,State Senate District 27,,Dem,Keidra Burrell,7,0,5,2,0
Cleveland,Kingsland Inside,State Senate District 27,,Dem,Keidra Burrell,6,0,6,0,0
Cleveland,Kingsland Outside,State Senate District 27,,Dem,Keidra Burrell,0,0,0,0,0
Cleveland,Bowman,State Senate District 27,,Dem,Keidra Burrell,6,0,4,2,0
Cleveland,Niven,State Senate District 27,,Dem,Keidra Burrell,6,0,3,3,0
Cleveland,Redland,State Senate District 27,,Dem,Keidra Burrell,10,0,9,1,0
Cleveland,Saline,State Senate District 27,,Dem,Keidra Burrell,2,0,1,1,0
Cleveland,Whiteoak,State Senate District 27,,Dem,Keidra Burrell,2,0,0,2,0
Cleveland,Rison Inside,U.S. President,,Rep,Donald J. Trump,84,1,41,38,4
Cleveland,Rison Outside,U.S. President,,Rep,Donald J. Trump,46,0,23,23,0
Cleveland,Kingsland Inside,U.S. President,,Rep,Donald J. Trump,48,0,32,14,2
Cleveland,Kingsland Outside,U.S. President,,Rep,Donald J. Trump,60,0,47,13,0
Cleveland,Bowman,U.S. President,,Rep,Donald J. Trump,31,0,27,4,0
Cleveland,Harper,U.S. President,,Rep,Donald J. Trump,56,0,43,12,1
Cleveland,Hudgin,U.S. President,,Rep,Donald J. Trump,50,0,48,2,0
Cleveland,Hurricane,U.S. President,,Rep,Donald J. Trump,61,0,55,5,1
Cleveland,Lee,U.S. President,,Rep,Donald J. Trump,55,0,44,11,0
Cleveland,Miller,U.S. President,,Rep,Donald J. Trump,96,0,86,10,0
