county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Logan,Cane Creek,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Clark Crossroads,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Clark City,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Clark Rural,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Delaware,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Driggs,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Ellsworth,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Johnson,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Logan,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Mountain,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,River City,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,River Rural,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Shoal Creek,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Short Mtn Ward 1,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Short Mtn Ward 2,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Short Mtn Ward 3,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Short Mtn Ward 4,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Caulksville City,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
Logan,Caulksville Rural,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democratic,0,0,0,0,0
