county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Franklin,8-C Charleston Rural,U.S. President,,DEM,Cory Booker,0,0,0,0
Franklin,8-D Vesta,U.S. President,,DEM,Cory Booker,0,0,0,0
Franklin,8-E Donald,U.S. President,,DEM,Cory Booker,0,0,0,0
Franklin,8-F Cecil,U.S. President,,DEM,Cory Booker,0,0,0,0
Franklin,8-G Donald,U.S. President,,DEM,Cory Booker,0,0,0,0
Franklin,9-A Charleston Wd. 2,U.S. President,,DEM,Cory Booker,0,0,0,0
Franklin,9-B Charleston Wd. 3,U.S. President,,DEM,Cory Booker,0,0,0,0
Franklin,9-C Charleston Rural,U.S. President,,DEM,Cory Booker,0,0,0,0
Franklin,1-A Ozark Wd. 1,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,1-B Ozark Wd. 2,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,1-C Ozark Wd. 2,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,2-A Ozark Wd.3,U.S. President,,DEM,Julian Castro,1,0,1,0
Franklin,2-B Ozark Rural,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,2-C Lonelm/Cravens,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,2-D Wallace/Ivy,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,2-E Ozark Wd. 3,U.S. President,,DEM,Julian Castro,1,1,0,0
Franklin,3-A Lonelm/Cravens,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,3-B Fern,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,3-C Boston,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,4-C W.V. Rural,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,3-D Jethro,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,3-E Watalula,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,3-F Mountain,U.S. President,,DEM,Julian Castro,1,0,1,0
Franklin,4-A Philpot,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,4-B Watalula,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,4-D Ozark Rural,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,5-A Wallace/Ivy,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,5-B Ozark Rural,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,5-C Webb City,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,6-A Altus Rural,U.S. President,,DEM,Julian Castro,1,0,0,1
Franklin,6-B Altus City,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,6-C Denning,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,6-D Wiederkehr Village,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,7-A Cecil,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,7-B Webb City,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,7-C Etna,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,7-D Donald,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,8-A Branch City,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,8-B Charleston City Wd. 1,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,8-C Charleston Rural,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,8-D Vesta,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,8-E Donald,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,8-F Cecil,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,8-G Donald,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,9-A Charleston Wd. 2,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,9-B Charleston Wd. 3,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,9-C Charleston Rural,U.S. President,,DEM,Julian Castro,0,0,0,0
Franklin,1-A Ozark Wd. 1,U.S. President,,DEM,Joseph R. Biden,18,0,7,11
Franklin,1-B Ozark Wd. 2,U.S. President,,DEM,Joseph R. Biden,14,0,10,4
Franklin,1-C Ozark Wd. 2,U.S. President,,DEM,Joseph R. Biden,1,0,0,1
Franklin,2-A Ozark Wd.3,U.S. President,,DEM,Joseph R. Biden,17,0,10,7
Franklin,2-B Ozark Rural,U.S. President,,DEM,Joseph R. Biden,2,0,1,1
Franklin,2-C Lonelm/Cravens,U.S. President,,DEM,Joseph R. Biden,0,0,0,0
Franklin,2-D Wallace/Ivy,U.S. President,,DEM,Joseph R. Biden,3,0,3,0
Franklin,2-E Ozark Wd. 3,U.S. President,,DEM,Joseph R. Biden,10,0,6,4
Franklin,3-A Lonelm/Cravens,U.S. President,,DEM,Joseph R. Biden,13,0,2,11
Franklin,3-B Fern,U.S. President,,DEM,Joseph R. Biden,3,0,0,3
Franklin,3-C Boston,U.S. President,,DEM,Joseph R. Biden,8,0,4,4
Franklin,4-C W.V. Rural,U.S. President,,DEM,Joseph R. Biden,6,0,4,2
Franklin,3-D Jethro,U.S. President,,DEM,Joseph R. Biden,3,0,0,3
Franklin,3-E Watalula,U.S. President,,DEM,Joseph R. Biden,3,0,3,0
Franklin,3-F Mountain,U.S. President,,DEM,Joseph R. Biden,3,0,2,1
Franklin,4-A Philpot,U.S. President,,DEM,Joseph R. Biden,15,2,7,6
Franklin,4-B Watalula,U.S. President,,DEM,Joseph R. Biden,9,0,6,3
Franklin,4-D Ozark Rural,U.S. President,,DEM,Joseph R. Biden,18,0,5,13
Franklin,5-A Wallace/Ivy,U.S. President,,DEM,Joseph R. Biden,19,0,10,9
Franklin,5-B Ozark Rural,U.S. President,,DEM,Joseph R. Biden,0,0,0,0
Franklin,5-C Webb City,U.S. President,,DEM,Joseph R. Biden,25,0,3,22
Franklin,6-A Altus Rural,U.S. President,,DEM,Joseph R. Biden,7,0,3,4
Franklin,6-B Altus City,U.S. President,,DEM,Joseph R. Biden,14,0,2,12
Franklin,6-C Denning,U.S. President,,DEM,Joseph R. Biden,5,0,4,1
Franklin,6-D Wiederkehr Village,U.S. President,,DEM,Joseph R. Biden,1,0,1,0
Franklin,7-A Cecil,U.S. President,,DEM,Joseph R. Biden,2,0,1,1
Franklin,7-B Webb City,U.S. President,,DEM,Joseph R. Biden,8,0,2,6
Franklin,7-C Etna,U.S. President,,DEM,Joseph R. Biden,15,2,4,9
Franklin,7-D Donald,U.S. President,,DEM,Joseph R. Biden,10,0,1,9
Franklin,8-A Branch City,U.S. President,,DEM,Joseph R. Biden,6,0,1,5
Franklin,8-B Charleston City Wd. 1,U.S. President,,DEM,Joseph R. Biden,13,0,4,9
Franklin,8-C Charleston Rural,U.S. President,,DEM,Joseph R. Biden,12,1,2,9
Franklin,8-D Vesta,U.S. President,,DEM,Joseph R. Biden,12,0,0,12
Franklin,8-E Donald,U.S. President,,DEM,Joseph R. Biden,2,0,0,2
Franklin,8-F Cecil,U.S. President,,DEM,Joseph R. Biden,1,0,0,1
Franklin,8-G Donald,U.S. President,,DEM,Joseph R. Biden,0,0,0,0
Franklin,9-A Charleston Wd. 2,U.S. President,,DEM,Joseph R. Biden,24,0,7,17
Franklin,9-B Charleston Wd. 3,U.S. President,,DEM,Joseph R. Biden,21,2,4,15
Franklin,9-C Charleston Rural,U.S. President,,DEM,Joseph R. Biden,12,0,3,9
Franklin,1-A Ozark Wd. 1,U.S. President,,DEM,Bernie Sanders,12,0,9,3
Franklin,1-B Ozark Wd. 2,U.S. President,,DEM,Bernie Sanders,13,1,8,4
Franklin,1-C Ozark Wd. 2,U.S. President,,DEM,Bernie Sanders,0,0,0,0
Franklin,2-A Ozark Wd.3,U.S. President,,DEM,Bernie Sanders,12,1,4,7
Franklin,2-B Ozark Rural,U.S. President,,DEM,Bernie Sanders,3,0,3,0
Franklin,2-C Lonelm/Cravens,U.S. President,,DEM,Bernie Sanders,0,0,0,0
Franklin,2-D Wallace/Ivy,U.S. President,,DEM,Bernie Sanders,0,0,0,0
Franklin,2-E Ozark Wd. 3,U.S. President,,DEM,Bernie Sanders,3,0,0,3
Franklin,3-A Lonelm/Cravens,U.S. President,,DEM,Bernie Sanders,3,0,0,3
Franklin,3-B Fern,U.S. President,,DEM,Bernie Sanders,0,0,0,0
Franklin,3-C Boston,U.S. President,,DEM,Bernie Sanders,6,0,1,5
Franklin,4-C W.V. Rural,U.S. President,,DEM,Bernie Sanders,2,0,0,2
Franklin,3-D Jethro,U.S. President,,DEM,Bernie Sanders,7,0,6,1
Franklin,3-E Watalula,U.S. President,,DEM,Bernie Sanders,0,0,0,0
Franklin,3-F Mountain,U.S. President,,DEM,Bernie Sanders,1,0,1,0
Franklin,4-A Philpot,U.S. President,,DEM,Bernie Sanders,8,0,4,4
Franklin,4-B Watalula,U.S. President,,DEM,Bernie Sanders,3,0,1,2
Franklin,4-D Ozark Rural,U.S. President,,DEM,Bernie Sanders,5,0,3,2
Franklin,5-A Wallace/Ivy,U.S. President,,DEM,Bernie Sanders,4,0,2,2
Franklin,5-B Ozark Rural,U.S. President,,DEM,Bernie Sanders,0,0,0,0
Franklin,5-C Webb City,U.S. President,,DEM,Bernie Sanders,10,0,3,7
Franklin,6-A Altus Rural,U.S. President,,DEM,Bernie Sanders,7,0,4,3
Franklin,6-B Altus City,U.S. President,,DEM,Bernie Sanders,9,0,0,9
Franklin,6-C Denning,U.S. President,,DEM,Bernie Sanders,3,0,0,3
Franklin,6-D Wiederkehr Village,U.S. President,,DEM,Bernie Sanders,2,0,1,1
Franklin,7-A Cecil,U.S. President,,DEM,Bernie Sanders,6,0,2,4
Franklin,7-B Webb City,U.S. President,,DEM,Bernie Sanders,3,1,1,1
Franklin,7-C Etna,U.S. President,,DEM,Bernie Sanders,3,0,1,2
Franklin,7-D Donald,U.S. President,,DEM,Bernie Sanders,2,0,1,1
Franklin,8-A Branch City,U.S. President,,DEM,Bernie Sanders,1,1,0,0
Franklin,8-B Charleston City Wd. 1,U.S. President,,DEM,Bernie Sanders,5,0,0,5
Franklin,8-C Charleston Rural,U.S. President,,DEM,Bernie Sanders,3,0,1,2
Franklin,8-D Vesta,U.S. President,,DEM,Bernie Sanders,1,0,0,1
Franklin,8-E Donald,U.S. President,,DEM,Bernie Sanders,0,0,0,0
Franklin,8-F Cecil,U.S. President,,DEM,Bernie Sanders,0,0,0,0
Franklin,8-G Donald,U.S. President,,DEM,Bernie Sanders,0,0,0,0
Franklin,9-A Charleston Wd. 2,U.S. President,,DEM,Bernie Sanders,6,0,2,4
Franklin,9-B Charleston Wd. 3,U.S. President,,DEM,Bernie Sanders,3,0,0,3
Franklin,9-C Charleston Rural,U.S. President,,DEM,Bernie Sanders,1,0,0,1
Franklin,1-A Ozark Wd. 1,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,1-B Ozark Wd. 2,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,1-C Ozark Wd. 2,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,2-A Ozark Wd.3,U.S. President,,DEM,Kamala Harris,1,0,0,1
Franklin,2-B Ozark Rural,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,2-C Lonelm/Cravens,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,2-D Wallace/Ivy,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,2-E Ozark Wd. 3,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,3-A Lonelm/Cravens,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,3-B Fern,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,3-C Boston,U.S. President,,DEM,Kamala Harris,2,0,1,1
Franklin,4-C W.V. Rural,U.S. President,,DEM,Kamala Harris,1,0,0,1
Franklin,3-D Jethro,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,3-E Watalula,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,3-F Mountain,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,4-A Philpot,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,4-B Watalula,U.S. President,,DEM,Kamala Harris,1,0,1,0
Franklin,4-D Ozark Rural,U.S. President,,DEM,Kamala Harris,1,0,1,0
Franklin,5-A Wallace/Ivy,U.S. President,,DEM,Kamala Harris,1,0,1,0
Franklin,5-B Ozark Rural,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,5-C Webb City,U.S. President,,DEM,Kamala Harris,1,0,1,0
Franklin,6-A Altus Rural,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,6-B Altus City,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,6-C Denning,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,6-D Wiederkehr Village,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,7-A Cecil,U.S. President,,DEM,Kamala Harris,1,0,1,0
Franklin,7-B Webb City,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,7-C Etna,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,7-D Donald,U.S. President,,DEM,Kamala Harris,1,0,1,0
Franklin,8-A Branch City,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,8-B Charleston City Wd. 1,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,8-C Charleston Rural,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,8-D Vesta,U.S. President,,DEM,Kamala Harris,1,0,0,1
Franklin,8-E Donald,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,8-F Cecil,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,8-G Donald,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,9-A Charleston Wd. 2,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,9-B Charleston Wd. 3,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,9-C Charleston Rural,U.S. President,,DEM,Kamala Harris,0,0,0,0
Franklin,1-A Ozark Wd. 1,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,1-B Ozark Wd. 2,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,1-C Ozark Wd. 2,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,2-A Ozark Wd.3,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,2-B Ozark Rural,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,2-C Lonelm/Cravens,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,2-D Wallace/Ivy,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,2-E Ozark Wd. 3,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,3-A Lonelm/Cravens,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,3-B Fern,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,3-C Boston,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,4-C W.V. Rural,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,3-D Jethro,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,3-E Watalula,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,3-F Mountain,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,4-A Philpot,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,4-B Watalula,U.S. President,,DEM,Andrew Yang,2,0,1,1
Franklin,4-D Ozark Rural,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,5-A Wallace/Ivy,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,5-B Ozark Rural,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,5-C Webb City,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,6-A Altus Rural,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,6-B Altus City,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,6-C Denning,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,6-D Wiederkehr Village,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,7-A Cecil,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,7-B Webb City,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,7-C Etna,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,7-D Donald,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,8-A Branch City,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,8-B Charleston City Wd. 1,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,8-C Charleston Rural,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,8-D Vesta,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,8-E Donald,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,8-F Cecil,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,8-G Donald,U.S. President,,DEM,Andrew Yang,1,0,0,1
Franklin,9-A Charleston Wd. 2,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,9-B Charleston Wd. 3,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,9-C Charleston Rural,U.S. President,,DEM,Andrew Yang,0,0,0,0
Franklin,1-A Ozark Wd. 1,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,1-B Ozark Wd. 2,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,1-C Ozark Wd. 2,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,2-A Ozark Wd.3,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,2-B Ozark Rural,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,2-C Lonelm/Cravens,U.S. President,,DEM,Tom Steyer,1,0,0,1
Franklin,2-D Wallace/Ivy,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,2-E Ozark Wd. 3,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,3-A Lonelm/Cravens,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,3-B Fern,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,3-C Boston,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,4-C W.V. Rural,U.S. President,,DEM,Tom Steyer,2,0,2,0
Franklin,3-D Jethro,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,3-E Watalula,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,3-F Mountain,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,4-A Philpot,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,4-B Watalula,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,4-D Ozark Rural,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,5-A Wallace/Ivy,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,5-B Ozark Rural,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,5-C Webb City,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,6-A Altus Rural,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,6-B Altus City,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,6-C Denning,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,6-D Wiederkehr Village,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,7-A Cecil,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,7-B Webb City,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,7-C Etna,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,7-D Donald,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,8-A Branch City,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,8-B Charleston City Wd. 1,U.S. President,,DEM,Tom Steyer,1,0,0,1
Franklin,8-C Charleston Rural,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,8-D Vesta,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,8-E Donald,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,8-F Cecil,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,8-G Donald,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,9-A Charleston Wd. 2,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,9-B Charleston Wd. 3,U.S. President,,DEM,Tom Steyer,1,0,1,0
Franklin,9-C Charleston Rural,U.S. President,,DEM,Tom Steyer,0,0,0,0
Franklin,1-A Ozark Wd. 1,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,1-B Ozark Wd. 2,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,1-C Ozark Wd. 2,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,2-A Ozark Wd.3,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,2-B Ozark Rural,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,2-C Lonelm/Cravens,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,2-D Wallace/Ivy,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,2-E Ozark Wd. 3,U.S. President,,DEM,Steve Bullock,1,0,0,1
Franklin,3-A Lonelm/Cravens,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,3-B Fern,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,3-C Boston,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,4-C W.V. Rural,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,3-D Jethro,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,3-E Watalula,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,3-F Mountain,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,4-A Philpot,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,4-B Watalula,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,4-D Ozark Rural,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,5-A Wallace/Ivy,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,5-B Ozark Rural,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,5-C Webb City,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,6-A Altus Rural,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,6-B Altus City,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,6-C Denning,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,6-D Wiederkehr Village,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,7-A Cecil,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,7-B Webb City,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,7-C Etna,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,7-D Donald,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,8-A Branch City,U.S. President,,DEM,Steve Bullock,1,0,0,1
Franklin,8-B Charleston City Wd. 1,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,8-C Charleston Rural,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,8-D Vesta,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,8-E Donald,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,8-F Cecil,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,8-G Donald,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,9-A Charleston Wd. 2,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,9-B Charleston Wd. 3,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,9-C Charleston Rural,U.S. President,,DEM,Steve Bullock,0,0,0,0
Franklin,1-A Ozark Wd. 1,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,1-B Ozark Wd. 2,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,1-C Ozark Wd. 2,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,2-A Ozark Wd.3,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,2-B Ozark Rural,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,2-C Lonelm/Cravens,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,2-D Wallace/Ivy,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,2-E Ozark Wd. 3,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,3-A Lonelm/Cravens,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,3-B Fern,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,3-C Boston,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,4-C W.V. Rural,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,3-D Jethro,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,3-E Watalula,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,3-F Mountain,U.S. President,,DEM,Michael Bennet,0,0,0,0
Franklin,4-A Philpot,U.S. President,,DEM,Michael Bennet,0,0,0,0
