county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Sebastian,9-3G.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3G.03,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3H.01,U.S. President,,REP,Bill Weld,2,0,0,2
Sebastian,9-3H.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3I.01,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3I.02,U.S. President,,REP,Bill Weld,1,0,0,1
Sebastian,9-3I.03,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3J.01,U.S. President,,REP,Bill Weld,1,0,0,1
Sebastian,9-3J.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3K.01,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3K.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3K.03,U.S. President,,REP,Bill Weld,1,0,0,1
Sebastian,9-3L,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3M,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3N,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3O,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-3P,U.S. President,,REP,Bill Weld,1,0,0,1
Sebastian,9-4A.01,U.S. President,,REP,Bill Weld,1,0,0,1
Sebastian,9-4A.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-4B.01,U.S. President,,REP,Bill Weld,4,0,3,1
Sebastian,9-4B.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-4C.01,U.S. President,,REP,Bill Weld,3,0,1,2
Sebastian,9-4C.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-4D,U.S. President,,REP,Bill Weld,3,0,2,1
Sebastian,9-4E,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-4F,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-4G,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-4H,U.S. President,,REP,Bill Weld,3,0,1,2
Sebastian,9-4I.01,U.S. President,,REP,Bill Weld,2,0,2,0
Sebastian,9-4I.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-4J,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-4K,U.S. President,,REP,Bill Weld,3,0,1,2
Sebastian,9-4L,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-5A,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-5B,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-6A.01,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-6A.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-6B,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-6C.01,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-6C.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-J.01,U.S. President,,REP,Bill Weld,1,0,0,1
Sebastian,9-J.02,U.S. President,,REP,Bill Weld,0,0,0,0
Sebastian,9-L,U.S. President,,REP,Bill Weld,2,0,0,2
Sebastian,1-A,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,0,1,3
Sebastian,1-B,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,1-C,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,1-D,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,1-E,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,1-F,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,1-G,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,1,1
Sebastian,1-H,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,0,2
Sebastian,1-I,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,1-J,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,1-K,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,1-L,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0
Sebastian,1-M,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,2-A,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,2-B,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,0,1,3
Sebastian,2-C,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,1,1
Sebastian,2-D,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,2-E,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,2-F,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,2-G,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,2-H,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,3-A,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,3-B,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,0,1,3
Sebastian,3-C,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,3-D,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0
Sebastian,3-E,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,3-F,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,0,2
Sebastian,3-G,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,1,2,1
Sebastian,3-H,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,1,1
Sebastian,3-I,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,3-J,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,3-K,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,3-L,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,3-M,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,3-N,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,3-O,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,4-A,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,0,2,2
Sebastian,4-B,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,1,1
Sebastian,4-C,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,0,2,2
Sebastian,4-D,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0
Sebastian,4-E,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,4-F,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0
Sebastian,4-G,U.S. President,,REP,Roque 'Rocky' De La Fuente,7,0,3,4
Sebastian,4-H,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,4-I,U.S. President,,REP,Roque 'Rocky' De La Fuente,4,0,3,1
Sebastian,4-J,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,4-K,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,0,2
Sebastian,4-L.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,4-L.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,4-M,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,4-N,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1A,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1B.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1B.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1C.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1C.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1D.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1D.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1D.03,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1E.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0
Sebastian,9-1E.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1F,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1G,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1H,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1I.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1I.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1K.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,9-1K.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1M,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1N.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1N.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-1O,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2A.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2A.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,2,0
Sebastian,9-2A.03,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2A.04,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2B.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2B.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,9-2B.03,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2C.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2C.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2C.03,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2D,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2E,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2F.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2F.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2G.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2G.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2H.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2H.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2I,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2J,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2K,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2L,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-2M,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3A.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3A.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3A.03,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3B.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,3,0,0,3
Sebastian,9-3B.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3C.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3C.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3D,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3E.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3E.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3F.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,9-3F.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3G.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3G.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3G.03,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3H.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3H.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3I.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3I.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3I.03,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3J.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,2,0
Sebastian,9-3J.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3K.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3K.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3K.03,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3L,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3M,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3N,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3O,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-3P,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1
Sebastian,9-4A.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4A.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4B.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4B.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4C.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4C.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4D,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4E,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4F,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4G,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0
Sebastian,9-4H,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4I.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4I.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4J,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4K,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-4L,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-5A,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-5B,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-6A.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-6A.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-6B,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-6C.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-6C.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-J.01,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-J.02,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0
Sebastian,9-L,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,0,2
Sebastian,1-A,U.S. President,,REP,Donald J. Trump,117,3,32,82
Sebastian,1-B,U.S. President,,REP,Donald J. Trump,35,1,14,20
Sebastian,1-C,U.S. President,,REP,Donald J. Trump,185,2,83,100
Sebastian,1-D,U.S. President,,REP,Donald J. Trump,228,1,107,120
Sebastian,1-E,U.S. President,,REP,Donald J. Trump,10,0,3,7
Sebastian,1-F,U.S. President,,REP,Donald J. Trump,62,1,34,27
Sebastian,1-G,U.S. President,,REP,Donald J. Trump,59,0,21,38
Sebastian,1-H,U.S. President,,REP,Donald J. Trump,98,3,49,46
Sebastian,1-I,U.S. President,,REP,Donald J. Trump,155,2,74,79
Sebastian,1-J,U.S. President,,REP,Donald J. Trump,8,0,6,2
Sebastian,1-K,U.S. President,,REP,Donald J. Trump,61,1,17,43
Sebastian,1-L,U.S. President,,REP,Donald J. Trump,87,1,35,51
Sebastian,1-M,U.S. President,,REP,Donald J. Trump,12,1,6,5
Sebastian,2-A,U.S. President,,REP,Donald J. Trump,91,0,30,61
Sebastian,2-B,U.S. President,,REP,Donald J. Trump,59,2,15,42
Sebastian,2-C,U.S. President,,REP,Donald J. Trump,31,2,10,19
Sebastian,2-D,U.S. President,,REP,Donald J. Trump,42,0,18,24
Sebastian,2-E,U.S. President,,REP,Donald J. Trump,75,2,25,48
Sebastian,2-F,U.S. President,,REP,Donald J. Trump,20,6,7,7
Sebastian,2-G,U.S. President,,REP,Donald J. Trump,23,0,11,12
Sebastian,2-H,U.S. President,,REP,Donald J. Trump,39,0,14,25
Sebastian,3-A,U.S. President,,REP,Donald J. Trump,73,0,27,46
Sebastian,3-B,U.S. President,,REP,Donald J. Trump,166,6,70,90
Sebastian,3-C,U.S. President,,REP,Donald J. Trump,59,1,31,27
Sebastian,3-D,U.S. President,,REP,Donald J. Trump,244,3,78,163
Sebastian,3-E,U.S. President,,REP,Donald J. Trump,283,2,78,203
Sebastian,3-F,U.S. President,,REP,Donald J. Trump,194,4,44,146
Sebastian,3-G,U.S. President,,REP,Donald J. Trump,301,0,105,196
Sebastian,3-H,U.S. President,,REP,Donald J. Trump,421,6,169,246
Sebastian,3-I,U.S. President,,REP,Donald J. Trump,51,2,24,25
Sebastian,3-J,U.S. President,,REP,Donald J. Trump,39,0,12,27
Sebastian,3-K,U.S. President,,REP,Donald J. Trump,20,0,11,9
Sebastian,3-L,U.S. President,,REP,Donald J. Trump,2,0,0,2
Sebastian,3-M,U.S. President,,REP,Donald J. Trump,0,0,0,0
Sebastian,3-N,U.S. President,,REP,Donald J. Trump,0,0,0,0
Sebastian,3-O,U.S. President,,REP,Donald J. Trump,232,0,120,112
Sebastian,4-A,U.S. President,,REP,Donald J. Trump,138,5,82,51
