county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
White,Francure,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,5,0,1,4
White,Garner TWP,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,26,0,5,21
White,Garner City,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,19,0,4,15
White,Gravel Hill,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,37,0,13,24
White,Gray A,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,129,0,25,104
White,Gray B,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,363,1,177,185
White,Griffithville City,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,19,0,0,19
White,Gum Springs,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,166,2,64,100
White,Guthrie,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,71,2,16,53
White,Harrison,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,207,1,49,157
White,Hartsell,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,39,0,12,27
White,Higginson TWP,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,53,0,14,39
White,Higginson Ward 1,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,15,0,3,12
White,Jackson,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,38,2,11,25
White,Jefferson,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,46,0,4,42
White,Joy,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,52,0,12,40
White,Judsonia Ward 1,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,47,2,13,32
White,Judsonia Ward 2,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,31,0,3,28
White,Judsonia Ward 3,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,23,0,4,19
White,Kensett Ward 1,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,23,0,5,18
White,Kensett Ward 2,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,54,1,9,44
White,Kensett Ward 3,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,14,0,0,14
White,Kensett TWP,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,36,1,9,26
White,Kentucky,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,57,0,6,51
White,Letona,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,24,2,2,20
White,Liberty,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,49,0,7,42
White,Marion,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,22,0,1,21
White,Marshall,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,75,3,10,62
White,McRae Ward 1,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,29,2,1,26
White,McRae Ward 2,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,25,0,4,21
White,McRae TWP,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,44,0,8,36
White,Mt. Pisgah,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,18,0,12,6
White,Pangburn Ward 1,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,13,0,2,11
White,Pangburn Ward 2,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,5,0,0,5
White,Red River,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,22,0,4,18
White,Rose Bud City,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,49,0,6,43
White,Royal,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,52,2,12,38
White,Russell City,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,16,0,3,13
White,Russell TWP,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,26,2,0,24
White,Searcy Ward 1 A,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,54,3,15,36
White,Searcy Ward 1 B,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,0,0,0,0
White,Searcy Ward 1 C,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,70,0,21,49
White,Searcy Ward 1 D,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,265,7,148,110
White,Searcy Ward 2 B,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,57,0,29,28
White,Searcy Ward 2 C,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,302,7,155,140
White,Searcy Ward 2 D,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,133,1,71,61
White,Searcy Ward 3 A,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,81,0,41,40
White,Searcy Ward 3 B,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,106,1,48,57
White,Searcy Ward 3 C,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,77,0,36,41
White,Searcy Ward 3 D,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,19,0,6,13
White,Searcy Ward 4 A,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,44,0,21,23
White,Searcy Ward 4 B,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,51,0,12,39
White,Searcy Ward 4 C,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,127,1,31,95
White,Searcy Ward 2 E,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,224,3,128,93
White,Union,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,146,0,35,111
White,Velvet Ridge,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,87,0,9,78
White,Walker,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,21,0,1,20
White,West Point,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,7,0,0,7
White,Georgetown City,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,13,0,2,11
White,Bald Knob North,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,31,0,12,19
White,Beebe Ward 3 C,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,143,1,44,98
White,Harrison East,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,43,0,5,38
White,Searcy Ward 1 E,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,82,0,23,59
White,Searcy Ward 3 E,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,165,0,81,84
White,Pangburn Ward 3,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,15,0,2,13
White,Higginson Ward 2,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,6,0,0,6
White,Higginson Ward 3,State Supreme Court Associate Justice, Position 4,,Barbara Womack Webb,12,0,1,11
White,Albion,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,21,0,6,15
White,Antioch,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,62,0,8,54
White,Bald Knob Ward 1,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,62,0,14,48
White,Bald Knob Ward 2,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,23,1,5,17
White,Bald Knob Ward 3,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,50,2,11,37
White,Bald Knob TWP,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,25,0,5,20
White,Beebe Ward 1,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,66,0,14,52
White,Beebe Ward 2,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,76,0,15,61
White,Beebe Ward 3,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,102,0,24,78
White,Big Creek,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,45,0,16,29
White,Bradford Ward 1,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,10,0,1,9
White,Bradford Ward 2,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,4,0,0,4
White,Bradford Ward 3,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,18,1,3,14
White,Cadron,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,24,0,4,20
White,Cane,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,63,1,25,37
White,Chrisp,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,92,0,17,75
White,Clay,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,43,0,12,31
White,Cleveland,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,7,0,1,6
White,Coffey,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,77,0,10,67
White,Coldwell,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,25,0,6,19
White,Crosby,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,28,0,9,19
White,Cypert,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,13,0,4,9
White,Denmark,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,23,0,7,16
White,Des Arc,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,77,0,21,56
White,Dogwood TWP,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,15,0,1,14
White,El Paso,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,43,0,4,39
White,Francure,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,4,0,2,2
White,Garner TWP,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,15,0,3,12
White,Garner City,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,12,0,1,11
White,Gravel Hill,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,8,0,3,5
White,Gray A,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,82,0,17,65
White,Gray B,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,247,2,135,110
White,Griffithville City,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,8,0,0,8
White,Gum Springs,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,126,0,51,75
White,Guthrie,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,52,4,11,37
White,Harrison,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,135,1,42,92
White,Hartsell,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,20,0,6,14
White,Higginson TWP,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,21,0,6,15
White,Higginson Ward 1,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,9,0,4,5
White,Jackson,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,29,1,11,17
White,Jefferson,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,29,0,2,27
White,Joy,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,34,0,11,23
White,Judsonia Ward 1,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,37,1,7,29
White,Judsonia Ward 2,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,20,0,3,17
White,Judsonia Ward 3,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,17,0,5,12
White,Kensett Ward 1,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,13,0,1,12
White,Kensett Ward 2,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,34,1,7,26
White,Kensett Ward 3,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,9,0,0,9
White,Kensett TWP,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,25,0,5,20
White,Kentucky,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,33,1,3,29
White,Letona,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,16,0,2,14
White,Liberty,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,26,0,4,22
White,Marion,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,15,0,1,14
White,Marshall,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,53,0,15,38
White,McRae Ward 1,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,24,0,0,24
White,McRae Ward 2,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,16,0,1,15
White,McRae TWP,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,39,0,9,30
White,Mt. Pisgah,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,7,0,2,5
White,Pangburn Ward 1,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,13,2,2,9
White,Pangburn Ward 2,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,7,0,4,3
White,Red River,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,17,0,3,14
White,Rose Bud City,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,28,1,5,22
White,Royal,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,27,0,2,25
White,Russell City,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,11,0,1,10
White,Russell TWP,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,13,0,0,13
White,Searcy Ward 1 A,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,32,0,12,20
White,Searcy Ward 1 B,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,0,0,0,0
White,Searcy Ward 1 C,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,45,0,24,21
White,Searcy Ward 1 D,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,171,7,91,73
White,Searcy Ward 2 B,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,36,1,16,19
White,Searcy Ward 2 C,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,186,2,94,90
White,Searcy Ward 2 D,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,119,2,68,49
White,Searcy Ward 3 A,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,46,0,22,24
White,Searcy Ward 3 B,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,65,0,34,31
White,Searcy Ward 3 C,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,48,1,26,21
White,Searcy Ward 3 D,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,14,0,6,8
White,Searcy Ward 4 A,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,28,1,13,14
White,Searcy Ward 4 B,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,35,0,14,21
White,Searcy Ward 4 C,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,60,1,23,36
White,Searcy Ward 2 E,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,149,2,75,72
White,Union,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,119,0,43,76
White,Velvet Ridge,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,59,0,6,53
White,Walker,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,13,0,4,9
White,West Point,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,9,0,1,8
White,Georgetown City,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,10,0,2,8
White,Bald Knob North,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,23,0,2,21
White,Beebe Ward 3 C,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,137,2,39,96
White,Harrison East,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,31,0,4,27
White,Searcy Ward 1 E,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,48,0,20,28
White,Searcy Ward 3 E,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,101,1,59,41
White,Pangburn Ward 3,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,10,0,1,9
White,Higginson Ward 2,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,10,0,1,9
White,Higginson Ward 3,State Supreme Court Associate Justice, Position 4,,Judge Morgan 'Chip' Welch,11,0,1,10
White,Albion,Circuit Judge,"17, Division 1",,Carla Fuller,22,0,9,13
White,Antioch,Circuit Judge,"17, Division 1",,Carla Fuller,70,1,10,59
White,Bald Knob Ward 1,Circuit Judge,"17, Division 1",,Carla Fuller,89,1,21,67
White,Bald Knob Ward 2,Circuit Judge,"17, Division 1",,Carla Fuller,49,0,7,42
White,Bald Knob Ward 3,Circuit Judge,"17, Division 1",,Carla Fuller,58,2,13,43
White,Bald Knob TWP,Circuit Judge,"17, Division 1",,Carla Fuller,37,2,11,24
White,Beebe Ward 1,Circuit Judge,"17, Division 1",,Carla Fuller,103,0,19,84
White,Beebe Ward 2,Circuit Judge,"17, Division 1",,Carla Fuller,88,0,20,68
White,Beebe Ward 3,Circuit Judge,"17, Division 1",,Carla Fuller,115,0,28,87
White,Big Creek,Circuit Judge,"17, Division 1",,Carla Fuller,54,0,20,34
White,Bradford Ward 1,Circuit Judge,"17, Division 1",,Carla Fuller,11,0,2,9
White,Bradford Ward 2,Circuit Judge,"17, Division 1",,Carla Fuller,5,0,0,5
White,Bradford Ward 3,Circuit Judge,"17, Division 1",,Carla Fuller,21,1,3,17
White,Cadron,Circuit Judge,"17, Division 1",,Carla Fuller,27,0,4,23
White,Cane,Circuit Judge,"17, Division 1",,Carla Fuller,66,1,31,34
White,Chrisp,Circuit Judge,"17, Division 1",,Carla Fuller,99,3,23,73
White,Clay,Circuit Judge,"17, Division 1",,Carla Fuller,67,0,14,53
White,Cleveland,Circuit Judge,"17, Division 1",,Carla Fuller,10,0,1,9
White,Coffey,Circuit Judge,"17, Division 1",,Carla Fuller,77,0,15,62
White,Coldwell,Circuit Judge,"17, Division 1",,Carla Fuller,27,0,6,21
White,Crosby,Circuit Judge,"17, Division 1",,Carla Fuller,39,0,18,21
White,Cypert,Circuit Judge,"17, Division 1",,Carla Fuller,19,0,4,15
White,Denmark,Circuit Judge,"17, Division 1",,Carla Fuller,31,0,9,22
White,Des Arc,Circuit Judge,"17, Division 1",,Carla Fuller,74,0,21,53
White,Dogwood TWP,Circuit Judge,"17, Division 1",,Carla Fuller,14,0,1,13
White,El Paso,Circuit Judge,"17, Division 1",,Carla Fuller,62,0,8,54
White,Francure,Circuit Judge,"17, Division 1",,Carla Fuller,3,0,2,1
White,Garner TWP,Circuit Judge,"17, Division 1",,Carla Fuller,25,0,7,18
White,Garner City,Circuit Judge,"17, Division 1",,Carla Fuller,17,0,3,14
White,Gravel Hill,Circuit Judge,"17, Division 1",,Carla Fuller,21,0,6,15
White,Gray A,Circuit Judge,"17, Division 1",,Carla Fuller,99,0,21,78
White,Gray B,Circuit Judge,"17, Division 1",,Carla Fuller,282,0,154,128
White,Griffithville City,Circuit Judge,"17, Division 1",,Carla Fuller,17,0,0,17
White,Gum Springs,Circuit Judge,"17, Division 1",,Carla Fuller,108,2,40,66
White,Guthrie,Circuit Judge,"17, Division 1",,Carla Fuller,67,6,21,40
White,Harrison,Circuit Judge,"17, Division 1",,Carla Fuller,177,0,51,126
White,Hartsell,Circuit Judge,"17, Division 1",,Carla Fuller,38,0,13,25
White,Higginson TWP,Circuit Judge,"17, Division 1",,Carla Fuller,39,0,12,27
White,Higginson Ward 1,Circuit Judge,"17, Division 1",,Carla Fuller,12,0,5,7
White,Jackson,Circuit Judge,"17, Division 1",,Carla Fuller,32,0,12,20
White,Jefferson,Circuit Judge,"17, Division 1",,Carla Fuller,38,0,5,33
White,Joy,Circuit Judge,"17, Division 1",,Carla Fuller,39,0,16,23
White,Judsonia Ward 1,Circuit Judge,"17, Division 1",,Carla Fuller,34,3,7,24
White,Judsonia Ward 2,Circuit Judge,"17, Division 1",,Carla Fuller,30,0,4,26
White,Judsonia Ward 3,Circuit Judge,"17, Division 1",,Carla Fuller,18,0,5,13
White,Kensett Ward 1,Circuit Judge,"17, Division 1",,Carla Fuller,25,1,3,21
White,Kensett Ward 2,Circuit Judge,"17, Division 1",,Carla Fuller,58,2,10,46
White,Kensett Ward 3,Circuit Judge,"17, Division 1",,Carla Fuller,15,0,0,15
White,Kensett TWP,Circuit Judge,"17, Division 1",,Carla Fuller,30,1,5,24
White,Kentucky,Circuit Judge,"17, Division 1",,Carla Fuller,45,0,5,40
White,Letona,Circuit Judge,"17, Division 1",,Carla Fuller,20,0,3,17
White,Liberty,Circuit Judge,"17, Division 1",,Carla Fuller,48,0,9,39
White,Marion,Circuit Judge,"17, Division 1",,Carla Fuller,24,1,0,23
White,Marshall,Circuit Judge,"17, Division 1",,Carla Fuller,57,3,12,42
White,McRae Ward 1,Circuit Judge,"17, Division 1",,Carla Fuller,28,2,0,26
White,McRae Ward 2,Circuit Judge,"17, Division 1",,Carla Fuller,25,0,2,23
White,McRae TWP,Circuit Judge,"17, Division 1",,Carla Fuller,46,0,8,38
White,Mt. Pisgah,Circuit Judge,"17, Division 1",,Carla Fuller,13,0,6,7
White,Pangburn Ward 1,Circuit Judge,"17, Division 1",,Carla Fuller,9,0,0,9
White,Pangburn Ward 2,Circuit Judge,"17, Division 1",,Carla Fuller,6,0,2,4
White,Red River,Circuit Judge,"17, Division 1",,Carla Fuller,14,0,2,12
White,Rose Bud City,Circuit Judge,"17, Division 1",,Carla Fuller,43,0,4,39
White,Royal,Circuit Judge,"17, Division 1",,Carla Fuller,34,0,3,31
White,Russell City,Circuit Judge,"17, Division 1",,Carla Fuller,16,0,1,15
White,Russell TWP,Circuit Judge,"17, Division 1",,Carla Fuller,29,0,0,29
White,Searcy Ward 1 A,Circuit Judge,"17, Division 1",,Carla Fuller,61,3,20,38
White,Searcy Ward 1 B,Circuit Judge,"17, Division 1",,Carla Fuller,0,0,0,0
White,Searcy Ward 1 C,Circuit Judge,"17, Division 1",,Carla Fuller,63,1,25,37
White,Searcy Ward 1 D,Circuit Judge,"17, Division 1",,Carla Fuller,234,10,124,100
White,Searcy Ward 2 B,Circuit Judge,"17, Division 1",,Carla Fuller,58,0,27,31
White,Searcy Ward 2 C,Circuit Judge,"17, Division 1",,Carla Fuller,265,7,129,129
White,Searcy Ward 2 D,Circuit Judge,"17, Division 1",,Carla Fuller,116,2,67,47
White,Searcy Ward 3 A,Circuit Judge,"17, Division 1",,Carla Fuller,83,0,42,41
White,Searcy Ward 3 B,Circuit Judge,"17, Division 1",,Carla Fuller,97,0,43,54
White,Searcy Ward 3 C,Circuit Judge,"17, Division 1",,Carla Fuller,76,2,39,35
White,Searcy Ward 3 D,Circuit Judge,"17, Division 1",,Carla Fuller,17,0,6,11
White,Searcy Ward 4 A,Circuit Judge,"17, Division 1",,Carla Fuller,40,1,20,19
White,Searcy Ward 4 B,Circuit Judge,"17, Division 1",,Carla Fuller,59,0,21,38
White,Searcy Ward 4 C,Circuit Judge,"17, Division 1",,Carla Fuller,85,2,27,56
White,Searcy Ward 2 E,Circuit Judge,"17, Division 1",,Carla Fuller,147,1,74,72
White,Union,Circuit Judge,"17, Division 1",,Carla Fuller,129,0,34,95
White,Velvet Ridge,Circuit Judge,"17, Division 1",,Carla Fuller,68,0,7,61
White,Walker,Circuit Judge,"17, Division 1",,Carla Fuller,17,0,3,14
White,West Point,Circuit Judge,"17, Division 1",,Carla Fuller,8,0,0,8
White,Georgetown City,Circuit Judge,"17, Division 1",,Carla Fuller,13,0,1,12
White,Bald Knob North,Circuit Judge,"17, Division 1",,Carla Fuller,30,0,10,20
White,Beebe Ward 3 C,Circuit Judge,"17, Division 1",,Carla Fuller,126,3,46,77
White,Harrison East,Circuit Judge,"17, Division 1",,Carla Fuller,46,0,6,40
White,Searcy Ward 1 E,Circuit Judge,"17, Division 1",,Carla Fuller,62,0,19,43
White,Searcy Ward 3 E,Circuit Judge,"17, Division 1",,Carla Fuller,99,1,58,40
White,Pangburn Ward 3,Circuit Judge,"17, Division 1",,Carla Fuller,14,0,4,10
White,Higginson Ward 2,Circuit Judge,"17, Division 1",,Carla Fuller,10,0,1,9
White,Higginson Ward 3,Circuit Judge,"17, Division 1",,Carla Fuller,17,0,1,16
White,Albion,Circuit Judge,"17, Division 1",,Daniel Brock,18,0,5,13
White,Antioch,Circuit Judge,"17, Division 1",,Daniel Brock,77,0,7,70
White,Bald Knob Ward 1,Circuit Judge,"17, Division 1",,Daniel Brock,47,0,7,40
White,Bald Knob Ward 2,Circuit Judge,"17, Division 1",,Daniel Brock,28,1,2,25
White,Bald Knob Ward 3,Circuit Judge,"17, Division 1",,Daniel Brock,51,0,3,48
