county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Sharp,North Union,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Sharp,Ozark,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Sharp,Piney Fork,U.S. President,,DEM,Elizabeth Warren,6,0,6,0,0
Sharp,Richwood,U.S. President,,DEM,Elizabeth Warren,6,0,2,4,0
Sharp,Scott,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Sharp,South Big Rock,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Sharp,South Lebanon,U.S. President,,DEM,Elizabeth Warren,2,0,2,0,0
Sharp,South Union,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Sharp,Strawberry,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Sharp,Upper North,U.S. President,,DEM,Elizabeth Warren,3,0,3,0,0
Sharp,Washington,U.S. President,,DEM,Elizabeth Warren,1,0,0,1,0
Sharp,West Sullivan,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Sharp,Big Creek,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Cave,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Cherokee,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Davidson,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,East Sullivan,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Hardy,U.S. President,,DEM,Joe Sestak,1,0,0,1,0
Sharp,Highland,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Jackson,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Lave Creek,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Lower North,U.S. President,,DEM,Joe Sestak,2,0,1,1,0
Sharp,Morgan,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,North Big Rock,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,North Lebanon,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,North Union,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Ozark,U.S. President,,DEM,Joe Sestak,1,0,0,1,0
Sharp,Piney Fork,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Richwood,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Scott,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,South Big Rock,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,South Lebanon,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,South Union,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Strawberry,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Upper North,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Washington,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,West Sullivan,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Sharp,Big Creek,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,Cave,U.S. President,,DEM,Pete Buttigieg,4,0,0,4,0
Sharp,Cherokee,U.S. President,,DEM,Pete Buttigieg,14,0,2,12,0
Sharp,Davidson,U.S. President,,DEM,Pete Buttigieg,2,0,0,2,0
Sharp,East Sullivan,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,Hardy,U.S. President,,DEM,Pete Buttigieg,8,0,1,7,0
Sharp,Highland,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,Jackson,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,Lave Creek,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0
Sharp,Lower North,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0
Sharp,Morgan,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0
Sharp,North Big Rock,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,North Lebanon,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,North Union,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,Ozark,U.S. President,,DEM,Pete Buttigieg,2,0,0,2,0
Sharp,Piney Fork,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0
Sharp,Richwood,U.S. President,,DEM,Pete Buttigieg,2,0,0,2,0
Sharp,Scott,U.S. President,,DEM,Pete Buttigieg,1,0,1,0,0
Sharp,South Big Rock,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,South Lebanon,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,South Union,U.S. President,,DEM,Pete Buttigieg,3,0,0,3,0
Sharp,Strawberry,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,Upper North,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,Washington,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0
Sharp,West Sullivan,U.S. President,,DEM,Pete Buttigieg,2,0,0,2,0
Sharp,Big Creek,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Cave,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Cherokee,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Davidson,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,East Sullivan,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Hardy,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Sharp,Highland,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Jackson,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Lave Creek,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Lower North,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Morgan,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,North Big Rock,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,North Lebanon,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,North Union,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Ozark,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Piney Fork,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Richwood,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Sharp,Scott,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,South Big Rock,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,South Lebanon,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,South Union,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Strawberry,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Upper North,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Washington,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,West Sullivan,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Sharp,Big Creek,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Cave,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Cherokee,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Davidson,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,East Sullivan,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Hardy,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Highland,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Jackson,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Lave Creek,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Lower North,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Morgan,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,North Big Rock,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,North Lebanon,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,North Union,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Ozark,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Piney Fork,U.S. President,,DEM,Andrew Yang,1,0,1,0,0
Sharp,Richwood,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Scott,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,South Big Rock,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,South Lebanon,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,South Union,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Strawberry,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Upper North,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Washington,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,West Sullivan,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Sharp,Big Creek,U.S. President,,DEM,Bernie Sanders,3,0,3,0,0
Sharp,Cave,U.S. President,,DEM,Bernie Sanders,16,0,8,8,0
Sharp,Cherokee,U.S. President,,DEM,Bernie Sanders,48,2,32,14,0
Sharp,Davidson,U.S. President,,DEM,Bernie Sanders,2,0,1,1,0
Sharp,East Sullivan,U.S. President,,DEM,Bernie Sanders,0,0,0,0,0
Sharp,Hardy,U.S. President,,DEM,Bernie Sanders,19,1,8,10,0
Sharp,Highland,U.S. President,,DEM,Bernie Sanders,29,2,20,7,0
Sharp,Jackson,U.S. President,,DEM,Bernie Sanders,7,0,6,1,0
Sharp,Lave Creek,U.S. President,,DEM,Bernie Sanders,3,0,1,2,0
Sharp,Lower North,U.S. President,,DEM,Bernie Sanders,3,0,2,0,1
Sharp,Morgan,U.S. President,,DEM,Bernie Sanders,5,0,1,4,0
Sharp,North Big Rock,U.S. President,,DEM,Bernie Sanders,1,0,1,0,0
Sharp,North Lebanon,U.S. President,,DEM,Bernie Sanders,1,0,1,0,0
Sharp,North Union,U.S. President,,DEM,Bernie Sanders,3,0,3,0,0
Sharp,Ozark,U.S. President,,DEM,Bernie Sanders,10,0,4,6,0
Sharp,Piney Fork,U.S. President,,DEM,Bernie Sanders,5,0,2,3,0
Sharp,Richwood,U.S. President,,DEM,Bernie Sanders,21,1,8,12,0
Sharp,Scott,U.S. President,,DEM,Bernie Sanders,7,0,2,5,0
Sharp,South Big Rock,U.S. President,,DEM,Bernie Sanders,2,0,1,1,0
Sharp,South Lebanon,U.S. President,,DEM,Bernie Sanders,0,0,0,0,0
Sharp,South Union,U.S. President,,DEM,Bernie Sanders,2,0,2,0,0
Sharp,Strawberry,U.S. President,,DEM,Bernie Sanders,2,0,2,0,0
Sharp,Upper North,U.S. President,,DEM,Bernie Sanders,5,0,5,0,0
Sharp,Washington,U.S. President,,DEM,Bernie Sanders,1,0,1,0,0
Sharp,West Sullivan,U.S. President,,DEM,Bernie Sanders,0,0,0,0,0
Sharp,Big Creek,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Sharp,Cave,U.S. President,,DEM,Amy Klobuchar,2,0,1,1,0
Sharp,Cherokee,U.S. President,,DEM,Amy Klobuchar,14,0,0,14,0
Sharp,Davidson,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,East Sullivan,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,Hardy,U.S. President,,DEM,Amy Klobuchar,5,0,1,4,0
Sharp,Highland,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,Jackson,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,Lave Creek,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,Lower North,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,Morgan,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,North Big Rock,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Sharp,North Lebanon,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,North Union,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Sharp,Ozark,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Sharp,Piney Fork,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Sharp,Richwood,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Sharp,Scott,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,South Big Rock,U.S. President,,DEM,Amy Klobuchar,1,0,0,1,0
Sharp,South Lebanon,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,South Union,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0
Sharp,Strawberry,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,Upper North,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,Washington,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,West Sullivan,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Sharp,Big Creek,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Cave,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Cherokee,U.S. President,,DEM,Steve Bullock,1,0,1,0,0
Sharp,Davidson,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,East Sullivan,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Hardy,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Highland,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Jackson,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Lave Creek,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Lower North,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Morgan,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,North Big Rock,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,North Lebanon,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,North Union,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Ozark,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Piney Fork,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Richwood,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Scott,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,South Big Rock,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,South Lebanon,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,South Union,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Strawberry,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Upper North,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Washington,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,West Sullivan,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Sharp,Big Creek,U.S. President,,DEM,Joseph R. Biden,5,0,3,2,0
Sharp,Cave,U.S. President,,DEM,Joseph R. Biden,37,0,25,12,0
Sharp,Cherokee,U.S. President,,DEM,Joseph R. Biden,113,0,69,44,0
Sharp,Davidson,U.S. President,,DEM,Joseph R. Biden,5,0,4,1,0
Sharp,East Sullivan,U.S. President,,DEM,Joseph R. Biden,7,2,5,0,0
Sharp,Hardy,U.S. President,,DEM,Joseph R. Biden,42,2,22,18,0
Sharp,Highland,U.S. President,,DEM,Joseph R. Biden,32,0,24,8,0
Sharp,Jackson,U.S. President,,DEM,Joseph R. Biden,12,0,12,0,0
Sharp,Lave Creek,U.S. President,,DEM,Joseph R. Biden,10,0,4,6,0
Sharp,Lower North,U.S. President,,DEM,Joseph R. Biden,5,0,3,2,0
Sharp,Morgan,U.S. President,,DEM,Joseph R. Biden,3,0,2,1,0
Sharp,North Big Rock,U.S. President,,DEM,Joseph R. Biden,5,0,3,2,0
Sharp,North Lebanon,U.S. President,,DEM,Joseph R. Biden,2,1,0,1,0
Sharp,North Union,U.S. President,,DEM,Joseph R. Biden,2,1,1,0,0
Sharp,Ozark,U.S. President,,DEM,Joseph R. Biden,17,2,11,4,0
Sharp,Piney Fork,U.S. President,,DEM,Joseph R. Biden,35,0,26,9,0
Sharp,Richwood,U.S. President,,DEM,Joseph R. Biden,48,0,20,28,0
Sharp,Scott,U.S. President,,DEM,Joseph R. Biden,3,0,2,1,0
Sharp,South Big Rock,U.S. President,,DEM,Joseph R. Biden,2,0,2,0,0
Sharp,South Lebanon,U.S. President,,DEM,Joseph R. Biden,2,0,0,2,0
Sharp,South Union,U.S. President,,DEM,Joseph R. Biden,9,0,7,2,0
Sharp,Strawberry,U.S. President,,DEM,Joseph R. Biden,4,0,3,1,0
Sharp,Upper North,U.S. President,,DEM,Joseph R. Biden,1,0,1,0,0
Sharp,Washington,U.S. President,,DEM,Joseph R. Biden,5,0,4,1,0
Sharp,West Sullivan,U.S. President,,DEM,Joseph R. Biden,11,0,8,3,0
Sharp,Big Creek,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0
Sharp,Cave,U.S. President,,DEM,Michael R. Bloomberg,12,0,5,7,0
Sharp,Cherokee,U.S. President,,DEM,Michael R. Bloomberg,72,1,34,37,0
Sharp,Davidson,U.S. President,,DEM,Michael R. Bloomberg,2,0,0,2,0
Sharp,East Sullivan,U.S. President,,DEM,Michael R. Bloomberg,2,0,1,1,0
Sharp,Hardy,U.S. President,,DEM,Michael R. Bloomberg,19,0,10,9,0
Sharp,Highland,U.S. President,,DEM,Michael R. Bloomberg,15,1,11,3,0
Sharp,Jackson,U.S. President,,DEM,Michael R. Bloomberg,5,0,4,1,0
Sharp,Lave Creek,U.S. President,,DEM,Michael R. Bloomberg,4,0,0,4,0
Sharp,Lower North,U.S. President,,DEM,Michael R. Bloomberg,1,0,0,1,0
Sharp,Morgan,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0
Sharp,North Big Rock,U.S. President,,DEM,Michael R. Bloomberg,1,0,1,0,0
Sharp,North Lebanon,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0
Sharp,North Union,U.S. President,,DEM,Michael R. Bloomberg,1,0,1,0,0
Sharp,Ozark,U.S. President,,DEM,Michael R. Bloomberg,2,0,1,1,0
Sharp,Piney Fork,U.S. President,,DEM,Michael R. Bloomberg,12,0,9,3,0
Sharp,Richwood,U.S. President,,DEM,Michael R. Bloomberg,24,0,3,21,0
Sharp,Scott,U.S. President,,DEM,Michael R. Bloomberg,2,0,2,0,0
