county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Ouachita,001-Camden,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Ouachita,002-Camden,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Ouachita,003-Camden,U.S. President,,DEM,Marianne Williamson,2,0,0,2,0
Ouachita,004-Camden,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Ouachita,005-Bearden,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Ouachita,006-Chidester,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Ouachita,007-East Camden,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Ouachita,008-Louann,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Ouachita,009-Stephens,U.S. President,,DEM,Marianne Williamson,1,0,1,0,0
Ouachita,010-County 001,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Ouachita,011-County 002,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Ouachita,012-County 003,U.S. President,,DEM,Marianne Williamson,2,0,2,0,0
Ouachita,013-County 004,U.S. President,,DEM,Marianne Williamson,1,0,1,0,0
Ouachita,014-County 005,U.S. President,,DEM,Marianne Williamson,1,0,0,1,0
Ouachita,015-County 007,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Ouachita,016-County 008,U.S. President,,DEM,Marianne Williamson,1,0,1,0,0
Ouachita,017-County 010,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Ouachita,018-County 011,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Ouachita,001-Camden,U.S. President,,DEM,Michael Bennet,1,0,1,0,0
Ouachita,002-Camden,U.S. President,,DEM,Michael Bennet,3,0,3,0,0
Ouachita,003-Camden,U.S. President,,DEM,Michael Bennet,1,0,0,1,0
Ouachita,004-Camden,U.S. President,,DEM,Michael Bennet,2,0,2,0,0
Ouachita,005-Bearden,U.S. President,,DEM,Michael Bennet,1,0,1,0,0
Ouachita,006-Chidester,U.S. President,,DEM,Michael Bennet,1,0,1,0,0
Ouachita,007-East Camden,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Ouachita,008-Louann,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Ouachita,009-Stephens,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Ouachita,010-County 001,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
Ouachita,011-County 002,U.S. President,,DEM,Michael Bennet,0,0,0,0,0
