county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Montgomery,Alamo,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Black Springs,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Caddo Gap,U.S. President,,Dem,Mosie Boyd,1,0,0,1
Montgomery,Caney,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Center,U.S. President,,Dem,Mosie Boyd,1,0,0,1
Montgomery,Fannie,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Hopper,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Mount Ida - Inside,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Mount Ida - Outside,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Norman - Inside,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Norman - Outside,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Oden - Inside,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Oden - Outside,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Pencil Bluff,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Sims,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Washita,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Montgomery,Alamo,U.S. President,,Dem,Michael R. Bloomberg,4,0,0,4
Montgomery,Black Springs,U.S. President,,Dem,Michael R. Bloomberg,7,1,3,3
Montgomery,Caddo Gap,U.S. President,,Dem,Michael R. Bloomberg,5,0,2,3
Montgomery,Caney,U.S. President,,Dem,Michael R. Bloomberg,1,1,0,0
Montgomery,Center,U.S. President,,Dem,Michael R. Bloomberg,19,0,13,6
Montgomery,Fannie,U.S. President,,Dem,Michael R. Bloomberg,1,0,0,1
Montgomery,Hopper,U.S. President,,Dem,Michael R. Bloomberg,1,0,1,0
Montgomery,Mount Ida - Inside,U.S. President,,Dem,Michael R. Bloomberg,8,0,4,4
Montgomery,Mount Ida - Outside,U.S. President,,Dem,Michael R. Bloomberg,17,0,6,11
Montgomery,Norman - Inside,U.S. President,,Dem,Michael R. Bloomberg,1,0,0,1
Montgomery,Norman - Outside,U.S. President,,Dem,Michael R. Bloomberg,4,0,3,1
Montgomery,Oden - Inside,U.S. President,,Dem,Michael R. Bloomberg,1,0,1,0
Montgomery,Oden - Outside,U.S. President,,Dem,Michael R. Bloomberg,6,0,4,2
Montgomery,Pencil Bluff,U.S. President,,Dem,Michael R. Bloomberg,3,0,2,1
Montgomery,Sims,U.S. President,,Dem,Michael R. Bloomberg,2,0,1,1
Montgomery,Washita,U.S. President,,Dem,Michael R. Bloomberg,5,0,3,2
Montgomery,Alamo,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Black Springs,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Caddo Gap,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Caney,U.S. President,,Dem,Julian Castro,1,0,0,1
Montgomery,Center,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Fannie,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Hopper,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Mount Ida - Inside,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Mount Ida - Outside,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Norman - Inside,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Norman - Outside,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Oden - Inside,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Oden - Outside,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Pencil Bluff,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Sims,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Washita,U.S. President,,Dem,Julian Castro,0,0,0,0
Montgomery,Alamo,U.S. President,,Dem,Cory Booker,0,0,0,0
Montgomery,Black Springs,U.S. President,,Dem,Cory Booker,0,0,0,0
Montgomery,Caddo Gap,U.S. President,,Dem,Cory Booker,0,0,0,0
