county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Columbia,Columbia North,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Columbia South,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Ward 1 Mag SD,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Ward 2 Mag SD,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Ward 3 Mag SD,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Ward 4 Mag SD,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,McNeil Township,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,McNeil City,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Waldo Township,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Waldo City Mag SD,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Emerson Township,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Emerson City,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Taylor Township,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Taylor City,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Columbia,Columbia North,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Columbia South,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Ward 1 Mag SD,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Ward 2 Mag SD,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Ward 3 Mag SD,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Ward 4 Mag SD,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,McNeil Township,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,McNeil City,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Waldo Township,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Waldo City Mag SD,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Emerson Township,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Emerson City,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Taylor Township,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Taylor City,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Columbia,Columbia North,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Columbia South,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Ward 1 Mag SD,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Ward 2 Mag SD,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Ward 3 Mag SD,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Ward 4 Mag SD,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,McNeil Township,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,McNeil City,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Waldo Township,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Waldo City Mag SD,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Emerson Township,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Emerson City,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Taylor Township,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Taylor City,REGISTERED VOTERS,,Lib,REGISTERED VOTERS - Libertarian,0,0,0,0,0
Columbia,Columbia North,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Columbia South,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Ward 1 Mag SD,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Ward 2 Mag SD,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Ward 3 Mag SD,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Ward 4 Mag SD,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,McNeil Township,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,McNeil City,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Waldo Township,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Waldo City Mag SD,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Emerson Township,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Emerson City,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Taylor Township,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Taylor City,REGISTERED VOTERS,,Non,REGISTERED VOTERS - Non-Partisan,0,0,0,0,0
Columbia,Columbia North,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Columbia South,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Ward 1 Mag SD,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Ward 2 Mag SD,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Ward 3 Mag SD,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Ward 4 Mag SD,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,McNeil Township,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,McNeil City,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Waldo Township,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Waldo City Mag SD,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Emerson Township,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Emerson City,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Taylor Township,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Taylor City,REGISTERED VOTERS,,Ind,REGISTERED VOTERS - Independent,0,0,0,0,0
Columbia,Columbia North,U.S. President,,Dem,Tom Steyer,8,4,1,3,0
Columbia,Columbia South,U.S. President,,Dem,Tom Steyer,3,0,2,1,0
Columbia,Ward 1 Mag SD,U.S. President,,Dem,Tom Steyer,2,1,0,1,0
Columbia,Ward 2 Mag SD,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
