county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Cross,WYNNE WARD 1,U.S. President,,DEM,Amy Klobuchar,4,0,4,0,0
Cross,WYNNE WARD 2,U.S. President,,DEM,Amy Klobuchar,2,0,2,0,0
Cross,WYNNE WARD 3,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,WYNNE WARD 4,U.S. President,,DEM,Amy Klobuchar,4,0,4,0,0
Cross,WYNNE WARD 5,U.S. President,,DEM,Amy Klobuchar,5,0,5,0,0
Cross,Wynne Township,U.S. President,,DEM,Amy Klobuchar,1,1,0,0,0
Cross,Smith,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Cross,Bedford,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Ellis,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Fair Oaks,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Brushy Lake,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Hickory Ridge City,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Hickory Ridge Township,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Cherry Valley City,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Mitchell,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,"Bay Village, Birdeye",U.S. President,,DEM,Amy Klobuchar,4,0,3,1,0
Cross,Searcy,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Parkin Ward 1,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Parkin Ward 2,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,Parkin Ward 3,U.S. President,,DEM,Amy Klobuchar,1,0,1,0,0
Cross,"Tyronza, Twist",U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Cross,WYNNE WARD 1,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,WYNNE WARD 2,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,WYNNE WARD 3,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,WYNNE WARD 4,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,WYNNE WARD 5,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Wynne Township,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Smith,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Bedford,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Cross,Ellis,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Fair Oaks,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Brushy Lake,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Hickory Ridge City,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Hickory Ridge Township,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Cherry Valley City,U.S. President,,DEM,John K. Delaney,1,1,0,0,0
Cross,Mitchell,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,"Bay Village, Birdeye",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Searcy,U.S. President,,DEM,John K. Delaney,1,1,0,0,0
Cross,Parkin Ward 1,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Parkin Ward 2,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,Parkin Ward 3,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Cross,"Tyronza, Twist",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Cross,WYNNE WARD 1,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,WYNNE WARD 2,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,WYNNE WARD 3,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,WYNNE WARD 4,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,WYNNE WARD 5,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Wynne Township,U.S. President,,DEM,Cory Booker,3,1,2,0,0
Cross,Smith,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Bedford,U.S. President,,DEM,Cory Booker,1,1,0,0,0
Cross,Ellis,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Fair Oaks,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Brushy Lake,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Hickory Ridge City,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Hickory Ridge Township,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Cherry Valley City,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Mitchell,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,"Bay Village, Birdeye",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Searcy,U.S. President,,DEM,Cory Booker,1,1,0,0,0
Cross,Parkin Ward 1,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Parkin Ward 2,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,Parkin Ward 3,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,"Tyronza, Twist",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Cross,WYNNE WARD 1,U.S. President,,DEM,Bernie Sanders,5,0,4,1,0
Cross,WYNNE WARD 2,U.S. President,,DEM,Bernie Sanders,23,9,14,0,0
