county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Sevier,Bear Creek West,U.S. President,,Dem,Marianne Williamson,1,0,0,1
Sevier,Bear Creek East,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,DeQueen North Central,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,DeQueen Northwest,U.S. President,,Dem,Marianne Williamson,2,0,1,1
Sevier,DeQueen Southwest,U.S. President,,Dem,Marianne Williamson,1,0,1,0
Sevier,DeQueen East,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Ben Lomond,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Clear Creek 2,U.S. President,,Dem,Marianne Williamson,1,0,0,1
Sevier,Clear Creek 1,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Jefferson,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Mineral,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Monroe,U.S. President,,Dem,Marianne Williamson,1,0,1,0
Sevier,Paraclifta,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Red Colony,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Saline West,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Saline East,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Washington,U.S. President,,Dem,Marianne Williamson,0,0,0,0
Sevier,Bear Creek West,U.S. President,,Dem,Bernie Sanders,9,0,2,7
Sevier,Bear Creek East,U.S. President,,Dem,Bernie Sanders,1,0,0,1
Sevier,DeQueen North Central,U.S. President,,Dem,Bernie Sanders,5,0,3,2
Sevier,DeQueen Northwest,U.S. President,,Dem,Bernie Sanders,17,0,6,11
Sevier,DeQueen Southwest,U.S. President,,Dem,Bernie Sanders,16,0,3,13
Sevier,DeQueen East,U.S. President,,Dem,Bernie Sanders,10,0,0,10
Sevier,Ben Lomond,U.S. President,,Dem,Bernie Sanders,1,0,0,1
Sevier,Clear Creek 2,U.S. President,,Dem,Bernie Sanders,11,0,4,7
Sevier,Clear Creek 1,U.S. President,,Dem,Bernie Sanders,3,0,0,3
Sevier,Jefferson,U.S. President,,Dem,Bernie Sanders,0,0,0,0
Sevier,Mineral,U.S. President,,Dem,Bernie Sanders,11,1,1,9
Sevier,Monroe,U.S. President,,Dem,Bernie Sanders,4,0,1,3
Sevier,Paraclifta,U.S. President,,Dem,Bernie Sanders,4,0,1,3
Sevier,Red Colony,U.S. President,,Dem,Bernie Sanders,8,0,1,7
Sevier,Saline West,U.S. President,,Dem,Bernie Sanders,0,0,0,0
Sevier,Saline East,U.S. President,,Dem,Bernie Sanders,0,0,0,0
Sevier,Washington,U.S. President,,Dem,Bernie Sanders,5,0,0,5
Sevier,Bear Creek West,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Bear Creek East,U.S. President,,Dem,Steve Bullock,1,0,0,1
Sevier,DeQueen North Central,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,DeQueen Northwest,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,DeQueen Southwest,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,DeQueen East,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Ben Lomond,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Clear Creek 2,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Clear Creek 1,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Jefferson,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Mineral,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Monroe,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Paraclifta,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Red Colony,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Saline West,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Saline East,U.S. President,,Dem,Steve Bullock,0,0,0,0
Sevier,Washington,U.S. President,,Dem,Steve Bullock,0,0,0,0
