county,precinct,office,district,party,candidate,votes,absentee,election_day,provisional,early
Clay,Bradshaw / Haywood,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,Johnson,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,Payne / Swain,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Mosie Boyd,1,0,1,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0
Clay,North St. Francis,U.S. President,,DEM,Tulsi Gabbard,2,0,0,0,2
Clay,South St. Francis,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Clay,West Oak Bluff,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Bennett / Lemmons,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Johnson,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Payne / Swain,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Tulsi Gabbard,1,0,0,0,1
Clay,Clark,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Clay,North St. Francis,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,South St. Francis,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,West Oak Bluff,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Bennett / Lemmons,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Johnson,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Payne / Swain,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Clay,North St. Francis,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,South St. Francis,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,West Oak Bluff,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Bennett / Lemmons,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Steve Bullock,1,0,1,0,0
Clay,Johnson,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Payne / Swain,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Steve Bullock,1,0,1,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Steve Bullock,0,0,0,0,0
Clay,North St. Francis,U.S. President,,DEM,Cory Booker,1,0,0,0,1
Clay,South St. Francis,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,West Oak Bluff,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Bennett / Lemmons,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Johnson,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Payne / Swain,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Cory Booker,1,0,0,1,0
Clay,North St. Francis,U.S. President,,DEM,Amy Klobuchar,7,0,0,0,7
Clay,South St. Francis,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Amy Klobuchar,2,0,0,0,2
Clay,West Oak Bluff,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,Bennett / Lemmons,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,Johnson,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Amy Klobuchar,2,0,0,0,2
Clay,Payne / Swain,U.S. President,,DEM,Amy Klobuchar,2,0,0,0,2
Clay,Pollard,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Amy Klobuchar,1,0,0,0,1
Clay,North St. Francis,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,South St. Francis,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,West Oak Bluff,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Bennett / Lemmons,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Johnson,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Payne / Swain,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Andrew Yang,0,0,0,0,0
Clay,North St. Francis,U.S. President,,DEM,Joseph R. Biden,50,0,31,0,19
Clay,South St. Francis,U.S. President,,DEM,Joseph R. Biden,27,0,21,0,6
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Joseph R. Biden,32,0,25,0,7
Clay,West Oak Bluff,U.S. President,,DEM,Joseph R. Biden,48,0,44,0,4
Clay,Bennett / Lemmons,U.S. President,,DEM,Joseph R. Biden,6,0,5,0,1
Clay,Bradshaw / Haywood,U.S. President,,DEM,Joseph R. Biden,3,0,0,0,3
Clay,Johnson,U.S. President,,DEM,Joseph R. Biden,6,0,5,0,1
Clay,Knob,U.S. President,,DEM,Joseph R. Biden,3,0,2,0,1
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Joseph R. Biden,9,0,9,0,0
Clay,Payne / Swain,U.S. President,,DEM,Joseph R. Biden,6,0,5,0,1
Clay,Pollard,U.S. President,,DEM,Joseph R. Biden,9,0,8,0,1
Clay,Brown / Carpenter,U.S. President,,DEM,Joseph R. Biden,12,0,11,0,1
Clay,Cache / Wilson,U.S. President,,DEM,Joseph R. Biden,9,0,9,0,0
Clay,Clark,U.S. President,,DEM,Joseph R. Biden,1,0,1,0,0
Clay,Nelson,U.S. President,,DEM,Joseph R. Biden,6,0,5,0,1
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Joseph R. Biden,15,0,11,0,4
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Joseph R. Biden,20,0,13,0,7
Clay,North St. Francis,U.S. President,,DEM,Bernie Sanders,28,0,25,0,3
Clay,South St. Francis,U.S. President,,DEM,Bernie Sanders,16,0,10,0,6
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Bernie Sanders,6,0,3,0,3
Clay,West Oak Bluff,U.S. President,,DEM,Bernie Sanders,10,0,7,0,3
Clay,Bennett / Lemmons,U.S. President,,DEM,Bernie Sanders,1,0,1,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Bernie Sanders,5,0,5,0,0
Clay,Johnson,U.S. President,,DEM,Bernie Sanders,1,0,1,0,0
Clay,Knob,U.S. President,,DEM,Bernie Sanders,4,0,4,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Bernie Sanders,3,0,3,0,0
Clay,Payne / Swain,U.S. President,,DEM,Bernie Sanders,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Bernie Sanders,6,0,6,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Bernie Sanders,4,0,4,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Bernie Sanders,1,0,1,0,0
Clay,Clark,U.S. President,,DEM,Bernie Sanders,3,0,3,0,0
Clay,Nelson,U.S. President,,DEM,Bernie Sanders,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Bernie Sanders,16,0,9,0,7
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Bernie Sanders,11,0,5,0,6
Clay,North St. Francis,U.S. President,,DEM,Elizabeth Warren,8,0,4,1,3
Clay,South St. Francis,U.S. President,,DEM,Elizabeth Warren,3,0,3,0,0
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Elizabeth Warren,5,1,3,0,1
Clay,West Oak Bluff,U.S. President,,DEM,Elizabeth Warren,3,0,0,0,3
Clay,Bennett / Lemmons,U.S. President,,DEM,Elizabeth Warren,1,0,1,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Elizabeth Warren,2,0,1,0,1
Clay,Johnson,U.S. President,,DEM,Elizabeth Warren,1,0,1,0,0
Clay,Knob,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Elizabeth Warren,3,0,3,0,0
Clay,Payne / Swain,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Elizabeth Warren,2,0,2,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Elizabeth Warren,2,0,1,0,1
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Elizabeth Warren,5,0,2,0,3
Clay,North St. Francis,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,South St. Francis,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Clay,West Oak Bluff,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,Bennett / Lemmons,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,Johnson,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,Payne / Swain,U.S. President,,DEM,John K. Delaney,1,0,0,0,1
Clay,Pollard,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Clay,Nelson,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Clay,North St. Francis,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,South St. Francis,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,West Oak Bluff,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Bennett / Lemmons,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Johnson,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Joe Sestak,1,0,1,0,0
Clay,Payne / Swain,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Joe Sestak,0,0,0,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Joe Sestak,1,0,0,0,1
Clay,North St. Francis,U.S. President,,DEM,Marianne Williamson,1,0,0,0,1
Clay,South St. Francis,U.S. President,,DEM,Marianne Williamson,1,0,0,0,1
Clay,East Oak Bluff / Blue Cane,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,West Oak Bluff,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,Bennett / Lemmons,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,Bradshaw / Haywood,U.S. President,,DEM,Marianne Williamson,1,0,1,0,0
Clay,Johnson,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,Knob,U.S. President,,DEM,Marianne Williamson,2,0,0,0,2
Clay,Liddell / Chalk Bluff,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,Payne / Swain,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,Pollard,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,Brown / Carpenter,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,Cache / Wilson,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,Clark,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,Nelson,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,N Kilgore / Cleveland,U.S. President,,DEM,Marianne Williamson,0,0,0,0,0
Clay,S Kilgore / Gleghorn,U.S. President,,DEM,Marianne Williamson,1,0,0,0,1
Clay,North St. Francis,U.S. President,,REP,Donald J. Trump,190,2,131,2,55
Clay,South St. Francis,U.S. President,,REP,Donald J. Trump,97,0,68,0,29
Clay,East Oak Bluff / Blue Cane,U.S. President,,REP,Donald J. Trump,66,0,54,1,11
Clay,West Oak Bluff,U.S. President,,REP,Donald J. Trump,79,0,72,0,7
Clay,Bennett / Lemmons,U.S. President,,REP,Donald J. Trump,42,0,34,0,8
Clay,Bradshaw / Haywood,U.S. President,,REP,Donald J. Trump,51,0,45,0,6
Clay,Johnson,U.S. President,,REP,Donald J. Trump,35,0,30,0,5
Clay,Knob,U.S. President,,REP,Donald J. Trump,13,0,13,0,0
Clay,Liddell / Chalk Bluff,U.S. President,,REP,Donald J. Trump,41,1,30,0,10
Clay,Payne / Swain,U.S. President,,REP,Donald J. Trump,16,0,8,0,8
Clay,Pollard,U.S. President,,REP,Donald J. Trump,57,0,49,0,8
Clay,Brown / Carpenter,U.S. President,,REP,Donald J. Trump,23,0,17,0,6
Clay,Cache / Wilson,U.S. President,,REP,Donald J. Trump,20,0,16,0,4
Clay,Clark,U.S. President,,REP,Donald J. Trump,12,0,9,0,3
Clay,Nelson,U.S. President,,REP,Donald J. Trump,11,0,1,0,10
Clay,N Kilgore / Cleveland,U.S. President,,REP,Donald J. Trump,140,1,87,0,52
Clay,S Kilgore / Gleghorn,U.S. President,,REP,Donald J. Trump,120,0,72,3,45
Clay,North St. Francis,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,0,1
Clay,South St. Francis,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,2,0,0
