county,precinct,office,district,party,candidate,votes,absentee,election_day,hand_count,early_vote
Marion,Precinct 0029,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Marion,Precinct 0031,U.S. President,,Dem,Cory Booker,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0002,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0003,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0004,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0005,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0006,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0007,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0008,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0009,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0010,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0011,U.S. President,,Dem,Marianne Williamson,1,0,1,0,0
Marion,Precinct 0012,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0013,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0014,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0015,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0016,U.S. President,,Dem,Marianne Williamson,1,0,0,0,1
Marion,Precinct 0017,U.S. President,,Dem,Marianne Williamson,1,1,0,0,0
Marion,Precinct 0018,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0019,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0020,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0021,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0022,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0023,U.S. President,,Dem,Marianne Williamson,1,0,0,0,1
Marion,Precinct 0024,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0025,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0026,U.S. President,,Dem,Marianne Williamson,1,0,1,0,0
Marion,Precinct 0027,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0028,U.S. President,,Dem,Marianne Williamson,1,0,0,0,1
Marion,Precinct 0029,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0031,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Michael R. Bloomberg,2,0,0,0,2
Marion,Precinct 0002,U.S. President,,Dem,Michael R. Bloomberg,6,0,4,0,2
Marion,Precinct 0003,U.S. President,,Dem,Michael R. Bloomberg,7,0,4,0,3
Marion,Precinct 0004,U.S. President,,Dem,Michael R. Bloomberg,4,0,2,0,2
Marion,Precinct 0005,U.S. President,,Dem,Michael R. Bloomberg,8,0,8,0,0
Marion,Precinct 0006,U.S. President,,Dem,Michael R. Bloomberg,32,2,13,0,17
Marion,Precinct 0007,U.S. President,,Dem,Michael R. Bloomberg,2,0,0,0,2
Marion,Precinct 0008,U.S. President,,Dem,Michael R. Bloomberg,2,0,1,0,1
Marion,Precinct 0009,U.S. President,,Dem,Michael R. Bloomberg,2,0,1,0,1
Marion,Precinct 0010,U.S. President,,Dem,Michael R. Bloomberg,2,0,0,0,2
Marion,Precinct 0011,U.S. President,,Dem,Michael R. Bloomberg,5,0,1,0,4
Marion,Precinct 0012,U.S. President,,Dem,Michael R. Bloomberg,1,0,1,0,0
Marion,Precinct 0013,U.S. President,,Dem,Michael R. Bloomberg,2,0,0,0,2
Marion,Precinct 0014,U.S. President,,Dem,Michael R. Bloomberg,0,0,0,0,0
Marion,Precinct 0015,U.S. President,,Dem,Michael R. Bloomberg,3,0,0,0,3
Marion,Precinct 0016,U.S. President,,Dem,Michael R. Bloomberg,13,0,8,0,5
Marion,Precinct 0017,U.S. President,,Dem,Michael R. Bloomberg,13,2,8,0,3
Marion,Precinct 0018,U.S. President,,Dem,Michael R. Bloomberg,2,0,0,0,2
Marion,Precinct 0019,U.S. President,,Dem,Michael R. Bloomberg,10,0,6,0,4
Marion,Precinct 0020,U.S. President,,Dem,Michael R. Bloomberg,5,0,3,0,2
Marion,Precinct 0021,U.S. President,,Dem,Michael R. Bloomberg,0,0,0,0,0
Marion,Precinct 0022,U.S. President,,Dem,Michael R. Bloomberg,1,0,0,0,1
Marion,Precinct 0023,U.S. President,,Dem,Michael R. Bloomberg,1,0,1,0,0
Marion,Precinct 0024,U.S. President,,Dem,Michael R. Bloomberg,2,0,2,0,0
Marion,Precinct 0025,U.S. President,,Dem,Michael R. Bloomberg,6,0,2,0,4
Marion,Precinct 0026,U.S. President,,Dem,Michael R. Bloomberg,5,0,3,0,2
Marion,Precinct 0027,U.S. President,,Dem,Michael R. Bloomberg,0,0,0,0,0
Marion,Precinct 0028,U.S. President,,Dem,Michael R. Bloomberg,4,0,1,0,3
Marion,Precinct 0029,U.S. President,,Dem,Michael R. Bloomberg,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Michael R. Bloomberg,8,0,4,0,4
Marion,Precinct 0031,U.S. President,,Dem,Michael R. Bloomberg,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0002,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0003,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0004,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0005,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0006,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0007,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0008,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0009,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0010,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0011,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0012,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0013,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0014,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0015,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0016,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0017,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0018,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0019,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0020,U.S. President,,Dem,Michael Bennet,1,0,1,0,0
Marion,Precinct 0021,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0022,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0023,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0024,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0025,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0026,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0027,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0028,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0029,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0031,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0002,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0003,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0004,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0005,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0006,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0007,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0008,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0009,U.S. President,,Dem,Andrew Yang,1,0,1,0,0
Marion,Precinct 0010,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0011,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0012,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0013,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0014,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0015,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0016,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0017,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0018,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0019,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0020,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0021,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0022,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0023,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0024,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0025,U.S. President,,Dem,Andrew Yang,1,0,0,0,1
Marion,Precinct 0026,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0027,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0028,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0029,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0031,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Tom Steyer,1,0,0,0,1
Marion,Precinct 0002,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0003,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0004,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0005,U.S. President,,Dem,Tom Steyer,2,0,2,0,0
Marion,Precinct 0006,U.S. President,,Dem,Tom Steyer,2,0,1,0,1
Marion,Precinct 0007,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0008,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0009,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0010,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0011,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0012,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0013,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0014,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0015,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0016,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0017,U.S. President,,Dem,Tom Steyer,1,0,1,0,0
Marion,Precinct 0018,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0019,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0020,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0021,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0022,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0023,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0024,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0025,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0026,U.S. President,,Dem,Tom Steyer,1,0,1,0,0
Marion,Precinct 0027,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0028,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0029,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0031,U.S. President,,Dem,Tom Steyer,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Bernie Sanders,2,0,0,0,2
Marion,Precinct 0002,U.S. President,,Dem,Bernie Sanders,8,1,1,0,6
Marion,Precinct 0003,U.S. President,,Dem,Bernie Sanders,5,0,5,0,0
Marion,Precinct 0004,U.S. President,,Dem,Bernie Sanders,7,0,5,0,2
Marion,Precinct 0005,U.S. President,,Dem,Bernie Sanders,4,0,4,0,0
Marion,Precinct 0006,U.S. President,,Dem,Bernie Sanders,32,0,21,2,9
Marion,Precinct 0007,U.S. President,,Dem,Bernie Sanders,3,0,3,0,0
Marion,Precinct 0008,U.S. President,,Dem,Bernie Sanders,21,0,12,0,9
Marion,Precinct 0009,U.S. President,,Dem,Bernie Sanders,8,0,8,0,0
Marion,Precinct 0010,U.S. President,,Dem,Bernie Sanders,2,0,0,0,2
Marion,Precinct 0011,U.S. President,,Dem,Bernie Sanders,3,0,1,0,2
Marion,Precinct 0012,U.S. President,,Dem,Bernie Sanders,2,0,0,0,2
Marion,Precinct 0013,U.S. President,,Dem,Bernie Sanders,0,0,0,0,0
Marion,Precinct 0014,U.S. President,,Dem,Bernie Sanders,1,0,1,0,0
Marion,Precinct 0015,U.S. President,,Dem,Bernie Sanders,4,0,0,0,4
Marion,Precinct 0016,U.S. President,,Dem,Bernie Sanders,22,0,5,0,17
Marion,Precinct 0017,U.S. President,,Dem,Bernie Sanders,8,0,6,0,2
Marion,Precinct 0018,U.S. President,,Dem,Bernie Sanders,9,0,7,0,2
Marion,Precinct 0019,U.S. President,,Dem,Bernie Sanders,7,0,1,1,5
Marion,Precinct 0020,U.S. President,,Dem,Bernie Sanders,11,0,4,0,7
Marion,Precinct 0021,U.S. President,,Dem,Bernie Sanders,1,0,1,0,0
Marion,Precinct 0022,U.S. President,,Dem,Bernie Sanders,0,0,0,0,0
Marion,Precinct 0023,U.S. President,,Dem,Bernie Sanders,10,0,4,0,6
Marion,Precinct 0024,U.S. President,,Dem,Bernie Sanders,2,0,0,0,2
Marion,Precinct 0025,U.S. President,,Dem,Bernie Sanders,12,0,5,0,7
Marion,Precinct 0026,U.S. President,,Dem,Bernie Sanders,10,0,5,1,4
Marion,Precinct 0027,U.S. President,,Dem,Bernie Sanders,0,0,0,0,0
Marion,Precinct 0028,U.S. President,,Dem,Bernie Sanders,5,0,4,0,1
Marion,Precinct 0029,U.S. President,,Dem,Bernie Sanders,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Bernie Sanders,11,0,7,0,4
Marion,Precinct 0031,U.S. President,,Dem,Bernie Sanders,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Pete Buttigieg,1,0,0,0,1
Marion,Precinct 0002,U.S. President,,Dem,Pete Buttigieg,2,0,0,0,2
Marion,Precinct 0003,U.S. President,,Dem,Pete Buttigieg,2,1,0,0,1
Marion,Precinct 0004,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0005,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0006,U.S. President,,Dem,Pete Buttigieg,13,1,0,0,12
Marion,Precinct 0007,U.S. President,,Dem,Pete Buttigieg,1,0,0,0,1
Marion,Precinct 0008,U.S. President,,Dem,Pete Buttigieg,4,0,0,0,4
Marion,Precinct 0009,U.S. President,,Dem,Pete Buttigieg,1,0,0,0,1
Marion,Precinct 0010,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0011,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0012,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0013,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0014,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0015,U.S. President,,Dem,Pete Buttigieg,1,0,0,0,1
Marion,Precinct 0016,U.S. President,,Dem,Pete Buttigieg,8,0,0,0,8
Marion,Precinct 0017,U.S. President,,Dem,Pete Buttigieg,2,0,0,0,2
Marion,Precinct 0018,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0019,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0020,U.S. President,,Dem,Pete Buttigieg,1,0,0,0,1
Marion,Precinct 0021,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0022,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0023,U.S. President,,Dem,Pete Buttigieg,1,0,0,0,1
Marion,Precinct 0024,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0025,U.S. President,,Dem,Pete Buttigieg,5,0,0,0,5
Marion,Precinct 0026,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0027,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0028,U.S. President,,Dem,Pete Buttigieg,1,0,0,0,1
Marion,Precinct 0029,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Pete Buttigieg,4,1,0,0,3
Marion,Precinct 0031,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0002,U.S. President,,Dem,Tulsi Gabbard,1,0,1,0,0
Marion,Precinct 0003,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0004,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0005,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0006,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0007,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0008,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0009,U.S. President,,Dem,Tulsi Gabbard,1,0,1,0,0
Marion,Precinct 0010,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0011,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0012,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0013,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0014,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0015,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0016,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0017,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0018,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0019,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0020,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0021,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0022,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0023,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0024,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0025,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0026,U.S. President,,Dem,Tulsi Gabbard,2,0,2,0,0
Marion,Precinct 0027,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0028,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0029,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0031,U.S. President,,Dem,Tulsi Gabbard,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0002,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0003,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0004,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0005,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0006,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0007,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0008,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0009,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0010,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0011,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0012,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0013,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0014,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0015,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0016,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0017,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0018,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0019,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0020,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0021,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0022,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0023,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0024,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0025,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0026,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0027,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0028,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0029,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0030,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0031,U.S. President,,Dem,Mosie Boyd,0,0,0,0,0
Marion,Precinct 0001,U.S. President,,Dem,Joseph R. Biden,9,0,0,0,9
Marion,Precinct 0002,U.S. President,,Dem,Joseph R. Biden,13,0,11,0,2
Marion,Precinct 0003,U.S. President,,Dem,Joseph R. Biden,13,0,12,0,1
Marion,Precinct 0004,U.S. President,,Dem,Joseph R. Biden,4,0,3,0,1
Marion,Precinct 0005,U.S. President,,Dem,Joseph R. Biden,20,0,19,0,1
Marion,Precinct 0006,U.S. President,,Dem,Joseph R. Biden,52,0,38,0,14
Marion,Precinct 0007,U.S. President,,Dem,Joseph R. Biden,1,0,0,0,1
Marion,Precinct 0008,U.S. President,,Dem,Joseph R. Biden,26,0,15,0,11
Marion,Precinct 0009,U.S. President,,Dem,Joseph R. Biden,12,0,6,0,6
Marion,Precinct 0010,U.S. President,,Dem,Joseph R. Biden,1,0,1,0,0
Marion,Precinct 0011,U.S. President,,Dem,Joseph R. Biden,1,0,1,0,0
Marion,Precinct 0012,U.S. President,,Dem,Joseph R. Biden,2,0,1,0,1
Marion,Precinct 0013,U.S. President,,Dem,Joseph R. Biden,3,0,2,0,1
Marion,Precinct 0014,U.S. President,,Dem,Joseph R. Biden,0,0,0,0,0
Marion,Precinct 0015,U.S. President,,Dem,Joseph R. Biden,6,0,2,0,4
Marion,Precinct 0016,U.S. President,,Dem,Joseph R. Biden,39,1,18,0,20
Marion,Precinct 0017,U.S. President,,Dem,Joseph R. Biden,23,0,17,0,6
Marion,Precinct 0018,U.S. President,,Dem,Joseph R. Biden,7,0,6,0,1
Marion,Precinct 0019,U.S. President,,Dem,Joseph R. Biden,11,0,7,0,4
Marion,Precinct 0020,U.S. President,,Dem,Joseph R. Biden,8,0,7,0,1
