county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Madison,Alabam,U.S. President,,Dem,Joseph R. Biden,55,1,20,34
Madison,Hilburn,U.S. President,,Dem,Joseph R. Biden,63,1,13,49
Madison,Kings River,U.S. President,,Dem,Joseph R. Biden,29,0,8,21
Madison,Lamar,U.S. President,,Dem,Joseph R. Biden,48,0,9,39
Madison,Prairie,U.S. President,,Dem,Joseph R. Biden,73,1,19,53
Madison,War Eagle,U.S. President,,Dem,Joseph R. Biden,75,2,30,43
Madison,Ward 1,U.S. President,,Dem,Joseph R. Biden,11,0,4,7
Madison,Ward 2,U.S. President,,Dem,Joseph R. Biden,12,0,9,3
Madison,Ward 3,U.S. President,,Dem,Joseph R. Biden,10,0,6,4
Madison,Ward 4,U.S. President,,Dem,Joseph R. Biden,15,0,6,9
Madison,Alabam,U.S. President,,Dem,Elizabeth Warren,3,0,3,0
Madison,Hilburn,U.S. President,,Dem,Elizabeth Warren,20,0,3,17
Madison,Kings River,U.S. President,,Dem,Elizabeth Warren,8,0,6,2
Madison,Lamar,U.S. President,,Dem,Elizabeth Warren,17,0,3,14
Madison,Prairie,U.S. President,,Dem,Elizabeth Warren,13,0,2,11
Madison,War Eagle,U.S. President,,Dem,Elizabeth Warren,20,1,10,9
Madison,Ward 1,U.S. President,,Dem,Elizabeth Warren,2,0,1,1
Madison,Ward 2,U.S. President,,Dem,Elizabeth Warren,2,0,1,1
Madison,Ward 3,U.S. President,,Dem,Elizabeth Warren,4,0,1,3
Madison,Ward 4,U.S. President,,Dem,Elizabeth Warren,3,0,1,2
Madison,Alabam,U.S. President,,Dem,Julian Castro,0,0,0,0
Madison,Hilburn,U.S. President,,Dem,Julian Castro,0,0,0,0
Madison,Kings River,U.S. President,,Dem,Julian Castro,1,0,0,1
Madison,Lamar,U.S. President,,Dem,Julian Castro,0,0,0,0
Madison,Prairie,U.S. President,,Dem,Julian Castro,0,0,0,0
Madison,War Eagle,U.S. President,,Dem,Julian Castro,0,0,0,0
Madison,Ward 1,U.S. President,,Dem,Julian Castro,1,0,1,0
Madison,Ward 2,U.S. President,,Dem,Julian Castro,0,0,0,0
Madison,Ward 3,U.S. President,,Dem,Julian Castro,0,0,0,0
Madison,Ward 4,U.S. President,,Dem,Julian Castro,0,0,0,0
Madison,Alabam,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Madison,Hilburn,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Madison,Kings River,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Madison,Lamar,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Madison,Prairie,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Madison,War Eagle,U.S. President,,Dem,Mosie Boyd,2,0,0,2
Madison,Ward 1,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Madison,Ward 2,U.S. President,,Dem,Mosie Boyd,1,0,1,0
Madison,Ward 3,U.S. President,,Dem,Mosie Boyd,0,0,0,0
Madison,Ward 4,U.S. President,,Dem,Mosie Boyd,1,0,1,0
Madison,Alabam,U.S. President,,Dem,Bernie Sanders,33,1,14,18
Madison,Hilburn,U.S. President,,Dem,Bernie Sanders,42,0,13,29
Madison,Kings River,U.S. President,,Dem,Bernie Sanders,17,0,6,11
Madison,Lamar,U.S. President,,Dem,Bernie Sanders,47,0,18,29
Madison,Prairie,U.S. President,,Dem,Bernie Sanders,46,1,16,29
Madison,War Eagle,U.S. President,,Dem,Bernie Sanders,61,0,31,30
Madison,Ward 1,U.S. President,,Dem,Bernie Sanders,5,0,1,4
Madison,Ward 2,U.S. President,,Dem,Bernie Sanders,6,0,3,3
Madison,Ward 3,U.S. President,,Dem,Bernie Sanders,10,0,7,3
Madison,Ward 4,U.S. President,,Dem,Bernie Sanders,2,0,0,2
Madison,Alabam,U.S. President,,Dem,Amy Klobuchar,9,1,8,0
Madison,Hilburn,U.S. President,,Dem,Amy Klobuchar,1,0,1,0
Madison,Kings River,U.S. President,,Dem,Amy Klobuchar,1,0,1,0
Madison,Lamar,U.S. President,,Dem,Amy Klobuchar,1,0,1,0
Madison,Prairie,U.S. President,,Dem,Amy Klobuchar,1,0,1,0
Madison,War Eagle,U.S. President,,Dem,Amy Klobuchar,10,0,8,2
Madison,Ward 1,U.S. President,,Dem,Amy Klobuchar,1,0,1,0
Madison,Ward 2,U.S. President,,Dem,Amy Klobuchar,0,0,0,0
Madison,Ward 3,U.S. President,,Dem,Amy Klobuchar,1,0,1,0
Madison,Ward 4,U.S. President,,Dem,Amy Klobuchar,1,0,0,1
Madison,Alabam,U.S. President,,Dem,Kamala Harris,1,0,0,1
Madison,Hilburn,U.S. President,,Dem,Kamala Harris,1,0,0,1
Madison,Kings River,U.S. President,,Dem,Kamala Harris,0,0,0,0
Madison,Lamar,U.S. President,,Dem,Kamala Harris,0,0,0,0
Madison,Prairie,U.S. President,,Dem,Kamala Harris,2,0,0,2
Madison,War Eagle,U.S. President,,Dem,Kamala Harris,2,0,0,2
Madison,Ward 1,U.S. President,,Dem,Kamala Harris,0,0,0,0
Madison,Ward 2,U.S. President,,Dem,Kamala Harris,0,0,0,0
Madison,Ward 3,U.S. President,,Dem,Kamala Harris,0,0,0,0
Madison,Ward 4,U.S. President,,Dem,Kamala Harris,0,0,0,0
Madison,Alabam,U.S. President,,Rep,Bill Weld,6,0,4,2
Madison,Hilburn,U.S. President,,Rep,Bill Weld,2,0,0,2
Madison,Kings River,U.S. President,,Rep,Bill Weld,0,0,0,0
Madison,Lamar,U.S. President,,Rep,Bill Weld,3,0,1,2
Madison,Prairie,U.S. President,,Rep,Bill Weld,1,0,0,1
Madison,War Eagle,U.S. President,,Rep,Bill Weld,3,0,1,2
Madison,Ward 1,U.S. President,,Rep,Bill Weld,0,0,0,0
Madison,Ward 2,U.S. President,,Rep,Bill Weld,0,0,0,0
Madison,Ward 3,U.S. President,,Rep,Bill Weld,1,0,0,1
Madison,Ward 4,U.S. President,,Rep,Bill Weld,0,0,0,0
Madison,Alabam,U.S. President,,Rep,Roque 'Rocky' De La Fuente,2,0,1,1
Madison,Hilburn,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Madison,Kings River,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Madison,Lamar,U.S. President,,Rep,Roque 'Rocky' De La Fuente,1,0,1,0
Madison,Prairie,U.S. President,,Rep,Roque 'Rocky' De La Fuente,2,0,1,1
Madison,War Eagle,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Madison,Ward 1,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Madison,Ward 2,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Madison,Ward 3,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Madison,Ward 4,U.S. President,,Rep,Roque 'Rocky' De La Fuente,1,0,0,1
Madison,Alabam,U.S. President,,Rep,Donald J. Trump,188,2,70,116
Madison,Hilburn,U.S. President,,Rep,Donald J. Trump,186,2,22,162
Madison,Kings River,U.S. President,,Rep,Donald J. Trump,100,0,18,82
Madison,Lamar,U.S. President,,Rep,Donald J. Trump,288,2,65,221
Madison,Prairie,U.S. President,,Rep,Donald J. Trump,292,0,66,226
Madison,War Eagle,U.S. President,,Rep,Donald J. Trump,328,0,138,190
Madison,Ward 1,U.S. President,,Rep,Donald J. Trump,30,1,14,15
Madison,Ward 2,U.S. President,,Rep,Donald J. Trump,18,1,14,3
Madison,Ward 3,U.S. President,,Rep,Donald J. Trump,49,0,19,30
Madison,Ward 4,U.S. President,,Rep,Donald J. Trump,42,0,13,29
Madison,Alabam,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",176,4,81,91
Madison,Hilburn,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",173,2,20,151
Madison,Kings River,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",95,1,28,66
Madison,Lamar,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",214,2,52,160
Madison,Prairie,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",229,1,73,155
Madison,War Eagle,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",293,3,133,157
Madison,Ward 1,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",31,1,13,17
Madison,Ward 2,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",18,1,11,6
Madison,Ward 3,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",37,0,14,23
Madison,Ward 4,State Supreme Court Associate Justice, Position 4,Non,"Judge Morgan ""Chip"" Welch",44,1,23,20
Madison,Alabam,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,153,0,66,87
Madison,Hilburn,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,182,1,38,143
Madison,Kings River,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,90,0,25,65
Madison,Lamar,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,231,0,71,160
Madison,Prairie,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,213,1,41,171
Madison,War Eagle,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,261,3,121,137
Madison,Ward 1,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,29,1,15,13
Madison,Ward 2,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,27,1,19,7
Madison,Ward 3,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,47,0,25,22
Madison,Ward 4,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,41,1,11,29
Madison,Alabam,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,277,4,121,152
Madison,Hilburn,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,293,3,52,238
Madison,Kings River,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,157,1,45,111
Madison,Lamar,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,380,1,104,275
Madison,Prairie,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,387,2,100,285
Madison,War Eagle,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,461,5,210,246
Madison,Ward 1,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,49,2,24,23
Madison,Ward 2,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,36,1,25,10
Madison,Ward 3,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,69,0,33,36
Madison,Ward 4,Circuit Judge,"4, Division 3",Non,Judge Stacey Zimmerman,66,1,25,40
Madison,Alabam,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,54,0,26,28
Madison,Hilburn,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,67,0,9,58
Madison,Kings River,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,29,0,7,22
Madison,Lamar,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,68,0,20,48
Madison,Prairie,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,69,0,16,53
Madison,War Eagle,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,107,1,50,56
Madison,Ward 1,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,11,0,4,7
Madison,Ward 2,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,10,1,6,3
Madison,Ward 3,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,17,0,7,10
Madison,Ward 4,Circuit Judge,"4, Division 3",Non,Robert L. Depper III,20,1,8,11
Madison,Alabam,Circuit Judge,"4, Division 8",Non,Brian Hogue,55,0,19,36
Madison,Hilburn,Circuit Judge,"4, Division 8",Non,Brian Hogue,32,2,2,28
Madison,Kings River,Circuit Judge,"4, Division 8",Non,Brian Hogue,17,0,6,11
Madison,Lamar,Circuit Judge,"4, Division 8",Non,Brian Hogue,58,0,13,45
Madison,Prairie,Circuit Judge,"4, Division 8",Non,Brian Hogue,66,0,18,48
Madison,War Eagle,Circuit Judge,"4, Division 8",Non,Brian Hogue,93,0,42,51
Madison,Ward 1,Circuit Judge,"4, Division 8",Non,Brian Hogue,14,2,8,4
Madison,Ward 2,Circuit Judge,"4, Division 8",Non,Brian Hogue,4,0,4,0
Madison,Ward 3,Circuit Judge,"4, Division 8",Non,Brian Hogue,7,0,3,4
Madison,Ward 4,Circuit Judge,"4, Division 8",Non,Brian Hogue,13,0,6,7
Madison,Alabam,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,16,0,5,11
Madison,Hilburn,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,48,0,13,35
Madison,Kings River,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,13,0,7,6
Madison,Lamar,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,30,0,12,18
Madison,Prairie,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,38,1,12,25
Madison,War Eagle,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,36,0,21,15
Madison,Ward 1,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,2,0,1,1
Madison,Ward 2,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,2,0,0,2
Madison,Ward 3,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,4,0,3,1
Madison,Ward 4,Circuit Judge,"4, Division 8",Non,Mieka Hatcher,13,0,7,6
Madison,Alabam,Circuit Judge,"4, Division 8",Non,Conrad Odom,63,0,32,31
Madison,Hilburn,Circuit Judge,"4, Division 8",Non,Conrad Odom,79,0,11,68
Madison,Kings River,Circuit Judge,"4, Division 8",Non,Conrad Odom,25,0,6,19
Madison,Lamar,Circuit Judge,"4, Division 8",Non,Conrad Odom,102,0,25,77
Madison,Prairie,Circuit Judge,"4, Division 8",Non,Conrad Odom,91,0,15,76
Madison,War Eagle,Circuit Judge,"4, Division 8",Non,Conrad Odom,91,1,35,55
Madison,Ward 1,Circuit Judge,"4, Division 8",Non,Conrad Odom,14,0,6,8
Madison,Ward 2,Circuit Judge,"4, Division 8",Non,Conrad Odom,8,0,4,4
Madison,Ward 3,Circuit Judge,"4, Division 8",Non,Conrad Odom,16,0,6,10
Madison,Ward 4,Circuit Judge,"4, Division 8",Non,Conrad Odom,13,1,3,9
Madison,Alabam,Circuit Judge,"4, Division 8",Non,Tim Snively,106,2,40,64
Madison,Hilburn,Circuit Judge,"4, Division 8",Non,Tim Snively,99,0,6,93
Madison,Kings River,Circuit Judge,"4, Division 8",Non,Tim Snively,51,0,14,37
Madison,Lamar,Circuit Judge,"4, Division 8",Non,Tim Snively,144,0,42,102
Madison,Prairie,Circuit Judge,"4, Division 8",Non,Tim Snively,145,0,39,106
Madison,War Eagle,Circuit Judge,"4, Division 8",Non,Tim Snively,151,1,59,91
Madison,Ward 1,Circuit Judge,"4, Division 8",Non,Tim Snively,16,0,4,12
Madison,Ward 2,Circuit Judge,"4, Division 8",Non,Tim Snively,14,1,9,4
Madison,Ward 3,Circuit Judge,"4, Division 8",Non,Tim Snively,26,0,16,10
Madison,Ward 4,Circuit Judge,"4, Division 8",Non,Tim Snively,31,1,9,21
Madison,Alabam,Circuit Judge,"4, Division 8",Non,Diane Warren,83,2,48,33
Madison,Hilburn,Circuit Judge,"4, Division 8",Non,Diane Warren,92,1,24,67
Madison,Kings River,Circuit Judge,"4, Division 8",Non,Diane Warren,73,1,19,53
Madison,Lamar,Circuit Judge,"4, Division 8",Non,Diane Warren,87,0,27,60
Madison,Prairie,Circuit Judge,"4, Division 8",Non,Diane Warren,95,1,27,67
Madison,War Eagle,Circuit Judge,"4, Division 8",Non,Diane Warren,179,4,92,83
Madison,Ward 1,Circuit Judge,"4, Division 8",Non,Diane Warren,14,0,9,5
Madison,Ward 2,Circuit Judge,"4, Division 8",Non,Diane Warren,14,0,11,3
Madison,Ward 3,Circuit Judge,"4, Division 8",Non,Diane Warren,30,0,11,19
Madison,Ward 4,Circuit Judge,"4, Division 8",Non,Diane Warren,16,0,8,8
