county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Union,Aurelle,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Caledonia,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Country Box 1,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Country Box 2,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Country Box 3,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Country Box 4,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Country Box 6,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Country Box 7,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Calion,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Felsenthal,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Hibanks,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Huttig,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Junction City,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Lawson,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Lisbon,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,MT. Holly,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,New London,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Norphlet,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Smackover,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Strong,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Three Creeks,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Union,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Ward 1,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Ward 2,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Ward 3,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Ward 4,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Wesson,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Wolley's Store,REGISTERED VOTERS,,Dem,REGISTERED VOTERS - Democrat,0,0,0,0,0
Union,Aurelle,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Caledonia,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Country Box 1,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Country Box 2,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Country Box 3,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Country Box 4,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Country Box 6,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Country Box 7,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Calion,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Felsenthal,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Hibanks,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Huttig,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Junction City,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Lawson,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Lisbon,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,MT. Holly,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,New London,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Norphlet,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Smackover,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Strong,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Three Creeks,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Union,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
Union,Ward 1,REGISTERED VOTERS,,Rep,REGISTERED VOTERS - Republican,0,0,0,0,0
