county,precinct,office,district,party,candidate,votes,absentee,election_day,early_vote,provisional
Phillips,PRECINCT 0001,U.S. President,,Dem,Elizabeth Warren,19,1,7,11,0
Phillips,PRECINCT 0002 02 UMETHODIST (O,U.S. President,,Dem,Elizabeth Warren,0,0,0,0,0
Phillips,PRECINCT 0003,U.S. President,,Dem,Elizabeth Warren,28,0,19,9,0
Phillips,PRECINCT 0005,U.S. President,,Dem,Elizabeth Warren,5,0,1,4,0
Phillips,PRECINCT 0006,U.S. President,,Dem,Elizabeth Warren,9,0,3,6,0
Phillips,PRECINCT 0007,U.S. President,,Dem,Elizabeth Warren,1,0,0,1,0
Phillips,PRECINCT 0008 01 SPRING LAKE C,U.S. President,,Dem,Elizabeth Warren,4,0,2,2,0
Phillips,PRECINCT 0009 01 BARTON FIRE S,U.S. President,,Dem,Elizabeth Warren,2,0,1,1,0
Phillips,PRECINCT 0010,U.S. President,,Dem,Elizabeth Warren,4,0,4,0,0
Phillips,PRECINCT 0011 01 FULLER SEED,U.S. President,,Dem,Elizabeth Warren,0,0,0,0,0
Phillips,PRECINCT 0012 01 TRENTON BAPTI,U.S. President,,Dem,Elizabeth Warren,4,0,4,0,0
Phillips,PRECINCT 0013,U.S. President,,Dem,Elizabeth Warren,3,0,3,0,0
Phillips,PRECINCT 0014 01 MT. ZION BAPT,U.S. President,,Dem,Elizabeth Warren,3,0,3,0,0
Phillips,PRECINCT 0015 01 LAKEVIEW CITY,U.S. President,,Dem,Elizabeth Warren,4,0,3,1,0
Phillips,PRECINCT 0016 01 ELAINE FIRE S,U.S. President,,Dem,Elizabeth Warren,8,1,7,0,0
Phillips,PRECINCT 0017 01 MELLWOOD GROC,U.S. President,,Dem,Elizabeth Warren,0,0,0,0,0
Phillips,PRECINCT 0001,U.S. President,,Dem,John K. Delaney,4,0,1,3,0
Phillips,PRECINCT 0002 02 UMETHODIST (O,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Phillips,PRECINCT 0003,U.S. President,,Dem,John K. Delaney,1,0,1,0,0
Phillips,PRECINCT 0005,U.S. President,,Dem,John K. Delaney,1,0,1,0,0
Phillips,PRECINCT 0006,U.S. President,,Dem,John K. Delaney,4,0,2,2,0
Phillips,PRECINCT 0007,U.S. President,,Dem,John K. Delaney,2,0,2,0,0
Phillips,PRECINCT 0008 01 SPRING LAKE C,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Phillips,PRECINCT 0009 01 BARTON FIRE S,U.S. President,,Dem,John K. Delaney,1,0,1,0,0
Phillips,PRECINCT 0010,U.S. President,,Dem,John K. Delaney,1,0,1,0,0
Phillips,PRECINCT 0011 01 FULLER SEED,U.S. President,,Dem,John K. Delaney,2,0,2,0,0
Phillips,PRECINCT 0012 01 TRENTON BAPTI,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Phillips,PRECINCT 0013,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Phillips,PRECINCT 0014 01 MT. ZION BAPT,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Phillips,PRECINCT 0015 01 LAKEVIEW CITY,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Phillips,PRECINCT 0016 01 ELAINE FIRE S,U.S. President,,Dem,John K. Delaney,1,0,0,1,0
Phillips,PRECINCT 0017 01 MELLWOOD GROC,U.S. President,,Dem,John K. Delaney,1,0,1,0,0
Phillips,PRECINCT 0001,U.S. President,,Dem,Kamala Harris,3,0,0,3,0
Phillips,PRECINCT 0002 02 UMETHODIST (O,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0003,U.S. President,,Dem,Kamala Harris,1,0,0,1,0
Phillips,PRECINCT 0005,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0006,U.S. President,,Dem,Kamala Harris,1,0,1,0,0
Phillips,PRECINCT 0007,U.S. President,,Dem,Kamala Harris,5,0,2,2,1
Phillips,PRECINCT 0008 01 SPRING LAKE C,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0009 01 BARTON FIRE S,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0010,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0011 01 FULLER SEED,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0012 01 TRENTON BAPTI,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0013,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0014 01 MT. ZION BAPT,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0015 01 LAKEVIEW CITY,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0016 01 ELAINE FIRE S,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0017 01 MELLWOOD GROC,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Phillips,PRECINCT 0001,U.S. President,,Dem,Pete Buttigieg,8,0,1,7,0
Phillips,PRECINCT 0002 02 UMETHODIST (O,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Phillips,PRECINCT 0003,U.S. President,,Dem,Pete Buttigieg,3,0,1,2,0
Phillips,PRECINCT 0005,U.S. President,,Dem,Pete Buttigieg,1,0,1,0,0
Phillips,PRECINCT 0006,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Phillips,PRECINCT 0007,U.S. President,,Dem,Pete Buttigieg,3,0,2,1,0
Phillips,PRECINCT 0008 01 SPRING LAKE C,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Phillips,PRECINCT 0009 01 BARTON FIRE S,U.S. President,,Dem,Pete Buttigieg,0,0,0,0,0
Phillips,PRECINCT 0010,U.S. President,,Dem,Pete Buttigieg,1,0,0,1,0
