county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
Woodruff,McCroy Civic Center,U.S. President,,Dem,Cory Booker,0,0,0,0
Woodruff,Pumpkin Bend Church,U.S. President,,Dem,Cory Booker,0,0,0,0
Woodruff,Augusta Armory,U.S. President,,Dem,Joe Sestak,1,0,0,1
Woodruff,Gregory Church,U.S. President,,Dem,Joe Sestak,0,0,0,0
Woodruff,Augusta Housing Authority,U.S. President,,Dem,Joe Sestak,1,0,1,0
Woodruff,Babbs Center,U.S. President,,Dem,Joe Sestak,2,0,0,2
Woodruff,Hunter Methodist,U.S. President,,Dem,Joe Sestak,0,0,0,0
Woodruff,Fairgrounds,U.S. President,,Dem,Joe Sestak,1,0,0,1
Woodruff,Whitehall Church,U.S. President,,Dem,Joe Sestak,0,0,0,0
Woodruff,Morton Baptist,U.S. President,,Dem,Joe Sestak,1,0,0,1
Woodruff,Patterson Fire Station,U.S. President,,Dem,Joe Sestak,0,0,0,0
Woodruff,McCroy Civic Center,U.S. President,,Dem,Joe Sestak,0,0,0,0
Woodruff,Pumpkin Bend Church,U.S. President,,Dem,Joe Sestak,0,0,0,0
Woodruff,Augusta Armory,U.S. President,,Dem,Joseph R. Biden,149,2,39,108
Woodruff,Gregory Church,U.S. President,,Dem,Joseph R. Biden,4,0,1,3
Woodruff,Augusta Housing Authority,U.S. President,,Dem,Joseph R. Biden,38,1,4,33
Woodruff,Babbs Center,U.S. President,,Dem,Joseph R. Biden,22,0,2,20
Woodruff,Hunter Methodist,U.S. President,,Dem,Joseph R. Biden,5,0,1,4
Woodruff,Fairgrounds,U.S. President,,Dem,Joseph R. Biden,12,0,5,7
Woodruff,Whitehall Church,U.S. President,,Dem,Joseph R. Biden,2,0,0,2
Woodruff,Morton Baptist,U.S. President,,Dem,Joseph R. Biden,4,0,1,3
Woodruff,Patterson Fire Station,U.S. President,,Dem,Joseph R. Biden,12,0,4,8
Woodruff,McCroy Civic Center,U.S. President,,Dem,Joseph R. Biden,51,0,6,45
Woodruff,Pumpkin Bend Church,U.S. President,,Dem,Joseph R. Biden,4,0,0,4
Woodruff,Augusta Armory,U.S. President,,Dem,Michael R. Bloomberg,42,0,21,21
Woodruff,Gregory Church,U.S. President,,Dem,Michael R. Bloomberg,2,0,1,1
Woodruff,Augusta Housing Authority,U.S. President,,Dem,Michael R. Bloomberg,13,0,6,7
Woodruff,Babbs Center,U.S. President,,Dem,Michael R. Bloomberg,12,0,4,8
Woodruff,Hunter Methodist,U.S. President,,Dem,Michael R. Bloomberg,5,0,2,3
Woodruff,Fairgrounds,U.S. President,,Dem,Michael R. Bloomberg,8,0,2,6
Woodruff,Whitehall Church,U.S. President,,Dem,Michael R. Bloomberg,0,0,0,0
Woodruff,Morton Baptist,U.S. President,,Dem,Michael R. Bloomberg,2,0,0,2
Woodruff,Patterson Fire Station,U.S. President,,Dem,Michael R. Bloomberg,0,0,0,0
Woodruff,McCroy Civic Center,U.S. President,,Dem,Michael R. Bloomberg,22,0,9,13
Woodruff,Pumpkin Bend Church,U.S. President,,Dem,Michael R. Bloomberg,13,0,3,10
Woodruff,Augusta Armory,U.S. President,,Dem,Tom Steyer,5,0,3,2
Woodruff,Gregory Church,U.S. President,,Dem,Tom Steyer,1,0,0,1
Woodruff,Augusta Housing Authority,U.S. President,,Dem,Tom Steyer,0,0,0,0
Woodruff,Babbs Center,U.S. President,,Dem,Tom Steyer,0,0,0,0
Woodruff,Hunter Methodist,U.S. President,,Dem,Tom Steyer,0,0,0,0
Woodruff,Fairgrounds,U.S. President,,Dem,Tom Steyer,2,0,2,0
Woodruff,Whitehall Church,U.S. President,,Dem,Tom Steyer,0,0,0,0
Woodruff,Morton Baptist,U.S. President,,Dem,Tom Steyer,1,0,0,1
Woodruff,Patterson Fire Station,U.S. President,,Dem,Tom Steyer,0,0,0,0
Woodruff,McCroy Civic Center,U.S. President,,Dem,Tom Steyer,5,0,1,4
Woodruff,Pumpkin Bend Church,U.S. President,,Dem,Tom Steyer,1,0,0,1
Woodruff,Augusta Armory,Justice of the Peace District 3 DISTRICT 3,,Dem,Johnnie Hodge,0,0,0,0
Woodruff,Morton Baptist,Justice of the Peace District 3 DISTRICT 3,,Dem,Johnnie Hodge,5,0,1,4
Woodruff,McCroy Civic Center,Justice of the Peace District 3 DISTRICT 3,,Dem,Johnnie Hodge,6,0,1,5
Woodruff,Pumpkin Bend Church,Justice of the Peace District 3 DISTRICT 3,,Dem,Johnnie Hodge,33,0,5,28
Woodruff,Augusta Armory,Justice of the Peace District 3 DISTRICT 3,,Dem,Tim Meredith,1,0,1,0
Woodruff,Morton Baptist,Justice of the Peace District 3 DISTRICT 3,,Dem,Tim Meredith,11,0,5,6
Woodruff,McCroy Civic Center,Justice of the Peace District 3 DISTRICT 3,,Dem,Tim Meredith,10,0,1,9
Woodruff,Pumpkin Bend Church,Justice of the Peace District 3 DISTRICT 3,,Dem,Tim Meredith,9,0,2,7
Woodruff,Augusta Armory,U.S. President,,Rep,Bill Weld,0,0,0,0
Woodruff,Gregory Church,U.S. President,,Rep,Bill Weld,0,0,0,0
Woodruff,Augusta Housing Authority,U.S. President,,Rep,Bill Weld,1,0,0,1
Woodruff,Babbs Center,U.S. President,,Rep,Bill Weld,2,0,1,1
Woodruff,Hunter Methodist,U.S. President,,Rep,Bill Weld,0,0,0,0
Woodruff,Fairgrounds,U.S. President,,Rep,Bill Weld,0,0,0,0
Woodruff,Whitehall Church,U.S. President,,Rep,Bill Weld,0,0,0,0
Woodruff,Morton Baptist,U.S. President,,Rep,Bill Weld,0,0,0,0
Woodruff,Patterson Fire Station,U.S. President,,Rep,Bill Weld,0,0,0,0
Woodruff,McCroy Civic Center,U.S. President,,Rep,Bill Weld,0,0,0,0
Woodruff,Pumpkin Bend Church,U.S. President,,Rep,Bill Weld,0,0,0,0
Woodruff,Augusta Armory,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Woodruff,Gregory Church,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Woodruff,Augusta Housing Authority,U.S. President,,Rep,Roque 'Rocky' De La Fuente,2,0,0,2
Woodruff,Babbs Center,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Woodruff,Hunter Methodist,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Woodruff,Fairgrounds,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Woodruff,Whitehall Church,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Woodruff,Morton Baptist,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Woodruff,Patterson Fire Station,U.S. President,,Rep,Roque 'Rocky' De La Fuente,1,0,0,1
Woodruff,McCroy Civic Center,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Woodruff,Pumpkin Bend Church,U.S. President,,Rep,Roque 'Rocky' De La Fuente,0,0,0,0
Woodruff,Augusta Armory,U.S. President,,Rep,Donald J. Trump,92,0,31,61
Woodruff,Gregory Church,U.S. President,,Rep,Donald J. Trump,3,0,0,3
Woodruff,Augusta Housing Authority,U.S. President,,Rep,Donald J. Trump,9,0,2,7
Woodruff,Babbs Center,U.S. President,,Rep,Donald J. Trump,12,2,1,9
Woodruff,Hunter Methodist,U.S. President,,Rep,Donald J. Trump,8,0,1,7
Woodruff,Fairgrounds,U.S. President,,Rep,Donald J. Trump,39,1,9,29
Woodruff,Whitehall Church,U.S. President,,Rep,Donald J. Trump,13,0,4,9
Woodruff,Morton Baptist,U.S. President,,Rep,Donald J. Trump,22,0,7,15
Woodruff,Patterson Fire Station,U.S. President,,Rep,Donald J. Trump,27,0,5,22
Woodruff,McCroy Civic Center,U.S. President,,Rep,Donald J. Trump,107,0,24,83
Woodruff,Pumpkin Bend Church,U.S. President,,Rep,Donald J. Trump,28,0,7,21
Woodruff,Augusta Armory,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,212,1,67,144
Woodruff,Gregory Church,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,8,0,1,7
Woodruff,Augusta Housing Authority,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,63,1,15,47
Woodruff,Babbs Center,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,48,0,5,43
Woodruff,Hunter Methodist,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,13,0,1,12
Woodruff,Fairgrounds,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,32,1,11,20
Woodruff,Whitehall Church,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,15,0,3,12
Woodruff,Morton Baptist,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,29,0,6,23
Woodruff,Patterson Fire Station,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,22,0,4,18
Woodruff,McCroy Civic Center,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,146,0,28,118
Woodruff,Pumpkin Bend Church,State Supreme Court Associate Justice,Position 4,Non,Barbara Womack Webb,41,0,5,36
Woodruff,Augusta Armory,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,160,1,58,101
Woodruff,Gregory Church,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,5,0,3,2
Woodruff,Augusta Housing Authority,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,24,0,7,17
Woodruff,Babbs Center,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,32,2,4,26
Woodruff,Hunter Methodist,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,10,0,3,7
Woodruff,Fairgrounds,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,43,0,14,29
Woodruff,Whitehall Church,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,8,0,3,5
Woodruff,Morton Baptist,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,23,0,7,16
Woodruff,Patterson Fire Station,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,28,0,4,24
Woodruff,McCroy Civic Center,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,100,0,24,76
Woodruff,Pumpkin Bend Church,State Supreme Court Associate Justice,Position 4,Non,Judge Morgan 'Chip' Welch,26,0,8,18
Woodruff,Augusta Armory,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,145,1,32,112
Woodruff,Gregory Church,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,9,0,2,7
Woodruff,Augusta Housing Authority,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,49,0,11,38
Woodruff,Babbs Center,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,35,0,1,34
Woodruff,Hunter Methodist,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,13,0,3,10
Woodruff,Fairgrounds,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,28,0,6,22
Woodruff,Whitehall Church,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,10,0,3,7
Woodruff,Morton Baptist,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,25,0,7,18
Woodruff,Patterson Fire Station,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,15,0,4,11
Woodruff,McCroy Civic Center,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,114,0,21,93
Woodruff,Pumpkin Bend Church,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Gary J. Mitchusson,36,0,4,32
Woodruff,Augusta Armory,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,221,1,90,130
Woodruff,Gregory Church,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,4,0,2,2
Woodruff,Augusta Housing Authority,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,37,1,10,26
Woodruff,Babbs Center,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,47,2,8,37
Woodruff,Hunter Methodist,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,10,0,1,9
Woodruff,Fairgrounds,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,45,1,16,28
Woodruff,Whitehall Church,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,13,0,3,10
Woodruff,Morton Baptist,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,27,0,6,21
Woodruff,Patterson Fire Station,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,34,0,4,30
Woodruff,McCroy Civic Center,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,131,0,31,100
Woodruff,Pumpkin Bend Church,Circuit Judge,"1, Division 3, Subdistrict 1.2",Non,Judge Christopher Morledge,30,0,9,21
Woodruff,Augusta Armory,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,60,1,23,36
Woodruff,Gregory Church,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,2,0,1,1
Woodruff,Augusta Housing Authority,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,19,0,4,15
Woodruff,Babbs Center,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,20,0,1,19
Woodruff,Hunter Methodist,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,0,0,0,0
Woodruff,Fairgrounds,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,3,0,0,3
Woodruff,Whitehall Church,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,3,0,1,2
Woodruff,Morton Baptist,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,2,0,0,2
Woodruff,Patterson Fire Station,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,9,0,2,7
Woodruff,McCroy Civic Center,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,29,0,7,22
Woodruff,Pumpkin Bend Church,Circuit Judge,"1, Division 5, At Large",Non,Andrew Coleman,11,0,2,9
Woodruff,Augusta Armory,Circuit Judge,"1, Division 5, At Large",Non,Judge David Carruth,104,1,40,63
Woodruff,Gregory Church,Circuit Judge,"1, Division 5, At Large",Non,Judge David Carruth,6,0,3,3
Woodruff,Augusta Housing Authority,Circuit Judge,"1, Division 5, At Large",Non,Judge David Carruth,22,0,9,13
