county,precinct,office,district,party,candidate,votes,election_day
Scott,BLACKFORK,U.S. President,,DEM,Barack Obama,1,1
Scott,BLANSETT,U.S. President,,DEM,Barack Obama,5,5
Scott,BRAWLEY,U.S. President,,DEM,Barack Obama,6,6
Scott,CAUTHRON/OLIVER,U.S. President,,DEM,Barack Obama,7,7
Scott,CEDAR CREEK,U.S. President,,DEM,Barack Obama,10,10
Scott,COAL/LAFAYETTE,U.S. President,,DEM,Barack Obama,6,6
Scott,DENTON,U.S. President,,DEM,Barack Obama,11,11
Scott,HICKMAN WARD 1,U.S. President,,DEM,Barack Obama,36,36
Scott,HICKMAN WARD 2,U.S. President,,DEM,Barack Obama,28,28
Scott,HICKMAN WARD 3,U.S. President,,DEM,Barack Obama,36,36
Scott,HICKMAN RURAL EAST,U.S. President,,DEM,Barack Obama,42,42
Scott,HICKMAN RURAL WEST,U.S. President,,DEM,Barack Obama,15,15
Scott,HON,U.S. President,,DEM,Barack Obama,9,9
Scott,HUNT,U.S. President,,DEM,Barack Obama,4,4
Scott,JAMES,U.S. President,,DEM,Barack Obama,8,8
Scott,JONES/LITTLE TEXAS,U.S. President,,DEM,Barack Obama,5,5
Scott,KEENER,U.S. President,,DEM,Barack Obama,6,6
Scott,LAMB,U.S. President,,DEM,Barack Obama,17,17
Scott,LAFAVE,U.S. President,,DEM,Barack Obama,5,5
Scott,LEWIS WARD 1,U.S. President,,DEM,Barack Obama,13,13
Scott,LEWIS WARD 2,U.S. President,,DEM,Barack Obama,22,22
Scott,MILL CREEK,U.S. President,,DEM,Barack Obama,22,22
Scott,MOUNTAIN,U.S. President,,DEM,Barack Obama,9,9
Scott,MOUNT PLEASANT,U.S. President,,DEM,Barack Obama,11,11
Scott,PARKS,U.S. President,,DEM,Barack Obama,9,9
Scott,TOMLINSON/TATE,U.S. President,,DEM,Barack Obama,12,12
Scott,BLACKFORK,U.S. President,,DEM,John Wolfe,5,5
Scott,BLANSETT,U.S. President,,DEM,John Wolfe,12,12
Scott,BRAWLEY,U.S. President,,DEM,John Wolfe,5,5
Scott,CAUTHRON/OLIVER,U.S. President,,DEM,John Wolfe,5,5
Scott,CEDAR CREEK,U.S. President,,DEM,John Wolfe,11,11
Scott,COAL/LAFAYETTE,U.S. President,,DEM,John Wolfe,7,7
Scott,DENTON,U.S. President,,DEM,John Wolfe,22,22
Scott,HICKMAN WARD 1,U.S. President,,DEM,John Wolfe,60,60
Scott,HICKMAN WARD 2,U.S. President,,DEM,John Wolfe,42,42
Scott,HICKMAN WARD 3,U.S. President,,DEM,John Wolfe,60,60
Scott,HICKMAN RURAL EAST,U.S. President,,DEM,John Wolfe,62,62
Scott,HICKMAN RURAL WEST,U.S. President,,DEM,John Wolfe,31,31
Scott,HON,U.S. President,,DEM,John Wolfe,25,25
Scott,HUNT,U.S. President,,DEM,John Wolfe,14,14
Scott,JAMES,U.S. President,,DEM,John Wolfe,17,17
Scott,JONES/LITTLE TEXAS,U.S. President,,DEM,John Wolfe,25,25
Scott,KEENER,U.S. President,,DEM,John Wolfe,13,13
Scott,LAMB,U.S. President,,DEM,John Wolfe,26,26
Scott,LAFAVE,U.S. President,,DEM,John Wolfe,15,15
Scott,LEWIS WARD 1,U.S. President,,DEM,John Wolfe,18,18
Scott,LEWIS WARD 2,U.S. President,,DEM,John Wolfe,10,10
