county,precinct,office,district,party,candidate,votes,election_day
Logan,Cane Creek,U.S. President,,DEM,John Wolfe,13,13
Logan,Clark Crossroads,U.S. President,,DEM,John Wolfe,16,16
Logan,Clark Subiaco City,U.S. President,,DEM,John Wolfe,22,22
Logan,Clark Subiaco Rural,U.S. President,,DEM,John Wolfe,13,13
Logan,Delaware,U.S. President,,DEM,John Wolfe,9,9
Logan,Driggs,U.S. President,,DEM,John Wolfe,17,17
Logan,Ellsworth,U.S. President,,DEM,John Wolfe,12,12
Logan,Johnson,U.S. President,,DEM,John Wolfe,4,4
Logan,Logan,U.S. President,,DEM,John Wolfe,14,14
Logan,Mountain,U.S. President,,DEM,John Wolfe,1,1
Logan,River City,U.S. President,,DEM,John Wolfe,4,4
Logan,River Rural,U.S. President,,DEM,John Wolfe,14,14
Logan,Shoal Creek,U.S. President,,DEM,John Wolfe,16,16
Logan,Short Mtn Ward 1,U.S. President,,DEM,John Wolfe,52,52
Logan,Short Mtn Ward 2,U.S. President,,DEM,John Wolfe,43,43
Logan,Short Mtn Ward 3,U.S. President,,DEM,John Wolfe,31,31
Logan,Short Mtn Ward 4,U.S. President,,DEM,John Wolfe,53,53
Logan,Caulksville City,U.S. President,,DEM,John Wolfe,12,12
Logan,Caulksville Rural,U.S. President,,DEM,John Wolfe,7,7
Logan,Ratcliff City,U.S. President,,DEM,John Wolfe,4,4
Logan,Ratcliff Rural,U.S. President,,DEM,John Wolfe,2,2
Logan,Morrison Bluff,U.S. President,,DEM,John Wolfe,5,5
Logan,Blue Mtn City,U.S. President,,DEM,John Wolfe,0,0
Logan,Blue Mtn Rural,U.S. President,,DEM,John Wolfe,2,2
Logan,Boone Ward 1,U.S. President,,DEM,John Wolfe,18,18
Logan,Boone Ward 2,U.S. President,,DEM,John Wolfe,26,26
Logan,Boone Ward 3,U.S. President,,DEM,John Wolfe,20,20
Logan,Boone Ward 4,U.S. President,,DEM,John Wolfe,14,14
Logan,Cauthron,U.S. President,,DEM,John Wolfe,5,5
Logan,Petit Jean,U.S. President,,DEM,John Wolfe,8,8
Logan,Reveille City,U.S. President,,DEM,John Wolfe,13,13
Logan,Reveille Rural,U.S. President,,DEM,John Wolfe,16,16
Logan,Sugar Creek,U.S. President,,DEM,John Wolfe,14,14
Logan,Washburn,U.S. President,,DEM,John Wolfe,23,23
Logan,Barber,U.S. President,,DEM,John Wolfe,1,1
Logan,Tomlinson,U.S. President,,DEM,John Wolfe,18,18
Logan,Cane Creek,U.S. President,,DEM,Barack Obama,24,24
Logan,Clark Crossroads,U.S. President,,DEM,Barack Obama,4,4
Logan,Clark Subiaco City,U.S. President,,DEM,Barack Obama,11,11
Logan,Clark Subiaco Rural,U.S. President,,DEM,Barack Obama,6,6
Logan,Delaware,U.S. President,,DEM,Barack Obama,8,8
Logan,Driggs,U.S. President,,DEM,Barack Obama,13,13
Logan,Ellsworth,U.S. President,,DEM,Barack Obama,5,5
Logan,Johnson,U.S. President,,DEM,Barack Obama,8,8
Logan,Logan,U.S. President,,DEM,Barack Obama,17,17
