county,precinct,office,district,party,candidate,votes,election_day
Columbia,MP001,U.S. President,,DEM,Barack Obama,846,846
Columbia,MP001,U.S. President,,DEM,John Wolfe,566,566
Columbia,MP001,U.S. President,,REP,Newt Gingrich,108,108
Columbia,MP001,U.S. President,,REP,Ron Paul,222,222
Columbia,MP001,U.S. President,,REP,Mitt Romney,1472,1472
Columbia,MP001,U.S. President,,REP,Rick Santorum,252,252
Columbia,MP001,U.S. Congress District 4,,DEM,Q. Byrum Hurst,353,353
Columbia,MP001,U.S. Congress District 4,,DEM,Senator Gene Jeffress,727,727
Columbia,MP001,U.S. Congress District 4,,DEM,DC Morrison,239,239
Columbia,MP001,U.S. Congress District 4,,REP,Tom Cotton,289,289
Columbia,MP001,U.S. Congress District 4,,REP,John Cowart,33,33
Columbia,MP001,U.S. Congress District 4,,REP,Beth Anne Rankin,1780,1780
Columbia,MP001,State Supreme Court Associate Justice Position 4,,NON,Raymond Abramson,1479,1479
Columbia,MP001,State Supreme Court Associate Justice Position 4,,NON,Court of Appeals Judge Jo Hart,1424,1424
Columbia,MP001,District Judge,,NON,Mike Epley,2324,2324
Columbia,MP001,District Judge,,NON,"Judge Francis ""Lucky"" Crumpler",1065,1065
Columbia,MP001,Circuit Clerk,,DEM,Janice Linkous,947,947
Columbia,MP001,Circuit Clerk,,DEM,Ellie Mullins Baker,542,542
Columbia,MP001,Constable District 2,Columbia South,DEM,Donald F. Baker,111,111
Columbia,MP001,Constable District 2,Columbia South,DEM,Jimmy Holt,61,61
Columbia,MP001,Justice of the Peace,6,DEM,Robert L. Hix,59,59
Columbia,MP001,Justice of the Peace,6,DEM,Steve R. Lee,72,72
