county,precinct,office,district,party,candidate,votes,election_day
Stone,Arbanna,U.S. President,,DEM,John Wolfe,52,52
Stone,East Out,U.S. President,,DEM,John Wolfe,49,49
Stone,Ward 1,U.S. President,,DEM,John Wolfe,132,132
Stone,Ward 2,U.S. President,,DEM,John Wolfe,94,94
Stone,Ward 3,U.S. President,,DEM,John Wolfe,91,91
Stone,West Out,U.S. President,,DEM,John Wolfe,55,55
Stone,Dodd Mountain,U.S. President,,DEM,John Wolfe,93,93
Stone,Bethany,U.S. President,,DEM,John Wolfe,100,100
Stone,Fifty Six,U.S. President,,DEM,John Wolfe,35,35
Stone,Angora Mountain,U.S. President,,DEM,John Wolfe,6,6
Stone,Pleasant Grove,U.S. President,,DEM,John Wolfe,105,105
Stone,Foothills,U.S. President,,DEM,John Wolfe,134,134
Stone,Liberty,U.S. President,,DEM,John Wolfe,23,23
Stone,Northwest,U.S. President,,DEM,John Wolfe,50,50
Stone,Old Lexington,U.S. President,,DEM,John Wolfe,9,9
Stone,Fox,U.S. President,,DEM,John Wolfe,132,132
Stone,Red Doors,U.S. President,,DEM,John Wolfe,197,197
Stone,Ben 01,U.S. President,,DEM,John Wolfe,18,18
Stone,Ben 02,U.S. President,,DEM,John Wolfe,4,4
Stone,Northeast,U.S. President,,DEM,John Wolfe,28,28
Stone,Arbanna,U.S. President,,DEM,Barack Obama,29,29
Stone,East Out,U.S. President,,DEM,Barack Obama,22,22
Stone,Ward 1,U.S. President,,DEM,Barack Obama,58,58
Stone,Ward 2,U.S. President,,DEM,Barack Obama,53,53
Stone,Ward 3,U.S. President,,DEM,Barack Obama,70,70
Stone,West Out,U.S. President,,DEM,Barack Obama,31,31
Stone,Dodd Mountain,U.S. President,,DEM,Barack Obama,54,54
Stone,Bethany,U.S. President,,DEM,Barack Obama,23,23
Stone,Fifty Six,U.S. President,,DEM,Barack Obama,27,27
Stone,Angora Mountain,U.S. President,,DEM,Barack Obama,12,12
Stone,Pleasant Grove,U.S. President,,DEM,Barack Obama,68,68
Stone,Foothills,U.S. President,,DEM,Barack Obama,61,61
Stone,Liberty,U.S. President,,DEM,Barack Obama,10,10
Stone,Northwest,U.S. President,,DEM,Barack Obama,31,31
Stone,Old Lexington,U.S. President,,DEM,Barack Obama,0,0
Stone,Fox,U.S. President,,DEM,Barack Obama,73,73
Stone,Red Doors,U.S. President,,DEM,Barack Obama,87,87
Stone,Ben 01,U.S. President,,DEM,Barack Obama,4,4
Stone,Ben 02,U.S. President,,DEM,Barack Obama,0,0
