county,precinct,office,district,party,candidate,votes,election_day
Clay,North St. Francis,U.S. President,,REP,Ron Paul,2,2
Clay,South St. Francis,U.S. President,,REP,Ron Paul,6,6
Clay,East Oak Bluff & BlueCane,U.S. President,,REP,Ron Paul,3,3
Clay,West Oak Bluff,U.S. President,,REP,Ron Paul,3,3
Clay,Bennett & Lemmons,U.S. President,,REP,Ron Paul,0,0
Clay,Bradshaw & Haywood,U.S. President,,REP,Ron Paul,1,1
Clay,Johnson,U.S. President,,REP,Ron Paul,0,0
Clay,Knob,U.S. President,,REP,Ron Paul,2,2
Clay,Liddell & Chalk Bluff,U.S. President,,REP,Ron Paul,0,0
Clay,Payne & Swain,U.S. President,,REP,Ron Paul,3,3
Clay,Pollard,U.S. President,,REP,Ron Paul,1,1
Clay,Brown & Carpenter,U.S. President,,REP,Ron Paul,0,0
Clay,Cache & Wilson,U.S. President,,REP,Ron Paul,0,0
Clay,Clark,U.S. President,,REP,Ron Paul,0,0
Clay,Nelson,U.S. President,,REP,Ron Paul,0,0
Clay,N Kilgore & Cleveland,U.S. President,,REP,Ron Paul,7,7
Clay,S Kilgore & Gleghorn,U.S. President,,REP,Ron Paul,4,4
Clay,North St. Francis,U.S. President,,REP,Rick Santorum,4,4
Clay,South St. Francis,U.S. President,,REP,Rick Santorum,1,1
Clay,East Oak Bluff & BlueCane,U.S. President,,REP,Rick Santorum,3,3
Clay,West Oak Bluff,U.S. President,,REP,Rick Santorum,2,2
Clay,Bennett & Lemmons,U.S. President,,REP,Rick Santorum,0,0
Clay,Bradshaw & Haywood,U.S. President,,REP,Rick Santorum,0,0
Clay,Johnson,U.S. President,,REP,Rick Santorum,0,0
Clay,Knob,U.S. President,,REP,Rick Santorum,0,0
Clay,Liddell & Chalk Bluff,U.S. President,,REP,Rick Santorum,1,1
Clay,Payne & Swain,U.S. President,,REP,Rick Santorum,0,0
Clay,Pollard,U.S. President,,REP,Rick Santorum,3,3
Clay,Brown & Carpenter,U.S. President,,REP,Rick Santorum,0,0
Clay,Cache & Wilson,U.S. President,,REP,Rick Santorum,0,0
Clay,Clark,U.S. President,,REP,Rick Santorum,0,0
Clay,Nelson,U.S. President,,REP,Rick Santorum,0,0
Clay,N Kilgore & Cleveland,U.S. President,,REP,Rick Santorum,0,0
Clay,S Kilgore & Gleghorn,U.S. President,,REP,Rick Santorum,1,1
Clay,North St. Francis,U.S. President,,REP,Newt Gingrich,2,2
Clay,South St. Francis,U.S. President,,REP,Newt Gingrich,0,0
Clay,East Oak Bluff & BlueCane,U.S. President,,REP,Newt Gingrich,0,0
Clay,West Oak Bluff,U.S. President,,REP,Newt Gingrich,0,0
Clay,Bennett & Lemmons,U.S. President,,REP,Newt Gingrich,1,1
Clay,Bradshaw & Haywood,U.S. President,,REP,Newt Gingrich,1,1
Clay,Johnson,U.S. President,,REP,Newt Gingrich,0,0
Clay,Knob,U.S. President,,REP,Newt Gingrich,0,0
Clay,Liddell & Chalk Bluff,U.S. President,,REP,Newt Gingrich,0,0
Clay,Payne & Swain,U.S. President,,REP,Newt Gingrich,0,0
Clay,Pollard,U.S. President,,REP,Newt Gingrich,0,0
Clay,Brown & Carpenter,U.S. President,,REP,Newt Gingrich,0,0
Clay,Cache & Wilson,U.S. President,,REP,Newt Gingrich,0,0
Clay,Clark,U.S. President,,REP,Newt Gingrich,0,0
Clay,Nelson,U.S. President,,REP,Newt Gingrich,0,0
Clay,N Kilgore & Cleveland,U.S. President,,REP,Newt Gingrich,0,0
Clay,S Kilgore & Gleghorn,U.S. President,,REP,Newt Gingrich,0,0
Clay,North St. Francis,U.S. President,,REP,Mitt Romney,8,8
Clay,South St. Francis,U.S. President,,REP,Mitt Romney,4,4
Clay,East Oak Bluff & BlueCane,U.S. President,,REP,Mitt Romney,11,11
Clay,West Oak Bluff,U.S. President,,REP,Mitt Romney,2,2
Clay,Bennett & Lemmons,U.S. President,,REP,Mitt Romney,0,0
Clay,Bradshaw & Haywood,U.S. President,,REP,Mitt Romney,5,5
Clay,Johnson,U.S. President,,REP,Mitt Romney,0,0
Clay,Knob,U.S. President,,REP,Mitt Romney,2,2
Clay,Liddell & Chalk Bluff,U.S. President,,REP,Mitt Romney,4,4
Clay,Payne & Swain,U.S. President,,REP,Mitt Romney,2,2
Clay,Pollard,U.S. President,,REP,Mitt Romney,2,2
Clay,Brown & Carpenter,U.S. President,,REP,Mitt Romney,3,3
Clay,Cache & Wilson,U.S. President,,REP,Mitt Romney,0,0
Clay,Clark,U.S. President,,REP,Mitt Romney,1,1
Clay,Nelson,U.S. President,,REP,Mitt Romney,3,3
Clay,N Kilgore & Cleveland,U.S. President,,REP,Mitt Romney,5,5
Clay,S Kilgore & Gleghorn,U.S. President,,REP,Mitt Romney,7,7
Clay,North St. Francis,Unopposed Rep Candidates,,REP,Vote For,9,9
Clay,South St. Francis,Unopposed Rep Candidates,,REP,Vote For,8,8
Clay,East Oak Bluff & BlueCane,Unopposed Rep Candidates,,REP,Vote For,13,13
Clay,West Oak Bluff,Unopposed Rep Candidates,,REP,Vote For,5,5
Clay,Bennett & Lemmons,Unopposed Rep Candidates,,REP,Vote For,1,1
Clay,Bradshaw & Haywood,Unopposed Rep Candidates,,REP,Vote For,3,3
Clay,Johnson,Unopposed Rep Candidates,,REP,Vote For,0,0
Clay,Knob,Unopposed Rep Candidates,,REP,Vote For,3,3
Clay,Liddell & Chalk Bluff,Unopposed Rep Candidates,,REP,Vote For,4,4
Clay,Payne & Swain,Unopposed Rep Candidates,,REP,Vote For,3,3
Clay,Pollard,Unopposed Rep Candidates,,REP,Vote For,4,4
Clay,Brown & Carpenter,Unopposed Rep Candidates,,REP,Vote For,1,1
Clay,Cache & Wilson,Unopposed Rep Candidates,,REP,Vote For,0,0
Clay,Clark,Unopposed Rep Candidates,,REP,Vote For,1,1
Clay,Nelson,Unopposed Rep Candidates,,REP,Vote For,0,0
Clay,N Kilgore & Cleveland,Unopposed Rep Candidates,,REP,Vote For,6,6
Clay,S Kilgore & Gleghorn,Unopposed Rep Candidates,,REP,Vote For,10,10
Clay,North St. Francis,U.S. President,,DEM,John Wolfe,262,262
Clay,South St. Francis,U.S. President,,DEM,John Wolfe,144,144
Clay,East Oak Bluff & BlueCane,U.S. President,,DEM,John Wolfe,88,88
Clay,West Oak Bluff,U.S. President,,DEM,John Wolfe,124,124
Clay,Bennett & Lemmons,U.S. President,,DEM,John Wolfe,42,42
Clay,Bradshaw & Haywood,U.S. President,,DEM,John Wolfe,65,65
Clay,Johnson,U.S. President,,DEM,John Wolfe,23,23
Clay,Knob,U.S. President,,DEM,John Wolfe,9,9
Clay,Liddell & Chalk Bluff,U.S. President,,DEM,John Wolfe,65,65
Clay,Payne & Swain,U.S. President,,DEM,John Wolfe,42,42
Clay,Pollard,U.S. President,,DEM,John Wolfe,66,66
Clay,Brown & Carpenter,U.S. President,,DEM,John Wolfe,34,34
Clay,Cache & Wilson,U.S. President,,DEM,John Wolfe,22,22
Clay,Clark,U.S. President,,DEM,John Wolfe,11,11
Clay,Nelson,U.S. President,,DEM,John Wolfe,8,8
Clay,N Kilgore & Cleveland,U.S. President,,DEM,John Wolfe,176,176
Clay,S Kilgore & Gleghorn,U.S. President,,DEM,John Wolfe,123,123
Clay,North St. Francis,U.S. President,,DEM,Barack Obama,199,199
Clay,South St. Francis,U.S. President,,DEM,Barack Obama,102,102
Clay,East Oak Bluff & BlueCane,U.S. President,,DEM,Barack Obama,86,86
Clay,West Oak Bluff,U.S. President,,DEM,Barack Obama,90,90
Clay,Bennett & Lemmons,U.S. President,,DEM,Barack Obama,40,40
Clay,Bradshaw & Haywood,U.S. President,,DEM,Barack Obama,27,27
Clay,Johnson,U.S. President,,DEM,Barack Obama,17,17
Clay,Knob,U.S. President,,DEM,Barack Obama,14,14
Clay,Liddell & Chalk Bluff,U.S. President,,DEM,Barack Obama,32,32
Clay,Payne & Swain,U.S. President,,DEM,Barack Obama,11,11
Clay,Pollard,U.S. President,,DEM,Barack Obama,36,36
Clay,Brown & Carpenter,U.S. President,,DEM,Barack Obama,29,29
Clay,Cache & Wilson,U.S. President,,DEM,Barack Obama,28,28
Clay,Clark,U.S. President,,DEM,Barack Obama,12,12
Clay,Nelson,U.S. President,,DEM,Barack Obama,15,15
Clay,N Kilgore & Cleveland,U.S. President,,DEM,Barack Obama,101,101
Clay,S Kilgore & Gleghorn,U.S. President,,DEM,Barack Obama,114,114
Clay,North St. Francis,U.S. Congress District 1,,DEM,Gary Latanich,39,39
Clay,South St. Francis,U.S. Congress District 1,,DEM,Gary Latanich,30,30
Clay,East Oak Bluff & BlueCane,U.S. Congress District 1,,DEM,Gary Latanich,22,22
Clay,West Oak Bluff,U.S. Congress District 1,,DEM,Gary Latanich,24,24
Clay,Bennett & Lemmons,U.S. Congress District 1,,DEM,Gary Latanich,8,8
Clay,Bradshaw & Haywood,U.S. Congress District 1,,DEM,Gary Latanich,7,7
Clay,Johnson,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Clay,Knob,U.S. Congress District 1,,DEM,Gary Latanich,2,2
Clay,Liddell & Chalk Bluff,U.S. Congress District 1,,DEM,Gary Latanich,8,8
Clay,Payne & Swain,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Clay,Pollard,U.S. Congress District 1,,DEM,Gary Latanich,13,13
Clay,Brown & Carpenter,U.S. Congress District 1,,DEM,Gary Latanich,11,11
Clay,Cache & Wilson,U.S. Congress District 1,,DEM,Gary Latanich,2,2
Clay,Clark,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Clay,Nelson,U.S. Congress District 1,,DEM,Gary Latanich,1,1
Clay,N Kilgore & Cleveland,U.S. Congress District 1,,DEM,Gary Latanich,33,33
Clay,S Kilgore & Gleghorn,U.S. Congress District 1,,DEM,Gary Latanich,19,19
Clay,North St. Francis,U.S. Congress District 1,,DEM,Clark M. Hall,150,150
Clay,South St. Francis,U.S. Congress District 1,,DEM,Clark M. Hall,83,83
Clay,East Oak Bluff & BlueCane,U.S. Congress District 1,,DEM,Clark M. Hall,56,56
Clay,West Oak Bluff,U.S. Congress District 1,,DEM,Clark M. Hall,45,45
Clay,Bennett & Lemmons,U.S. Congress District 1,,DEM,Clark M. Hall,33,33
Clay,Bradshaw & Haywood,U.S. Congress District 1,,DEM,Clark M. Hall,28,28
Clay,Johnson,U.S. Congress District 1,,DEM,Clark M. Hall,20,20
Clay,Knob,U.S. Congress District 1,,DEM,Clark M. Hall,7,7
Clay,Liddell & Chalk Bluff,U.S. Congress District 1,,DEM,Clark M. Hall,35,35
Clay,Payne & Swain,U.S. Congress District 1,,DEM,Clark M. Hall,22,22
Clay,Pollard,U.S. Congress District 1,,DEM,Clark M. Hall,26,26
Clay,Brown & Carpenter,U.S. Congress District 1,,DEM,Clark M. Hall,19,19
Clay,Cache & Wilson,U.S. Congress District 1,,DEM,Clark M. Hall,15,15
Clay,Clark,U.S. Congress District 1,,DEM,Clark M. Hall,10,10
Clay,Nelson,U.S. Congress District 1,,DEM,Clark M. Hall,7,7
Clay,N Kilgore & Cleveland,U.S. Congress District 1,,DEM,Clark M. Hall,82,82
Clay,S Kilgore & Gleghorn,U.S. Congress District 1,,DEM,Clark M. Hall,70,70
Clay,North St. Francis,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,237,237
Clay,South St. Francis,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,130,130
Clay,East Oak Bluff & BlueCane,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,97,97
Clay,West Oak Bluff,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,140,140
Clay,Bennett & Lemmons,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,34,34
Clay,Bradshaw & Haywood,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,56,56
Clay,Johnson,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,13,13
Clay,Knob,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,12,12
Clay,Liddell & Chalk Bluff,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,53,53
Clay,Payne & Swain,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,25,25
