county,precinct,office,district,party,candidate,votes,election_day
St Francis,Hughes,U.S. President,,DEM,Barack Obama,153,153
St Francis,Heth/Blackfish,U.S. President,,DEM,Barack Obama,6,6
St Francis,Widener,U.S. President,,DEM,Barack Obama,62,62
St Francis,Madison,U.S. President,,DEM,Barack Obama,123,123
St Francis,Bonair,U.S. President,,DEM,Barack Obama,29,29
St Francis,Newcastle/Parrott,U.S. President,,DEM,Barack Obama,57,57
St Francis,Colt,U.S. President,,DEM,Barack Obama,91,91
St Francis,Caldwell,U.S. President,,DEM,Barack Obama,15,15
St Francis,Courthouse East & West,U.S. President,,DEM,Barack Obama,55,55
St Francis,Palestine,U.S. President,,DEM,Barack Obama,66,66
St Francis,Wheatley,U.S. President,,DEM,Barack Obama,8,8
St Francis,FC Ward 1,U.S. President,,DEM,Barack Obama,320,320
St Francis,FC Ward 2,U.S. President,,DEM,Barack Obama,279,279
St Francis,FC Ward 3,U.S. President,,DEM,Barack Obama,226,226
St Francis,FC Ward 4,U.S. President,,DEM,Barack Obama,164,164
St Francis,Hughes,U.S. President,,DEM,John Wolfe,36,36
St Francis,Heth/Blackfish,U.S. President,,DEM,John Wolfe,15,15
St Francis,Widener,U.S. President,,DEM,John Wolfe,24,24
St Francis,Madison,U.S. President,,DEM,John Wolfe,7,7
St Francis,Bonair,U.S. President,,DEM,John Wolfe,63,63
St Francis,Newcastle/Parrott,U.S. President,,DEM,John Wolfe,197,197
St Francis,Colt,U.S. President,,DEM,John Wolfe,103,103
St Francis,Caldwell,U.S. President,,DEM,John Wolfe,47,47
St Francis,Courthouse East & West,U.S. President,,DEM,John Wolfe,49,49
St Francis,Palestine,U.S. President,,DEM,John Wolfe,98,98
St Francis,Wheatley,U.S. President,,DEM,John Wolfe,18,18
St Francis,FC Ward 1,U.S. President,,DEM,John Wolfe,14,14
St Francis,FC Ward 2,U.S. President,,DEM,John Wolfe,13,13
St Francis,FC Ward 3,U.S. President,,DEM,John Wolfe,215,215
St Francis,FC Ward 4,U.S. President,,DEM,John Wolfe,140,140
St Francis,Hughes,U.S. Congress District 1,,DEM,Gary Latanich,39,39
St Francis,Heth/Blackfish,U.S. Congress District 1,,DEM,Gary Latanich,1,1
St Francis,Widener,U.S. Congress District 1,,DEM,Gary Latanich,15,15
St Francis,Madison,U.S. Congress District 1,,DEM,Gary Latanich,19,19
St Francis,Bonair,U.S. Congress District 1,,DEM,Gary Latanich,9,9
St Francis,Newcastle/Parrott,U.S. Congress District 1,,DEM,Gary Latanich,19,19
St Francis,Colt,U.S. Congress District 1,,DEM,Gary Latanich,22,22
St Francis,Caldwell,U.S. Congress District 1,,DEM,Gary Latanich,3,3
St Francis,Courthouse East & West,U.S. Congress District 1,,DEM,Gary Latanich,13,13
St Francis,Palestine,U.S. Congress District 1,,DEM,Gary Latanich,13,13
St Francis,Wheatley,U.S. Congress District 1,,DEM,Gary Latanich,2,2
St Francis,FC Ward 1,U.S. Congress District 1,,DEM,Gary Latanich,47,47
St Francis,FC Ward 2,U.S. Congress District 1,,DEM,Gary Latanich,39,39
St Francis,FC Ward 3,U.S. Congress District 1,,DEM,Gary Latanich,46,46
St Francis,FC Ward 4,U.S. Congress District 1,,DEM,Gary Latanich,35,35
St Francis,Hughes,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,61,61
St Francis,Heth/Blackfish,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,12,12
St Francis,Widener,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,37,37
St Francis,Madison,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,56,56
St Francis,Bonair,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,48,48
St Francis,Newcastle/Parrott,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,118,118
