county,precinct,office,district,party,candidate,votes,election_day
Saline,Avilla Community Center,U.S. President,,DEM,John Wolfe,39,39
Saline,Balboa Baptist,U.S. President,,DEM,John Wolfe,23,23
Saline,Bauxite City Hall,U.S. President,,DEM,John Wolfe,23,23
Saline,Bryant 1st Methodist,U.S. President,,DEM,John Wolfe,47,47
Saline,Calvary Baptist,U.S. President,,DEM,John Wolfe,50,50
Saline,Central AR COC,U.S. President,,DEM,John Wolfe,23,23
Saline,Congo Baptist,U.S. President,,DEM,John Wolfe,28,28
Saline,Crows FS,U.S. President,,DEM,John Wolfe,6,6
Saline,East End Baptist,U.S. President,,DEM,John Wolfe,56,56
Saline,Fairplay Baptist,U.S. President,,DEM,John Wolfe,22,22
Saline,First Baptist FLC,U.S. President,,DEM,John Wolfe,55,55
Saline,First Christian,U.S. President,,DEM,John Wolfe,22,22
Saline,First Pentecostal,U.S. President,,DEM,John Wolfe,54,54
Saline,First Southern Baptist,U.S. President,,DEM,John Wolfe,37,37
Saline,Centerpoint Church,U.S. President,,DEM,John Wolfe,23,23
Saline,Haskell FS,U.S. President,,DEM,John Wolfe,54,54
Saline,Highland Heights,U.S. President,,DEM,John Wolfe,87,87
Saline,Johnson St COC,U.S. President,,DEM,John Wolfe,9,9
Saline,Kentucky Baptist,U.S. President,,DEM,John Wolfe,15,15
Saline,Mountainside,U.S. President,,DEM,John Wolfe,9,9
Saline,Old Union,U.S. President,,DEM,John Wolfe,9,9
Saline,Olive Hill Missionary Baptist,U.S. President,,DEM,John Wolfe,21,21
Saline,Paron FS,U.S. President,,DEM,John Wolfe,8,8
Saline,Salem United Methodist,U.S. President,,DEM,John Wolfe,64,64
Saline,Sardis United Methodist,U.S. President,,DEM,John Wolfe,29,29
Saline,Shannon Hills City Hall,U.S. President,,DEM,John Wolfe,22,22
Saline,Sharon Baptist,U.S. President,,DEM,John Wolfe,44,44
Saline,New Friendship,U.S. President,,DEM,John Wolfe,26,26
Saline,Ten Mile Church,U.S. President,,DEM,John Wolfe,17,17
Saline,Traskwood City Hall,U.S. President,,DEM,John Wolfe,7,7
Saline,Trinity Baptist,U.S. President,,DEM,John Wolfe,33,33
Saline,Turtle Creek FS,U.S. President,,DEM,John Wolfe,22,22
Saline,Vimy Ridge Immanuel Baptist,U.S. President,,DEM,John Wolfe,25,25
Saline,Woodland Hills Water Dept,U.S. President,,DEM,John Wolfe,19,19
Saline,Avilla Community Center,U.S. President,,DEM,Barack Obama,56,56
Saline,Balboa Baptist,U.S. President,,DEM,Barack Obama,165,165
Saline,Bauxite City Hall,U.S. President,,DEM,Barack Obama,23,23
Saline,Bryant 1st Methodist,U.S. President,,DEM,Barack Obama,88,88
Saline,Calvary Baptist,U.S. President,,DEM,Barack Obama,86,86
Saline,Central AR COC,U.S. President,,DEM,Barack Obama,41,41
Saline,Congo Baptist,U.S. President,,DEM,Barack Obama,37,37
