county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Washington,FAY 07,U.S. President,,REP,Newt Gingrich,2,1,0,0,1,0
Washington,FAY 08,U.S. President,,REP,Newt Gingrich,5,3,0,0,2,0
Washington,FAY 09,U.S. President,,REP,Newt Gingrich,2,2,0,0,0,0
Washington,FAY 10,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,FAY 11,U.S. President,,REP,Newt Gingrich,3,2,0,0,1,0
Washington,FAY 12,U.S. President,,REP,Newt Gingrich,18,8,0,1,8,1
Washington,FAY 13,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 14,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 15,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 16,U.S. President,,REP,Newt Gingrich,1,0,0,0,1,0
Washington,FAY 17,U.S. President,,REP,Newt Gingrich,6,3,0,0,3,0
Washington,FAY 18,U.S. President,,REP,Newt Gingrich,4,3,0,0,1,0
Washington,FAY 19,U.S. President,,REP,Newt Gingrich,8,5,0,0,3,0
Washington,FAY 20,U.S. President,,REP,Newt Gingrich,2,0,0,0,2,0
Washington,FAY 21,U.S. President,,REP,Newt Gingrich,3,0,0,0,1,2
Washington,FAY 22,U.S. President,,REP,Newt Gingrich,2,1,0,0,1,0
Washington,FAY 23,U.S. President,,REP,Newt Gingrich,4,0,0,0,2,2
Washington,FAY 24,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,FAY 25,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 26,U.S. President,,REP,Newt Gingrich,3,1,0,1,1,0
Washington,FAY 27,U.S. President,,REP,Newt Gingrich,4,2,0,1,1,0
Washington,FAY 28,U.S. President,,REP,Newt Gingrich,3,2,0,0,1,0
Washington,FAY 29,U.S. President,,REP,Newt Gingrich,4,2,0,1,0,1
Washington,FAY 30,U.S. President,,REP,Newt Gingrich,6,4,0,1,1,0
Washington,FAY 31,U.S. President,,REP,Newt Gingrich,3,1,0,0,1,1
Washington,FAY 32,U.S. President,,REP,Newt Gingrich,4,2,0,0,2,0
Washington,FAY 33,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 34,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 35,U.S. President,,REP,Newt Gingrich,2,0,0,0,1,1
Washington,FAY 36,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 37,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 38,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,FAY 39,U.S. President,,REP,Newt Gingrich,4,1,0,0,3,0
Washington,FAY 40,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,FAY 41,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 42,U.S. President,,REP,Newt Gingrich,2,1,0,0,1,0
Washington,FAY 43,U.S. President,,REP,Newt Gingrich,1,0,0,0,1,0
Washington,FAY 44,U.S. President,,REP,Newt Gingrich,3,3,0,0,0,0
Washington,FAY 45,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 46,U.S. President,,REP,Newt Gingrich,1,0,0,0,0,1
Washington,FAY 47,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,FAY 48,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,GOSHEN CITY,U.S. President,,REP,Newt Gingrich,8,7,0,0,1,0
Washington,GOSHEN TWP,U.S. President,,REP,Newt Gingrich,3,2,0,0,1,0
Washington,GREENLAND CITY,U.S. President,,REP,Newt Gingrich,2,2,0,0,0,0
Washington,GREENLAND TWP,U.S. President,,REP,Newt Gingrich,6,5,0,1,0,0
Washington,HARMON,U.S. President,,REP,Newt Gingrich,2,2,0,0,0,0
Washington,HARMON S,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,ILLINOIS,U.S. President,,REP,Newt Gingrich,6,4,0,0,2,0
Washington,JOHNSON CITY,U.S. President,,REP,Newt Gingrich,8,4,0,0,4,0
Washington,JOHNSON CITY S,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,JOHNSON TWP,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,JOHNSON TWP H,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,LEES CREEK,U.S. President,,REP,Newt Gingrich,4,2,0,1,1,0
Washington,LINCOLN,U.S. President,,REP,Newt Gingrich,5,2,0,0,3,0
Washington,LITTERAL,U.S. President,,REP,Newt Gingrich,3,2,0,0,1,0
Washington,MARRS HILL,U.S. President,,REP,Newt Gingrich,2,0,0,0,2,0
Washington,MORROW,U.S. President,,REP,Newt Gingrich,5,2,0,1,2,0
Washington,PRAIRIE GROVE CITY,U.S. President,,REP,Newt Gingrich,11,8,0,1,2,0
Washington,PRAIRIE GROVE CITY H,U.S. President,,REP,Newt Gingrich,2,0,0,1,0,1
Washington,PRAIRIE GROVE CITY S,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,PRAIRIE GROVE TWP,U.S. President,,REP,Newt Gingrich,3,3,0,0,0,0
Washington,PRAIRIE GROVE TWP S,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,PRAIRIE TWP 1,U.S. President,,REP,Newt Gingrich,15,5,0,1,9,0
Washington,PRAIRIE TWP 2,U.S. President,,REP,Newt Gingrich,2,1,0,0,1,0
Washington,PRAIRIE TWP 3,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,PRAIRIE TWP 4,U.S. President,,REP,Newt Gingrich,3,3,0,0,0,0
Washington,PRAIRIE TWP 5,U.S. President,,REP,Newt Gingrich,3,1,0,0,2,0
Washington,REED,U.S. President,,REP,Newt Gingrich,2,2,0,0,0,0
Washington,RHEAS MILL,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,RICHLAND,U.S. President,,REP,Newt Gingrich,2,1,0,0,1,0
Washington,RICHLAND S,U.S. President,,REP,Newt Gingrich,5,1,0,0,2,2
Washington,SPR 01,U.S. President,,REP,Newt Gingrich,6,3,2,0,1,0
Washington,SPR 02,U.S. President,,REP,Newt Gingrich,4,4,0,0,0,0
Washington,SPR 03,U.S. President,,REP,Newt Gingrich,4,0,0,0,4,0
Washington,SPR 04,U.S. President,,REP,Newt Gingrich,4,3,0,0,1,0
Washington,SPR 05,U.S. President,,REP,Newt Gingrich,3,0,0,0,3,0
Washington,SPR 06,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,SPR 07,U.S. President,,REP,Newt Gingrich,6,2,0,0,4,0
Washington,SPR 08,U.S. President,,REP,Newt Gingrich,4,2,0,1,1,0
Washington,SPR 09,U.S. President,,REP,Newt Gingrich,3,0,0,0,3,0
Washington,SPR 10,U.S. President,,REP,Newt Gingrich,4,3,0,0,1,0
Washington,SPR 11,U.S. President,,REP,Newt Gingrich,13,8,0,0,5,0
Washington,SPR 12,U.S. President,,REP,Newt Gingrich,9,5,0,0,4,0
Washington,SPR 13,U.S. President,,REP,Newt Gingrich,1,0,0,0,1,0
Washington,SPR 14,U.S. President,,REP,Newt Gingrich,10,8,0,0,2,0
Washington,SPR 15,U.S. President,,REP,Newt Gingrich,4,1,0,0,3,0
Washington,SPR 16,U.S. President,,REP,Newt Gingrich,6,5,0,0,1,0
Washington,SPR 17,U.S. President,,REP,Newt Gingrich,15,11,0,0,2,2
Washington,SPR 18,U.S. President,,REP,Newt Gingrich,14,12,0,0,1,1
Washington,SPR 19,U.S. President,,REP,Newt Gingrich,12,6,0,0,6,0
Washington,SPR 20,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,SPR 21,U.S. President,,REP,Newt Gingrich,2,0,0,0,2,0
Washington,SPR 22,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,SPR 23,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,SPR 24,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,SPR 25,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,SPR 26,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,SPRINGDALE TWP,U.S. President,,REP,Newt Gingrich,15,9,0,1,5,0
Washington,STARR HILL,U.S. President,,REP,Newt Gingrich,3,0,0,0,3,0
Washington,TONTITOWN CTY 1,U.S. President,,REP,Newt Gingrich,3,1,0,0,1,1
Washington,TONTITOWN CTY 2,U.S. President,,REP,Newt Gingrich,8,4,0,0,4,0
Washington,TONTITOWN CTY 3,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,TONTITOWN CTY 4,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,TONTITOWN CTY 5,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,TONTITOWN TWP,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,VALLEY,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,VALLEY H,U.S. President,,REP,Newt Gingrich,1,0,0,0,0,1
Washington,VALLEY S,U.S. President,,REP,Newt Gingrich,1,0,0,0,1,0
Washington,VINEYARD,U.S. President,,REP,Newt Gingrich,2,2,0,0,0,0
Washington,WAR EAGLE,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,WEDINGTON,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,WEST FORK CTY 1,U.S. President,,REP,Newt Gingrich,19,8,0,0,11,0
Washington,WEST FORK CTY 2,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,WEST FORK CTY 3,U.S. President,,REP,Newt Gingrich,1,0,0,0,1,0
Washington,WEST FORK TWP,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,WEST FORK TWP H,U.S. President,,REP,Newt Gingrich,4,4,0,0,0,0
Washington,WHEELER,U.S. President,,REP,Newt Gingrich,1,1,0,0,0,0
Washington,WHEELER H,U.S. President,,REP,Newt Gingrich,1,0,0,0,1,0
Washington,WHEELER S,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,WHITE RIVER,U.S. President,,REP,Newt Gingrich,1,0,0,0,1,0
Washington,WHITE RIVER H,U.S. President,,REP,Newt Gingrich,1,0,0,0,1,0
Washington,WHITE RIVER S,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,WINSLOW CITY,U.S. President,,REP,Newt Gingrich,0,0,0,0,0,0
Washington,WINSLOW TWP,U.S. President,,REP,Newt Gingrich,7,3,0,1,3,0
Washington,WYMAN,U.S. President,,REP,Newt Gingrich,2,1,0,0,1,0
Washington,BOSTON,U.S. President,,REP,Rick Santorum,2,1,0,0,1,0
Washington,BRUSH CREEK,U.S. President,,REP,Rick Santorum,28,9,0,1,17,1
Washington,CANE HILL,U.S. President,,REP,Rick Santorum,5,5,0,0,0,0
Washington,CENTER,U.S. President,,REP,Rick Santorum,17,8,0,2,7,0
Washington,CENTER 2,U.S. President,,REP,Rick Santorum,1,0,0,0,1,0
Washington,CENTER H,U.S. President,,REP,Rick Santorum,1,1,0,0,0,0
Washington,COVE CREEK,U.S. President,,REP,Rick Santorum,7,4,0,0,3,0
Washington,COVE CREEK S,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,CRAWFORD,U.S. President,,REP,Rick Santorum,5,2,1,0,2,0
Washington,DURHAM,U.S. President,,REP,Rick Santorum,10,5,0,1,3,1
Washington,DUTCH MILLS,U.S. President,,REP,Rick Santorum,6,0,0,1,5,0
Washington,ELKINS,U.S. President,,REP,Rick Santorum,20,13,0,2,5,0
Washington,ELKINS H,U.S. President,,REP,Rick Santorum,1,0,0,0,1,0
Washington,ELM SPRGS CTY,U.S. President,,REP,Rick Santorum,24,12,0,0,11,1
Washington,ELM SPRINGS TWP,U.S. President,,REP,Rick Santorum,12,8,0,1,3,0
Washington,FARMINGTON,U.S. President,,REP,Rick Santorum,55,30,1,3,20,1
Washington,FARMINGTON S,U.S. President,,REP,Rick Santorum,2,1,0,1,0,0
Washington,FAY 01,U.S. President,,REP,Rick Santorum,3,3,0,0,0,0
Washington,FAY 02,U.S. President,,REP,Rick Santorum,6,3,0,1,1,1
Washington,FAY 03,U.S. President,,REP,Rick Santorum,12,5,0,0,6,1
Washington,FAY 04,U.S. President,,REP,Rick Santorum,4,3,0,0,1,0
Washington,FAY 05,U.S. President,,REP,Rick Santorum,7,3,0,0,4,0
Washington,FAY 06,U.S. President,,REP,Rick Santorum,23,13,0,1,8,1
Washington,FAY 07,U.S. President,,REP,Rick Santorum,8,2,0,2,3,1
Washington,FAY 08,U.S. President,,REP,Rick Santorum,5,1,0,0,3,1
Washington,FAY 09,U.S. President,,REP,Rick Santorum,7,4,0,0,0,3
Washington,FAY 10,U.S. President,,REP,Rick Santorum,7,6,0,1,0,0
Washington,FAY 11,U.S. President,,REP,Rick Santorum,31,21,0,4,4,2
Washington,FAY 12,U.S. President,,REP,Rick Santorum,35,17,0,4,12,2
Washington,FAY 13,U.S. President,,REP,Rick Santorum,3,1,0,0,2,0
Washington,FAY 14,U.S. President,,REP,Rick Santorum,6,1,0,0,5,0
Washington,FAY 15,U.S. President,,REP,Rick Santorum,3,1,0,0,2,0
Washington,FAY 16,U.S. President,,REP,Rick Santorum,2,1,0,0,1,0
Washington,FAY 17,U.S. President,,REP,Rick Santorum,23,12,0,1,8,2
Washington,FAY 18,U.S. President,,REP,Rick Santorum,4,3,0,0,1,0
Washington,FAY 19,U.S. President,,REP,Rick Santorum,23,9,0,1,9,4
Washington,FAY 20,U.S. President,,REP,Rick Santorum,6,1,0,0,5,0
Washington,FAY 21,U.S. President,,REP,Rick Santorum,10,3,0,1,6,0
Washington,FAY 22,U.S. President,,REP,Rick Santorum,4,2,0,0,1,1
Washington,FAY 23,U.S. President,,REP,Rick Santorum,14,3,0,4,6,1
Washington,FAY 24,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,FAY 25,U.S. President,,REP,Rick Santorum,7,4,1,1,0,1
Washington,FAY 26,U.S. President,,REP,Rick Santorum,8,4,0,1,2,1
Washington,FAY 27,U.S. President,,REP,Rick Santorum,16,4,0,1,8,3
Washington,FAY 28,U.S. President,,REP,Rick Santorum,8,4,0,0,3,1
Washington,FAY 29,U.S. President,,REP,Rick Santorum,6,3,0,0,3,0
Washington,FAY 30,U.S. President,,REP,Rick Santorum,10,7,0,1,2,0
Washington,FAY 31,U.S. President,,REP,Rick Santorum,22,13,0,0,9,0
Washington,FAY 32,U.S. President,,REP,Rick Santorum,7,3,0,1,3,0
Washington,FAY 33,U.S. President,,REP,Rick Santorum,2,0,0,0,2,0
Washington,FAY 34,U.S. President,,REP,Rick Santorum,1,1,0,0,0,0
Washington,FAY 35,U.S. President,,REP,Rick Santorum,5,1,1,0,2,1
Washington,FAY 36,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,FAY 37,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,FAY 38,U.S. President,,REP,Rick Santorum,2,1,0,0,1,0
Washington,FAY 39,U.S. President,,REP,Rick Santorum,5,1,0,1,3,0
Washington,FAY 40,U.S. President,,REP,Rick Santorum,17,7,0,2,8,0
Washington,FAY 41,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,FAY 42,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,FAY 43,U.S. President,,REP,Rick Santorum,3,2,0,0,1,0
Washington,FAY 44,U.S. President,,REP,Rick Santorum,4,2,0,0,2,0
Washington,FAY 45,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,FAY 46,U.S. President,,REP,Rick Santorum,8,2,0,1,3,2
Washington,FAY 47,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,FAY 48,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,GOSHEN CITY,U.S. President,,REP,Rick Santorum,23,16,0,1,5,1
Washington,GOSHEN TWP,U.S. President,,REP,Rick Santorum,18,14,0,0,4,0
Washington,GREENLAND CITY,U.S. President,,REP,Rick Santorum,3,2,0,0,1,0
Washington,GREENLAND TWP,U.S. President,,REP,Rick Santorum,9,9,0,0,0,0
Washington,HARMON,U.S. President,,REP,Rick Santorum,23,9,0,2,10,2
Washington,HARMON S,U.S. President,,REP,Rick Santorum,1,1,0,0,0,0
Washington,ILLINOIS,U.S. President,,REP,Rick Santorum,5,3,0,0,2,0
Washington,JOHNSON CITY,U.S. President,,REP,Rick Santorum,38,13,0,2,22,1
Washington,JOHNSON CITY S,U.S. President,,REP,Rick Santorum,1,1,0,0,0,0
Washington,JOHNSON TWP,U.S. President,,REP,Rick Santorum,3,3,0,0,0,0
Washington,JOHNSON TWP H,U.S. President,,REP,Rick Santorum,1,1,0,0,0,0
Washington,LEES CREEK,U.S. President,,REP,Rick Santorum,5,3,1,0,0,1
Washington,LINCOLN,U.S. President,,REP,Rick Santorum,22,7,0,0,15,0
Washington,LITTERAL,U.S. President,,REP,Rick Santorum,13,7,0,1,5,0
Washington,MARRS HILL,U.S. President,,REP,Rick Santorum,9,6,0,1,2,0
Washington,MORROW,U.S. President,,REP,Rick Santorum,10,8,0,0,2,0
Washington,PRAIRIE GROVE CITY,U.S. President,,REP,Rick Santorum,49,34,0,2,11,2
Washington,PRAIRIE GROVE CITY H,U.S. President,,REP,Rick Santorum,2,1,0,0,1,0
Washington,PRAIRIE GROVE CITY S,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,PRAIRIE GROVE TWP,U.S. President,,REP,Rick Santorum,10,9,0,0,1,0
Washington,PRAIRIE GROVE TWP S,U.S. President,,REP,Rick Santorum,3,1,0,0,2,0
Washington,PRAIRIE TWP 1,U.S. President,,REP,Rick Santorum,25,12,0,2,11,0
Washington,PRAIRIE TWP 2,U.S. President,,REP,Rick Santorum,7,5,0,0,1,1
Washington,PRAIRIE TWP 3,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,PRAIRIE TWP 4,U.S. President,,REP,Rick Santorum,5,2,0,2,1,0
Washington,PRAIRIE TWP 5,U.S. President,,REP,Rick Santorum,8,4,0,0,4,0
Washington,REED,U.S. President,,REP,Rick Santorum,11,9,0,0,2,0
Washington,RHEAS MILL,U.S. President,,REP,Rick Santorum,8,6,0,0,2,0
Washington,RICHLAND,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,RICHLAND S,U.S. President,,REP,Rick Santorum,20,9,0,0,11,0
Washington,SPR 01,U.S. President,,REP,Rick Santorum,10,5,0,0,5,0
Washington,SPR 02,U.S. President,,REP,Rick Santorum,16,11,0,0,5,0
Washington,SPR 03,U.S. President,,REP,Rick Santorum,24,10,1,3,10,0
Washington,SPR 04,U.S. President,,REP,Rick Santorum,31,18,0,1,12,0
Washington,SPR 05,U.S. President,,REP,Rick Santorum,41,30,0,1,9,1
Washington,SPR 06,U.S. President,,REP,Rick Santorum,18,11,0,0,7,0
Washington,SPR 07,U.S. President,,REP,Rick Santorum,24,10,1,1,11,1
Washington,SPR 08,U.S. President,,REP,Rick Santorum,23,11,0,0,12,0
Washington,SPR 09,U.S. President,,REP,Rick Santorum,11,8,0,0,3,0
Washington,SPR 10,U.S. President,,REP,Rick Santorum,6,0,0,0,6,0
Washington,SPR 11,U.S. President,,REP,Rick Santorum,36,9,0,5,20,2
Washington,SPR 12,U.S. President,,REP,Rick Santorum,36,21,0,1,13,1
Washington,SPR 13,U.S. President,,REP,Rick Santorum,5,2,0,0,3,0
Washington,SPR 14,U.S. President,,REP,Rick Santorum,44,30,1,1,11,1
Washington,SPR 15,U.S. President,,REP,Rick Santorum,14,2,0,1,11,0
Washington,SPR 16,U.S. President,,REP,Rick Santorum,19,8,1,1,9,0
Washington,SPR 17,U.S. President,,REP,Rick Santorum,52,26,1,1,24,0
Washington,SPR 18,U.S. President,,REP,Rick Santorum,30,13,0,1,15,1
Washington,SPR 19,U.S. President,,REP,Rick Santorum,16,5,0,0,10,1
Washington,SPR 20,U.S. President,,REP,Rick Santorum,2,2,0,0,0,0
Washington,SPR 21,U.S. President,,REP,Rick Santorum,5,1,0,0,4,0
Washington,SPR 22,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,SPR 23,U.S. President,,REP,Rick Santorum,2,1,0,0,1,0
Washington,SPR 24,U.S. President,,REP,Rick Santorum,2,1,0,0,1,0
Washington,SPR 25,U.S. President,,REP,Rick Santorum,1,0,0,0,1,0
Washington,SPR 26,U.S. President,,REP,Rick Santorum,5,3,0,0,2,0
Washington,SPRINGDALE TWP,U.S. President,,REP,Rick Santorum,49,28,0,2,18,1
Washington,STARR HILL,U.S. President,,REP,Rick Santorum,14,2,0,2,10,0
Washington,TONTITOWN CTY 1,U.S. President,,REP,Rick Santorum,13,4,0,0,8,1
Washington,TONTITOWN CTY 2,U.S. President,,REP,Rick Santorum,23,12,0,1,10,0
Washington,TONTITOWN CTY 3,U.S. President,,REP,Rick Santorum,3,2,0,0,1,0
Washington,TONTITOWN CTY 4,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,TONTITOWN CTY 5,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,TONTITOWN TWP,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,VALLEY,U.S. President,,REP,Rick Santorum,5,3,0,0,2,0
Washington,VALLEY H,U.S. President,,REP,Rick Santorum,4,4,0,0,0,0
Washington,VALLEY S,U.S. President,,REP,Rick Santorum,1,0,0,0,1,0
Washington,VINEYARD,U.S. President,,REP,Rick Santorum,2,2,0,0,0,0
Washington,WAR EAGLE,U.S. President,,REP,Rick Santorum,2,1,0,0,1,0
Washington,WEDINGTON,U.S. President,,REP,Rick Santorum,4,4,0,0,0,0
Washington,WEST FORK CTY 1,U.S. President,,REP,Rick Santorum,27,17,0,0,10,0
Washington,WEST FORK CTY 2,U.S. President,,REP,Rick Santorum,6,3,0,0,3,0
Washington,WEST FORK CTY 3,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,WEST FORK TWP,U.S. President,,REP,Rick Santorum,9,4,0,0,4,1
Washington,WEST FORK TWP H,U.S. President,,REP,Rick Santorum,4,1,0,0,3,0
Washington,WHEELER,U.S. President,,REP,Rick Santorum,10,4,0,1,5,0
Washington,WHEELER H,U.S. President,,REP,Rick Santorum,3,3,0,0,0,0
Washington,WHEELER S,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,WHITE RIVER,U.S. President,,REP,Rick Santorum,11,4,0,2,5,0
Washington,WHITE RIVER H,U.S. President,,REP,Rick Santorum,5,5,0,0,0,0
Washington,WHITE RIVER S,U.S. President,,REP,Rick Santorum,0,0,0,0,0,0
Washington,WINSLOW CITY,U.S. President,,REP,Rick Santorum,8,3,0,0,5,0
Washington,WINSLOW TWP,U.S. President,,REP,Rick Santorum,16,7,0,1,8,0
Washington,WYMAN,U.S. President,,REP,Rick Santorum,16,9,0,2,3,2
Washington,ELM SPRGS CTY,State Senate District 1,,REP,Representative Tim Summers,41,20,0,1,20,0
Washington,ELM SPRINGS TWP,State Senate District 1,,REP,Representative Tim Summers,18,11,0,0,7,0
Washington,SPR 07,State Senate District 1,,REP,Representative Tim Summers,73,25,2,8,35,3
Washington,SPR 20,State Senate District 1,,REP,Representative Tim Summers,2,0,0,0,2,0
Washington,SPR 26,State Senate District 1,,REP,Representative Tim Summers,9,3,0,3,3,0
Washington,TONTITOWN CTY 1,State Senate District 1,,REP,Representative Tim Summers,57,18,0,0,37,2
Washington,TONTITOWN TWP,State Senate District 1,,REP,Representative Tim Summers,0,0,0,0,0,0
Washington,ELM SPRGS CTY,State Senate District 1,,REP,Bart Hester,130,80,1,4,38,7
Washington,ELM SPRINGS TWP,State Senate District 1,,REP,Bart Hester,55,38,0,3,14,0
Washington,SPR 07,State Senate District 1,,REP,Bart Hester,92,54,2,3,33,0
Washington,SPR 20,State Senate District 1,,REP,Bart Hester,3,2,0,0,1,0
Washington,SPR 26,State Senate District 1,,REP,Bart Hester,8,4,0,0,4,0
Washington,TONTITOWN CTY 1,State Senate District 1,,REP,Bart Hester,48,30,0,0,18,0
Washington,TONTITOWN TWP,State Senate District 1,,REP,Bart Hester,0,0,0,0,0,0
Washington,COVE CREEK,State Senate District 5,,REP,Bill Coleman,38,23,0,0,15,0
Washington,CRAWFORD,State Senate District 5,,REP,Bill Coleman,37,18,1,0,16,2
Washington,LEES CREEK,State Senate District 5,,REP,Bill Coleman,29,15,0,1,11,2
Washington,REED,State Senate District 5,,REP,Bill Coleman,15,15,0,0,0,0
Washington,VALLEY S,State Senate District 5,,REP,Bill Coleman,3,0,0,0,3,0
Washington,WEST FORK CTY 1,State Senate District 5,,REP,Bill Coleman,114,72,0,1,38,3
Washington,WEST FORK CTY 2,State Senate District 5,,REP,Bill Coleman,16,12,0,0,4,0
Washington,WEST FORK TWP,State Senate District 5,,REP,Bill Coleman,42,27,1,0,10,4
Washington,WEST FORK TWP H,State Senate District 5,,REP,Bill Coleman,26,17,0,0,9,0
Washington,WINSLOW CITY,State Senate District 5,,REP,Bill Coleman,23,9,0,0,12,2
Washington,WINSLOW TWP,State Senate District 5,,REP,Bill Coleman,61,28,0,2,29,2
Washington,COVE CREEK,State Senate District 5,,REP,Representative Bryan B. King,31,24,0,1,5,1
Washington,CRAWFORD,State Senate District 5,,REP,Representative Bryan B. King,25,14,0,0,11,0
Washington,LEES CREEK,State Senate District 5,,REP,Representative Bryan B. King,23,15,2,2,4,0
Washington,REED,State Senate District 5,,REP,Representative Bryan B. King,22,16,0,0,5,1
Washington,VALLEY S,State Senate District 5,,REP,Representative Bryan B. King,1,0,0,0,1,0
Washington,WEST FORK CTY 1,State Senate District 5,,REP,Representative Bryan B. King,69,42,0,1,26,0
Washington,WEST FORK CTY 2,State Senate District 5,,REP,Representative Bryan B. King,18,9,0,0,8,1
Washington,WEST FORK TWP,State Senate District 5,,REP,Representative Bryan B. King,27,18,0,1,7,1
Washington,WEST FORK TWP H,State Senate District 5,,REP,Representative Bryan B. King,14,10,0,0,4,0
Washington,WINSLOW CITY,State Senate District 5,,REP,Representative Bryan B. King,8,5,0,0,3,0
Washington,WINSLOW TWP,State Senate District 5,,REP,Representative Bryan B. King,34,14,0,1,18,1
Washington,BRUSH CREEK,State Senate District 7,,REP,Senator Bill Pritchard,83,43,0,0,40,0
Washington,DURHAM,State Senate District 7,,REP,Senator Bill Pritchard,46,30,0,1,8,7
Washington,ELKINS,State Senate District 7,,REP,Senator Bill Pritchard,122,80,2,4,34,2
Washington,ELKINS H,State Senate District 7,,REP,Senator Bill Pritchard,9,3,0,0,5,1
Washington,FAY 28,State Senate District 7,,REP,Senator Bill Pritchard,139,35,3,13,77,11
Washington,FAY 37,State Senate District 7,,REP,Senator Bill Pritchard,0,0,0,0,0,0
Washington,FAY 39,State Senate District 7,,REP,Senator Bill Pritchard,27,3,0,5,16,3
Washington,FAY 41,State Senate District 7,,REP,Senator Bill Pritchard,4,2,0,0,2,0
Washington,FAY 45,State Senate District 7,,REP,Senator Bill Pritchard,0,0,0,0,0,0
Washington,FAY 47,State Senate District 7,,REP,Senator Bill Pritchard,0,0,0,0,0,0
Washington,GOSHEN CITY,State Senate District 7,,REP,Senator Bill Pritchard,107,63,6,7,28,3
Washington,GOSHEN TWP,State Senate District 7,,REP,Senator Bill Pritchard,57,35,0,2,14,6
Washington,HARMON S,State Senate District 7,,REP,Senator Bill Pritchard,2,1,0,0,1,0
