county,precinct,office,district,party,candidate,votes,election_day
Calhoun,Thornton Rural,U.S. President,,REP,Ron Paul,1,1
Calhoun,Thornton City,U.S. President,,REP,Ron Paul,0,0
Calhoun,Chambersville,U.S. President,,REP,Ron Paul,2,2
Calhoun,Chambersville West,U.S. President,,REP,Ron Paul,1,1
Calhoun,Tinsman Rural,U.S. President,,REP,Ron Paul,0,0
Calhoun,Tinsman West,U.S. President,,REP,Ron Paul,0,0
Calhoun,Tinsman City,U.S. President,,REP,Ron Paul,1,1
Calhoun,Watson Addition,U.S. President,,REP,Ron Paul,0,0
Calhoun,Harrell Rural 8,U.S. President,,REP,Ron Paul,0,0
Calhoun,Harrell Rural 7,U.S. President,,REP,Ron Paul,0,0
Calhoun,Harrell City,U.S. President,,REP,Ron Paul,0,0
Calhoun,Champagnolle,U.S. President,,REP,Ron Paul,2,2
Calhoun,Locust,U.S. President,,REP,Ron Paul,2,2
Calhoun,Woodberry,U.S. President,,REP,Ron Paul,0,0
Calhoun,Locust North,U.S. President,,REP,Ron Paul,0,0
Calhoun,Dr. Rhine Park,U.S. President,,REP,Ron Paul,2,2
Calhoun,Hampton Rural,U.S. President,,REP,Ron Paul,0,0
Calhoun,Hampton City,U.S. President,,REP,Ron Paul,0,0
Calhoun,Hampton South Rural,U.S. President,,REP,Ron Paul,0,0
Calhoun,Hampton South City,U.S. President,,REP,Ron Paul,3,3
Calhoun,Absentee,U.S. President,,REP,Ron Paul,0,0
Calhoun,Thornton Rural,U.S. President,,REP,Newt Gingrich,1,1
Calhoun,Thornton City,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Chambersville,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Chambersville West,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Tinsman Rural,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Tinsman West,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Tinsman City,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Watson Addition,U.S. President,,REP,Newt Gingrich,1,1
Calhoun,Harrell Rural 8,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Harrell Rural 7,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Harrell City,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Champagnolle,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Locust,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Woodberry,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Locust North,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Dr. Rhine Park,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Hampton Rural,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Hampton City,U.S. President,,REP,Newt Gingrich,2,2
Calhoun,Hampton South Rural,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Hampton South City,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Absentee,U.S. President,,REP,Newt Gingrich,0,0
Calhoun,Thornton Rural,U.S. President,,REP,Mitt Romney,11,11
Calhoun,Thornton City,U.S. President,,REP,Mitt Romney,4,4
Calhoun,Chambersville,U.S. President,,REP,Mitt Romney,11,11
Calhoun,Chambersville West,U.S. President,,REP,Mitt Romney,2,2
Calhoun,Tinsman Rural,U.S. President,,REP,Mitt Romney,0,0
Calhoun,Tinsman West,U.S. President,,REP,Mitt Romney,1,1
Calhoun,Tinsman City,U.S. President,,REP,Mitt Romney,0,0
Calhoun,Watson Addition,U.S. President,,REP,Mitt Romney,0,0
Calhoun,Harrell Rural 8,U.S. President,,REP,Mitt Romney,0,0
Calhoun,Harrell Rural 7,U.S. President,,REP,Mitt Romney,0,0
Calhoun,Harrell City,U.S. President,,REP,Mitt Romney,0,0
Calhoun,Champagnolle,U.S. President,,REP,Mitt Romney,2,2
Calhoun,Locust,U.S. President,,REP,Mitt Romney,12,12
Calhoun,Woodberry,U.S. President,,REP,Mitt Romney,1,1
Calhoun,Locust North,U.S. President,,REP,Mitt Romney,1,1
Calhoun,Dr. Rhine Park,U.S. President,,REP,Mitt Romney,1,1
Calhoun,Hampton Rural,U.S. President,,REP,Mitt Romney,0,0
Calhoun,Hampton City,U.S. President,,REP,Mitt Romney,8,8
Calhoun,Hampton South Rural,U.S. President,,REP,Mitt Romney,2,2
