county,precinct,office,district,party,candidate,votes,election_day
Ouachita,MP001,U.S. President,,DEM,Barack Obama,984,984
Ouachita,MP001,U.S. President,,DEM,John Wolfe,667,667
Ouachita,MP001,U.S. President,,REP,Newt Gingrich,39,39
Ouachita,MP001,U.S. President,,REP,Ron Paul,88,88
Ouachita,MP001,U.S. President,,REP,Mitt Romney,830,830
Ouachita,MP001,U.S. President,,REP,Rick Santorum,146,146
Ouachita,MP001,U.S. Congress District 4,,DEM,Q. Byrum Hurst,277,277
Ouachita,MP001,U.S. Congress District 4,,DEM,Senator Gene Jeffress,1242,1242
Ouachita,MP001,U.S. Congress District 4,,DEM,DC Morrison,174,174
Ouachita,MP001,U.S. Congress District 4,,REP,Tom Cotton,550,550
Ouachita,MP001,U.S. Congress District 4,,REP,John Cowart,28,28
Ouachita,MP001,U.S. Congress District 4,,REP,Beth Anne Rankin,522,522
Ouachita,MP001,State Senate District 27,,DEM,Rep. Bobby J. Pierce,149,149
Ouachita,MP001,State Senate District 27,,DEM,Rep. Garry L. Smith,575,575
Ouachita,MP001,State Representative District 7,,DEM,Justice of the Peace John Baine,132,132
Ouachita,MP001,State Representative District 7,,DEM,Albert Glenn Glover,57,57
Ouachita,MP001,State Representative District 7,,DEM,James McMenis,85,85
Ouachita,MP001,State Supreme Court Associate Justice Position 4,,NON,Raymond Abramson,822,822
Ouachita,MP001,State Supreme Court Associate Justice Position 4,,NON,Court of Appeals Judge Jo Hart,1602,1602
Ouachita,MP001,Justice of the Peace,7,DEM,Dennis Truelove,121,121
Ouachita,MP001,Justice of the Peace,7,DEM,Henry Carroll,94,94
