county,precinct,office,district,party,candidate,votes,election_day
Lee,Big Creek/Spring Creek,U.S. President,,DEM,Barack Obama,47,47
Lee,St. Fancis/Council,U.S. President,,DEM,Barack Obama,2,2
Lee,Fleener,U.S. President,,DEM,Barack Obama,1,1
Lee,Hampton,U.S. President,,DEM,Barack Obama,87,87
Lee,Independence,U.S. President,,DEM,Barack Obama,78,78
Lee,Oak Forest,U.S. President,,DEM,Barack Obama,41,41
Lee,Richland,U.S. President,,DEM,Barack Obama,66,66
Lee,Texas,U.S. President,,DEM,Barack Obama,24,24
Lee,Union,U.S. President,,DEM,Barack Obama,22,22
Lee,Ward 1,U.S. President,,DEM,Barack Obama,86,86
Lee,Ward 2,U.S. President,,DEM,Barack Obama,102,102
Lee,Ward 3,U.S. President,,DEM,Barack Obama,93,93
Lee,Ward 4,U.S. President,,DEM,Barack Obama,88,88
Lee,Big Creek/Spring Creek,U.S. President,,DEM,John Wolfe,41,41
Lee,St. Fancis/Council,U.S. President,,DEM,John Wolfe,3,3
Lee,Fleener,U.S. President,,DEM,John Wolfe,35,35
Lee,Hampton,U.S. President,,DEM,John Wolfe,30,30
Lee,Independence,U.S. President,,DEM,John Wolfe,68,68
Lee,Oak Forest,U.S. President,,DEM,John Wolfe,10,10
Lee,Richland,U.S. President,,DEM,John Wolfe,51,51
Lee,Texas,U.S. President,,DEM,John Wolfe,21,21
Lee,Union,U.S. President,,DEM,John Wolfe,13,13
Lee,Ward 1,U.S. President,,DEM,John Wolfe,60,60
Lee,Ward 2,U.S. President,,DEM,John Wolfe,55,55
Lee,Ward 3,U.S. President,,DEM,John Wolfe,22,22
Lee,Ward 4,U.S. President,,DEM,John Wolfe,5,5
Lee,Big Creek/Spring Creek,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,32,32
Lee,St. Fancis/Council,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,2,2
Lee,Fleener,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,17,17
Lee,Hampton,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,68,68
Lee,Independence,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,63,63
Lee,Oak Forest,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,23,23
Lee,Richland,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,56,56
Lee,Texas,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,17,17
Lee,Union,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,10,10
Lee,Ward 1,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,74,74
Lee,Ward 2,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,63,63
Lee,Ward 3,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,51,51
Lee,Ward 4,U.S. Congress District 1,,DEM,Prosecuting Attorney Scott Ellington,42,42
Lee,Big Creek/Spring Creek,U.S. Congress District 1,,DEM,Clark M. Hall,52,52
Lee,St. Fancis/Council,U.S. Congress District 1,,DEM,Clark M. Hall,3,3
Lee,Fleener,U.S. Congress District 1,,DEM,Clark M. Hall,17,17
Lee,Hampton,U.S. Congress District 1,,DEM,Clark M. Hall,37,37
Lee,Independence,U.S. Congress District 1,,DEM,Clark M. Hall,63,63
Lee,Oak Forest,U.S. Congress District 1,,DEM,Clark M. Hall,23,23
Lee,Richland,U.S. Congress District 1,,DEM,Clark M. Hall,58,58
Lee,Texas,U.S. Congress District 1,,DEM,Clark M. Hall,17,17
Lee,Union,U.S. Congress District 1,,DEM,Clark M. Hall,20,20
Lee,Ward 1,U.S. Congress District 1,,DEM,Clark M. Hall,59,59
Lee,Ward 2,U.S. Congress District 1,,DEM,Clark M. Hall,80,80
Lee,Ward 3,U.S. Congress District 1,,DEM,Clark M. Hall,44,44
Lee,Ward 4,U.S. Congress District 1,,DEM,Clark M. Hall,43,43
Lee,Big Creek/Spring Creek,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Lee,St. Fancis/Council,U.S. Congress District 1,,DEM,Gary Latanich,0,0
Lee,Fleener,U.S. Congress District 1,,DEM,Gary Latanich,0,0
Lee,Hampton,U.S. Congress District 1,,DEM,Gary Latanich,7,7
Lee,Independence,U.S. Congress District 1,,DEM,Gary Latanich,8,8
Lee,Oak Forest,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Lee,Richland,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Lee,Texas,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Lee,Union,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Lee,Ward 1,U.S. Congress District 1,,DEM,Gary Latanich,13,13
Lee,Ward 2,U.S. Congress District 1,,DEM,Gary Latanich,16,16
Lee,Ward 3,U.S. Congress District 1,,DEM,Gary Latanich,6,6
Lee,Ward 4,U.S. Congress District 1,,DEM,Gary Latanich,2,2
Lee,St. Fancis/Council,State Senate District 24,,DEM,Representative Keith M. Ingram,4,4
Lee,Independence,State Senate District 24,,DEM,Representative Keith M. Ingram,88,88
Lee,Richland,State Senate District 24,,DEM,Representative Keith M. Ingram,37,37
Lee,Ward 1,State Senate District 24,,DEM,Representative Keith M. Ingram,83,83
Lee,Ward 2,State Senate District 24,,DEM,Representative Keith M. Ingram,88,88
Lee,Ward 3,State Senate District 24,,DEM,Representative Keith M. Ingram,30,30
Lee,Ward 4,State Senate District 24,,DEM,Representative Keith M. Ingram,15,15
Lee,St. Fancis/Council,State Senate District 24,,DEM,Senator Jack Crumbly,1,1
Lee,Independence,State Senate District 24,,DEM,Senator Jack Crumbly,68,68
Lee,Richland,State Senate District 24,,DEM,Senator Jack Crumbly,33,33
Lee,Ward 1,State Senate District 24,,DEM,Senator Jack Crumbly,74,74
Lee,Ward 2,State Senate District 24,,DEM,Senator Jack Crumbly,86,86
Lee,Ward 3,State Senate District 24,,DEM,Senator Jack Crumbly,92,92
Lee,Ward 4,State Senate District 24,,DEM,Senator Jack Crumbly,80,80
Lee,Independence,JUSTICE OF THE PEACE DIST 5,,DEM,RUSTY CARTER,66,66
Lee,Richland,JUSTICE OF THE PEACE DIST 5,,DEM,RUSTY CARTER,37,37
Lee,Ward 3,JUSTICE OF THE PEACE DIST 5,,DEM,RUSTY CARTER,4,4
Lee,Independence,JUSTICE OF THE PEACE DIST 5,,DEM,LAFAYETTE SMITH,7,7
Lee,Richland,JUSTICE OF THE PEACE DIST 5,,DEM,LAFAYETTE SMITH,11,11
Lee,Ward 3,JUSTICE OF THE PEACE DIST 5,,DEM,LAFAYETTE SMITH,6,6
