county,precinct,office,district,party,candidate,votes,election_day
Bradley,Ward 1,U.S. President,,DEM,John Wolfe,47,47
Bradley,Ward 2,U.S. President,,DEM,John Wolfe,130,130
Bradley,Ward 3,U.S. President,,DEM,John Wolfe,80,80
Bradley,North,U.S. President,,DEM,John Wolfe,190,190
Bradley,South,U.S. President,,DEM,John Wolfe,74,74
Bradley,Banks City,U.S. President,,DEM,John Wolfe,6,6
Bradley,Banks Rural,U.S. President,,DEM,John Wolfe,19,19
Bradley,Springhill,U.S. President,,DEM,John Wolfe,27,27
Bradley,Hermitage City,U.S. President,,DEM,John Wolfe,20,20
Bradley,Hermitage Rural,U.S. President,,DEM,John Wolfe,37,37
Bradley,Eagle Lake,U.S. President,,DEM,John Wolfe,9,9
Bradley,Jersey,U.S. President,,DEM,John Wolfe,9,9
Bradley,Johnsville,U.S. President,,DEM,John Wolfe,21,21
Bradley,Marion,U.S. President,,DEM,John Wolfe,13,13
Bradley,Ward 1,U.S. President,,DEM,Barack Obama,148,148
Bradley,Ward 2,U.S. President,,DEM,Barack Obama,78,78
Bradley,Ward 3,U.S. President,,DEM,Barack Obama,109,109
Bradley,North,U.S. President,,DEM,Barack Obama,51,51
Bradley,South,U.S. President,,DEM,Barack Obama,20,20
Bradley,Banks City,U.S. President,,DEM,Barack Obama,2,2
Bradley,Banks Rural,U.S. President,,DEM,Barack Obama,16,16
Bradley,Springhill,U.S. President,,DEM,Barack Obama,5,5
Bradley,Hermitage City,U.S. President,,DEM,Barack Obama,7,7
Bradley,Hermitage Rural,U.S. President,,DEM,Barack Obama,15,15
Bradley,Eagle Lake,U.S. President,,DEM,Barack Obama,11,11
Bradley,Jersey,U.S. President,,DEM,Barack Obama,22,22
Bradley,Johnsville,U.S. President,,DEM,Barack Obama,19,19
Bradley,Marion,U.S. President,,DEM,Barack Obama,2,2
Bradley,Ward 1,U.S. Congress District 4,,DEM,DC Morrison,25,25
Bradley,Ward 2,U.S. Congress District 4,,DEM,DC Morrison,26,26
Bradley,Ward 3,U.S. Congress District 4,,DEM,DC Morrison,28,28
Bradley,North,U.S. Congress District 4,,DEM,DC Morrison,40,40
Bradley,South,U.S. Congress District 4,,DEM,DC Morrison,19,19
Bradley,Banks City,U.S. Congress District 4,,DEM,DC Morrison,1,1
Bradley,Banks Rural,U.S. Congress District 4,,DEM,DC Morrison,5,5
Bradley,Springhill,U.S. Congress District 4,,DEM,DC Morrison,4,4
Bradley,Hermitage City,U.S. Congress District 4,,DEM,DC Morrison,7,7
Bradley,Hermitage Rural,U.S. Congress District 4,,DEM,DC Morrison,6,6
Bradley,Eagle Lake,U.S. Congress District 4,,DEM,DC Morrison,3,3
Bradley,Jersey,U.S. Congress District 4,,DEM,DC Morrison,6,6
Bradley,Johnsville,U.S. Congress District 4,,DEM,DC Morrison,7,7
Bradley,Marion,U.S. Congress District 4,,DEM,DC Morrison,2,2
Bradley,Ward 1,U.S. Congress District 4,,DEM,Q. Byrum Hurst,51,51
Bradley,Ward 2,U.S. Congress District 4,,DEM,Q. Byrum Hurst,57,57
Bradley,Ward 3,U.S. Congress District 4,,DEM,Q. Byrum Hurst,43,43
Bradley,North,U.S. Congress District 4,,DEM,Q. Byrum Hurst,56,56
Bradley,South,U.S. Congress District 4,,DEM,Q. Byrum Hurst,19,19
Bradley,Banks City,U.S. Congress District 4,,DEM,Q. Byrum Hurst,0,0
Bradley,Banks Rural,U.S. Congress District 4,,DEM,Q. Byrum Hurst,4,4
Bradley,Springhill,U.S. Congress District 4,,DEM,Q. Byrum Hurst,3,3
Bradley,Hermitage City,U.S. Congress District 4,,DEM,Q. Byrum Hurst,4,4
Bradley,Hermitage Rural,U.S. Congress District 4,,DEM,Q. Byrum Hurst,9,9
Bradley,Eagle Lake,U.S. Congress District 4,,DEM,Q. Byrum Hurst,5,5
Bradley,Jersey,U.S. Congress District 4,,DEM,Q. Byrum Hurst,12,12
Bradley,Johnsville,U.S. Congress District 4,,DEM,Q. Byrum Hurst,13,13
