county,precinct,office,district,party,candidate,votes,election_day
Hot Spring,Antioch,U.S. President,,REP,Rick Santorum,0,0
Hot Spring,Big Creek,U.S. President,,REP,Rick Santorum,5,5
Hot Spring,Bismarck,U.S. President,,REP,Rick Santorum,13,13
Hot Spring,Brown Springs,U.S. President,,REP,Rick Santorum,2,2
Hot Spring,Butterfield,U.S. President,,REP,Rick Santorum,3,3
Hot Spring,Clear Creek,U.S. President,,REP,Rick Santorum,3,3
Hot Spring,DeRoche,U.S. President,,REP,Rick Santorum,11,11
Hot Spring,Donaldson City,U.S. President,,REP,Rick Santorum,3,3
Hot Spring,Dover,U.S. President,,REP,Rick Santorum,3,3
Hot Spring,Fenter A,U.S. President,,REP,Rick Santorum,4,4
Hot Spring,Fenter B,U.S. President,,REP,Rick Santorum,3,3
Hot Spring,Fenter C,U.S. President,,REP,Rick Santorum,0,0
Hot Spring,Friendship City,U.S. President,,REP,Rick Santorum,2,2
Hot Spring,Gifford,U.S. President,,REP,Rick Santorum,2,2
Hot Spring,Harrison,U.S. President,,REP,Rick Santorum,1,1
Hot Spring,Henderson,U.S. President,,REP,Rick Santorum,4,4
Hot Spring,Lone Hill,U.S. President,,REP,Rick Santorum,2,2
Hot Spring,Magnet,U.S. President,,REP,Rick Santorum,12,12
Hot Spring,Magnet City,U.S. President,,REP,Rick Santorum,2,2
Hot Spring,Midway,U.S. President,,REP,Rick Santorum,3,3
Hot Spring,Midway City,U.S. President,,REP,Rick Santorum,2,2
Hot Spring,Montgomery,U.S. President,,REP,Rick Santorum,2,2
Hot Spring,Ouachita,U.S. President,,REP,Rick Santorum,2,2
Hot Spring,Perla City,U.S. President,,REP,Rick Santorum,1,1
Hot Spring,Prairie,U.S. President,,REP,Rick Santorum,1,1
Hot Spring,Rockport City,U.S. President,,REP,Rick Santorum,3,3
Hot Spring,Saline,U.S. President,,REP,Rick Santorum,12,12
Hot Spring,Valley,U.S. President,,REP,Rick Santorum,3,3
Hot Spring,Ward 1,U.S. President,,REP,Rick Santorum,2,2
Hot Spring,Ward 2,U.S. President,,REP,Rick Santorum,15,15
Hot Spring,Ward 3,U.S. President,,REP,Rick Santorum,13,13
Hot Spring,Ward 4,U.S. President,,REP,Rick Santorum,3,3
Hot Spring,Antioch,U.S. President,,REP,Ron Paul,2,2
Hot Spring,Big Creek,U.S. President,,REP,Ron Paul,1,1
Hot Spring,Bismarck,U.S. President,,REP,Ron Paul,20,20
Hot Spring,Brown Springs,U.S. President,,REP,Ron Paul,2,2
Hot Spring,Butterfield,U.S. President,,REP,Ron Paul,2,2
Hot Spring,Clear Creek,U.S. President,,REP,Ron Paul,3,3
Hot Spring,DeRoche,U.S. President,,REP,Ron Paul,10,10
Hot Spring,Donaldson City,U.S. President,,REP,Ron Paul,0,0
Hot Spring,Dover,U.S. President,,REP,Ron Paul,1,1
Hot Spring,Fenter A,U.S. President,,REP,Ron Paul,10,10
Hot Spring,Fenter B,U.S. President,,REP,Ron Paul,3,3
Hot Spring,Fenter C,U.S. President,,REP,Ron Paul,0,0
Hot Spring,Friendship City,U.S. President,,REP,Ron Paul,0,0
Hot Spring,Gifford,U.S. President,,REP,Ron Paul,5,5
Hot Spring,Harrison,U.S. President,,REP,Ron Paul,0,0
Hot Spring,Henderson,U.S. President,,REP,Ron Paul,5,5
Hot Spring,Lone Hill,U.S. President,,REP,Ron Paul,6,6
Hot Spring,Magnet,U.S. President,,REP,Ron Paul,13,13
Hot Spring,Magnet City,U.S. President,,REP,Ron Paul,3,3
Hot Spring,Midway,U.S. President,,REP,Ron Paul,0,0
Hot Spring,Midway City,U.S. President,,REP,Ron Paul,2,2
Hot Spring,Montgomery,U.S. President,,REP,Ron Paul,9,9
Hot Spring,Ouachita,U.S. President,,REP,Ron Paul,1,1
Hot Spring,Perla City,U.S. President,,REP,Ron Paul,0,0
Hot Spring,Prairie,U.S. President,,REP,Ron Paul,1,1
Hot Spring,Rockport City,U.S. President,,REP,Ron Paul,2,2
Hot Spring,Saline,U.S. President,,REP,Ron Paul,10,10
Hot Spring,Valley,U.S. President,,REP,Ron Paul,8,8
Hot Spring,Ward 1,U.S. President,,REP,Ron Paul,6,6
Hot Spring,Ward 2,U.S. President,,REP,Ron Paul,8,8
