county,precinct,office,district,party,candidate,votes,election_day
Mississippi,Aldersgate UMC,U.S. President,,DEM,Barack Obama,518,518
Mississippi,Tenth Baptist St Church,U.S. President,,DEM,Barack Obama,294,294
Mississippi,AAMOD Bldg,U.S. President,,DEM,Barack Obama,509,509
Mississippi,Armorel School,U.S. President,,DEM,Barack Obama,17,17
Mississippi,Gosnell CC,U.S. President,,DEM,Barack Obama,20,20
Mississippi,Bethany Baptist Church,U.S. President,,DEM,Barack Obama,21,21
Mississippi,Gosnell School,U.S. President,,DEM,Barack Obama,28,28
Mississippi,Dell Community Center,U.S. President,,DEM,Barack Obama,14,14
Mississippi,Leachville Library,U.S. President,,DEM,Barack Obama,23,23
Mississippi,Manila Depot,U.S. President,,DEM,Barack Obama,32,32
Mississippi,ANC Burdette,U.S. President,,DEM,Barack Obama,19,19
Mississippi,Charles Strong CC,U.S. President,,DEM,Barack Obama,160,160
Mississippi,Osceola Main St Bldg,U.S. President,,DEM,Barack Obama,592,592
Mississippi,Keiser FBC,U.S. President,,DEM,Barack Obama,16,16
Mississippi,Wilson Library,U.S. President,,DEM,Barack Obama,49,49
Mississippi,Joiner CH,U.S. President,,DEM,Barack Obama,60,60
Mississippi,Birdsong FS,U.S. President,,DEM,Barack Obama,27,27
Mississippi,Dyess CC,U.S. President,,DEM,Barack Obama,2,2
Mississippi,Etowach FS,U.S. President,,DEM,Barack Obama,9,9
Mississippi,Bassett CH,U.S. President,,DEM,Barack Obama,14,14
Mississippi,Aldersgate UMC,U.S. President,,DEM,John Wolfe,107,107
Mississippi,Tenth Baptist St Church,U.S. President,,DEM,John Wolfe,216,216
Mississippi,AAMOD Bldg,U.S. President,,DEM,John Wolfe,39,39
Mississippi,Armorel School,U.S. President,,DEM,John Wolfe,19,19
Mississippi,Gosnell CC,U.S. President,,DEM,John Wolfe,14,14
Mississippi,Bethany Baptist Church,U.S. President,,DEM,John Wolfe,21,21
Mississippi,Gosnell School,U.S. President,,DEM,John Wolfe,25,25
Mississippi,Dell Community Center,U.S. President,,DEM,John Wolfe,29,29
Mississippi,Leachville Library,U.S. President,,DEM,John Wolfe,22,22
Mississippi,Manila Depot,U.S. President,,DEM,John Wolfe,32,32
Mississippi,ANC Burdette,U.S. President,,DEM,John Wolfe,11,11
Mississippi,Charles Strong CC,U.S. President,,DEM,John Wolfe,13,13
Mississippi,Osceola Main St Bldg,U.S. President,,DEM,John Wolfe,131,131
Mississippi,Keiser FBC,U.S. President,,DEM,John Wolfe,20,20
Mississippi,Wilson Library,U.S. President,,DEM,John Wolfe,38,38
Mississippi,Joiner CH,U.S. President,,DEM,John Wolfe,6,6
Mississippi,Birdsong FS,U.S. President,,DEM,John Wolfe,8,8
Mississippi,Dyess CC,U.S. President,,DEM,John Wolfe,2,2
Mississippi,Etowach FS,U.S. President,,DEM,John Wolfe,8,8
Mississippi,Bassett CH,U.S. President,,DEM,John Wolfe,21,21
Mississippi,Aldersgate UMC,U.S. Congress District 1,,DEM,Gary Latanich,79,79
Mississippi,Tenth Baptist St Church,U.S. Congress District 1,,DEM,Gary Latanich,52,52
Mississippi,AAMOD Bldg,U.S. Congress District 1,,DEM,Gary Latanich,78,78
Mississippi,Armorel School,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Mississippi,Gosnell CC,U.S. Congress District 1,,DEM,Gary Latanich,5,5
Mississippi,Bethany Baptist Church,U.S. Congress District 1,,DEM,Gary Latanich,6,6
Mississippi,Gosnell School,U.S. Congress District 1,,DEM,Gary Latanich,5,5
Mississippi,Dell Community Center,U.S. Congress District 1,,DEM,Gary Latanich,2,2
Mississippi,Leachville Library,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Mississippi,Manila Depot,U.S. Congress District 1,,DEM,Gary Latanich,9,9
Mississippi,ANC Burdette,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Mississippi,Charles Strong CC,U.S. Congress District 1,,DEM,Gary Latanich,34,34
Mississippi,Osceola Main St Bldg,U.S. Congress District 1,,DEM,Gary Latanich,89,89
Mississippi,Keiser FBC,U.S. Congress District 1,,DEM,Gary Latanich,8,8
Mississippi,Wilson Library,U.S. Congress District 1,,DEM,Gary Latanich,10,10
Mississippi,Joiner CH,U.S. Congress District 1,,DEM,Gary Latanich,9,9
Mississippi,Birdsong FS,U.S. Congress District 1,,DEM,Gary Latanich,4,4
Mississippi,Dyess CC,U.S. Congress District 1,,DEM,Gary Latanich,0,0
Mississippi,Etowach FS,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Mississippi,Bassett CH,U.S. Congress District 1,,DEM,Gary Latanich,6,6
Mississippi,Aldersgate UMC,U.S. Congress District 1,,DEM,Clark M. Hall,182,182
Mississippi,Tenth Baptist St Church,U.S. Congress District 1,,DEM,Clark M. Hall,150,150
Mississippi,AAMOD Bldg,U.S. Congress District 1,,DEM,Clark M. Hall,184,184
Mississippi,Armorel School,U.S. Congress District 1,,DEM,Clark M. Hall,6,6
Mississippi,Gosnell CC,U.S. Congress District 1,,DEM,Clark M. Hall,11,11
