county,precinct,office,district,party,candidate,votes,election_day
Craighead,Huntington Building,U.S. President,,DEM,John Wolfe,229,229
Craighead,Parker Park Community Center,U.S. President,,DEM,John Wolfe,101,101
Craighead,Fowler Center - 3,U.S. President,,DEM,John Wolfe,98,98
Craighead,YMCA,U.S. President,,DEM,John Wolfe,406,406
Craighead,Earl Bell Community Center,U.S. President,,DEM,John Wolfe,196,196
Craighead,Allen Park - 6,U.S. President,,DEM,John Wolfe,126,126
Craighead,Walnut Street Baptist Church - 7,U.S. President,,DEM,John Wolfe,518,518
Craighead,Allen Park - 8,U.S. President,,DEM,John Wolfe,223,223
Craighead,Fowler Center - 9,U.S. President,,DEM,John Wolfe,278,278
Craighead,Bono Sr. Citizens Center,U.S. President,,DEM,John Wolfe,273,273
Craighead,Black Oak City Hall,U.S. President,,DEM,John Wolfe,18,18
Craighead,Caraway City Hall,U.S. President,,DEM,John Wolfe,112,112
Craighead,Brookland Fire Dept.,U.S. President,,DEM,John Wolfe,183,183
Craighead,Monette Legion Hut,U.S. President,,DEM,John Wolfe,121,121
Craighead,Walnut Street Baptist Church - 15,U.S. President,,DEM,John Wolfe,48,48
Craighead,Southridge Fire Dept.,U.S. President,,DEM,John Wolfe,117,117
Craighead,Philadelphia Fire Dept.,U.S. President,,DEM,John Wolfe,66,66
Craighead,Lake City - City Hall,U.S. President,,DEM,John Wolfe,114,114
Craighead,Lester Fire Dept.,U.S. President,,DEM,John Wolfe,30,30
Craighead,Bay Community Center,U.S. President,,DEM,John Wolfe,106,106
Craighead,Greensboro Community Center,U.S. President,,DEM,John Wolfe,102,102
Craighead,Egypt City Hall,U.S. President,,DEM,John Wolfe,9,9
Craighead,Cash City Hall,U.S. President,,DEM,John Wolfe,39,39
Craighead,Huntington Building,U.S. President,,DEM,Barack Obama,309,309
Craighead,Parker Park Community Center,U.S. President,,DEM,Barack Obama,147,147
Craighead,Fowler Center - 3,U.S. President,,DEM,Barack Obama,116,116
Craighead,YMCA,U.S. President,,DEM,Barack Obama,360,360
Craighead,Earl Bell Community Center,U.S. President,,DEM,Barack Obama,325,325
Craighead,Allen Park - 6,U.S. President,,DEM,Barack Obama,121,121
Craighead,Walnut Street Baptist Church - 7,U.S. President,,DEM,Barack Obama,339,339
Craighead,Allen Park - 8,U.S. President,,DEM,Barack Obama,206,206
Craighead,Fowler Center - 9,U.S. President,,DEM,Barack Obama,255,255
Craighead,Bono Sr. Citizens Center,U.S. President,,DEM,Barack Obama,188,188
Craighead,Black Oak City Hall,U.S. President,,DEM,Barack Obama,14,14
Craighead,Caraway City Hall,U.S. President,,DEM,Barack Obama,82,82
Craighead,Brookland Fire Dept.,U.S. President,,DEM,Barack Obama,125,125
Craighead,Monette Legion Hut,U.S. President,,DEM,Barack Obama,69,69
Craighead,Walnut Street Baptist Church - 15,U.S. President,,DEM,Barack Obama,26,26
Craighead,Southridge Fire Dept.,U.S. President,,DEM,Barack Obama,54,54
Craighead,Philadelphia Fire Dept.,U.S. President,,DEM,Barack Obama,30,30
Craighead,Lake City - City Hall,U.S. President,,DEM,Barack Obama,87,87
Craighead,Lester Fire Dept.,U.S. President,,DEM,Barack Obama,29,29
Craighead,Bay Community Center,U.S. President,,DEM,Barack Obama,82,82
Craighead,Greensboro Community Center,U.S. President,,DEM,Barack Obama,64,64
Craighead,Egypt City Hall,U.S. President,,DEM,Barack Obama,10,10
Craighead,Cash City Hall,U.S. President,,DEM,Barack Obama,29,29
Craighead,Huntington Building,U.S. Congress District 1,,DEM,Scott Ellington,340,340
Craighead,Parker Park Community Center,U.S. Congress District 1,,DEM,Scott Ellington,150,150
Craighead,Fowler Center - 3,U.S. Congress District 1,,DEM,Scott Ellington,120,120
Craighead,YMCA,U.S. Congress District 1,,DEM,Scott Ellington,487,487
Craighead,Earl Bell Community Center,U.S. Congress District 1,,DEM,Scott Ellington,328,328
Craighead,Allen Park - 6,U.S. Congress District 1,,DEM,Scott Ellington,176,176
Craighead,Walnut Street Baptist Church - 7,U.S. Congress District 1,,DEM,Scott Ellington,551,551
Craighead,Allen Park - 8,U.S. Congress District 1,,DEM,Scott Ellington,292,292
Craighead,Fowler Center - 9,U.S. Congress District 1,,DEM,Scott Ellington,306,306
Craighead,Bono Sr. Citizens Center,U.S. Congress District 1,,DEM,Scott Ellington,322,322
Craighead,Black Oak City Hall,U.S. Congress District 1,,DEM,Scott Ellington,28,28
Craighead,Caraway City Hall,U.S. Congress District 1,,DEM,Scott Ellington,157,157
Craighead,Brookland Fire Dept.,U.S. Congress District 1,,DEM,Scott Ellington,244,244
Craighead,Monette Legion Hut,U.S. Congress District 1,,DEM,Scott Ellington,155,155
Craighead,Walnut Street Baptist Church - 15,U.S. Congress District 1,,DEM,Scott Ellington,56,56
Craighead,Southridge Fire Dept.,U.S. Congress District 1,,DEM,Scott Ellington,122,122
Craighead,Philadelphia Fire Dept.,U.S. Congress District 1,,DEM,Scott Ellington,67,67
Craighead,Lake City - City Hall,U.S. Congress District 1,,DEM,Scott Ellington,158,158
Craighead,Lester Fire Dept.,U.S. Congress District 1,,DEM,Scott Ellington,41,41
Craighead,Bay Community Center,U.S. Congress District 1,,DEM,Scott Ellington,136,136
Craighead,Greensboro Community Center,U.S. Congress District 1,,DEM,Scott Ellington,126,126
Craighead,Egypt City Hall,U.S. Congress District 1,,DEM,Scott Ellington,10,10
Craighead,Cash City Hall,U.S. Congress District 1,,DEM,Scott Ellington,40,40
Craighead,Huntington Building,U.S. Congress District 1,,DEM,Clark M. Hall,84,84
Craighead,Parker Park Community Center,U.S. Congress District 1,,DEM,Clark M. Hall,52,52
Craighead,Fowler Center - 3,U.S. Congress District 1,,DEM,Clark M. Hall,34,34
Craighead,YMCA,U.S. Congress District 1,,DEM,Clark M. Hall,151,151
Craighead,Earl Bell Community Center,U.S. Congress District 1,,DEM,Clark M. Hall,103,103
Craighead,Allen Park - 6,U.S. Congress District 1,,DEM,Clark M. Hall,52,52
Craighead,Walnut Street Baptist Church - 7,U.S. Congress District 1,,DEM,Clark M. Hall,169,169
Craighead,Allen Park - 8,U.S. Congress District 1,,DEM,Clark M. Hall,91,91
Craighead,Fowler Center - 9,U.S. Congress District 1,,DEM,Clark M. Hall,111,111
Craighead,Bono Sr. Citizens Center,U.S. Congress District 1,,DEM,Clark M. Hall,117,117
Craighead,Black Oak City Hall,U.S. Congress District 1,,DEM,Clark M. Hall,4,4
Craighead,Caraway City Hall,U.S. Congress District 1,,DEM,Clark M. Hall,29,29
Craighead,Brookland Fire Dept.,U.S. Congress District 1,,DEM,Clark M. Hall,48,48
Craighead,Monette Legion Hut,U.S. Congress District 1,,DEM,Clark M. Hall,31,31
Craighead,Walnut Street Baptist Church - 15,U.S. Congress District 1,,DEM,Clark M. Hall,16,16
Craighead,Southridge Fire Dept.,U.S. Congress District 1,,DEM,Clark M. Hall,38,38
Craighead,Philadelphia Fire Dept.,U.S. Congress District 1,,DEM,Clark M. Hall,17,17
Craighead,Lake City - City Hall,U.S. Congress District 1,,DEM,Clark M. Hall,33,33
Craighead,Lester Fire Dept.,U.S. Congress District 1,,DEM,Clark M. Hall,15,15
Craighead,Bay Community Center,U.S. Congress District 1,,DEM,Clark M. Hall,36,36
Craighead,Greensboro Community Center,U.S. Congress District 1,,DEM,Clark M. Hall,25,25
Craighead,Egypt City Hall,U.S. Congress District 1,,DEM,Clark M. Hall,5,5
Craighead,Cash City Hall,U.S. Congress District 1,,DEM,Clark M. Hall,25,25
Craighead,Huntington Building,U.S. Congress District 1,,DEM,Gary Latanich,147,147
Craighead,Parker Park Community Center,U.S. Congress District 1,,DEM,Gary Latanich,47,47
Craighead,Fowler Center - 3,U.S. Congress District 1,,DEM,Gary Latanich,65,65
Craighead,YMCA,U.S. Congress District 1,,DEM,Gary Latanich,168,168
Craighead,Earl Bell Community Center,U.S. Congress District 1,,DEM,Gary Latanich,119,119
Craighead,Allen Park - 6,U.S. Congress District 1,,DEM,Gary Latanich,34,34
Craighead,Walnut Street Baptist Church - 7,U.S. Congress District 1,,DEM,Gary Latanich,176,176
Craighead,Allen Park - 8,U.S. Congress District 1,,DEM,Gary Latanich,66,66
Craighead,Fowler Center - 9,U.S. Congress District 1,,DEM,Gary Latanich,152,152
Craighead,Bono Sr. Citizens Center,U.S. Congress District 1,,DEM,Gary Latanich,53,53
Craighead,Black Oak City Hall,U.S. Congress District 1,,DEM,Gary Latanich,2,2
Craighead,Caraway City Hall,U.S. Congress District 1,,DEM,Gary Latanich,16,16
Craighead,Brookland Fire Dept.,U.S. Congress District 1,,DEM,Gary Latanich,35,35
Craighead,Monette Legion Hut,U.S. Congress District 1,,DEM,Gary Latanich,22,22
Craighead,Walnut Street Baptist Church - 15,U.S. Congress District 1,,DEM,Gary Latanich,12,12
Craighead,Southridge Fire Dept.,U.S. Congress District 1,,DEM,Gary Latanich,20,20
Craighead,Philadelphia Fire Dept.,U.S. Congress District 1,,DEM,Gary Latanich,15,15
Craighead,Lake City - City Hall,U.S. Congress District 1,,DEM,Gary Latanich,18,18
Craighead,Lester Fire Dept.,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Craighead,Bay Community Center,U.S. Congress District 1,,DEM,Gary Latanich,30,30
Craighead,Greensboro Community Center,U.S. Congress District 1,,DEM,Gary Latanich,25,25
Craighead,Egypt City Hall,U.S. Congress District 1,,DEM,Gary Latanich,3,3
Craighead,Cash City Hall,U.S. Congress District 1,,DEM,Gary Latanich,6,6
Craighead,Allen Park - 6,State Representative District 52,,DEM,Todd Wilcox,43,43
Craighead,Allen Park - 8,State Representative District 52,,DEM,Todd Wilcox,155,155
Craighead,Bono Sr. Citizens Center,State Representative District 52,,DEM,Todd Wilcox,2,2
Craighead,Walnut Street Baptist Church - 15,State Representative District 52,,DEM,Todd Wilcox,45,45
Craighead,Southridge Fire Dept.,State Representative District 52,,DEM,Todd Wilcox,107,107
Craighead,Bay Community Center,State Representative District 52,,DEM,Todd Wilcox,20,20
Craighead,Cash City Hall,State Representative District 52,,DEM,Todd Wilcox,15,15
Craighead,Allen Park - 6,State Representative District 52,,DEM,LJ Bryant,36,36
Craighead,Allen Park - 8,State Representative District 52,,DEM,LJ Bryant,96,96
Craighead,Bono Sr. Citizens Center,State Representative District 52,,DEM,LJ Bryant,0,0
Craighead,Walnut Street Baptist Church - 15,State Representative District 52,,DEM,LJ Bryant,32,32
Craighead,Southridge Fire Dept.,State Representative District 52,,DEM,LJ Bryant,71,71
Craighead,Bay Community Center,State Representative District 52,,DEM,LJ Bryant,19,19
Craighead,Cash City Hall,State Representative District 52,,DEM,LJ Bryant,7,7
Craighead,Huntington Building,County Treasurer,,DEM,Melanie Hall Bracy,273,273
Craighead,Parker Park Community Center,County Treasurer,,DEM,Melanie Hall Bracy,102,102
Craighead,Fowler Center - 3,County Treasurer,,DEM,Melanie Hall Bracy,86,86
Craighead,YMCA,County Treasurer,,DEM,Melanie Hall Bracy,369,369
Craighead,Earl Bell Community Center,County Treasurer,,DEM,Melanie Hall Bracy,295,295
Craighead,Allen Park - 6,County Treasurer,,DEM,Melanie Hall Bracy,102,102
Craighead,Walnut Street Baptist Church - 7,County Treasurer,,DEM,Melanie Hall Bracy,425,425
