county,precinct,office,district,party,candidate,votes,election_day
Yell,Bluffton,U.S. President,,DEM,Barack Obama,2,2
Yell,Briggsville,U.S. President,,DEM,Barack Obama,17,17
Yell,Centerville,U.S. President,,DEM,Barack Obama,27,27
Yell,Compton,U.S. President,,DEM,Barack Obama,2,2
Yell,Crawford,U.S. President,,DEM,Barack Obama,5,5
Yell,Danville,U.S. President,,DEM,Barack Obama,79,79
Yell,Dardanelle Outside,U.S. President,,DEM,Barack Obama,87,87
Yell,Dardanelle Ward 1,U.S. President,,DEM,Barack Obama,38,38
Yell,Dardanelle Ward 2,U.S. President,,DEM,Barack Obama,13,13
Yell,Dardanelle Ward 3,U.S. President,,DEM,Barack Obama,13,13
Yell,Dutch Creek,U.S. President,,DEM,Barack Obama,3,3
Yell,Ferguson,U.S. President,,DEM,Barack Obama,36,36
Yell,Galla Rock,U.S. President,,DEM,Barack Obama,9,9
Yell,Gilkey,U.S. President,,DEM,Barack Obama,10,10
Yell,Gravelly,U.S. President,,DEM,Barack Obama,5,5
Yell,Herring,U.S. President,,DEM,Barack Obama,8,8
Yell,Ions Creek,U.S. President,,DEM,Barack Obama,2,2
Yell,Lamar,U.S. President,,DEM,Barack Obama,36,36
Yell,Magazine 1,U.S. President,,DEM,Barack Obama,24,24
Yell,Magazine 2,U.S. President,,DEM,Barack Obama,12,12
Yell,Mason,U.S. President,,DEM,Barack Obama,5,5
Yell,Mountain,U.S. President,,DEM,Barack Obama,3,3
Yell,Prairie,U.S. President,,DEM,Barack Obama,26,26
Yell,Richland,U.S. President,,DEM,Barack Obama,7,7
Yell,Riley,U.S. President,,DEM,Barack Obama,34,34
Yell,Rover,U.S. President,,DEM,Barack Obama,5,5
Yell,Ward,U.S. President,,DEM,Barack Obama,31,31
Yell,Waveland,U.S. President,,DEM,Barack Obama,6,6
Yell,Bluffton,U.S. President,,DEM,John Wolfe,16,16
Yell,Briggsville,U.S. President,,DEM,John Wolfe,18,18
Yell,Centerville,U.S. President,,DEM,John Wolfe,25,25
Yell,Compton,U.S. President,,DEM,John Wolfe,12,12
Yell,Crawford,U.S. President,,DEM,John Wolfe,7,7
Yell,Danville,U.S. President,,DEM,John Wolfe,118,118
Yell,Dardanelle Outside,U.S. President,,DEM,John Wolfe,64,64
Yell,Dardanelle Ward 1,U.S. President,,DEM,John Wolfe,25,25
Yell,Dardanelle Ward 2,U.S. President,,DEM,John Wolfe,9,9
Yell,Dardanelle Ward 3,U.S. President,,DEM,John Wolfe,17,17
Yell,Dutch Creek,U.S. President,,DEM,John Wolfe,13,13
Yell,Ferguson,U.S. President,,DEM,John Wolfe,130,130
Yell,Galla Rock,U.S. President,,DEM,John Wolfe,14,14
Yell,Gilkey,U.S. President,,DEM,John Wolfe,10,10
Yell,Gravelly,U.S. President,,DEM,John Wolfe,4,4
Yell,Herring,U.S. President,,DEM,John Wolfe,43,43
Yell,Ions Creek,U.S. President,,DEM,John Wolfe,14,14
Yell,Lamar,U.S. President,,DEM,John Wolfe,52,52
Yell,Magazine 1,U.S. President,,DEM,John Wolfe,30,30
Yell,Magazine 2,U.S. President,,DEM,John Wolfe,17,17
Yell,Mason,U.S. President,,DEM,John Wolfe,20,20
Yell,Mountain,U.S. President,,DEM,John Wolfe,8,8
Yell,Prairie,U.S. President,,DEM,John Wolfe,85,85
Yell,Richland,U.S. President,,DEM,John Wolfe,28,28
Yell,Riley,U.S. President,,DEM,John Wolfe,63,63
Yell,Rover,U.S. President,,DEM,John Wolfe,45,45
Yell,Ward,U.S. President,,DEM,John Wolfe,66,66
Yell,Waveland,U.S. President,,DEM,John Wolfe,22,22
Yell,Bluffton,U.S. Congress District 4,,DEM,Q. Byrum Hurst,11,11
Yell,Briggsville,U.S. Congress District 4,,DEM,Q. Byrum Hurst,8,8
Yell,Centerville,U.S. Congress District 4,,DEM,Q. Byrum Hurst,16,16
Yell,Compton,U.S. Congress District 4,,DEM,Q. Byrum Hurst,5,5
Yell,Crawford,U.S. Congress District 4,,DEM,Q. Byrum Hurst,9,9
Yell,Danville,U.S. Congress District 4,,DEM,Q. Byrum Hurst,100,100
Yell,Dardanelle Outside,U.S. Congress District 4,,DEM,Q. Byrum Hurst,60,60
Yell,Dardanelle Ward 1,U.S. Congress District 4,,DEM,Q. Byrum Hurst,41,41
Yell,Dardanelle Ward 2,U.S. Congress District 4,,DEM,Q. Byrum Hurst,9,9
Yell,Dardanelle Ward 3,U.S. Congress District 4,,DEM,Q. Byrum Hurst,8,8
Yell,Dutch Creek,U.S. Congress District 4,,DEM,Q. Byrum Hurst,9,9
Yell,Ferguson,U.S. Congress District 4,,DEM,Q. Byrum Hurst,63,63
Yell,Galla Rock,U.S. Congress District 4,,DEM,Q. Byrum Hurst,15,15
Yell,Gilkey,U.S. Congress District 4,,DEM,Q. Byrum Hurst,2,2
Yell,Gravelly,U.S. Congress District 4,,DEM,Q. Byrum Hurst,6,6
Yell,Herring,U.S. Congress District 4,,DEM,Q. Byrum Hurst,26,26
Yell,Ions Creek,U.S. Congress District 4,,DEM,Q. Byrum Hurst,7,7
Yell,Lamar,U.S. Congress District 4,,DEM,Q. Byrum Hurst,36,36
Yell,Magazine 1,U.S. Congress District 4,,DEM,Q. Byrum Hurst,24,24
Yell,Magazine 2,U.S. Congress District 4,,DEM,Q. Byrum Hurst,18,18
Yell,Mason,U.S. Congress District 4,,DEM,Q. Byrum Hurst,12,12
Yell,Mountain,U.S. Congress District 4,,DEM,Q. Byrum Hurst,7,7
Yell,Prairie,U.S. Congress District 4,,DEM,Q. Byrum Hurst,44,44
Yell,Richland,U.S. Congress District 4,,DEM,Q. Byrum Hurst,17,17
Yell,Riley,U.S. Congress District 4,,DEM,Q. Byrum Hurst,38,38
Yell,Rover,U.S. Congress District 4,,DEM,Q. Byrum Hurst,16,16
Yell,Ward,U.S. Congress District 4,,DEM,Q. Byrum Hurst,50,50
Yell,Waveland,U.S. Congress District 4,,DEM,Q. Byrum Hurst,13,13
Yell,Bluffton,U.S. Congress District 4,,DEM,Senator Gene Jeffress,1,1
Yell,Briggsville,U.S. Congress District 4,,DEM,Senator Gene Jeffress,17,17
Yell,Centerville,U.S. Congress District 4,,DEM,Senator Gene Jeffress,20,20
Yell,Compton,U.S. Congress District 4,,DEM,Senator Gene Jeffress,6,6
Yell,Crawford,U.S. Congress District 4,,DEM,Senator Gene Jeffress,0,0
Yell,Danville,U.S. Congress District 4,,DEM,Senator Gene Jeffress,69,69
Yell,Dardanelle Outside,U.S. Congress District 4,,DEM,Senator Gene Jeffress,59,59
Yell,Dardanelle Ward 1,U.S. Congress District 4,,DEM,Senator Gene Jeffress,16,16
Yell,Dardanelle Ward 2,U.S. Congress District 4,,DEM,Senator Gene Jeffress,7,7
Yell,Dardanelle Ward 3,U.S. Congress District 4,,DEM,Senator Gene Jeffress,15,15
Yell,Dutch Creek,U.S. Congress District 4,,DEM,Senator Gene Jeffress,5,5
Yell,Ferguson,U.S. Congress District 4,,DEM,Senator Gene Jeffress,54,54
Yell,Galla Rock,U.S. Congress District 4,,DEM,Senator Gene Jeffress,5,5
Yell,Gilkey,U.S. Congress District 4,,DEM,Senator Gene Jeffress,3,3
Yell,Gravelly,U.S. Congress District 4,,DEM,Senator Gene Jeffress,1,1
Yell,Herring,U.S. Congress District 4,,DEM,Senator Gene Jeffress,12,12
Yell,Ions Creek,U.S. Congress District 4,,DEM,Senator Gene Jeffress,2,2
Yell,Lamar,U.S. Congress District 4,,DEM,Senator Gene Jeffress,27,27
Yell,Magazine 1,U.S. Congress District 4,,DEM,Senator Gene Jeffress,19,19
Yell,Magazine 2,U.S. Congress District 4,,DEM,Senator Gene Jeffress,5,5
Yell,Mason,U.S. Congress District 4,,DEM,Senator Gene Jeffress,4,4
Yell,Mountain,U.S. Congress District 4,,DEM,Senator Gene Jeffress,4,4
Yell,Prairie,U.S. Congress District 4,,DEM,Senator Gene Jeffress,45,45
Yell,Richland,U.S. Congress District 4,,DEM,Senator Gene Jeffress,8,8
Yell,Riley,U.S. Congress District 4,,DEM,Senator Gene Jeffress,33,33
Yell,Rover,U.S. Congress District 4,,DEM,Senator Gene Jeffress,9,9
Yell,Ward,U.S. Congress District 4,,DEM,Senator Gene Jeffress,25,25
Yell,Waveland,U.S. Congress District 4,,DEM,Senator Gene Jeffress,7,7
Yell,Bluffton,U.S. Congress District 4,,DEM,DC Morrison,7,7
Yell,Briggsville,U.S. Congress District 4,,DEM,DC Morrison,10,10
Yell,Centerville,U.S. Congress District 4,,DEM,DC Morrison,14,14
Yell,Compton,U.S. Congress District 4,,DEM,DC Morrison,3,3
Yell,Crawford,U.S. Congress District 4,,DEM,DC Morrison,3,3
Yell,Danville,U.S. Congress District 4,,DEM,DC Morrison,30,30
Yell,Dardanelle Outside,U.S. Congress District 4,,DEM,DC Morrison,30,30
Yell,Dardanelle Ward 1,U.S. Congress District 4,,DEM,DC Morrison,7,7
Yell,Dardanelle Ward 2,U.S. Congress District 4,,DEM,DC Morrison,7,7
Yell,Dardanelle Ward 3,U.S. Congress District 4,,DEM,DC Morrison,8,8
Yell,Dutch Creek,U.S. Congress District 4,,DEM,DC Morrison,4,4
Yell,Ferguson,U.S. Congress District 4,,DEM,DC Morrison,47,47
Yell,Galla Rock,U.S. Congress District 4,,DEM,DC Morrison,6,6
Yell,Gilkey,U.S. Congress District 4,,DEM,DC Morrison,10,10
Yell,Gravelly,U.S. Congress District 4,,DEM,DC Morrison,1,1
Yell,Herring,U.S. Congress District 4,,DEM,DC Morrison,10,10
Yell,Ions Creek,U.S. Congress District 4,,DEM,DC Morrison,5,5
Yell,Lamar,U.S. Congress District 4,,DEM,DC Morrison,26,26
Yell,Magazine 1,U.S. Congress District 4,,DEM,DC Morrison,12,12
