county,precinct,office,district,party,candidate,votes,election_day
Lafayette,Lewisville Ward 1,U.S. President,,DEM,Barack Obama,30,30
Lafayette,Lewisville Ward 2,U.S. President,,DEM,Barack Obama,6,6
Lafayette,Lewisville Ward 3,U.S. President,,DEM,Barack Obama,47,47
Lafayette,Stamps Ward 1 Prec 1,U.S. President,,DEM,Barack Obama,2,2
Lafayette,Stamps Ward 1 Prec 2,U.S. President,,DEM,Barack Obama,19,19
Lafayette,Stamps Ward 2,U.S. President,,DEM,Barack Obama,13,13
Lafayette,Stamps Ward 3,U.S. President,,DEM,Barack Obama,30,30
Lafayette,Boyd Hill,U.S. President,,DEM,Barack Obama,7,7
Lafayette,Bradley,U.S. President,,DEM,Barack Obama,11,11
Lafayette,Buckner,U.S. President,,DEM,Barack Obama,17,17
Lafayette,Canfield,U.S. President,,DEM,Barack Obama,5,5
Lafayette,Center,U.S. President,,DEM,Barack Obama,17,17
Lafayette,Gin City,U.S. President,,DEM,Barack Obama,7,7
Lafayette,Mars Hill,U.S. President,,DEM,Barack Obama,2,2
Lafayette,Oak Grove,U.S. President,,DEM,Barack Obama,1,1
Lafayette,Piney Grove,U.S. President,,DEM,Barack Obama,6,6
Lafayette,Red River,U.S. President,,DEM,Barack Obama,8,8
Lafayette,Sardis,U.S. President,,DEM,Barack Obama,1,1
Lafayette,State Line,U.S. President,,DEM,Barack Obama,2,2
Lafayette,Walker Creek,U.S. President,,DEM,Barack Obama,8,8
Lafayette,Lewisville Ward 1,U.S. President,,DEM,John Wolfe,9,9
Lafayette,Lewisville Ward 2,U.S. President,,DEM,John Wolfe,6,6
Lafayette,Lewisville Ward 3,U.S. President,,DEM,John Wolfe,5,5
Lafayette,Stamps Ward 1 Prec 1,U.S. President,,DEM,John Wolfe,8,8
Lafayette,Stamps Ward 1 Prec 2,U.S. President,,DEM,John Wolfe,5,5
Lafayette,Stamps Ward 2,U.S. President,,DEM,John Wolfe,6,6
Lafayette,Stamps Ward 3,U.S. President,,DEM,John Wolfe,2,2
Lafayette,Boyd Hill,U.S. President,,DEM,John Wolfe,0,0
Lafayette,Bradley,U.S. President,,DEM,John Wolfe,10,10
Lafayette,Buckner,U.S. President,,DEM,John Wolfe,8,8
Lafayette,Canfield,U.S. President,,DEM,John Wolfe,4,4
Lafayette,Center,U.S. President,,DEM,John Wolfe,24,24
Lafayette,Gin City,U.S. President,,DEM,John Wolfe,10,10
Lafayette,Mars Hill,U.S. President,,DEM,John Wolfe,1,1
Lafayette,Oak Grove,U.S. President,,DEM,John Wolfe,5,5
Lafayette,Piney Grove,U.S. President,,DEM,John Wolfe,8,8
Lafayette,Red River,U.S. President,,DEM,John Wolfe,4,4
Lafayette,Sardis,U.S. President,,DEM,John Wolfe,6,6
Lafayette,State Line,U.S. President,,DEM,John Wolfe,15,15
Lafayette,Walker Creek,U.S. President,,DEM,John Wolfe,7,7
Lafayette,Lewisville Ward 1,U.S. Congress District 4,,DEM,Q. Byrum Hurst,17,17
Lafayette,Lewisville Ward 2,U.S. Congress District 4,,DEM,Q. Byrum Hurst,2,2
Lafayette,Lewisville Ward 3,U.S. Congress District 4,,DEM,Q. Byrum Hurst,21,21
Lafayette,Stamps Ward 1 Prec 1,U.S. Congress District 4,,DEM,Q. Byrum Hurst,8,8
Lafayette,Stamps Ward 1 Prec 2,U.S. Congress District 4,,DEM,Q. Byrum Hurst,12,12
Lafayette,Stamps Ward 2,U.S. Congress District 4,,DEM,Q. Byrum Hurst,8,8
Lafayette,Stamps Ward 3,U.S. Congress District 4,,DEM,Q. Byrum Hurst,15,15
Lafayette,Boyd Hill,U.S. Congress District 4,,DEM,Q. Byrum Hurst,3,3
Lafayette,Bradley,U.S. Congress District 4,,DEM,Q. Byrum Hurst,6,6
Lafayette,Buckner,U.S. Congress District 4,,DEM,Q. Byrum Hurst,15,15
Lafayette,Canfield,U.S. Congress District 4,,DEM,Q. Byrum Hurst,1,1
Lafayette,Center,U.S. Congress District 4,,DEM,Q. Byrum Hurst,15,15
Lafayette,Gin City,U.S. Congress District 4,,DEM,Q. Byrum Hurst,8,8
Lafayette,Mars Hill,U.S. Congress District 4,,DEM,Q. Byrum Hurst,1,1
Lafayette,Oak Grove,U.S. Congress District 4,,DEM,Q. Byrum Hurst,3,3
Lafayette,Piney Grove,U.S. Congress District 4,,DEM,Q. Byrum Hurst,6,6
Lafayette,Red River,U.S. Congress District 4,,DEM,Q. Byrum Hurst,5,5
Lafayette,Sardis,U.S. Congress District 4,,DEM,Q. Byrum Hurst,2,2
Lafayette,State Line,U.S. Congress District 4,,DEM,Q. Byrum Hurst,7,7
Lafayette,Walker Creek,U.S. Congress District 4,,DEM,Q. Byrum Hurst,9,9
Lafayette,Lewisville Ward 1,U.S. Congress District 4,,DEM,DC Morrison,6,6
Lafayette,Lewisville Ward 2,U.S. Congress District 4,,DEM,DC Morrison,2,2
Lafayette,Lewisville Ward 3,U.S. Congress District 4,,DEM,DC Morrison,10,10
Lafayette,Stamps Ward 1 Prec 1,U.S. Congress District 4,,DEM,DC Morrison,0,0
Lafayette,Stamps Ward 1 Prec 2,U.S. Congress District 4,,DEM,DC Morrison,5,5
Lafayette,Stamps Ward 2,U.S. Congress District 4,,DEM,DC Morrison,5,5
Lafayette,Stamps Ward 3,U.S. Congress District 4,,DEM,DC Morrison,7,7
Lafayette,Boyd Hill,U.S. Congress District 4,,DEM,DC Morrison,3,3
