county,precinct,office,district,party,candidate,votes,election_day
Van Buren,02 Barnett,U.S. President,,DEM,Barack Obama,0,0
Van Buren,03 Bradley,U.S. President,,DEM,Barack Obama,43,43
Van Buren,04 Culpepper,U.S. President,,DEM,Barack Obama,13,13
Van Buren,05 Holly Mountain,U.S. President,,DEM,Barack Obama,14,14
Van Buren,06 Choctaw,U.S. President,,DEM,Barack Obama,17,17
Van Buren,07 West Griggs,U.S. President,,DEM,Barack Obama,41,41
Van Buren,08 Craig,U.S. President,,DEM,Barack Obama,17,17
Van Buren,09 Cargile,U.S. President,,DEM,Barack Obama,9,9
Van Buren,10 Davis,U.S. President,,DEM,Barack Obama,48,48
Van Buren,11 Formosa,U.S. President,,DEM,Barack Obama,22,22
Van Buren,12 East Griggs,U.S. President,,DEM,Barack Obama,51,51
Van Buren,15 Mountain,U.S. President,,DEM,Barack Obama,2,2
Van Buren,17 Linn Creek,U.S. President,,DEM,Barack Obama,25,25
Van Buren,19 Red River,U.S. President,,DEM,Barack Obama,29,29
Van Buren,20 Union,U.S. President,,DEM,Barack Obama,0,0
Van Buren,21 Washington,U.S. President,,DEM,Barack Obama,28,28
Van Buren,22 Wheeler,U.S. President,,DEM,Barack Obama,25,25
Van Buren,23 Mountain Ranch,U.S. President,,DEM,Barack Obama,34,34
Van Buren,24 South Griggs,U.S. President,,DEM,Barack Obama,54,54
Van Buren,25 Indian Hills,U.S. President,,DEM,Barack Obama,17,17
Van Buren,26 Lakewood,U.S. President,,DEM,Barack Obama,17,17
Van Buren,02 Barnett,U.S. President,,DEM,John Wolfe,0,0
Van Buren,03 Bradley,U.S. President,,DEM,John Wolfe,51,51
Van Buren,04 Culpepper,U.S. President,,DEM,John Wolfe,22,22
Van Buren,05 Holly Mountain,U.S. President,,DEM,John Wolfe,23,23
Van Buren,06 Choctaw,U.S. President,,DEM,John Wolfe,26,26
Van Buren,07 West Griggs,U.S. President,,DEM,John Wolfe,59,59
Van Buren,08 Craig,U.S. President,,DEM,John Wolfe,39,39
Van Buren,09 Cargile,U.S. President,,DEM,John Wolfe,15,15
Van Buren,10 Davis,U.S. President,,DEM,John Wolfe,59,59
Van Buren,11 Formosa,U.S. President,,DEM,John Wolfe,33,33
Van Buren,12 East Griggs,U.S. President,,DEM,John Wolfe,46,46
Van Buren,15 Mountain,U.S. President,,DEM,John Wolfe,12,12
Van Buren,17 Linn Creek,U.S. President,,DEM,John Wolfe,29,29
Van Buren,19 Red River,U.S. President,,DEM,John Wolfe,17,17
Van Buren,20 Union,U.S. President,,DEM,John Wolfe,0,0
Van Buren,21 Washington,U.S. President,,DEM,John Wolfe,30,30
Van Buren,22 Wheeler,U.S. President,,DEM,John Wolfe,17,17
Van Buren,23 Mountain Ranch,U.S. President,,DEM,John Wolfe,21,21
Van Buren,24 South Griggs,U.S. President,,DEM,John Wolfe,54,54
Van Buren,25 Indian Hills,U.S. President,,DEM,John Wolfe,4,4
Van Buren,26 Lakewood,U.S. President,,DEM,John Wolfe,7,7
Van Buren,19 Red River,JP 3,,DEM,Renée E. Vinson,18,18
Van Buren,20 Union,JP 3,,DEM,Renée E. Vinson,0,0
