county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Searcy,Bear Creek #4,Governor,,DEM,Jared K. Henderson,47,16,30,1,0
Searcy,Bear Creek #5,Governor,,DEM,Jared K. Henderson,57,18,33,6,0
Searcy,Bear Creek #6,Governor,,DEM,Jared K. Henderson,34,14,19,1,0
Searcy,Calf Creek,Governor,,DEM,Jared K. Henderson,34,24,9,1,0
Searcy,Long Creek,Governor,,DEM,Jared K. Henderson,13,3,8,2,0
Searcy,Mt. Pleasant,Governor,,DEM,Jared K. Henderson,26,18,8,0,0
Searcy,Oxley,Governor,,DEM,Jared K. Henderson,34,10,22,2,0
Searcy,Prairie,Governor,,DEM,Jared K. Henderson,26,25,1,0,0
Searcy,Red River,Governor,,DEM,Jared K. Henderson,25,5,19,1,0
Searcy,Rock Creek,Governor,,DEM,Jared K. Henderson,24,13,11,0,0
Searcy,Shady Grove,Governor,,DEM,Jared K. Henderson,16,5,10,1,0
Searcy,Spring,Governor,,DEM,Jared K. Henderson,58,31,27,0,0
Searcy,St. Joe,Governor,,DEM,Jared K. Henderson,23,14,9,0,0
Searcy,Tomahawk,Governor,,DEM,Jared K. Henderson,32,13,18,1,0
Searcy,Wiley's Cove,Governor,,DEM,Jared K. Henderson,75,43,28,3,1
Searcy,Bear Creek #4,Governor,,LIB,Mark West,15,4,11,0,0
Searcy,Bear Creek #5,Governor,,LIB,Mark West,20,7,12,1,0
Searcy,Bear Creek #6,Governor,,LIB,Mark West,13,6,7,0,0
Searcy,Calf Creek,Governor,,LIB,Mark West,14,12,2,0,0
Searcy,Long Creek,Governor,,LIB,Mark West,9,2,7,0,0
Searcy,Mt. Pleasant,Governor,,LIB,Mark West,10,6,4,0,0
Searcy,Oxley,Governor,,LIB,Mark West,6,3,3,0,0
Searcy,Prairie,Governor,,LIB,Mark West,6,6,0,0,0
Searcy,Red River,Governor,,LIB,Mark West,5,3,2,0,0
Searcy,Rock Creek,Governor,,LIB,Mark West,9,2,7,0,0
Searcy,Shady Grove,Governor,,LIB,Mark West,4,2,2,0,0
Searcy,Spring,Governor,,LIB,Mark West,6,4,2,0,0
Searcy,St. Joe,Governor,,LIB,Mark West,5,4,1,0,0
Searcy,Tomahawk,Governor,,LIB,Mark West,11,2,9,0,0
Searcy,Wiley's Cove,Governor,,LIB,Mark West,25,15,10,0,0
Searcy,Bear Creek #4,Governor,,REP,Governor Asa Hutchinson,297,87,206,4,0
Searcy,Bear Creek #5,Governor,,REP,Governor Asa Hutchinson,291,82,177,32,0
Searcy,Bear Creek #6,Governor,,REP,Governor Asa Hutchinson,288,83,198,7,0
Searcy,Calf Creek,Governor,,REP,Governor Asa Hutchinson,81,47,31,3,0
Searcy,Long Creek,Governor,,REP,Governor Asa Hutchinson,160,73,82,5,0
Searcy,Mt. Pleasant,Governor,,REP,Governor Asa Hutchinson,159,98,58,3,0
Searcy,Oxley,Governor,,REP,Governor Asa Hutchinson,124,67,56,1,0
Searcy,Prairie,Governor,,REP,Governor Asa Hutchinson,140,118,21,1,0
Searcy,Red River,Governor,,REP,Governor Asa Hutchinson,69,24,43,2,0
Searcy,Rock Creek,Governor,,REP,Governor Asa Hutchinson,158,106,44,8,0
Searcy,Shady Grove,Governor,,REP,Governor Asa Hutchinson,42,17,22,3,0
Searcy,Spring,Governor,,REP,Governor Asa Hutchinson,184,77,104,3,0
Searcy,St. Joe,Governor,,REP,Governor Asa Hutchinson,84,49,34,1,0
Searcy,Tomahawk,Governor,,REP,Governor Asa Hutchinson,149,65,82,2,0
Searcy,Wiley's Cove,Governor,,REP,Governor Asa Hutchinson,286,147,130,9,0
Searcy,Bear Creek #4,Lieutenant Governor,,DEM,Anthony Bland,52,16,35,1,0
Searcy,Bear Creek #5,Lieutenant Governor,,DEM,Anthony Bland,62,15,37,10,0
Searcy,Bear Creek #6,Lieutenant Governor,,DEM,Anthony Bland,30,12,17,1,0
Searcy,Calf Creek,Lieutenant Governor,,DEM,Anthony Bland,34,24,9,1,0
Searcy,Long Creek,Lieutenant Governor,,DEM,Anthony Bland,13,4,7,2,0
Searcy,Mt. Pleasant,Lieutenant Governor,,DEM,Anthony Bland,24,15,9,0,0
Searcy,Oxley,Lieutenant Governor,,DEM,Anthony Bland,33,10,21,2,0
Searcy,Prairie,Lieutenant Governor,,DEM,Anthony Bland,20,19,1,0,0
Searcy,Red River,Lieutenant Governor,,DEM,Anthony Bland,25,4,20,1,0
Searcy,Rock Creek,Lieutenant Governor,,DEM,Anthony Bland,31,19,10,2,0
Searcy,Shady Grove,Lieutenant Governor,,DEM,Anthony Bland,18,6,11,1,0
Searcy,Spring,Lieutenant Governor,,DEM,Anthony Bland,56,28,28,0,0
Searcy,St. Joe,Lieutenant Governor,,DEM,Anthony Bland,23,12,11,0,0
Searcy,Tomahawk,Lieutenant Governor,,DEM,Anthony Bland,36,14,21,1,0
Searcy,Wiley's Cove,Lieutenant Governor,,DEM,Anthony Bland,76,44,27,4,1
Searcy,Bear Creek #4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,295,88,203,4,0
Searcy,Bear Creek #5,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,291,88,177,26,0
Searcy,Bear Creek #6,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,295,90,198,7,0
Searcy,Calf Creek,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,89,52,34,3,0
Searcy,Long Creek,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,160,73,82,5,0
Searcy,Mt. Pleasant,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,154,97,54,3,0
Searcy,Oxley,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,126,67,58,1,0
Searcy,Prairie,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,148,126,21,1,0
Searcy,Red River,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,66,23,41,2,0
Searcy,Rock Creek,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,155,101,49,5,0
Searcy,Shady Grove,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,41,16,22,3,0
Searcy,Spring,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,187,81,103,3,0
Searcy,St. Joe,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,86,54,31,1,0
Searcy,Tomahawk,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,149,64,83,2,0
Searcy,Wiley's Cove,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,286,147,132,7,0
Searcy,Bear Creek #4,Lieutenant Governor,,LIB,Frank Gilbert,7,2,5,0,0
Searcy,Bear Creek #5,Lieutenant Governor,,LIB,Frank Gilbert,11,2,6,3,0
Searcy,Bear Creek #6,Lieutenant Governor,,LIB,Frank Gilbert,7,1,6,0,0
Searcy,Calf Creek,Lieutenant Governor,,LIB,Frank Gilbert,5,5,0,0,0
Searcy,Long Creek,Lieutenant Governor,,LIB,Frank Gilbert,8,1,7,0,0
Searcy,Mt. Pleasant,Lieutenant Governor,,LIB,Frank Gilbert,14,8,6,0,0
Searcy,Oxley,Lieutenant Governor,,LIB,Frank Gilbert,3,2,1,0,0
Searcy,Prairie,Lieutenant Governor,,LIB,Frank Gilbert,3,3,0,0,0
Searcy,Red River,Lieutenant Governor,,LIB,Frank Gilbert,4,2,2,0,0
Searcy,Rock Creek,Lieutenant Governor,,LIB,Frank Gilbert,5,2,3,0,0
Searcy,Shady Grove,Lieutenant Governor,,LIB,Frank Gilbert,3,2,1,0,0
Searcy,Spring,Lieutenant Governor,,LIB,Frank Gilbert,5,3,2,0,0
Searcy,St. Joe,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Searcy,Tomahawk,Lieutenant Governor,,LIB,Frank Gilbert,7,2,5,0,0
Searcy,Wiley's Cove,Lieutenant Governor,,LIB,Frank Gilbert,19,12,6,1,0
Searcy,Bear Creek #4,Attorney General,,DEM,Mike Lee,47,14,32,1,0
Searcy,Bear Creek #5,Attorney General,,DEM,Mike Lee,66,19,36,11,0
Searcy,Bear Creek #6,Attorney General,,DEM,Mike Lee,45,17,27,1,0
Searcy,Calf Creek,Attorney General,,DEM,Mike Lee,33,23,9,1,0
Searcy,Long Creek,Attorney General,,DEM,Mike Lee,14,3,9,2,0
Searcy,Mt. Pleasant,Attorney General,,DEM,Mike Lee,31,22,9,0,0
Searcy,Oxley,Attorney General,,DEM,Mike Lee,28,8,18,2,0
Searcy,Prairie,Attorney General,,DEM,Mike Lee,23,22,1,0,0
Searcy,Red River,Attorney General,,DEM,Mike Lee,25,4,20,1,0
Searcy,Rock Creek,Attorney General,,DEM,Mike Lee,29,16,11,2,0
Searcy,Shady Grove,Attorney General,,DEM,Mike Lee,18,7,10,1,0
Searcy,Spring,Attorney General,,DEM,Mike Lee,56,30,26,0,0
Searcy,St. Joe,Attorney General,,DEM,Mike Lee,23,13,10,0,0
Searcy,Tomahawk,Attorney General,,DEM,Mike Lee,39,17,21,1,0
Searcy,Wiley's Cove,Attorney General,,DEM,Mike Lee,79,43,31,4,1
Searcy,Bear Creek #4,Attorney General,,LIB,Kerry Hicks,10,3,7,0,0
Searcy,Bear Creek #5,Attorney General,,LIB,Kerry Hicks,13,5,7,1,0
Searcy,Bear Creek #6,Attorney General,,LIB,Kerry Hicks,8,2,6,0,0
Searcy,Calf Creek,Attorney General,,LIB,Kerry Hicks,5,4,1,0,0
Searcy,Long Creek,Attorney General,,LIB,Kerry Hicks,5,1,4,0,0
Searcy,Mt. Pleasant,Attorney General,,LIB,Kerry Hicks,10,3,7,0,0
Searcy,Oxley,Attorney General,,LIB,Kerry Hicks,1,0,1,0,0
Searcy,Prairie,Attorney General,,LIB,Kerry Hicks,2,1,1,0,0
Searcy,Red River,Attorney General,,LIB,Kerry Hicks,2,1,1,0,0
Searcy,Rock Creek,Attorney General,,LIB,Kerry Hicks,5,2,3,0,0
Searcy,Shady Grove,Attorney General,,LIB,Kerry Hicks,3,2,1,0,0
Searcy,Spring,Attorney General,,LIB,Kerry Hicks,9,4,5,0,0
Searcy,St. Joe,Attorney General,,LIB,Kerry Hicks,5,4,1,0,0
Searcy,Tomahawk,Attorney General,,LIB,Kerry Hicks,4,1,3,0,0
Searcy,Wiley's Cove,Attorney General,,LIB,Kerry Hicks,13,7,6,0,0
Searcy,Bear Creek #4,Attorney General,,REP,Attorney General Leslie Rutledge,297,90,203,4,0
Searcy,Bear Creek #5,Attorney General,,REP,Attorney General Leslie Rutledge,287,80,178,29,0
Searcy,Bear Creek #6,Attorney General,,REP,Attorney General Leslie Rutledge,283,85,191,7,0
Searcy,Calf Creek,Attorney General,,REP,Attorney General Leslie Rutledge,86,52,31,3,0
Searcy,Long Creek,Attorney General,,REP,Attorney General Leslie Rutledge,162,74,83,5,0
Searcy,Mt. Pleasant,Attorney General,,REP,Attorney General Leslie Rutledge,153,95,55,3,0
Searcy,Oxley,Attorney General,,REP,Attorney General Leslie Rutledge,131,71,59,1,0
Searcy,Prairie,Attorney General,,REP,Attorney General Leslie Rutledge,146,125,20,1,0
Searcy,Red River,Attorney General,,REP,Attorney General Leslie Rutledge,73,27,44,2,0
Searcy,Rock Creek,Attorney General,,REP,Attorney General Leslie Rutledge,158,104,49,5,0
Searcy,Shady Grove,Attorney General,,REP,Attorney General Leslie Rutledge,41,15,23,3,0
Searcy,Spring,Attorney General,,REP,Attorney General Leslie Rutledge,182,77,102,3,0
Searcy,St. Joe,Attorney General,,REP,Attorney General Leslie Rutledge,84,51,32,1,0
Searcy,Tomahawk,Attorney General,,REP,Attorney General Leslie Rutledge,149,62,85,2,0
Searcy,Wiley's Cove,Attorney General,,REP,Attorney General Leslie Rutledge,290,152,130,8,0
Searcy,Bear Creek #4,Secretary of State,,REP,John Thurston Commissioner of State Lands,291,85,202,4,0
Searcy,Bear Creek #5,Secretary of State,,REP,John Thurston Commissioner of State Lands,272,80,163,29,0
Searcy,Bear Creek #6,Secretary of State,,REP,John Thurston Commissioner of State Lands,284,87,190,7,0
Searcy,Calf Creek,Secretary of State,,REP,John Thurston Commissioner of State Lands,82,50,29,3,0
Searcy,Long Creek,Secretary of State,,REP,John Thurston Commissioner of State Lands,159,73,82,4,0
Searcy,Mt. Pleasant,Secretary of State,,REP,John Thurston Commissioner of State Lands,143,87,53,3,0
Searcy,Oxley,Secretary of State,,REP,John Thurston Commissioner of State Lands,124,68,55,1,0
Searcy,Prairie,Secretary of State,,REP,John Thurston Commissioner of State Lands,144,123,20,1,0
Searcy,Red River,Secretary of State,,REP,John Thurston Commissioner of State Lands,66,22,41,3,0
Searcy,Rock Creek,Secretary of State,,REP,John Thurston Commissioner of State Lands,148,96,48,4,0
Searcy,Shady Grove,Secretary of State,,REP,John Thurston Commissioner of State Lands,40,14,23,3,0
Searcy,Spring,Secretary of State,,REP,John Thurston Commissioner of State Lands,182,76,103,3,0
Searcy,St. Joe,Secretary of State,,REP,John Thurston Commissioner of State Lands,80,49,30,1,0
Searcy,Tomahawk,Secretary of State,,REP,John Thurston Commissioner of State Lands,147,61,85,1,0
Searcy,Wiley's Cove,Secretary of State,,REP,John Thurston Commissioner of State Lands,270,141,125,4,0
Searcy,Bear Creek #4,Secretary of State,,DEM,Susan Inman,52,16,36,0,0
Searcy,Bear Creek #5,Secretary of State,,DEM,Susan Inman,71,17,45,9,0
Searcy,Bear Creek #6,Secretary of State,,DEM,Susan Inman,41,15,25,1,0
Searcy,Calf Creek,Secretary of State,,DEM,Susan Inman,37,25,11,1,0
Searcy,Long Creek,Secretary of State,,DEM,Susan Inman,14,3,8,3,0
Searcy,Mt. Pleasant,Secretary of State,,DEM,Susan Inman,33,21,12,0,0
Searcy,Oxley,Secretary of State,,DEM,Susan Inman,33,10,21,2,0
Searcy,Prairie,Secretary of State,,DEM,Susan Inman,25,23,2,0,0
Searcy,Red River,Secretary of State,,DEM,Susan Inman,27,7,20,0,0
Searcy,Rock Creek,Secretary of State,,DEM,Susan Inman,33,19,11,3,0
Searcy,Shady Grove,Secretary of State,,DEM,Susan Inman,19,7,11,1,0
Searcy,Spring,Secretary of State,,DEM,Susan Inman,56,28,28,0,0
Searcy,St. Joe,Secretary of State,,DEM,Susan Inman,25,14,11,0,0
Searcy,Tomahawk,Secretary of State,,DEM,Susan Inman,40,16,23,1,0
Searcy,Wiley's Cove,Secretary of State,,DEM,Susan Inman,88,47,36,4,1
Searcy,Bear Creek #4,Secretary of State,,LIB,Christopher Olson,11,5,5,1,0
Searcy,Bear Creek #5,Secretary of State,,LIB,Christopher Olson,14,5,8,1,0
Searcy,Bear Creek #6,Secretary of State,,LIB,Christopher Olson,5,1,4,0,0
Searcy,Calf Creek,Secretary of State,,LIB,Christopher Olson,3,3,0,0,0
Searcy,Long Creek,Secretary of State,,LIB,Christopher Olson,7,1,6,0,0
Searcy,Mt. Pleasant,Secretary of State,,LIB,Christopher Olson,15,10,5,0,0
Searcy,Oxley,Secretary of State,,LIB,Christopher Olson,3,0,3,0,0
Searcy,Prairie,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Searcy,Red River,Secretary of State,,LIB,Christopher Olson,4,2,2,0,0
Searcy,Rock Creek,Secretary of State,,LIB,Christopher Olson,6,3,3,0,0
Searcy,Shady Grove,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Searcy,Spring,Secretary of State,,LIB,Christopher Olson,5,4,1,0,0
Searcy,St. Joe,Secretary of State,,LIB,Christopher Olson,3,2,1,0,0
Searcy,Tomahawk,Secretary of State,,LIB,Christopher Olson,5,3,2,0,0
Searcy,Wiley's Cove,Secretary of State,,LIB,Christopher Olson,18,10,5,3,0
Searcy,Bear Creek #4,State Treasurer,,REP,Treasurer of State Dennis Milligan,308,91,213,4,0
Searcy,Bear Creek #5,State Treasurer,,REP,Treasurer of State Dennis Milligan,293,85,179,29,0
Searcy,Bear Creek #6,State Treasurer,,REP,Treasurer of State Dennis Milligan,307,95,205,7,0
Searcy,Calf Creek,State Treasurer,,REP,Treasurer of State Dennis Milligan,86,55,29,2,0
Searcy,Long Creek,State Treasurer,,REP,Treasurer of State Dennis Milligan,162,74,83,5,0
Searcy,Mt. Pleasant,State Treasurer,,REP,Treasurer of State Dennis Milligan,154,96,55,3,0
Searcy,Oxley,State Treasurer,,REP,Treasurer of State Dennis Milligan,128,71,56,1,0
Searcy,Prairie,State Treasurer,,REP,Treasurer of State Dennis Milligan,159,137,21,1,0
Searcy,Red River,State Treasurer,,REP,Treasurer of State Dennis Milligan,72,25,44,3,0
Searcy,Rock Creek,State Treasurer,,REP,Treasurer of State Dennis Milligan,158,102,51,5,0
Searcy,Shady Grove,State Treasurer,,REP,Treasurer of State Dennis Milligan,45,18,24,3,0
Searcy,Spring,State Treasurer,,REP,Treasurer of State Dennis Milligan,190,81,106,3,0
Searcy,St. Joe,State Treasurer,,REP,Treasurer of State Dennis Milligan,84,53,30,1,0
Searcy,Tomahawk,State Treasurer,,REP,Treasurer of State Dennis Milligan,152,63,86,3,0
Searcy,Wiley's Cove,State Treasurer,,REP,Treasurer of State Dennis Milligan,296,156,133,7,0
Searcy,Bear Creek #4,State Treasurer,,LIB,Ashley Ewald,38,14,23,1,0
Searcy,Bear Creek #5,State Treasurer,,LIB,Ashley Ewald,45,11,27,7,0
Searcy,Bear Creek #6,State Treasurer,,LIB,Ashley Ewald,22,6,16,0,0
Searcy,Calf Creek,State Treasurer,,LIB,Ashley Ewald,32,24,8,0,0
Searcy,Long Creek,State Treasurer,,LIB,Ashley Ewald,15,3,11,1,0
Searcy,Mt. Pleasant,State Treasurer,,LIB,Ashley Ewald,36,22,14,0,0
Searcy,Oxley,State Treasurer,,LIB,Ashley Ewald,24,5,17,2,0
Searcy,Prairie,State Treasurer,,LIB,Ashley Ewald,9,8,1,0,0
Searcy,Red River,State Treasurer,,LIB,Ashley Ewald,19,4,15,0,0
Searcy,Rock Creek,State Treasurer,,LIB,Ashley Ewald,26,14,10,2,0
Searcy,Shady Grove,State Treasurer,,LIB,Ashley Ewald,15,6,8,1,0
Searcy,Spring,State Treasurer,,LIB,Ashley Ewald,38,18,20,0,0
Searcy,St. Joe,State Treasurer,,LIB,Ashley Ewald,20,11,9,0,0
Searcy,Tomahawk,State Treasurer,,LIB,Ashley Ewald,31,14,17,0,0
Searcy,Wiley's Cove,State Treasurer,,LIB,Ashley Ewald,70,35,30,4,1
Searcy,Bear Creek #4,Auditor of State,,LIB,David E. Dinwiddie,40,13,26,1,0
Searcy,Bear Creek #5,Auditor of State,,LIB,David E. Dinwiddie,39,11,22,6,0
Searcy,Bear Creek #6,Auditor of State,,LIB,David E. Dinwiddie,25,8,17,0,0
Searcy,Calf Creek,Auditor of State,,LIB,David E. Dinwiddie,28,22,6,0,0
Searcy,Long Creek,Auditor of State,,LIB,David E. Dinwiddie,13,3,9,1,0
Searcy,Mt. Pleasant,Auditor of State,,LIB,David E. Dinwiddie,33,19,14,0,0
Searcy,Oxley,Auditor of State,,LIB,David E. Dinwiddie,25,7,16,2,0
Searcy,Prairie,Auditor of State,,LIB,David E. Dinwiddie,12,11,1,0,0
Searcy,Red River,Auditor of State,,LIB,David E. Dinwiddie,18,2,16,0,0
Searcy,Rock Creek,Auditor of State,,LIB,David E. Dinwiddie,26,15,9,2,0
Searcy,Shady Grove,Auditor of State,,LIB,David E. Dinwiddie,16,7,8,1,0
Searcy,Spring,Auditor of State,,LIB,David E. Dinwiddie,28,12,16,0,0
Searcy,St. Joe,Auditor of State,,LIB,David E. Dinwiddie,20,11,9,0,0
Searcy,Tomahawk,Auditor of State,,LIB,David E. Dinwiddie,30,14,16,0,0
Searcy,Wiley's Cove,Auditor of State,,LIB,David E. Dinwiddie,68,35,29,3,1
Searcy,Bear Creek #4,Auditor of State,,REP,Auditor Andrea Lea,308,95,209,4,0
Searcy,Bear Creek #5,Auditor of State,,REP,Auditor Andrea Lea,302,86,186,30,0
Searcy,Bear Creek #6,Auditor of State,,REP,Auditor Andrea Lea,301,93,201,7,0
Searcy,Calf Creek,Auditor of State,,REP,Auditor Andrea Lea,86,54,30,2,0
Searcy,Long Creek,Auditor of State,,REP,Auditor Andrea Lea,167,75,87,5,0
Searcy,Mt. Pleasant,Auditor of State,,REP,Auditor Andrea Lea,155,98,54,3,0
Searcy,Oxley,Auditor of State,,REP,Auditor Andrea Lea,127,69,57,1,0
Searcy,Prairie,Auditor of State,,REP,Auditor Andrea Lea,158,136,21,1,0
Searcy,Red River,Auditor of State,,REP,Auditor Andrea Lea,73,27,44,2,0
Searcy,Rock Creek,Auditor of State,,REP,Auditor Andrea Lea,159,102,52,5,0
Searcy,Shady Grove,Auditor of State,,REP,Auditor Andrea Lea,43,17,23,3,0
Searcy,Spring,Auditor of State,,REP,Auditor Andrea Lea,197,84,111,2,0
Searcy,St. Joe,Auditor of State,,REP,Auditor Andrea Lea,83,52,30,1,0
Searcy,Tomahawk,Auditor of State,,REP,Auditor Andrea Lea,154,64,87,3,0
Searcy,Wiley's Cove,Auditor of State,,REP,Auditor Andrea Lea,297,156,133,8,0
Searcy,Bear Creek #4,Commissioner of State Lands,,LIB,T.J. Campbell,14,5,9,0,0
Searcy,Bear Creek #5,Commissioner of State Lands,,LIB,T.J. Campbell,15,3,10,2,0
Searcy,Bear Creek #6,Commissioner of State Lands,,LIB,T.J. Campbell,10,5,5,0,0
Searcy,Calf Creek,Commissioner of State Lands,,LIB,T.J. Campbell,6,6,0,0,0
Searcy,Long Creek,Commissioner of State Lands,,LIB,T.J. Campbell,9,1,8,0,0
Searcy,Mt. Pleasant,Commissioner of State Lands,,LIB,T.J. Campbell,10,5,5,0,0
Searcy,Oxley,Commissioner of State Lands,,LIB,T.J. Campbell,4,1,3,0,0
Searcy,Prairie,Commissioner of State Lands,,LIB,T.J. Campbell,2,2,0,0,0
Searcy,Red River,Commissioner of State Lands,,LIB,T.J. Campbell,5,3,2,0,0
Searcy,Rock Creek,Commissioner of State Lands,,LIB,T.J. Campbell,5,3,2,0,0
Searcy,Shady Grove,Commissioner of State Lands,,LIB,T.J. Campbell,2,1,1,0,0
Searcy,Spring,Commissioner of State Lands,,LIB,T.J. Campbell,6,2,4,0,0
Searcy,St. Joe,Commissioner of State Lands,,LIB,T.J. Campbell,6,6,0,0,0
Searcy,Tomahawk,Commissioner of State Lands,,LIB,T.J. Campbell,6,2,4,0,0
Searcy,Wiley's Cove,Commissioner of State Lands,,LIB,T.J. Campbell,23,16,7,0,0
Searcy,Bear Creek #4,Commissioner of State Lands,,DEM,Larry Williams,54,16,37,1,0
Searcy,Bear Creek #5,Commissioner of State Lands,,DEM,Larry Williams,70,16,43,11,0
Searcy,Bear Creek #6,Commissioner of State Lands,,DEM,Larry Williams,41,15,25,1,0
Searcy,Calf Creek,Commissioner of State Lands,,DEM,Larry Williams,37,25,11,1,0
Searcy,Long Creek,Commissioner of State Lands,,DEM,Larry Williams,15,3,9,3,0
Searcy,Mt. Pleasant,Commissioner of State Lands,,DEM,Larry Williams,30,19,11,0,0
Searcy,Oxley,Commissioner of State Lands,,DEM,Larry Williams,32,9,21,2,0
Searcy,Prairie,Commissioner of State Lands,,DEM,Larry Williams,22,21,1,0,0
Searcy,Red River,Commissioner of State Lands,,DEM,Larry Williams,24,5,19,0,0
Searcy,Rock Creek,Commissioner of State Lands,,DEM,Larry Williams,34,18,14,2,0
Searcy,Shady Grove,Commissioner of State Lands,,DEM,Larry Williams,19,7,11,1,0
Searcy,Spring,Commissioner of State Lands,,DEM,Larry Williams,57,29,28,0,0
Searcy,St. Joe,Commissioner of State Lands,,DEM,Larry Williams,28,15,13,0,0
Searcy,Tomahawk,Commissioner of State Lands,,DEM,Larry Williams,42,16,25,1,0
Searcy,Wiley's Cove,Commissioner of State Lands,,DEM,Larry Williams,85,44,36,4,1
