county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Van Buren,04 Culpepper,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0,0
Van Buren,05 Holly Mountain,U.S. House,2,LIB,Joe Ryne Swafford,7,4,3,0,0
Van Buren,06 Choctaw,U.S. House,2,LIB,Joe Ryne Swafford,8,2,6,0,0
Van Buren,07 West Griggs,U.S. House,2,LIB,Joe Ryne Swafford,15,6,9,0,0
Van Buren,08 Craig,U.S. House,2,LIB,Joe Ryne Swafford,12,10,2,0,0
Van Buren,09 Cargile,U.S. House,2,LIB,Joe Ryne Swafford,1,1,0,0,0
Van Buren,10 Davis,U.S. House,2,LIB,Joe Ryne Swafford,8,4,4,0,0
Van Buren,11 Formosa,U.S. House,2,LIB,Joe Ryne Swafford,11,6,5,0,0
Van Buren,12 East Griggs,U.S. House,2,LIB,Joe Ryne Swafford,5,1,3,1,0
Van Buren,15 Mountain,U.S. House,2,LIB,Joe Ryne Swafford,5,2,3,0,0
Van Buren,17 Linn Creek,U.S. House,2,LIB,Joe Ryne Swafford,7,4,3,0,0
Van Buren,19 Red River,U.S. House,2,LIB,Joe Ryne Swafford,10,9,1,0,0
Van Buren,20 Union,U.S. House,2,LIB,Joe Ryne Swafford,14,12,2,0,0
Van Buren,21 Washington,U.S. House,2,LIB,Joe Ryne Swafford,7,4,3,0,0
Van Buren,22 Wheeler,U.S. House,2,LIB,Joe Ryne Swafford,11,8,3,0,0
Van Buren,23 Mountain Ranch,U.S. House,2,LIB,Joe Ryne Swafford,3,3,0,0,0
Van Buren,24 South Griggs,U.S. House,2,LIB,Joe Ryne Swafford,8,5,3,0,0
Van Buren,25 Indian Hills,U.S. House,2,LIB,Joe Ryne Swafford,2,2,0,0,0
Van Buren,26 Lakewood,U.S. House,2,LIB,Joe Ryne Swafford,5,5,0,0,0
Van Buren,02 Barnett,Governor,,LIB,Mark West,3,0,3,0,0
Van Buren,03 Bradley,Governor,,LIB,Mark West,15,10,5,0,0
Van Buren,04 Culpepper,Governor,,LIB,Mark West,0,0,0,0,0
Van Buren,05 Holly Mountain,Governor,,LIB,Mark West,12,6,6,0,0
Van Buren,06 Choctaw,Governor,,LIB,Mark West,12,4,8,0,0
Van Buren,07 West Griggs,Governor,,LIB,Mark West,19,7,11,1,0
Van Buren,08 Craig,Governor,,LIB,Mark West,10,6,3,1,0
Van Buren,09 Cargile,Governor,,LIB,Mark West,3,3,0,0,0
Van Buren,10 Davis,Governor,,LIB,Mark West,16,8,8,0,0
Van Buren,11 Formosa,Governor,,LIB,Mark West,12,6,6,0,0
Van Buren,12 East Griggs,Governor,,LIB,Mark West,7,1,5,1,0
Van Buren,15 Mountain,Governor,,LIB,Mark West,4,1,3,0,0
Van Buren,17 Linn Creek,Governor,,LIB,Mark West,5,3,2,0,0
Van Buren,19 Red River,Governor,,LIB,Mark West,11,5,6,0,0
Van Buren,20 Union,Governor,,LIB,Mark West,12,8,4,0,0
Van Buren,21 Washington,Governor,,LIB,Mark West,18,11,6,0,1
Van Buren,22 Wheeler,Governor,,LIB,Mark West,10,6,4,0,0
Van Buren,23 Mountain Ranch,Governor,,LIB,Mark West,5,3,2,0,0
Van Buren,24 South Griggs,Governor,,LIB,Mark West,19,9,10,0,0
Van Buren,25 Indian Hills,Governor,,LIB,Mark West,6,5,0,1,0
Van Buren,26 Lakewood,Governor,,LIB,Mark West,3,3,0,0,0
Van Buren,02 Barnett,Governor,,REP,Governor Asa Hutchinson,222,173,48,1,0
Van Buren,03 Bradley,Governor,,REP,Governor Asa Hutchinson,361,220,139,2,0
Van Buren,04 Culpepper,Governor,,REP,Governor Asa Hutchinson,127,62,64,1,0
Van Buren,05 Holly Mountain,Governor,,REP,Governor Asa Hutchinson,179,91,84,4,0
Van Buren,06 Choctaw,Governor,,REP,Governor Asa Hutchinson,181,86,94,1,0
Van Buren,07 West Griggs,Governor,,REP,Governor Asa Hutchinson,367,138,223,6,0
Van Buren,08 Craig,Governor,,REP,Governor Asa Hutchinson,234,142,87,4,1
Van Buren,09 Cargile,Governor,,REP,Governor Asa Hutchinson,109,84,23,2,0
Van Buren,10 Davis,Governor,,REP,Governor Asa Hutchinson,296,181,114,1,0
Van Buren,11 Formosa,Governor,,REP,Governor Asa Hutchinson,174,85,84,5,0
Van Buren,12 East Griggs,Governor,,REP,Governor Asa Hutchinson,310,123,185,2,0
Van Buren,15 Mountain,Governor,,REP,Governor Asa Hutchinson,99,48,48,3,0
Van Buren,17 Linn Creek,Governor,,REP,Governor Asa Hutchinson,172,79,89,4,0
Van Buren,19 Red River,Governor,,REP,Governor Asa Hutchinson,227,118,105,4,0
Van Buren,20 Union,Governor,,REP,Governor Asa Hutchinson,419,187,224,7,1
Van Buren,21 Washington,Governor,,REP,Governor Asa Hutchinson,249,121,127,1,0
Van Buren,22 Wheeler,Governor,,REP,Governor Asa Hutchinson,106,69,37,0,0
Van Buren,23 Mountain Ranch,Governor,,REP,Governor Asa Hutchinson,290,184,98,7,1
Van Buren,24 South Griggs,Governor,,REP,Governor Asa Hutchinson,417,114,295,8,0
Van Buren,25 Indian Hills,Governor,,REP,Governor Asa Hutchinson,228,141,70,17,0
Van Buren,26 Lakewood,Governor,,REP,Governor Asa Hutchinson,170,119,47,4,0
Van Buren,02 Barnett,Governor,,DEM,Jared K. Henderson,23,21,2,0,0
Van Buren,03 Bradley,Governor,,DEM,Jared K. Henderson,78,40,36,2,0
Van Buren,04 Culpepper,Governor,,DEM,Jared K. Henderson,19,6,13,0,0
Van Buren,05 Holly Mountain,Governor,,DEM,Jared K. Henderson,37,14,20,3,0
Van Buren,06 Choctaw,Governor,,DEM,Jared K. Henderson,60,20,35,5,0
Van Buren,07 West Griggs,Governor,,DEM,Jared K. Henderson,89,31,56,2,0
Van Buren,08 Craig,Governor,,DEM,Jared K. Henderson,46,31,13,1,1
Van Buren,09 Cargile,Governor,,DEM,Jared K. Henderson,25,16,7,2,0
Van Buren,10 Davis,Governor,,DEM,Jared K. Henderson,53,39,14,0,0
Van Buren,11 Formosa,Governor,,DEM,Jared K. Henderson,30,18,12,0,0
Van Buren,12 East Griggs,Governor,,DEM,Jared K. Henderson,76,21,52,3,0
Van Buren,15 Mountain,Governor,,DEM,Jared K. Henderson,13,11,2,0,0
Van Buren,17 Linn Creek,Governor,,DEM,Jared K. Henderson,46,18,22,6,0
Van Buren,19 Red River,Governor,,DEM,Jared K. Henderson,66,37,26,3,0
Van Buren,20 Union,Governor,,DEM,Jared K. Henderson,86,53,30,3,0
Van Buren,21 Washington,Governor,,DEM,Jared K. Henderson,58,32,25,1,0
Van Buren,22 Wheeler,Governor,,DEM,Jared K. Henderson,50,29,18,3,0
Van Buren,23 Mountain Ranch,Governor,,DEM,Jared K. Henderson,81,43,35,3,0
Van Buren,24 South Griggs,Governor,,DEM,Jared K. Henderson,112,28,79,5,0
Van Buren,25 Indian Hills,Governor,,DEM,Jared K. Henderson,40,22,17,1,0
Van Buren,26 Lakewood,Governor,,DEM,Jared K. Henderson,69,42,23,4,0
Van Buren,02 Barnett,Lieutenant Governor,,DEM,Anthony Bland,21,19,2,0,0
Van Buren,03 Bradley,Lieutenant Governor,,DEM,Anthony Bland,82,44,36,2,0
Van Buren,04 Culpepper,Lieutenant Governor,,DEM,Anthony Bland,19,6,13,0,0
Van Buren,05 Holly Mountain,Lieutenant Governor,,DEM,Anthony Bland,34,16,15,3,0
Van Buren,06 Choctaw,Lieutenant Governor,,DEM,Anthony Bland,64,24,35,5,0
Van Buren,07 West Griggs,Lieutenant Governor,,DEM,Anthony Bland,91,31,57,3,0
Van Buren,08 Craig,Lieutenant Governor,,DEM,Anthony Bland,44,33,10,0,1
Van Buren,09 Cargile,Lieutenant Governor,,DEM,Anthony Bland,24,16,6,2,0
Van Buren,10 Davis,Lieutenant Governor,,DEM,Anthony Bland,58,36,22,0,0
Van Buren,11 Formosa,Lieutenant Governor,,DEM,Anthony Bland,28,11,17,0,0
Van Buren,12 East Griggs,Lieutenant Governor,,DEM,Anthony Bland,80,29,48,3,0
Van Buren,15 Mountain,Lieutenant Governor,,DEM,Anthony Bland,10,8,2,0,0
Van Buren,17 Linn Creek,Lieutenant Governor,,DEM,Anthony Bland,49,18,27,4,0
Van Buren,19 Red River,Lieutenant Governor,,DEM,Anthony Bland,70,38,29,3,0
Van Buren,20 Union,Lieutenant Governor,,DEM,Anthony Bland,99,54,42,3,0
Van Buren,21 Washington,Lieutenant Governor,,DEM,Anthony Bland,52,29,22,1,0
Van Buren,22 Wheeler,Lieutenant Governor,,DEM,Anthony Bland,51,30,18,3,0
Van Buren,23 Mountain Ranch,Lieutenant Governor,,DEM,Anthony Bland,93,54,36,3,0
Van Buren,24 South Griggs,Lieutenant Governor,,DEM,Anthony Bland,125,30,89,6,0
Van Buren,25 Indian Hills,Lieutenant Governor,,DEM,Anthony Bland,44,27,16,1,0
Van Buren,26 Lakewood,Lieutenant Governor,,DEM,Anthony Bland,66,37,25,4,0
Van Buren,02 Barnett,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,223,173,49,1,0
Van Buren,03 Bradley,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,359,218,139,2,0
Van Buren,04 Culpepper,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,125,62,62,1,0
Van Buren,05 Holly Mountain,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,180,87,89,4,0
Van Buren,06 Choctaw,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,178,82,95,1,0
Van Buren,07 West Griggs,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,363,136,222,5,0
Van Buren,08 Craig,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,233,138,89,4,2
Van Buren,09 Cargile,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,113,87,24,2,0
Van Buren,10 Davis,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,294,183,110,1,0
Van Buren,11 Formosa,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,173,90,78,5,0
Van Buren,12 East Griggs,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,305,114,188,3,0
Van Buren,15 Mountain,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,101,51,47,3,0
Van Buren,17 Linn Creek,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,172,82,84,6,0
Van Buren,19 Red River,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,226,116,106,4,0
Van Buren,20 Union,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,401,182,211,7,1
Van Buren,21 Washington,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,263,129,132,1,1
Van Buren,22 Wheeler,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,97,63,34,0,0
Van Buren,23 Mountain Ranch,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,279,174,97,7,1
Van Buren,24 South Griggs,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,394,112,276,6,0
Van Buren,25 Indian Hills,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,224,138,70,16,0
Van Buren,26 Lakewood,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,168,121,43,4,0
Van Buren,02 Barnett,Lieutenant Governor,,LIB,Frank Gilbert,4,2,2,0,0
Van Buren,03 Bradley,Lieutenant Governor,,LIB,Frank Gilbert,12,7,5,0,0
Van Buren,04 Culpepper,Lieutenant Governor,,LIB,Frank Gilbert,2,0,2,0,0
Van Buren,05 Holly Mountain,Lieutenant Governor,,LIB,Frank Gilbert,12,7,5,0,0
Van Buren,06 Choctaw,Lieutenant Governor,,LIB,Frank Gilbert,10,4,6,0,0
Van Buren,07 West Griggs,Lieutenant Governor,,LIB,Frank Gilbert,18,8,9,1,0
Van Buren,08 Craig,Lieutenant Governor,,LIB,Frank Gilbert,11,6,4,1,0
Van Buren,09 Cargile,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Van Buren,10 Davis,Lieutenant Governor,,LIB,Frank Gilbert,12,9,3,0,0
Van Buren,11 Formosa,Lieutenant Governor,,LIB,Frank Gilbert,12,6,6,0,0
Van Buren,12 East Griggs,Lieutenant Governor,,LIB,Frank Gilbert,9,3,6,0,0
Van Buren,15 Mountain,Lieutenant Governor,,LIB,Frank Gilbert,4,2,2,0,0
Van Buren,17 Linn Creek,Lieutenant Governor,,LIB,Frank Gilbert,3,1,2,0,0
Van Buren,19 Red River,Lieutenant Governor,,LIB,Frank Gilbert,6,4,2,0,0
Van Buren,20 Union,Lieutenant Governor,,LIB,Frank Gilbert,16,12,4,0,0
Van Buren,21 Washington,Lieutenant Governor,,LIB,Frank Gilbert,10,6,4,0,0
Van Buren,22 Wheeler,Lieutenant Governor,,LIB,Frank Gilbert,17,11,6,0,0
Van Buren,23 Mountain Ranch,Lieutenant Governor,,LIB,Frank Gilbert,3,2,1,0,0
Van Buren,24 South Griggs,Lieutenant Governor,,LIB,Frank Gilbert,23,8,15,0,0
Van Buren,25 Indian Hills,Lieutenant Governor,,LIB,Frank Gilbert,5,3,1,1,0
Van Buren,26 Lakewood,Lieutenant Governor,,LIB,Frank Gilbert,6,5,1,0,0
Van Buren,02 Barnett,Attorney General,,REP,Attorney General Leslie Rutledge,220,172,47,1,0
Van Buren,03 Bradley,Attorney General,,REP,Attorney General Leslie Rutledge,335,206,128,1,0
Van Buren,04 Culpepper,Attorney General,,REP,Attorney General Leslie Rutledge,122,57,64,1,0
Van Buren,05 Holly Mountain,Attorney General,,REP,Attorney General Leslie Rutledge,171,84,83,4,0
Van Buren,06 Choctaw,Attorney General,,REP,Attorney General Leslie Rutledge,165,77,88,0,0
Van Buren,07 West Griggs,Attorney General,,REP,Attorney General Leslie Rutledge,328,122,201,5,0
Van Buren,08 Craig,Attorney General,,REP,Attorney General Leslie Rutledge,223,134,82,6,1
Van Buren,09 Cargile,Attorney General,,REP,Attorney General Leslie Rutledge,114,86,24,4,0
Van Buren,10 Davis,Attorney General,,REP,Attorney General Leslie Rutledge,284,175,108,1,0
Van Buren,11 Formosa,Attorney General,,REP,Attorney General Leslie Rutledge,158,78,75,5,0
Van Buren,12 East Griggs,Attorney General,,REP,Attorney General Leslie Rutledge,284,110,172,2,0
Van Buren,15 Mountain,Attorney General,,REP,Attorney General Leslie Rutledge,94,42,49,3,0
Van Buren,17 Linn Creek,Attorney General,,REP,Attorney General Leslie Rutledge,166,81,81,4,0
Van Buren,19 Red River,Attorney General,,REP,Attorney General Leslie Rutledge,210,108,98,4,0
Van Buren,20 Union,Attorney General,,REP,Attorney General Leslie Rutledge,383,172,203,7,1
Van Buren,21 Washington,Attorney General,,REP,Attorney General Leslie Rutledge,251,123,126,1,1
Van Buren,22 Wheeler,Attorney General,,REP,Attorney General Leslie Rutledge,100,65,35,0,0
Van Buren,23 Mountain Ranch,Attorney General,,REP,Attorney General Leslie Rutledge,276,174,95,6,1
Van Buren,24 South Griggs,Attorney General,,REP,Attorney General Leslie Rutledge,376,107,263,6,0
Van Buren,25 Indian Hills,Attorney General,,REP,Attorney General Leslie Rutledge,210,130,64,16,0
Van Buren,26 Lakewood,Attorney General,,REP,Attorney General Leslie Rutledge,160,113,43,4,0
Van Buren,02 Barnett,Attorney General,,LIB,Kerry Hicks,3,0,3,0,0
Van Buren,03 Bradley,Attorney General,,LIB,Kerry Hicks,20,15,5,0,0
Van Buren,04 Culpepper,Attorney General,,LIB,Kerry Hicks,1,0,1,0,0
Van Buren,05 Holly Mountain,Attorney General,,LIB,Kerry Hicks,16,7,9,0,0
Van Buren,06 Choctaw,Attorney General,,LIB,Kerry Hicks,11,4,7,0,0
Van Buren,07 West Griggs,Attorney General,,LIB,Kerry Hicks,16,5,10,1,0
Van Buren,08 Craig,Attorney General,,LIB,Kerry Hicks,16,7,9,0,0
Van Buren,09 Cargile,Attorney General,,LIB,Kerry Hicks,3,3,0,0,0
Van Buren,10 Davis,Attorney General,,LIB,Kerry Hicks,12,9,3,0,0
Van Buren,11 Formosa,Attorney General,,LIB,Kerry Hicks,14,7,7,0,0
Van Buren,12 East Griggs,Attorney General,,LIB,Kerry Hicks,9,3,5,1,0
Van Buren,15 Mountain,Attorney General,,LIB,Kerry Hicks,4,2,2,0,0
Van Buren,17 Linn Creek,Attorney General,,LIB,Kerry Hicks,2,2,0,0,0
Van Buren,19 Red River,Attorney General,,LIB,Kerry Hicks,11,3,8,0,0
Van Buren,20 Union,Attorney General,,LIB,Kerry Hicks,26,16,10,0,0
Van Buren,21 Washington,Attorney General,,LIB,Kerry Hicks,14,9,5,0,0
Van Buren,22 Wheeler,Attorney General,,LIB,Kerry Hicks,12,8,4,0,0
Van Buren,23 Mountain Ranch,Attorney General,,LIB,Kerry Hicks,5,3,2,0,0
Van Buren,24 South Griggs,Attorney General,,LIB,Kerry Hicks,19,5,14,0,0
Van Buren,25 Indian Hills,Attorney General,,LIB,Kerry Hicks,5,3,1,1,0
Van Buren,26 Lakewood,Attorney General,,LIB,Kerry Hicks,9,8,1,0,0
Van Buren,02 Barnett,Attorney General,,DEM,Mike Lee,24,22,2,0,0
Van Buren,03 Bradley,Attorney General,,DEM,Mike Lee,99,49,47,3,0
Van Buren,04 Culpepper,Attorney General,,DEM,Mike Lee,23,10,13,0,0
Van Buren,05 Holly Mountain,Attorney General,,DEM,Mike Lee,40,19,18,3,0
Van Buren,06 Choctaw,Attorney General,,DEM,Mike Lee,77,29,42,6,0
Van Buren,07 West Griggs,Attorney General,,DEM,Mike Lee,123,47,73,3,0
Van Buren,08 Craig,Attorney General,,DEM,Mike Lee,49,37,11,0,1
Van Buren,09 Cargile,Attorney General,,DEM,Mike Lee,20,14,6,0,0
Van Buren,10 Davis,Attorney General,,DEM,Mike Lee,69,44,25,0,0
Van Buren,11 Formosa,Attorney General,,DEM,Mike Lee,42,22,20,0,0
Van Buren,12 East Griggs,Attorney General,,DEM,Mike Lee,97,31,63,3,0
Van Buren,15 Mountain,Attorney General,,DEM,Mike Lee,19,17,2,0,0
Van Buren,17 Linn Creek,Attorney General,,DEM,Mike Lee,56,20,30,6,0
Van Buren,19 Red River,Attorney General,,DEM,Mike Lee,79,45,31,3,0
Van Buren,20 Union,Attorney General,,DEM,Mike Lee,109,62,44,3,0
Van Buren,21 Washington,Attorney General,,DEM,Mike Lee,61,33,27,1,0
Van Buren,22 Wheeler,Attorney General,,DEM,Mike Lee,53,30,20,3,0
Van Buren,23 Mountain Ranch,Attorney General,,DEM,Mike Lee,97,54,38,5,0
Van Buren,24 South Griggs,Attorney General,,DEM,Mike Lee,150,37,106,7,0
Van Buren,25 Indian Hills,Attorney General,,DEM,Mike Lee,58,37,20,1,0
Van Buren,26 Lakewood,Attorney General,,DEM,Mike Lee,72,42,26,4,0
Van Buren,02 Barnett,Secretary of State,,REP,John Thurston Commissioner of State Lands,210,162,47,1,0
Van Buren,03 Bradley,Secretary of State,,REP,John Thurston Commissioner of State Lands,330,203,126,1,0
Van Buren,04 Culpepper,Secretary of State,,REP,John Thurston Commissioner of State Lands,119,58,61,0,0
Van Buren,05 Holly Mountain,Secretary of State,,REP,John Thurston Commissioner of State Lands,164,80,80,4,0
Van Buren,06 Choctaw,Secretary of State,,REP,John Thurston Commissioner of State Lands,161,73,88,0,0
Van Buren,07 West Griggs,Secretary of State,,REP,John Thurston Commissioner of State Lands,322,119,199,4,0
Van Buren,08 Craig,Secretary of State,,REP,John Thurston Commissioner of State Lands,225,137,82,5,1
Van Buren,09 Cargile,Secretary of State,,REP,John Thurston Commissioner of State Lands,105,81,22,2,0
Van Buren,10 Davis,Secretary of State,,REP,John Thurston Commissioner of State Lands,269,168,100,1,0
Van Buren,11 Formosa,Secretary of State,,REP,John Thurston Commissioner of State Lands,153,75,73,5,0
Van Buren,12 East Griggs,Secretary of State,,REP,John Thurston Commissioner of State Lands,272,106,165,1,0
Van Buren,15 Mountain,Secretary of State,,REP,John Thurston Commissioner of State Lands,90,41,46,3,0
Van Buren,17 Linn Creek,Secretary of State,,REP,John Thurston Commissioner of State Lands,162,75,83,4,0
Van Buren,19 Red River,Secretary of State,,REP,John Thurston Commissioner of State Lands,206,100,102,4,0
Van Buren,20 Union,Secretary of State,,REP,John Thurston Commissioner of State Lands,373,163,203,6,1
Van Buren,21 Washington,Secretary of State,,REP,John Thurston Commissioner of State Lands,252,125,125,1,1
Van Buren,22 Wheeler,Secretary of State,,REP,John Thurston Commissioner of State Lands,91,58,33,0,0
Van Buren,23 Mountain Ranch,Secretary of State,,REP,John Thurston Commissioner of State Lands,262,165,90,6,1
Van Buren,24 South Griggs,Secretary of State,,REP,John Thurston Commissioner of State Lands,353,101,247,5,0
Van Buren,25 Indian Hills,Secretary of State,,REP,John Thurston Commissioner of State Lands,209,127,66,16,0
Van Buren,26 Lakewood,Secretary of State,,REP,John Thurston Commissioner of State Lands,153,109,40,4,0
Van Buren,02 Barnett,Secretary of State,,DEM,Susan Inman,32,29,3,0,0
Van Buren,03 Bradley,Secretary of State,,DEM,Susan Inman,105,53,49,3,0
Van Buren,04 Culpepper,Secretary of State,,DEM,Susan Inman,27,10,17,0,0
Van Buren,05 Holly Mountain,Secretary of State,,DEM,Susan Inman,45,18,24,3,0
Van Buren,06 Choctaw,Secretary of State,,DEM,Susan Inman,78,31,41,6,0
Van Buren,07 West Griggs,Secretary of State,,DEM,Susan Inman,125,47,74,4,0
Van Buren,08 Craig,Secretary of State,,DEM,Susan Inman,55,36,16,1,2
Van Buren,09 Cargile,Secretary of State,,DEM,Susan Inman,29,20,7,2,0
Van Buren,10 Davis,Secretary of State,,DEM,Susan Inman,80,52,28,0,0
Van Buren,11 Formosa,Secretary of State,,DEM,Susan Inman,46,24,22,0,0
Van Buren,12 East Griggs,Secretary of State,,DEM,Susan Inman,104,34,66,4,0
Van Buren,15 Mountain,Secretary of State,,DEM,Susan Inman,20,17,3,0,0
Van Buren,17 Linn Creek,Secretary of State,,DEM,Susan Inman,60,26,28,6,0
Van Buren,19 Red River,Secretary of State,,DEM,Susan Inman,85,51,31,3,0
Van Buren,20 Union,Secretary of State,,DEM,Susan Inman,119,71,44,4,0
Van Buren,21 Washington,Secretary of State,,DEM,Susan Inman,63,34,28,1,0
Van Buren,22 Wheeler,Secretary of State,,DEM,Susan Inman,62,36,23,3,0
Van Buren,23 Mountain Ranch,Secretary of State,,DEM,Susan Inman,111,61,45,5,0
Van Buren,24 South Griggs,Secretary of State,,DEM,Susan Inman,166,37,122,7,0
Van Buren,25 Indian Hills,Secretary of State,,DEM,Susan Inman,60,38,21,1,0
Van Buren,26 Lakewood,Secretary of State,,DEM,Susan Inman,80,47,29,4,0
Van Buren,02 Barnett,Secretary of State,,LIB,Christopher Olson,4,2,2,0,0
Van Buren,03 Bradley,Secretary of State,,LIB,Christopher Olson,17,12,5,0,0
Van Buren,04 Culpepper,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Van Buren,05 Holly Mountain,Secretary of State,,LIB,Christopher Olson,16,11,5,0,0
Van Buren,06 Choctaw,Secretary of State,,LIB,Christopher Olson,13,6,7,0,0
Van Buren,07 West Griggs,Secretary of State,,LIB,Christopher Olson,18,6,11,1,0
Van Buren,08 Craig,Secretary of State,,LIB,Christopher Olson,10,5,5,0,0
Van Buren,09 Cargile,Secretary of State,,LIB,Christopher Olson,4,3,1,0,0
Van Buren,10 Davis,Secretary of State,,LIB,Christopher Olson,14,7,7,0,0
Van Buren,11 Formosa,Secretary of State,,LIB,Christopher Olson,14,9,5,0,0
Van Buren,12 East Griggs,Secretary of State,,LIB,Christopher Olson,12,3,8,1,0
Van Buren,15 Mountain,Secretary of State,,LIB,Christopher Olson,4,2,2,0,0
