county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Columbia,COLUMBIA NORTH,U.S. House,4,DEM,Hayden Catherine Shamel,171,10,120,41
Columbia,COLUMBIA SOUTH,U.S. House,4,DEM,Hayden Catherine Shamel,293,5,211,77
Columbia,MAG WARD 1,U.S. House,4,DEM,Hayden Catherine Shamel,234,9,167,58
Columbia,MAG WARD 2,U.S. House,4,DEM,Hayden Catherine Shamel,395,16,275,104
Columbia,MAG WARD 3,U.S. House,4,DEM,Hayden Catherine Shamel,150,3,96,51
Columbia,MAG WARD 4,U.S. House,4,DEM,Hayden Catherine Shamel,220,9,135,76
Columbia,MCNEIL TOWNSHIP,U.S. House,4,DEM,Hayden Catherine Shamel,97,3,45,49
Columbia,MCNEIL CITY,U.S. House,4,DEM,Hayden Catherine Shamel,57,1,30,26
Columbia,WALDO TOWNSHIP,U.S. House,4,DEM,Hayden Catherine Shamel,80,5,41,34
Columbia,WALDO,U.S. House,4,DEM,Hayden Catherine Shamel,255,7,106,142
Columbia,EMERSON TOWNSHIP,U.S. House,4,DEM,Hayden Catherine Shamel,96,4,37,55
Columbia,EMERSON CITY,U.S. House,4,DEM,Hayden Catherine Shamel,35,0,10,25
Columbia,TAYLOR TOWNSHIP,U.S. House,4,DEM,Hayden Catherine Shamel,61,0,37,24
Columbia,TAYLOR,U.S. House,4,DEM,Hayden Catherine Shamel,28,1,7,20
Columbia,COLUMBIA NORTH,U.S. House,4,REP,Representative Bruce Westerman,778,9,586,183
Columbia,COLUMBIA SOUTH,U.S. House,4,REP,Representative Bruce Westerman,451,5,326,120
Columbia,MAG WARD 1,U.S. House,4,REP,Representative Bruce Westerman,322,9,244,69
Columbia,MAG WARD 2,U.S. House,4,REP,Representative Bruce Westerman,78,1,51,26
Columbia,MAG WARD 3,U.S. House,4,REP,Representative Bruce Westerman,526,14,382,130
Columbia,MAG WARD 4,U.S. House,4,REP,Representative Bruce Westerman,576,20,424,132
