county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Garland,124,Attorney General,,DEM,Mike Lee,0,0,0,0,0
Garland,125,Attorney General,,DEM,Mike Lee,156,34,121,1,0
Garland,131,Attorney General,,DEM,Mike Lee,75,32,40,3,0
Garland,132,Attorney General,,DEM,Mike Lee,391,68,311,12,0
Garland,133,Attorney General,,DEM,Mike Lee,143,42,98,3,0
Garland,134,Attorney General,,DEM,Mike Lee,61,42,17,2,0
Garland,011,Secretary of State,,LIB,Christopher Olson,64,9,54,0,1
Garland,012,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Garland,013,Secretary of State,,LIB,Christopher Olson,17,11,6,0,0
Garland,014,Secretary of State,,LIB,Christopher Olson,26,16,10,0,0
Garland,021,Secretary of State,,LIB,Christopher Olson,26,12,14,0,0
Garland,022,Secretary of State,,LIB,Christopher Olson,10,6,4,0,0
Garland,023,Secretary of State,,LIB,Christopher Olson,34,13,21,0,0
Garland,024,Secretary of State,,LIB,Christopher Olson,20,9,11,0,0
Garland,031,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Garland,032,Secretary of State,,LIB,Christopher Olson,15,9,6,0,0
Garland,033,Secretary of State,,LIB,Christopher Olson,14,6,7,1,0
Garland,034,Secretary of State,,LIB,Christopher Olson,28,12,16,0,0
Garland,041,Secretary of State,,LIB,Christopher Olson,20,10,10,0,0
Garland,042,Secretary of State,,LIB,Christopher Olson,28,15,13,0,0
Garland,043,Secretary of State,,LIB,Christopher Olson,10,1,9,0,0
Garland,044,Secretary of State,,LIB,Christopher Olson,16,5,11,0,0
Garland,051,Secretary of State,,LIB,Christopher Olson,5,2,3,0,0
Garland,052,Secretary of State,,LIB,Christopher Olson,4,0,4,0,0
Garland,053,Secretary of State,,LIB,Christopher Olson,15,5,10,0,0
Garland,054,Secretary of State,,LIB,Christopher Olson,54,31,22,0,1
Garland,061,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Garland,062,Secretary of State,,LIB,Christopher Olson,6,3,3,0,0
Garland,063,Secretary of State,,LIB,Christopher Olson,11,8,3,0,0
Garland,064,Secretary of State,,LIB,Christopher Olson,4,2,1,1,0
Garland,065,Secretary of State,,LIB,Christopher Olson,3,0,1,2,0
Garland,071,Secretary of State,,LIB,Christopher Olson,21,9,12,0,0
Garland,072,Secretary of State,,LIB,Christopher Olson,7,4,3,0,0
Garland,073,Secretary of State,,LIB,Christopher Olson,21,8,13,0,0
Garland,074,Secretary of State,,LIB,Christopher Olson,30,17,13,0,0
Garland,081,Secretary of State,,LIB,Christopher Olson,5,2,3,0,0
Garland,082,Secretary of State,,LIB,Christopher Olson,14,6,8,0,0
Garland,083,Secretary of State,,LIB,Christopher Olson,45,23,22,0,0
Garland,084,Secretary of State,,LIB,Christopher Olson,4,0,4,0,0
Garland,091,Secretary of State,,LIB,Christopher Olson,13,9,4,0,0
Garland,092,Secretary of State,,LIB,Christopher Olson,6,5,1,0,0
Garland,093,Secretary of State,,LIB,Christopher Olson,19,8,10,1,0
Garland,094,Secretary of State,,LIB,Christopher Olson,10,4,5,1,0
Garland,095,Secretary of State,,LIB,Christopher Olson,13,8,5,0,0
Garland,101,Secretary of State,,LIB,Christopher Olson,46,24,22,0,0
Garland,102,Secretary of State,,LIB,Christopher Olson,11,5,6,0,0
Garland,103,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Garland,104,Secretary of State,,LIB,Christopher Olson,2,0,2,0,0
Garland,111,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Garland,112,Secretary of State,,LIB,Christopher Olson,12,10,2,0,0
Garland,113,Secretary of State,,LIB,Christopher Olson,20,7,13,0,0
Garland,114,Secretary of State,,LIB,Christopher Olson,35,13,20,2,0
Garland,115,Secretary of State,,LIB,Christopher Olson,8,0,8,0,0
Garland,121,Secretary of State,,LIB,Christopher Olson,12,6,6,0,0
Garland,122,Secretary of State,,LIB,Christopher Olson,23,14,9,0,0
Garland,123,Secretary of State,,LIB,Christopher Olson,11,4,7,0,0
Garland,124,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Garland,125,Secretary of State,,LIB,Christopher Olson,9,4,5,0,0
Garland,131,Secretary of State,,LIB,Christopher Olson,4,2,1,1,0
Garland,132,Secretary of State,,LIB,Christopher Olson,24,8,15,1,0
Garland,133,Secretary of State,,LIB,Christopher Olson,22,9,13,0,0
Garland,134,Secretary of State,,LIB,Christopher Olson,12,11,1,0,0
Garland,011,Secretary of State,,REP,John Thurston Commissioner of State Lands,287,44,232,11,0
Garland,012,Secretary of State,,REP,John Thurston Commissioner of State Lands,6,3,3,0,0
Garland,013,Secretary of State,,REP,John Thurston Commissioner of State Lands,258,69,187,2,0
Garland,014,Secretary of State,,REP,John Thurston Commissioner of State Lands,708,302,405,1,0
Garland,021,Secretary of State,,REP,John Thurston Commissioner of State Lands,485,149,333,2,1
Garland,022,Secretary of State,,REP,John Thurston Commissioner of State Lands,85,44,41,0,0
Garland,023,Secretary of State,,REP,John Thurston Commissioner of State Lands,653,158,495,0,0
Garland,024,Secretary of State,,REP,John Thurston Commissioner of State Lands,183,50,133,0,0
Garland,031,Secretary of State,,REP,John Thurston Commissioner of State Lands,10,0,10,0,0
Garland,032,Secretary of State,,REP,John Thurston Commissioner of State Lands,310,63,221,25,1
Garland,033,Secretary of State,,REP,John Thurston Commissioner of State Lands,149,47,87,15,0
Garland,034,Secretary of State,,REP,John Thurston Commissioner of State Lands,371,120,249,2,0
Garland,041,Secretary of State,,REP,John Thurston Commissioner of State Lands,249,76,164,9,0
Garland,042,Secretary of State,,REP,John Thurston Commissioner of State Lands,464,176,283,4,1
Garland,043,Secretary of State,,REP,John Thurston Commissioner of State Lands,363,65,282,15,1
Garland,044,Secretary of State,,REP,John Thurston Commissioner of State Lands,451,89,343,19,0
Garland,051,Secretary of State,,REP,John Thurston Commissioner of State Lands,52,7,43,2,0
Garland,052,Secretary of State,,REP,John Thurston Commissioner of State Lands,92,31,58,3,0
Garland,053,Secretary of State,,REP,John Thurston Commissioner of State Lands,542,122,405,14,1
Garland,054,Secretary of State,,REP,John Thurston Commissioner of State Lands,784,350,426,8,0
Garland,061,Secretary of State,,REP,John Thurston Commissioner of State Lands,15,6,8,1,0
Garland,062,Secretary of State,,REP,John Thurston Commissioner of State Lands,216,51,162,3,0
Garland,063,Secretary of State,,REP,John Thurston Commissioner of State Lands,202,76,120,6,0
Garland,064,Secretary of State,,REP,John Thurston Commissioner of State Lands,155,70,64,21,0
Garland,065,Secretary of State,,REP,John Thurston Commissioner of State Lands,32,2,30,0,0
Garland,071,Secretary of State,,REP,John Thurston Commissioner of State Lands,565,133,432,0,0
Garland,072,Secretary of State,,REP,John Thurston Commissioner of State Lands,137,60,73,4,0
Garland,073,Secretary of State,,REP,John Thurston Commissioner of State Lands,616,168,437,8,3
Garland,074,Secretary of State,,REP,John Thurston Commissioner of State Lands,708,340,355,10,3
Garland,081,Secretary of State,,REP,John Thurston Commissioner of State Lands,198,71,120,7,0
Garland,082,Secretary of State,,REP,John Thurston Commissioner of State Lands,418,134,274,7,3
Garland,083,Secretary of State,,REP,John Thurston Commissioner of State Lands,1047,455,583,8,1
Garland,084,Secretary of State,,REP,John Thurston Commissioner of State Lands,162,54,103,5,0
Garland,091,Secretary of State,,REP,John Thurston Commissioner of State Lands,203,107,96,0,0
Garland,092,Secretary of State,,REP,John Thurston Commissioner of State Lands,330,177,147,6,0
Garland,093,Secretary of State,,REP,John Thurston Commissioner of State Lands,763,204,540,18,1
Garland,094,Secretary of State,,REP,John Thurston Commissioner of State Lands,392,100,287,5,0
Garland,095,Secretary of State,,REP,John Thurston Commissioner of State Lands,224,104,115,5,0
Garland,101,Secretary of State,,REP,John Thurston Commissioner of State Lands,1001,457,535,9,0
Garland,102,Secretary of State,,REP,John Thurston Commissioner of State Lands,291,151,138,2,0
Garland,103,Secretary of State,,REP,John Thurston Commissioner of State Lands,15,2,9,4,0
Garland,104,Secretary of State,,REP,John Thurston Commissioner of State Lands,72,16,49,7,0
Garland,111,Secretary of State,,REP,John Thurston Commissioner of State Lands,148,77,70,1,0
Garland,112,Secretary of State,,REP,John Thurston Commissioner of State Lands,370,201,169,0,0
Garland,113,Secretary of State,,REP,John Thurston Commissioner of State Lands,563,131,422,10,0
Garland,114,Secretary of State,,REP,John Thurston Commissioner of State Lands,964,219,725,20,0
Garland,115,Secretary of State,,REP,John Thurston Commissioner of State Lands,396,82,306,8,0
Garland,121,Secretary of State,,REP,John Thurston Commissioner of State Lands,350,233,117,0,0
Garland,122,Secretary of State,,REP,John Thurston Commissioner of State Lands,756,270,476,9,1
Garland,123,Secretary of State,,REP,John Thurston Commissioner of State Lands,377,81,292,4,0
Garland,124,Secretary of State,,REP,John Thurston Commissioner of State Lands,0,0,0,0,0
Garland,125,Secretary of State,,REP,John Thurston Commissioner of State Lands,299,71,227,1,0
Garland,131,Secretary of State,,REP,John Thurston Commissioner of State Lands,200,94,103,3,0
Garland,132,Secretary of State,,REP,John Thurston Commissioner of State Lands,1066,223,813,29,1
Garland,133,Secretary of State,,REP,John Thurston Commissioner of State Lands,458,157,289,11,1
Garland,134,Secretary of State,,REP,John Thurston Commissioner of State Lands,163,107,56,0,0
Garland,011,Secretary of State,,DEM,Susan Inman,132,42,76,14,0
Garland,012,Secretary of State,,DEM,Susan Inman,13,1,3,8,1
Garland,013,Secretary of State,,DEM,Susan Inman,158,31,120,7,0
Garland,014,Secretary of State,,DEM,Susan Inman,371,148,215,8,0
Garland,021,Secretary of State,,DEM,Susan Inman,667,243,417,6,1
Garland,022,Secretary of State,,DEM,Susan Inman,179,73,95,11,0
Garland,023,Secretary of State,,DEM,Susan Inman,392,79,311,2,0
Garland,024,Secretary of State,,DEM,Susan Inman,346,106,240,0,0
Garland,031,Secretary of State,,DEM,Susan Inman,5,0,5,0,0
Garland,032,Secretary of State,,DEM,Susan Inman,176,28,136,12,0
Garland,033,Secretary of State,,DEM,Susan Inman,150,49,95,6,0
Garland,034,Secretary of State,,DEM,Susan Inman,434,114,316,4,0
Garland,041,Secretary of State,,DEM,Susan Inman,232,59,171,2,0
Garland,042,Secretary of State,,DEM,Susan Inman,344,103,237,4,0
Garland,043,Secretary of State,,DEM,Susan Inman,166,45,116,5,0
Garland,044,Secretary of State,,DEM,Susan Inman,299,46,233,20,0
Garland,051,Secretary of State,,DEM,Susan Inman,85,33,51,1,0
Garland,052,Secretary of State,,DEM,Susan Inman,62,16,46,0,0
Garland,053,Secretary of State,,DEM,Susan Inman,315,61,248,6,0
Garland,054,Secretary of State,,DEM,Susan Inman,461,172,276,13,0
Garland,061,Secretary of State,,DEM,Susan Inman,12,2,9,1,0
Garland,062,Secretary of State,,DEM,Susan Inman,115,32,83,0,0
Garland,063,Secretary of State,,DEM,Susan Inman,82,35,38,9,0
Garland,064,Secretary of State,,DEM,Susan Inman,74,20,34,20,0
Garland,065,Secretary of State,,DEM,Susan Inman,16,0,15,1,0
Garland,071,Secretary of State,,DEM,Susan Inman,232,46,185,1,0
Garland,072,Secretary of State,,DEM,Susan Inman,45,15,28,2,0
Garland,073,Secretary of State,,DEM,Susan Inman,282,79,196,5,2
Garland,074,Secretary of State,,DEM,Susan Inman,263,104,153,6,0
Garland,081,Secretary of State,,DEM,Susan Inman,60,15,44,1,0
Garland,082,Secretary of State,,DEM,Susan Inman,162,53,107,2,0
Garland,083,Secretary of State,,DEM,Susan Inman,356,130,224,2,0
Garland,084,Secretary of State,,DEM,Susan Inman,40,15,24,1,0
Garland,091,Secretary of State,,DEM,Susan Inman,79,29,49,1,0
Garland,092,Secretary of State,,DEM,Susan Inman,92,40,49,3,0
Garland,093,Secretary of State,,DEM,Susan Inman,331,76,245,10,0
Garland,094,Secretary of State,,DEM,Susan Inman,133,29,104,0,0
Garland,095,Secretary of State,,DEM,Susan Inman,76,35,40,1,0
Garland,101,Secretary of State,,DEM,Susan Inman,416,133,282,1,0
Garland,102,Secretary of State,,DEM,Susan Inman,69,29,40,0,0
Garland,103,Secretary of State,,DEM,Susan Inman,1,0,1,0,0
Garland,104,Secretary of State,,DEM,Susan Inman,54,9,32,13,0
Garland,111,Secretary of State,,DEM,Susan Inman,37,16,21,0,0
Garland,112,Secretary of State,,DEM,Susan Inman,92,50,41,1,0
Garland,113,Secretary of State,,DEM,Susan Inman,263,64,197,2,0
Garland,114,Secretary of State,,DEM,Susan Inman,469,91,366,12,0
Garland,115,Secretary of State,,DEM,Susan Inman,152,21,126,5,0
Garland,121,Secretary of State,,DEM,Susan Inman,141,106,33,1,1
Garland,122,Secretary of State,,DEM,Susan Inman,264,86,174,3,1
Garland,123,Secretary of State,,DEM,Susan Inman,92,25,66,1,0
Garland,124,Secretary of State,,DEM,Susan Inman,0,0,0,0,0
Garland,125,Secretary of State,,DEM,Susan Inman,164,37,126,1,0
Garland,131,Secretary of State,,DEM,Susan Inman,76,35,38,3,0
Garland,132,Secretary of State,,DEM,Susan Inman,388,71,303,14,0
Garland,133,Secretary of State,,DEM,Susan Inman,138,41,95,2,0
Garland,134,Secretary of State,,DEM,Susan Inman,55,38,15,2,0
Garland,011,State Treasurer,,LIB,Ashley Ewald,168,42,120,6,0
Garland,012,State Treasurer,,LIB,Ashley Ewald,12,1,3,7,1
Garland,013,State Treasurer,,LIB,Ashley Ewald,131,34,93,4,0
Garland,014,State Treasurer,,LIB,Ashley Ewald,301,124,174,3,0
Garland,021,State Treasurer,,LIB,Ashley Ewald,532,191,334,6,1
Garland,022,State Treasurer,,LIB,Ashley Ewald,142,54,81,7,0
Garland,023,State Treasurer,,LIB,Ashley Ewald,283,62,220,1,0
Garland,024,State Treasurer,,LIB,Ashley Ewald,295,97,198,0,0
Garland,031,State Treasurer,,LIB,Ashley Ewald,5,0,5,0,0
Garland,032,State Treasurer,,LIB,Ashley Ewald,125,27,95,3,0
Garland,033,State Treasurer,,LIB,Ashley Ewald,132,45,83,4,0
Garland,034,State Treasurer,,LIB,Ashley Ewald,358,107,248,3,0
Garland,041,State Treasurer,,LIB,Ashley Ewald,172,42,129,1,0
Garland,042,State Treasurer,,LIB,Ashley Ewald,271,92,175,3,1
Garland,043,State Treasurer,,LIB,Ashley Ewald,141,33,103,5,0
Garland,044,State Treasurer,,LIB,Ashley Ewald,216,33,168,15,0
Garland,051,State Treasurer,,LIB,Ashley Ewald,77,28,48,1,0
Garland,052,State Treasurer,,LIB,Ashley Ewald,57,13,42,2,0
Garland,053,State Treasurer,,LIB,Ashley Ewald,246,51,191,4,0
Garland,054,State Treasurer,,LIB,Ashley Ewald,372,146,216,9,1
Garland,061,State Treasurer,,LIB,Ashley Ewald,4,0,4,0,0
Garland,062,State Treasurer,,LIB,Ashley Ewald,86,24,62,0,0
Garland,063,State Treasurer,,LIB,Ashley Ewald,72,34,33,5,0
Garland,064,State Treasurer,,LIB,Ashley Ewald,56,18,25,13,0
Garland,065,State Treasurer,,LIB,Ashley Ewald,12,0,11,1,0
Garland,071,State Treasurer,,LIB,Ashley Ewald,175,30,144,1,0
Garland,072,State Treasurer,,LIB,Ashley Ewald,35,15,19,1,0
Garland,073,State Treasurer,,LIB,Ashley Ewald,210,54,149,4,3
Garland,074,State Treasurer,,LIB,Ashley Ewald,217,89,123,5,0
Garland,081,State Treasurer,,LIB,Ashley Ewald,57,15,42,0,0
Garland,082,State Treasurer,,LIB,Ashley Ewald,117,42,75,0,0
Garland,083,State Treasurer,,LIB,Ashley Ewald,290,105,183,2,0
Garland,084,State Treasurer,,LIB,Ashley Ewald,29,10,19,0,0
Garland,091,State Treasurer,,LIB,Ashley Ewald,74,27,46,1,0
Garland,092,State Treasurer,,LIB,Ashley Ewald,78,36,41,1,0
Garland,093,State Treasurer,,LIB,Ashley Ewald,246,54,183,9,0
Garland,094,State Treasurer,,LIB,Ashley Ewald,101,27,68,6,0
Garland,095,State Treasurer,,LIB,Ashley Ewald,67,25,41,1,0
Garland,101,State Treasurer,,LIB,Ashley Ewald,368,128,238,2,0
Garland,102,State Treasurer,,LIB,Ashley Ewald,53,24,29,0,0
Garland,103,State Treasurer,,LIB,Ashley Ewald,1,0,1,0,0
Garland,104,State Treasurer,,LIB,Ashley Ewald,40,8,22,10,0
Garland,111,State Treasurer,,LIB,Ashley Ewald,32,13,19,0,0
Garland,112,State Treasurer,,LIB,Ashley Ewald,69,39,29,1,0
Garland,113,State Treasurer,,LIB,Ashley Ewald,222,58,162,2,0
Garland,114,State Treasurer,,LIB,Ashley Ewald,357,65,282,10,0
Garland,115,State Treasurer,,LIB,Ashley Ewald,109,12,95,2,0
Garland,121,State Treasurer,,LIB,Ashley Ewald,121,82,38,0,1
Garland,122,State Treasurer,,LIB,Ashley Ewald,233,78,152,3,0
Garland,123,State Treasurer,,LIB,Ashley Ewald,81,20,60,1,0
Garland,124,State Treasurer,,LIB,Ashley Ewald,0,0,0,0,0
Garland,125,State Treasurer,,LIB,Ashley Ewald,109,29,80,0,0
Garland,131,State Treasurer,,LIB,Ashley Ewald,61,32,25,4,0
Garland,132,State Treasurer,,LIB,Ashley Ewald,291,62,216,13,0
Garland,133,State Treasurer,,LIB,Ashley Ewald,132,41,89,2,0
Garland,134,State Treasurer,,LIB,Ashley Ewald,54,40,12,2,0
Garland,011,State Treasurer,,REP,Treasurer of State Dennis Milligan,337,52,267,18,0
Garland,012,State Treasurer,,REP,Treasurer of State Dennis Milligan,6,3,3,0,0
Garland,013,State Treasurer,,REP,Treasurer of State Dennis Milligan,295,76,214,5,0
Garland,014,State Treasurer,,REP,Treasurer of State Dennis Milligan,788,338,446,4,0
Garland,021,State Treasurer,,REP,Treasurer of State Dennis Milligan,592,192,397,2,1
Garland,022,State Treasurer,,REP,Treasurer of State Dennis Milligan,109,57,51,1,0
Garland,023,State Treasurer,,REP,Treasurer of State Dennis Milligan,770,183,586,1,0
Garland,024,State Treasurer,,REP,Treasurer of State Dennis Milligan,229,65,164,0,0
Garland,031,State Treasurer,,REP,Treasurer of State Dennis Milligan,10,0,10,0,0
Garland,032,State Treasurer,,REP,Treasurer of State Dennis Milligan,362,73,258,30,1
Garland,033,State Treasurer,,REP,Treasurer of State Dennis Milligan,172,53,101,18,0
Garland,034,State Treasurer,,REP,Treasurer of State Dennis Milligan,453,133,317,3,0
Garland,041,State Treasurer,,REP,Treasurer of State Dennis Milligan,322,102,210,10,0
Garland,042,State Treasurer,,REP,Treasurer of State Dennis Milligan,542,197,339,5,1
Garland,043,State Treasurer,,REP,Treasurer of State Dennis Milligan,386,75,294,16,1
Garland,044,State Treasurer,,REP,Treasurer of State Dennis Milligan,521,103,394,24,0
Garland,051,State Treasurer,,REP,Treasurer of State Dennis Milligan,62,14,46,2,0
Garland,052,State Treasurer,,REP,Treasurer of State Dennis Milligan,99,34,64,1,0
Garland,053,State Treasurer,,REP,Treasurer of State Dennis Milligan,608,135,456,16,1
Garland,054,State Treasurer,,REP,Treasurer of State Dennis Milligan,912,405,496,11,0
Garland,061,State Treasurer,,REP,Treasurer of State Dennis Milligan,22,7,13,2,0
Garland,062,State Treasurer,,REP,Treasurer of State Dennis Milligan,249,63,183,3,0
Garland,063,State Treasurer,,REP,Treasurer of State Dennis Milligan,220,83,127,10,0
Garland,064,State Treasurer,,REP,Treasurer of State Dennis Milligan,178,76,73,29,0
Garland,065,State Treasurer,,REP,Treasurer of State Dennis Milligan,37,2,33,2,0
Garland,071,State Treasurer,,REP,Treasurer of State Dennis Milligan,631,157,474,0,0
Garland,072,State Treasurer,,REP,Treasurer of State Dennis Milligan,155,65,86,4,0
Garland,073,State Treasurer,,REP,Treasurer of State Dennis Milligan,697,199,487,9,2
Garland,074,State Treasurer,,REP,Treasurer of State Dennis Milligan,758,366,378,11,3
Garland,081,State Treasurer,,REP,Treasurer of State Dennis Milligan,206,72,126,8,0
Garland,082,State Treasurer,,REP,Treasurer of State Dennis Milligan,464,150,302,9,3
Garland,083,State Treasurer,,REP,Treasurer of State Dennis Milligan,1137,499,629,8,1
Garland,084,State Treasurer,,REP,Treasurer of State Dennis Milligan,175,58,111,6,0
Garland,091,State Treasurer,,REP,Treasurer of State Dennis Milligan,219,119,100,0,0
Garland,092,State Treasurer,,REP,Treasurer of State Dennis Milligan,348,185,155,8,0
Garland,093,State Treasurer,,REP,Treasurer of State Dennis Milligan,847,226,601,19,1
Garland,094,State Treasurer,,REP,Treasurer of State Dennis Milligan,422,105,316,1,0
Garland,095,State Treasurer,,REP,Treasurer of State Dennis Milligan,243,120,118,5,0
Garland,101,State Treasurer,,REP,Treasurer of State Dennis Milligan,1077,478,591,8,0
Garland,102,State Treasurer,,REP,Treasurer of State Dennis Milligan,316,160,154,2,0
Garland,103,State Treasurer,,REP,Treasurer of State Dennis Milligan,15,2,9,4,0
Garland,104,State Treasurer,,REP,Treasurer of State Dennis Milligan,84,17,58,9,0
Garland,111,State Treasurer,,REP,Treasurer of State Dennis Milligan,150,79,70,1,0
Garland,112,State Treasurer,,REP,Treasurer of State Dennis Milligan,404,220,184,0,0
Garland,113,State Treasurer,,REP,Treasurer of State Dennis Milligan,615,142,463,10,0
Garland,114,State Treasurer,,REP,Treasurer of State Dennis Milligan,1084,252,809,23,0
Garland,115,State Treasurer,,REP,Treasurer of State Dennis Milligan,434,92,333,9,0
Garland,121,State Treasurer,,REP,Treasurer of State Dennis Milligan,378,258,119,1,0
Garland,122,State Treasurer,,REP,Treasurer of State Dennis Milligan,810,292,507,9,2
Garland,123,State Treasurer,,REP,Treasurer of State Dennis Milligan,394,89,301,4,0
Garland,124,State Treasurer,,REP,Treasurer of State Dennis Milligan,0,0,0,0,0
Garland,125,State Treasurer,,REP,Treasurer of State Dennis Milligan,340,77,262,1,0
Garland,131,State Treasurer,,REP,Treasurer of State Dennis Milligan,217,99,115,3,0
Garland,132,State Treasurer,,REP,Treasurer of State Dennis Milligan,1155,239,884,31,1
Garland,133,State Treasurer,,REP,Treasurer of State Dennis Milligan,484,164,308,11,1
Garland,134,State Treasurer,,REP,Treasurer of State Dennis Milligan,174,113,61,0,0
Garland,011,Auditor of State,,REP,Auditor Andrea Lea,349,54,274,21,0
Garland,012,Auditor of State,,REP,Auditor Andrea Lea,9,3,4,1,1
Garland,013,Auditor of State,,REP,Auditor Andrea Lea,305,78,222,5,0
Garland,014,Auditor of State,,REP,Auditor Andrea Lea,800,344,452,4,0
Garland,021,Auditor of State,,REP,Auditor Andrea Lea,620,203,414,2,1
Garland,022,Auditor of State,,REP,Auditor Andrea Lea,112,56,55,1,0
Garland,023,Auditor of State,,REP,Auditor Andrea Lea,790,186,604,0,0
Garland,024,Auditor of State,,REP,Auditor Andrea Lea,241,72,169,0,0
Garland,031,Auditor of State,,REP,Auditor Andrea Lea,11,0,11,0,0
Garland,032,Auditor of State,,REP,Auditor Andrea Lea,361,74,257,29,1
Garland,033,Auditor of State,,REP,Auditor Andrea Lea,182,56,108,18,0
Garland,034,Auditor of State,,REP,Auditor Andrea Lea,455,133,319,3,0
Garland,041,Auditor of State,,REP,Auditor Andrea Lea,326,99,218,9,0
Garland,042,Auditor of State,,REP,Auditor Andrea Lea,562,204,352,5,1
Garland,043,Auditor of State,,REP,Auditor Andrea Lea,391,76,301,13,1
Garland,044,Auditor of State,,REP,Auditor Andrea Lea,538,102,408,28,0
Garland,051,Auditor of State,,REP,Auditor Andrea Lea,65,15,48,2,0
Garland,052,Auditor of State,,REP,Auditor Andrea Lea,102,34,65,3,0
Garland,053,Auditor of State,,REP,Auditor Andrea Lea,614,130,469,15,0
Garland,054,Auditor of State,,REP,Auditor Andrea Lea,932,402,517,13,0
Garland,061,Auditor of State,,REP,Auditor Andrea Lea,20,7,11,2,0
Garland,062,Auditor of State,,REP,Auditor Andrea Lea,255,61,191,3,0
Garland,063,Auditor of State,,REP,Auditor Andrea Lea,225,85,130,10,0
Garland,064,Auditor of State,,REP,Auditor Andrea Lea,182,77,76,29,0
Garland,065,Auditor of State,,REP,Auditor Andrea Lea,36,1,33,2,0
Garland,071,Auditor of State,,REP,Auditor Andrea Lea,640,154,486,0,0
Garland,072,Auditor of State,,REP,Auditor Andrea Lea,153,64,85,4,0
Garland,073,Auditor of State,,REP,Auditor Andrea Lea,717,208,497,9,3
Garland,074,Auditor of State,,REP,Auditor Andrea Lea,780,372,394,11,3
Garland,081,Auditor of State,,REP,Auditor Andrea Lea,208,73,127,8,0
Garland,082,Auditor of State,,REP,Auditor Andrea Lea,465,154,299,9,3
Garland,083,Auditor of State,,REP,Auditor Andrea Lea,1150,509,631,9,1
Garland,084,Auditor of State,,REP,Auditor Andrea Lea,173,58,110,5,0
Garland,091,Auditor of State,,REP,Auditor Andrea Lea,228,122,106,0,0
Garland,092,Auditor of State,,REP,Auditor Andrea Lea,349,183,158,8,0
Garland,093,Auditor of State,,REP,Auditor Andrea Lea,867,226,621,19,1
Garland,094,Auditor of State,,REP,Auditor Andrea Lea,441,112,327,2,0
Garland,095,Auditor of State,,REP,Auditor Andrea Lea,245,120,120,5,0
Garland,101,Auditor of State,,REP,Auditor Andrea Lea,1099,493,598,8,0
Garland,102,Auditor of State,,REP,Auditor Andrea Lea,317,161,154,2,0
Garland,103,Auditor of State,,REP,Auditor Andrea Lea,15,1,10,4,0
Garland,104,Auditor of State,,REP,Auditor Andrea Lea,86,15,61,10,0
Garland,111,Auditor of State,,REP,Auditor Andrea Lea,155,81,73,1,0
Garland,112,Auditor of State,,REP,Auditor Andrea Lea,403,219,184,0,0
Garland,113,Auditor of State,,REP,Auditor Andrea Lea,624,140,474,10,0
Garland,114,Auditor of State,,REP,Auditor Andrea Lea,1087,248,816,23,0
Garland,115,Auditor of State,,REP,Auditor Andrea Lea,429,89,331,9,0
Garland,121,Auditor of State,,REP,Auditor Andrea Lea,378,257,120,1,0
Garland,122,Auditor of State,,REP,Auditor Andrea Lea,815,295,511,8,1
Garland,123,Auditor of State,,REP,Auditor Andrea Lea,388,87,297,4,0
Garland,124,Auditor of State,,REP,Auditor Andrea Lea,0,0,0,0,0
Garland,125,Auditor of State,,REP,Auditor Andrea Lea,336,79,257,0,0
Garland,131,Auditor of State,,REP,Auditor Andrea Lea,221,104,114,3,0
Garland,132,Auditor of State,,REP,Auditor Andrea Lea,1170,250,887,32,1
Garland,133,Auditor of State,,REP,Auditor Andrea Lea,495,170,313,11,1
Garland,134,Auditor of State,,REP,Auditor Andrea Lea,176,118,58,0,0
Garland,011,Auditor of State,,LIB,David E. Dinwiddie,152,37,112,3,0
Garland,012,Auditor of State,,LIB,David E. Dinwiddie,9,1,2,6,0
Garland,013,Auditor of State,,LIB,David E. Dinwiddie,125,32,89,4,0
Garland,014,Auditor of State,,LIB,David E. Dinwiddie,286,120,163,3,0
Garland,021,Auditor of State,,LIB,David E. Dinwiddie,499,185,308,5,1
Garland,022,Auditor of State,,LIB,David E. Dinwiddie,131,53,71,7,0
Garland,023,Auditor of State,,LIB,David E. Dinwiddie,261,58,201,2,0
Garland,024,Auditor of State,,LIB,David E. Dinwiddie,281,88,193,0,0
Garland,031,Auditor of State,,LIB,David E. Dinwiddie,4,0,4,0,0
Garland,032,Auditor of State,,LIB,David E. Dinwiddie,122,25,93,4,0
Garland,033,Auditor of State,,LIB,David E. Dinwiddie,123,44,75,4,0
Garland,034,Auditor of State,,LIB,David E. Dinwiddie,347,105,240,2,0
Garland,041,Auditor of State,,LIB,David E. Dinwiddie,168,45,121,2,0
Garland,042,Auditor of State,,LIB,David E. Dinwiddie,248,84,161,3,0
Garland,043,Auditor of State,,LIB,David E. Dinwiddie,133,32,98,3,0
Garland,044,Auditor of State,,LIB,David E. Dinwiddie,201,35,155,11,0
Garland,051,Auditor of State,,LIB,David E. Dinwiddie,74,27,46,1,0
