county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Crittenden,WONDER BOYS CLUB,Lieutenant Governor,,DEM,Anthony Bland,322,163,140,19,0
Crittenden,HEAFER,Lieutenant Governor,,DEM,Anthony Bland,16,8,8,0,0
Crittenden,EDMONDSON,Lieutenant Governor,,DEM,Anthony Bland,107,95,10,1,1
Crittenden,GILMORE,Lieutenant Governor,,DEM,Anthony Bland,66,53,9,1,3
Crittenden,WR GOLDEN,Lieutenant Governor,,DEM,Anthony Bland,173,133,23,16,1
Crittenden,EARLE CITY HALL,Lieutenant Governor,,DEM,Anthony Bland,339,265,49,21,4
Crittenden,ST LUKE CHURCH,Lieutenant Governor,,DEM,Anthony Bland,150,127,8,15,0
Crittenden,CRAWFORDSVILLE,Lieutenant Governor,,DEM,Anthony Bland,94,63,30,1,0
Crittenden,MT PISGAH CHURCH,Lieutenant Governor,,DEM,Anthony Bland,25,23,2,0,0
Crittenden,MARION COUNTY OFFICE,Lieutenant Governor,,DEM,Anthony Bland,643,164,464,15,0
Crittenden,MARION CHURCH OF GOD,Lieutenant Governor,,DEM,Anthony Bland,357,123,220,14,0
Crittenden,MARION IMMANUEL HWY 77,Lieutenant Governor,,DEM,Anthony Bland,485,185,295,5,0
Crittenden,BONDS MARINE,Lieutenant Governor,,DEM,Anthony Bland,14,11,3,0,0
Crittenden,JERICHO CITY HALL,Lieutenant Governor,,DEM,Anthony Bland,55,37,17,0,1
Crittenden,HORSESHOE FIRE STATION,Lieutenant Governor,,DEM,Anthony Bland,20,19,1,0,0
Crittenden,ANTHONYVILLE CITY HALL,Lieutenant Governor,,DEM,Anthony Bland,41,37,2,1,1
Crittenden,JENNETTE CITY HALL,Lieutenant Governor,,DEM,Anthony Bland,47,41,6,0,0
Crittenden,1ST BAPTIST CHURCH WMPH,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,575,191,371,12,1
Crittenden,WM HIGH SCHOOL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1100,284,775,38,3
Crittenden,CIVIC CENTER,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,91,40,48,1,2
Crittenden,MT OLIVE WMPH,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,10,4,6,0,0
Crittenden,CALVARY WMPH,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,190,90,96,4,0
Crittenden,7TH STREET CHURCH WMPH,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,62,24,35,3,0
Crittenden,PILGRIMS REST CHURCH,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,15,7,7,1,0
Crittenden,WONDER BOYS CLUB,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,43,14,29,0,0
Crittenden,HEAFER,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,69,57,12,0,0
Crittenden,EDMONDSON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,91,52,37,2,0
Crittenden,GILMORE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,34,23,6,5,0
Crittenden,WR GOLDEN,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,39,29,10,0,0
Crittenden,EARLE CITY HALL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,149,85,49,14,1
Crittenden,ST LUKE CHURCH,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,12,10,1,1,0
Crittenden,CRAWFORDSVILLE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,239,150,85,2,2
Crittenden,MT PISGAH CHURCH,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,14,9,5,0,0
Crittenden,MARION COUNTY OFFICE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1229,235,973,21,0
Crittenden,MARION CHURCH OF GOD,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,709,188,502,19,0
Crittenden,MARION IMMANUEL HWY 77,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,533,165,358,10,0
Crittenden,BONDS MARINE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,87,77,9,0,1
Crittenden,JERICHO CITY HALL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,137,43,93,1,0
Crittenden,HORSESHOE FIRE STATION,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,106,90,13,3,0
Crittenden,ANTHONYVILLE CITY HALL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,4,4,0,0,0
Crittenden,JENNETTE CITY HALL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,4,3,1,0,0
Crittenden,1ST BAPTIST CHURCH WMPH,Lieutenant Governor,,LIB,Frank Gilbert,15,7,8,0,0
Crittenden,WM HIGH SCHOOL,Lieutenant Governor,,LIB,Frank Gilbert,38,16,22,0,0
Crittenden,CIVIC CENTER,Lieutenant Governor,,LIB,Frank Gilbert,15,8,6,1,0
Crittenden,MT OLIVE WMPH,Lieutenant Governor,,LIB,Frank Gilbert,7,3,4,0,0
Crittenden,CALVARY WMPH,Lieutenant Governor,,LIB,Frank Gilbert,5,1,4,0,0
Crittenden,7TH STREET CHURCH WMPH,Lieutenant Governor,,LIB,Frank Gilbert,14,8,6,0,0
Crittenden,PILGRIMS REST CHURCH,Lieutenant Governor,,LIB,Frank Gilbert,6,3,3,0,0
Crittenden,WONDER BOYS CLUB,Lieutenant Governor,,LIB,Frank Gilbert,8,3,5,0,0
Crittenden,HEAFER,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Crittenden,EDMONDSON,Lieutenant Governor,,LIB,Frank Gilbert,4,3,1,0,0
Crittenden,GILMORE,Lieutenant Governor,,LIB,Frank Gilbert,2,1,0,1,0
Crittenden,WR GOLDEN,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0,0
Crittenden,EARLE CITY HALL,Lieutenant Governor,,LIB,Frank Gilbert,12,10,1,1,0
Crittenden,ST LUKE CHURCH,Lieutenant Governor,,LIB,Frank Gilbert,3,3,0,0,0
Crittenden,CRAWFORDSVILLE,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Crittenden,MT PISGAH CHURCH,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Crittenden,MARION COUNTY OFFICE,Lieutenant Governor,,LIB,Frank Gilbert,30,7,23,0,0
Crittenden,MARION CHURCH OF GOD,Lieutenant Governor,,LIB,Frank Gilbert,27,8,19,0,0
Crittenden,MARION IMMANUEL HWY 77,Lieutenant Governor,,LIB,Frank Gilbert,23,8,15,0,0
Crittenden,BONDS MARINE,Lieutenant Governor,,LIB,Frank Gilbert,6,6,0,0,0
Crittenden,JERICHO CITY HALL,Lieutenant Governor,,LIB,Frank Gilbert,5,2,3,0,0
Crittenden,HORSESHOE FIRE STATION,Lieutenant Governor,,LIB,Frank Gilbert,8,6,2,0,0
Crittenden,ANTHONYVILLE CITY HALL,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0,0
Crittenden,JENNETTE CITY HALL,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Crittenden,1ST BAPTIST CHURCH WMPH,Attorney General,,REP,Attorney General Leslie Rutledge,562,188,361,12,1
Crittenden,WM HIGH SCHOOL,Attorney General,,REP,Attorney General Leslie Rutledge,1079,273,768,35,3
Crittenden,CIVIC CENTER,Attorney General,,REP,Attorney General Leslie Rutledge,88,40,43,3,2
Crittenden,MT OLIVE WMPH,Attorney General,,REP,Attorney General Leslie Rutledge,14,6,8,0,0
Crittenden,CALVARY WMPH,Attorney General,,REP,Attorney General Leslie Rutledge,186,86,96,4,0
Crittenden,7TH STREET CHURCH WMPH,Attorney General,,REP,Attorney General Leslie Rutledge,56,23,30,3,0
Crittenden,PILGRIMS REST CHURCH,Attorney General,,REP,Attorney General Leslie Rutledge,18,6,11,0,1
Crittenden,WONDER BOYS CLUB,Attorney General,,REP,Attorney General Leslie Rutledge,40,13,27,0,0
Crittenden,HEAFER,Attorney General,,REP,Attorney General Leslie Rutledge,71,57,14,0,0
Crittenden,EDMONDSON,Attorney General,,REP,Attorney General Leslie Rutledge,90,51,37,2,0
Crittenden,GILMORE,Attorney General,,REP,Attorney General Leslie Rutledge,30,20,6,4,0
Crittenden,WR GOLDEN,Attorney General,,REP,Attorney General Leslie Rutledge,48,31,11,6,0
Crittenden,EARLE CITY HALL,Attorney General,,REP,Attorney General Leslie Rutledge,148,87,47,13,1
Crittenden,ST LUKE CHURCH,Attorney General,,REP,Attorney General Leslie Rutledge,12,11,1,0,0
Crittenden,CRAWFORDSVILLE,Attorney General,,REP,Attorney General Leslie Rutledge,228,144,81,2,1
Crittenden,MT PISGAH CHURCH,Attorney General,,REP,Attorney General Leslie Rutledge,14,9,5,0,0
Crittenden,MARION COUNTY OFFICE,Attorney General,,REP,Attorney General Leslie Rutledge,1212,236,957,19,0
Crittenden,MARION CHURCH OF GOD,Attorney General,,REP,Attorney General Leslie Rutledge,698,185,493,20,0
Crittenden,MARION IMMANUEL HWY 77,Attorney General,,REP,Attorney General Leslie Rutledge,540,169,361,10,0
Crittenden,BONDS MARINE,Attorney General,,REP,Attorney General Leslie Rutledge,86,76,9,0,1
Crittenden,JERICHO CITY HALL,Attorney General,,REP,Attorney General Leslie Rutledge,130,41,88,1,0
Crittenden,HORSESHOE FIRE STATION,Attorney General,,REP,Attorney General Leslie Rutledge,103,87,13,3,0
Crittenden,ANTHONYVILLE CITY HALL,Attorney General,,REP,Attorney General Leslie Rutledge,2,2,0,0,0
Crittenden,JENNETTE CITY HALL,Attorney General,,REP,Attorney General Leslie Rutledge,2,2,0,0,0
Crittenden,1ST BAPTIST CHURCH WMPH,Attorney General,,DEM,Mike Lee,239,78,155,3,3
Crittenden,WM HIGH SCHOOL,Attorney General,,DEM,Mike Lee,908,291,587,23,7
Crittenden,CIVIC CENTER,Attorney General,,DEM,Mike Lee,639,289,325,20,5
Crittenden,MT OLIVE WMPH,Attorney General,,DEM,Mike Lee,351,201,133,16,1
Crittenden,CALVARY WMPH,Attorney General,,DEM,Mike Lee,127,84,43,0,0
Crittenden,7TH STREET CHURCH WMPH,Attorney General,,DEM,Mike Lee,678,333,323,19,3
Crittenden,PILGRIMS REST CHURCH,Attorney General,,DEM,Mike Lee,303,142,108,50,3
Crittenden,WONDER BOYS CLUB,Attorney General,,DEM,Mike Lee,325,164,142,19,0
Crittenden,HEAFER,Attorney General,,DEM,Mike Lee,14,8,6,0,0
Crittenden,EDMONDSON,Attorney General,,DEM,Mike Lee,108,96,10,1,1
Crittenden,GILMORE,Attorney General,,DEM,Mike Lee,71,55,10,3,3
Crittenden,WR GOLDEN,Attorney General,,DEM,Mike Lee,161,129,21,10,1
Crittenden,EARLE CITY HALL,Attorney General,,DEM,Mike Lee,341,266,48,23,4
Crittenden,ST LUKE CHURCH,Attorney General,,DEM,Mike Lee,150,126,8,16,0
Crittenden,CRAWFORDSVILLE,Attorney General,,DEM,Mike Lee,105,70,33,1,1
Crittenden,MT PISGAH CHURCH,Attorney General,,DEM,Mike Lee,26,24,2,0,0
Crittenden,MARION COUNTY OFFICE,Attorney General,,DEM,Mike Lee,659,163,480,16,0
Crittenden,MARION CHURCH OF GOD,Attorney General,,DEM,Mike Lee,382,132,237,13,0
Crittenden,MARION IMMANUEL HWY 77,Attorney General,,DEM,Mike Lee,477,181,291,5,0
Crittenden,BONDS MARINE,Attorney General,,DEM,Mike Lee,20,17,3,0,0
Crittenden,JERICHO CITY HALL,Attorney General,,DEM,Mike Lee,63,40,22,0,1
Crittenden,HORSESHOE FIRE STATION,Attorney General,,DEM,Mike Lee,29,26,3,0,0
Crittenden,ANTHONYVILLE CITY HALL,Attorney General,,DEM,Mike Lee,44,40,2,1,1
Crittenden,JENNETTE CITY HALL,Attorney General,,DEM,Mike Lee,47,41,6,0,0
Crittenden,1ST BAPTIST CHURCH WMPH,Attorney General,,LIB,Kerry Hicks,14,9,5,0,0
Crittenden,WM HIGH SCHOOL,Attorney General,,LIB,Kerry Hicks,34,12,22,0,0
Crittenden,CIVIC CENTER,Attorney General,,LIB,Kerry Hicks,15,8,7,0,0
Crittenden,MT OLIVE WMPH,Attorney General,,LIB,Kerry Hicks,3,0,3,0,0
Crittenden,CALVARY WMPH,Attorney General,,LIB,Kerry Hicks,7,3,4,0,0
Crittenden,7TH STREET CHURCH WMPH,Attorney General,,LIB,Kerry Hicks,16,8,8,0,0
Crittenden,PILGRIMS REST CHURCH,Attorney General,,LIB,Kerry Hicks,5,4,1,0,0
Crittenden,WONDER BOYS CLUB,Attorney General,,LIB,Kerry Hicks,8,3,5,0,0
Crittenden,HEAFER,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Crittenden,EDMONDSON,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Crittenden,GILMORE,Attorney General,,LIB,Kerry Hicks,3,3,0,0,0
Crittenden,WR GOLDEN,Attorney General,,LIB,Kerry Hicks,5,5,0,0,0
Crittenden,EARLE CITY HALL,Attorney General,,LIB,Kerry Hicks,9,6,3,0,0
Crittenden,ST LUKE CHURCH,Attorney General,,LIB,Kerry Hicks,3,3,0,0,0
Crittenden,CRAWFORDSVILLE,Attorney General,,LIB,Kerry Hicks,3,3,0,0,0
Crittenden,MT PISGAH CHURCH,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
